YEAR,FIPS,PLACE,GEO_ID,NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M
2016,600394,Agoura Hills,6037800332,Census Tract 8003.32,211,115,0,17,0,17,44,42,21,32,0,17,16,25,0,17,68,83,46,67,16,26,211,115,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,23,15,23,0,17,0,17,0,17,0,17,0,17,167,118,29,33,21,32,0,17,0,17,101,107,16,26,29,32,0,17,0,17,0,17,16,25,13,21,0,17
2016,600450,Agua Dulce,6037910804,Census Tract 9108.04,101,67,0,12,0,12,0,12,15,23,11,18,0,12,8,13,0,12,12,18,55,61,101,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,63,61,0,12,0,12,0,12,0,12,8,13,55,61,38,35,0,12,15,23,11,18,0,12,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
2016,600450,Agua Dulce,6037910808,Census Tract 9108.08,76,53,0,12,8,12,9,15,0,12,8,13,29,38,0,12,0,12,14,23,8,12,76,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,76,53,17,19,0,12,8,13,29,38,14,23,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
2016,600450,Agua Dulce,6037910810,Census Tract 9108.10,42,27,0,12,0,12,13,14,0,12,8,12,0,12,0,12,0,12,8,13,13,14,42,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,18,8,12,0,12,0,12,0,12,8,13,0,12,12,13,5,8,0,12,0,12,0,12,0,12,7,11,14,15,0,12,0,12,8,12,0,12,0,12,6,9
2016,600450,Agua Dulce,6037910813,Census Tract 9108.13,101,55,0,12,13,22,0,12,14,22,0,12,0,12,10,16,13,19,19,21,32,24,101,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,27,13,22,0,12,0,12,0,12,0,12,9,15,70,46,0,12,14,22,0,12,0,12,42,33,14,22,9,14,0,12,0,12,0,12,0,12,0,12,9,14
2016,600884,Alhambra,6037480302,Census Tract 4803.02,1020,120,62,46,51,35,124,70,133,69,64,39,68,39,38,30,62,51,397,120,21,21,1020,120,48,34,0,12,0,12,7,12,2,6,30,30,9,11,180,70,43,37,21,19,0,12,28,25,88,61,0,12,570,115,149,85,103,66,14,17,29,25,263,98,12,18,222,73,45,32,9,15,43,33,9,14,116,68,0,12
2016,600884,Alhambra,6037480303,Census Tract 4803.03,1097,73,31,27,153,79,97,53,77,50,113,61,89,57,62,31,124,60,264,82,87,49,1097,73,71,56,0,12,0,12,24,29,15,23,0,12,32,35,309,87,116,64,29,28,21,26,0,12,143,70,0,12,593,100,139,60,48,44,61,44,57,45,251,78,37,38,124,66,26,38,0,12,7,12,17,19,56,48,18,26
2016,600884,Alhambra,6037480304,Census Tract 4803.04,1464,100,8,11,114,63,109,46,63,37,136,69,158,77,123,67,155,83,516,109,82,53,1464,100,41,35,0,12,0,12,0,12,0,12,16,18,25,30,297,87,91,46,25,22,29,35,25,23,105,57,22,31,808,104,132,66,38,31,67,50,94,68,450,100,27,32,318,66,8,13,0,12,40,27,39,36,223,66,8,12
2016,600884,Alhambra,6037480400,Census Tract 4804,1278,173,63,64,115,96,193,107,209,121,120,92,59,49,137,94,107,71,218,120,57,46,1278,173,101,90,0,17,0,17,0,17,0,17,101,90,0,17,279,134,70,71,71,81,47,74,0,17,91,66,0,17,708,170,286,139,121,67,26,28,43,43,188,111,44,41,190,79,15,24,17,27,47,43,16,26,82,57,13,19
2016,600884,Alhambra,6037480500,Census Tract 4805,818,156,24,29,62,75,158,79,163,69,110,87,81,50,0,17,60,76,160,81,0,17,818,156,26,35,0,17,26,35,0,17,0,17,0,17,0,17,172,99,63,76,32,37,0,17,15,24,62,76,0,17,483,122,171,82,89,62,110,87,55,39,58,50,0,17,137,64,10,18,16,27,0,17,11,17,100,64,0,17
2016,600884,Alhambra,6037480704,Census Tract 4807.04,1305,111,83,65,169,73,171,71,202,88,97,49,113,47,38,29,93,50,290,95,49,30,1305,111,10,11,0,12,0,12,4,6,0,12,0,12,6,9,305,79,132,54,14,17,45,36,50,43,56,46,8,12,794,125,244,88,169,83,48,34,54,32,244,85,35,26,196,67,47,46,19,22,0,12,9,16,121,51,0,12
2016,600884,Alhambra,6037480802,Census Tract 4808.02,392,97,3,8,33,29,41,37,61,38,18,22,56,54,98,69,10,16,8,14,64,58,392,97,10,15,10,15,0,12,0,12,0,12,0,12,0,12,100,61,12,17,12,19,10,17,14,21,42,49,10,16,189,80,55,42,38,28,8,13,42,51,35,30,11,16,93,56,0,12,11,17,0,12,0,12,39,43,43,47
2016,600884,Alhambra,6037480803,Census Tract 4808.03,529,103,9,13,49,40,54,50,97,65,28,25,34,42,72,55,79,52,67,48,40,40,529,103,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,37,33,37,0,12,0,12,0,12,0,12,0,12,407,100,72,47,97,65,18,20,34,42,164,76,22,25,89,50,7,13,0,12,10,15,0,12,54,43,18,22
2016,600884,Alhambra,6037480804,Census Tract 4808.04,1331,109,37,46,144,71,186,76,128,58,181,78,76,56,93,67,100,67,340,108,46,45,1331,109,14,15,0,17,0,17,0,17,0,17,14,15,0,17,435,111,106,69,54,42,53,49,8,13,168,92,46,45,720,144,261,105,74,41,84,56,57,49,244,94,0,17,162,66,0,17,0,17,44,35,11,18,107,52,0,17
2016,600884,Alhambra,6037480901,Census Tract 4809.01,1187,116,76,57,140,96,122,70,138,93,52,44,87,61,50,37,83,54,284,88,155,87,1187,116,43,38,0,17,0,17,0,17,0,17,15,17,28,35,251,83,86,59,37,44,20,23,8,13,67,37,33,41,734,132,237,99,85,81,24,38,79,60,229,87,80,61,159,64,15,18,16,22,8,13,0,17,106,58,14,17
2016,600884,Alhambra,6037480902,Census Tract 4809.02,1077,105,22,35,32,28,198,80,38,30,102,55,94,60,107,75,176,74,302,94,6,12,1077,105,57,38,0,12,11,12,17,26,0,12,23,29,6,12,182,76,109,67,0,12,7,10,0,12,66,42,0,12,699,108,136,68,27,27,64,45,71,54,401,122,0,12,139,71,7,12,0,12,14,15,23,31,95,63,0,12
2016,600884,Alhambra,6037480903,Census Tract 4809.03,541,72,13,21,40,30,52,38,81,47,20,18,69,39,18,22,26,18,173,62,49,41,541,72,13,20,0,12,13,20,0,12,0,12,0,12,0,12,55,31,4,7,10,11,0,12,0,12,27,21,14,21,393,74,101,49,58,43,20,18,51,34,163,57,0,12,80,50,0,12,0,12,0,12,18,21,27,28,35,32
2016,600884,Alhambra,6037481001,Census Tract 4810.01,880,135,0,12,29,23,48,34,151,90,74,44,32,41,73,52,72,44,359,113,42,43,880,135,5,8,0,12,0,12,0,12,0,12,5,8,0,12,201,87,7,11,45,39,18,19,32,41,92,67,7,12,333,96,38,29,50,47,44,44,0,12,176,80,25,39,341,87,32,26,56,57,12,21,0,12,231,91,10,16
2016,600884,Alhambra,6037481002,Census Tract 4810.02,1193,167,38,60,80,69,134,105,29,31,246,126,128,87,73,67,163,104,291,128,11,19,1193,167,163,96,27,45,0,17,47,55,0,17,89,72,0,17,245,114,119,89,17,27,14,23,0,17,95,69,0,17,525,161,95,84,4,9,120,96,128,87,178,103,0,17,260,117,11,17,8,14,65,75,0,17,165,107,11,19
2016,600884,Alhambra,6037481500,Census Tract 4815,491,112,29,43,27,44,21,19,0,12,80,58,34,30,17,20,56,46,158,74,69,58,491,112,7,11,0,12,0,12,0,12,0,12,7,11,0,12,138,84,40,42,0,12,14,23,8,13,53,61,23,36,223,95,29,43,0,12,44,50,26,28,78,57,46,49,123,60,8,13,0,12,22,33,0,12,93,55,0,12
2016,600884,Alhambra,6037481603,Census Tract 4816.03,731,115,17,20,39,31,60,36,50,32,94,58,56,49,24,20,99,63,226,92,66,49,731,115,24,22,0,12,0,12,8,11,0,12,16,18,0,12,136,64,22,20,0,12,0,12,10,15,73,59,31,33,472,112,94,46,25,21,70,50,46,47,202,76,35,35,99,55,0,12,25,25,16,24,0,12,58,47,0,12
2016,600884,Alhambra,6037481604,Census Tract 4816.04,944,90,32,27,93,46,41,41,189,76,40,31,34,41,43,48,147,78,252,91,73,47,944,90,47,49,0,12,24,38,0,12,0,12,0,12,23,35,151,77,8,14,89,67,8,13,8,13,38,50,0,12,613,106,113,56,66,39,21,22,26,39,357,104,30,28,133,55,45,31,10,14,11,17,0,12,47,34,20,21
2016,600884,Alhambra,6037481605,Census Tract 4816.05,736,94,47,47,79,58,20,23,97,53,61,49,64,49,22,24,62,48,253,95,31,27,736,94,7,12,0,12,0,12,0,12,7,12,0,12,0,12,102,65,22,34,12,19,0,12,36,44,32,32,0,12,494,90,124,65,60,41,40,35,0,12,257,88,13,17,133,48,0,12,25,28,21,31,21,20,48,42,18,21
2016,600884,Alhambra,6037481606,Census Tract 4816.06,1079,120,0,17,60,43,63,37,114,68,104,57,128,71,32,36,96,46,398,105,84,53,1079,120,36,32,6,11,0,17,13,20,0,17,7,11,10,16,243,82,73,46,37,37,20,22,11,12,102,64,0,17,650,140,44,34,67,50,64,49,111,68,313,106,51,47,150,67,0,17,10,15,7,11,6,11,104,58,23,25
2016,600884,Alhambra,6037481800,Census Tract 4818,181,48,18,26,19,17,23,19,0,12,28,29,12,12,6,9,5,10,40,36,30,22,181,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,33,0,12,0,12,17,25,0,12,19,28,6,9,115,45,54,35,0,12,11,15,12,12,26,25,12,13,24,20,6,10,0,12,0,12,0,12,6,9,12,15
2016,600884,Alhambra,6037481901,Census Tract 4819.01,677,137,0,17,65,46,110,72,50,42,75,57,10,14,82,54,20,19,202,71,63,56,677,137,14,15,0,17,0,17,0,17,0,17,14,15,0,17,151,61,27,23,0,17,32,37,10,14,48,32,34,30,432,139,139,77,32,38,43,39,0,17,189,78,29,46,80,41,9,14,18,19,0,17,0,17,53,34,0,17
2016,600884,Alhambra,6037481902,Census Tract 4819.02,538,107,13,22,44,34,61,43,70,41,51,31,121,74,39,38,32,30,73,57,34,36,538,107,40,29,18,23,0,12,0,12,7,10,5,8,10,15,137,66,56,40,0,12,0,12,21,34,36,27,24,33,215,73,44,32,45,32,31,24,24,39,71,47,0,12,146,65,0,12,25,27,20,22,69,58,32,30,0,12
2016,601150,Alondra Park,6037603702,Census Tract 6037.02,253,88,0,12,11,19,23,20,19,21,39,45,7,11,52,43,44,35,31,29,27,27,253,88,0,12,0,12,0,12,0,12,0,12,0,12,0,12,82,61,22,27,19,21,26,41,0,12,15,24,0,12,157,67,12,16,0,12,13,20,0,12,105,57,27,27,14,16,0,12,0,12,0,12,7,11,7,12,0,12
2016,601150,Alondra Park,6037603704,Census Tract 6037.04,1774,167,10,18,66,77,320,131,196,117,168,84,252,136,171,88,161,100,375,136,55,69,1774,167,119,91,0,17,0,17,34,54,0,17,85,74,0,17,489,167,48,46,35,50,53,68,80,80,258,105,15,28,985,191,288,138,144,109,64,58,158,115,291,135,40,65,181,104,60,70,17,27,17,26,14,27,73,53,0,17
2016,601290,Altadena,6037460100,Census Tract 4601,198,91,0,17,0,17,35,36,47,49,13,22,17,28,39,45,0,17,47,53,0,17,198,91,23,35,0,17,0,17,0,17,0,17,23,35,0,17,20,32,0,17,0,17,0,17,0,17,20,32,0,17,141,80,21,30,47,49,13,22,17,28,43,46,0,17,14,21,14,21,0,17,0,17,0,17,0,17,0,17
2016,601290,Altadena,6037460200,Census Tract 4602,682,177,0,17,204,117,165,116,33,38,0,17,125,111,0,17,6,11,112,68,37,46,682,177,0,17,0,17,0,17,0,17,0,17,0,17,0,17,157,89,94,80,0,17,0,17,34,53,29,43,0,17,427,127,244,124,17,29,0,17,91,99,38,39,37,46,98,65,31,34,16,26,0,17,0,17,51,51,0,17
2016,601290,Altadena,6037460301,Census Tract 4603.01,203,77,0,12,0,12,0,12,11,13,14,21,0,12,33,47,59,54,74,40,12,20,203,77,33,47,0,12,0,12,0,12,0,12,33,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,161,66,0,12,11,13,14,21,0,12,124,59,12,20,9,14,0,12,0,12,0,12,0,12,9,14,0,12
2016,601290,Altadena,6037460302,Census Tract 4603.02,281,78,0,12,18,18,0,12,18,19,28,24,0,12,6,17,13,19,185,67,13,21,281,78,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,20,0,12,0,12,0,12,0,12,14,20,0,12,203,78,18,18,18,19,28,24,0,12,139,67,0,12,64,49,0,12,0,12,0,12,0,12,51,45,13,21
2016,601290,Altadena,6037460900,Census Tract 4609,923,149,31,38,12,19,76,56,228,98,31,30,64,63,116,63,71,61,283,116,11,16,923,149,108,81,0,17,22,36,0,17,0,17,86,73,0,17,182,95,22,24,16,17,13,20,0,17,131,86,0,17,592,143,85,64,190,96,12,19,64,63,230,102,11,16,41,34,12,19,0,17,6,10,0,17,23,23,0,17
2016,601290,Altadena,6037461000,Census Tract 4610,620,144,21,32,13,14,17,18,47,47,49,40,41,38,59,50,119,83,208,95,46,40,620,144,29,34,0,17,0,17,0,17,0,17,29,34,0,17,127,69,21,32,0,17,20,32,26,34,60,47,0,17,324,113,30,23,47,47,29,24,7,11,193,89,18,19,140,82,0,17,0,17,0,17,8,13,104,80,28,35
2016,601290,Altadena,6037461100,Census Tract 4611,766,110,33,31,54,58,40,37,123,85,39,33,39,32,45,34,65,39,296,93,32,28,766,110,23,36,0,17,0,17,0,17,0,17,23,36,0,17,190,102,55,58,72,68,0,17,0,17,63,43,0,17,486,115,57,43,42,53,39,33,29,28,287,105,32,28,67,43,15,23,9,16,0,17,10,15,33,29,0,17
2016,601290,Altadena,6037461200,Census Tract 4612,297,84,38,38,0,12,45,34,37,28,10,18,54,48,3,8,28,32,74,43,8,13,297,84,0,12,0,12,0,12,0,12,0,12,0,12,0,12,74,58,0,12,9,14,10,18,25,40,30,40,0,12,171,66,61,44,16,17,0,12,29,26,57,42,8,13,52,35,22,24,12,17,0,12,0,12,18,20,0,12
2016,601290,Altadena,6037461300,Census Tract 4613,1213,200,0,17,169,115,122,93,128,70,47,44,100,72,15,24,36,38,562,189,34,40,1213,200,0,17,0,17,0,17,0,17,0,17,0,17,0,17,216,89,74,65,36,47,0,17,58,63,48,44,0,17,672,184,181,118,56,49,12,20,42,47,347,156,34,40,325,132,36,40,36,36,35,40,0,17,218,126,0,17
2016,601290,Altadena,6037462500,Census Tract 4625,762,158,33,37,0,17,16,32,22,29,79,74,53,50,66,53,164,91,236,124,93,98,762,158,15,23,0,17,0,17,15,23,0,17,0,17,0,17,123,92,9,16,0,17,0,17,37,43,77,85,0,17,443,150,40,52,22,29,64,73,16,27,283,115,18,28,181,108,0,17,0,17,0,17,0,17,106,74,75,93
2016,602462,Arcadia,6037430400,Census Tract 4304,270,79,31,46,8,15,13,17,52,42,26,21,13,15,27,42,18,28,26,22,56,43,270,79,21,33,0,12,0,12,0,12,0,12,0,12,21,33,9,13,0,12,0,12,0,12,0,12,9,13,0,12,189,78,52,50,52,42,17,21,7,11,44,46,17,22,51,38,0,12,0,12,9,14,6,10,18,28,18,20
2016,602462,Arcadia,6037430600,Census Tract 4306,159,65,0,12,40,39,0,12,9,14,47,47,0,12,0,12,0,12,50,42,13,20,159,65,29,34,0,12,0,12,0,12,0,12,29,34,0,12,28,34,0,12,0,12,24,33,0,12,4,8,0,12,89,56,40,39,9,14,23,36,0,12,17,20,0,12,13,20,0,12,0,12,0,12,0,12,0,12,13,20
2016,602462,Arcadia,6037430701,Census Tract 4307.01,723,117,0,17,69,54,98,61,103,66,30,28,91,62,38,28,57,51,195,83,42,28,723,117,24,28,16,27,0,17,0,17,0,17,8,10,0,17,225,96,63,46,39,44,10,16,38,41,67,53,8,13,340,84,88,48,64,46,20,23,29,24,122,65,17,19,134,68,0,17,0,17,0,17,24,38,93,58,17,18
2016,602462,Arcadia,6037430721,Census Tract 4307.21,669,94,0,12,74,57,59,41,93,64,146,67,32,27,70,53,57,52,66,37,72,57,669,94,40,40,0,12,0,12,0,12,0,12,18,20,22,36,82,62,14,17,43,54,0,12,0,12,25,39,0,12,452,96,108,73,35,28,104,55,32,27,123,62,50,48,95,52,11,17,15,18,42,37,0,12,27,27,0,12
2016,602462,Arcadia,6037430723,Census Tract 4307.23,1079,132,51,53,128,85,143,73,196,67,72,45,23,22,83,61,115,55,224,112,44,38,1079,132,70,64,0,12,16,23,0,12,0,12,54,55,0,12,203,88,52,57,70,46,26,24,0,12,55,47,0,12,657,129,258,88,94,47,28,28,7,11,244,97,26,32,149,60,12,12,16,19,18,20,16,19,69,40,18,21
2016,602462,Arcadia,6037430724,Census Tract 4307.24,1380,139,22,19,94,56,240,83,105,40,116,59,97,58,40,38,113,53,399,94,154,60,1380,139,38,37,0,12,0,12,0,12,0,12,31,34,7,11,105,52,28,32,10,15,34,26,24,22,9,14,0,12,982,136,286,92,76,35,82,52,65,54,365,84,108,55,255,88,42,40,19,20,0,12,8,13,147,80,39,30
2016,602462,Arcadia,6037430801,Census Tract 4308.01,1474,186,107,100,129,107,255,139,88,74,123,81,75,62,76,78,90,70,514,195,17,28,1474,186,170,114,27,30,0,17,0,17,0,17,143,112,0,17,190,106,50,62,34,54,25,30,15,24,66,63,0,17,974,195,391,134,54,46,84,66,60,59,368,151,17,28,140,95,23,38,0,17,14,22,0,17,103,86,0,17
2016,602462,Arcadia,6037430802,Census Tract 4308.02,257,82,41,39,0,12,25,28,8,13,19,30,50,43,24,30,10,17,61,50,19,21,257,82,20,32,0,12,0,12,0,12,20,32,0,12,0,12,27,30,0,12,8,13,0,12,0,12,19,28,0,12,186,75,49,44,0,12,19,30,23,25,76,49,19,21,24,22,17,19,0,12,0,12,7,11,0,12,0,12
2016,602462,Arcadia,6037430803,Census Tract 4308.03,442,95,10,15,59,55,74,40,70,58,24,37,35,54,26,33,20,23,124,59,0,17,442,95,26,42,0,17,0,17,0,17,0,17,26,42,0,17,45,55,0,17,0,17,0,17,35,54,10,15,0,17,301,96,123,66,70,58,24,37,0,17,84,59,0,17,70,44,20,21,0,17,0,17,0,17,50,36,0,17
2016,602462,Arcadia,6037430902,Census Tract 4309.02,954,121,7,12,97,68,130,67,90,59,148,64,64,54,66,57,92,61,241,80,19,19,954,121,35,38,0,12,17,26,0,12,0,12,18,30,0,12,193,81,32,40,39,42,45,36,7,11,70,49,0,12,609,118,177,87,34,33,84,53,57,54,244,91,13,16,117,47,25,26,0,12,19,27,0,12,67,51,6,10
2016,602462,Arcadia,6037431300,Census Tract 4313,300,60,31,29,52,40,27,18,34,23,10,11,35,26,40,26,14,13,51,36,6,9,300,60,7,9,0,12,0,12,0,12,0,12,7,9,0,12,81,40,44,35,21,20,0,12,5,7,11,11,0,12,202,53,66,37,13,13,10,11,25,24,82,43,6,9,10,11,0,12,0,12,0,12,5,8,5,8,0,12
2016,602462,Arcadia,6037431400,Census Tract 4314,412,123,37,48,0,12,11,16,44,50,23,26,99,74,26,30,0,12,95,47,77,56,412,123,32,37,0,12,25,35,0,12,0,12,7,12,0,12,53,41,7,13,0,12,0,12,0,12,8,13,38,44,239,112,41,47,19,30,23,26,75,68,61,38,20,32,88,46,0,12,0,12,0,12,24,27,45,32,19,21
2016,602462,Arcadia,6037431502,Census Tract 4315.02,558,122,0,12,39,41,72,56,34,31,22,24,125,83,11,18,0,12,160,71,95,70,558,122,9,14,0,12,0,12,0,12,0,12,9,14,0,12,125,77,36,42,0,12,0,12,19,21,70,65,0,12,409,117,69,55,34,31,22,24,106,84,92,48,86,71,15,17,6,10,0,12,0,12,0,12,0,12,9,14
2016,602462,Arcadia,6037431600,Census Tract 4316,288,74,6,11,17,21,12,18,35,28,0,12,9,14,20,22,74,52,70,40,45,44,288,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,13,7,13,0,12,0,12,0,12,0,12,0,12,170,69,18,22,19,20,0,12,0,12,96,56,37,42,111,37,10,16,16,19,0,12,9,14,68,43,8,13
2016,602462,Arcadia,6037431700,Census Tract 4317,446,135,0,17,17,29,24,41,47,44,60,55,19,30,105,77,18,29,73,84,83,64,446,135,0,17,0,17,0,17,0,17,0,17,0,17,0,17,54,51,17,29,18,28,0,17,19,30,0,17,0,17,303,118,0,17,0,17,24,37,0,17,196,103,83,64,89,63,24,41,29,35,36,39,0,17,0,17,0,17
2016,602462,Arcadia,6037431800,Census Tract 4318,693,136,0,17,27,26,75,56,81,53,19,21,15,16,77,55,55,42,272,94,72,51,693,136,0,17,0,17,0,17,0,17,0,17,0,17,0,17,70,57,28,34,0,17,0,17,0,17,42,52,0,17,432,122,66,49,51,47,6,10,0,17,261,103,48,43,191,55,8,12,30,25,13,19,15,16,101,41,24,24
2016,602462,Arcadia,6037431900,Census Tract 4319,813,115,0,12,0,12,32,27,108,65,72,57,33,29,72,39,94,61,371,110,31,30,813,115,0,12,0,12,0,12,0,12,0,12,0,12,0,12,148,98,0,12,44,50,42,53,0,12,62,63,0,12,494,109,32,27,64,44,30,26,14,18,329,108,25,29,171,85,0,12,0,12,0,12,19,18,146,85,6,10
2016,602462,Arcadia,6037432500,Census Tract 4325,1095,192,22,34,112,101,105,83,109,112,115,69,100,70,164,101,46,54,277,133,45,49,1095,192,19,32,0,17,0,17,0,17,0,17,19,32,0,17,173,105,20,29,0,17,18,33,20,33,93,80,22,33,718,223,164,126,109,112,23,30,51,56,348,169,23,37,185,75,55,44,0,17,74,52,29,23,27,31,0,17
2016,602462,Arcadia,6037463101,Census Tract 4631.01,346,54,12,15,33,27,42,25,21,21,22,17,15,12,44,34,22,19,84,36,51,35,346,54,13,13,0,12,3,4,0,12,0,12,10,13,0,12,91,41,37,28,0,12,16,14,0,12,38,26,0,12,186,47,50,26,18,21,0,12,15,12,67,31,36,31,56,27,0,12,0,12,6,10,0,12,35,22,15,13
