YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,612,118,36,37,103,82,0,14,16,26,78,62,67,57,76,83,57,54,149,94,30,47,612,118,0,14,0,14,0,14,0,14,0,14,0,14,0,14,27,33,0,14,0,14,0,14,17,27,10,22,0,14,281,109,117,79,16,26,38,43,8,19,72,61,30,47,304,100,22,27,0,14,40,44,42,47,200,95,0,14,57.03,,100.0,28.47,79.61,24.35,Not Available,100.0%,28.47%,79.61%,1
2023,6037533201,Census Tract 5332.01,Bell,Los Angeles County,California,Bell,440,81,0,14,38,31,44,40,75,46,56,48,97,63,0,14,10,16,84,42,36,37,440,81,13,21,0,14,0,14,0,14,13,21,0,14,0,14,61,55,3,5,18,30,0,14,27,43,13,20,0,14,329,78,79,50,44,45,56,48,48,42,66,48,36,37,37,30,0,14,13,22,0,14,9,14,15,17,0,14,43.41,100.0,65.57,34.65,64.86,19.09,100.0%,65.57%,34.65%,64.86%,1
2023,6037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,1001,170,58,57,63,57,121,98,144,84,92,62,71,49,82,60,87,109,283,102,0,14,1001,170,57,51,0,14,20,34,0,14,23,31,14,22,0,14,224,118,100,87,0,14,40,35,13,19,71,73,0,14,630,145,142,103,95,64,52,50,35,33,306,132,0,14,90,55,0,14,29,39,0,14,0,14,61,43,0,14,52.25,64.91,37.5,54.13,67.78,28.27,64.91%,37.5%,54.13%,67.78%,1
2023,6037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,1059,159,23,36,128,87,30,38,164,92,60,45,173,126,107,69,153,88,221,90,0,19,1059,159,16,28,0,19,0,19,0,19,16,28,0,19,0,19,243,139,0,19,73,70,16,29,80,105,74,55,0,19,629,137,158,90,56,61,44,39,64,59,307,113,0,19,171,92,23,36,35,43,0,19,13,20,100,70,0,19,61.76,100.0,63.37,58.98,66.08,20.87,100.0%,63.37%,58.98%,66.08%,1
2023,6037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,1283,204,49,82,48,47,33,34,129,73,101,62,134,135,68,58,117,57,530,133,74,77,1283,204,17,27,0,19,0,19,0,19,0,19,17,27,0,19,177,93,0,19,24,42,42,45,32,40,61,49,18,29,778,165,130,101,97,64,9,14,8,12,529,140,5,9,311,144,0,19,8,12,50,34,94,132,108,64,51,72,66.17,100.0,52.54,69.02,64.95,41.31,100.0%,52.54%,69.02%,64.95%,1
2023,6037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,1119,150,0,19,50,39,114,71,70,62,190,96,48,58,0,19,70,76,552,133,25,28,1119,150,60,55,35,40,0,19,0,19,0,19,25,39,0,19,199,94,0,19,0,19,38,45,16,27,132,90,13,20,647,151,129,71,65,62,152,84,0,19,289,119,12,19,213,97,0,19,5,12,0,19,32,49,176,91,0,19,59.87,41.67,74.37,44.67,97.65,49.33,41.67%,74.37%,44.67%,97.65%,1
2023,6037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,653,121,8,13,56,50,106,87,52,58,34,40,23,31,88,74,87,61,199,106,0,14,653,121,23,36,0,14,0,14,0,14,0,14,23,36,0,14,74,60,0,14,23,37,0,14,0,14,51,49,0,14,489,120,161,93,29,46,34,40,23,31,242,104,0,14,67,54,9,13,0,14,0,14,0,14,58,52,0,14,60.8,100.0,68.92,54.19,86.57,30.47,100.0%,68.92%,54.19%,86.57%,1
2023,6037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,744,132,0,14,69,62,72,45,35,27,74,57,56,43,60,49,138,83,218,104,22,32,744,132,42,39,0,14,0,14,0,14,0,14,20,25,22,32,115,72,22,28,0,14,0,14,0,14,93,66,0,14,525,121,97,66,30,27,68,57,56,43,274,115,0,14,62,39,22,20,5,8,6,8,0,14,29,29,0,14,63.44,47.62,80.87,62.86,46.77,29.3,47.62%,80.87%,62.86%,46.77%,1
2023,6037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,568,105,0,14,36,39,37,39,11,18,109,75,84,73,52,61,63,69,165,95,11,21,568,105,0,14,0,14,0,14,0,14,0,14,0,14,0,14,34,38,23,34,0,14,11,17,0,14,0,14,0,14,365,129,50,44,11,18,72,69,84,73,137,84,11,21,169,98,0,14,0,14,26,39,0,14,143,96,0,14,64.08,,0.0,60.55,84.62,29.05,Not Available,0.0%,60.55%,84.62%,1
2014,6037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,697,104,13,20,38,32,119,81,65,45,100,53,53,36,51,36,50,34,171,70,37,45,697,104,19,21,0,12,0,12,0,12,0,12,19,21,0,12,87,53,34,41,9,14,13,21,16,26,15,17,0,12,407,104,98,68,56,42,22,24,25,24,180,73,26,41,184,60,38,46,0,12,65,46,12,19,58,38,11,18,46.63,100.0,35.63,50.37,38.04,24.53,100.0%,35.63%,50.37%,38.04%,1
