YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037531302,Census Tract 5313.02,Commerce,Los Angeles County,California,Commerce,861,140,0,19,30,42,106,83,55,52,137,108,92,68,39,42,151,102,224,116,27,43,861,140,9,15,0,19,0,19,0,19,0,19,9,15,0,19,235,111,33,42,0,19,87,97,36,55,79,72,0,19,548,125,103,80,55,52,50,50,56,44,257,91,27,43,69,79,0,19,0,19,0,19,0,19,69,79,0,19,58.77,100.0,48.94,57.12,100.0,26.02,100.0%,48.94%,57.12%,100.0%,1
2023,6037532302,Census Tract 5323.02,Commerce,Los Angeles County,California,Commerce,349,94,0,14,18,29,0,14,52,57,26,33,31,50,14,23,36,41,140,86,32,30,349,94,38,54,0,14,38,54,0,14,0,14,0,14,0,14,80,50,0,14,0,14,26,33,0,14,54,45,0,14,190,95,18,29,14,19,0,14,31,50,102,69,25,28,41,39,0,14,0,14,0,14,0,14,34,39,7,12,63.32,0.0,67.5,70.0,82.93,40.11,0.0%,67.5%,70.0%,82.93%,1
2023,6037532303,Census Tract 5323.03,Commerce,Los Angeles County,California,Commerce,680,164,13,21,68,52,147,125,65,67,47,55,13,19,15,32,84,66,228,99,0,14,680,164,0,14,0,14,0,14,0,14,0,14,0,14,0,14,149,92,7,12,49,65,18,31,0,14,75,61,0,14,383,137,221,128,0,14,0,14,13,19,149,74,0,14,148,94,0,14,16,28,29,46,0,14,103,77,0,14,50.0,,50.34,42.3,69.59,33.53,Not Available,50.34%,42.3%,69.59%,1
2023,6037532304,Census Tract 5323.04,Commerce,Los Angeles County,California,Commerce,612,118,36,37,103,82,0,14,16,26,78,62,67,57,76,83,57,54,149,94,30,47,612,118,0,14,0,14,0,14,0,14,0,14,0,14,0,14,27,33,0,14,0,14,0,14,17,27,10,22,0,14,281,109,117,79,16,26,38,43,8,19,72,61,30,47,304,100,22,27,0,14,40,44,42,47,200,95,0,14,57.03,,100.0,28.47,79.61,24.35,Not Available,100.0%,28.47%,79.61%,1
2014,6037531302,Census Tract 5313.02,Commerce,Los Angeles County,California,Commerce,966,142,19,31,82,62,34,28,88,58,166,96,89,68,40,42,45,32,341,108,62,56,966,142,0,17,0,17,0,17,0,17,0,17,0,17,0,17,231,89,27,34,0,17,27,32,43,53,134,68,0,17,642,129,79,57,78,56,107,74,43,47,273,94,62,56,93,50,29,28,10,15,32,37,3,9,19,19,0,17,53.31,,76.62,49.22,23.66,35.3,Not Available,76.62%,49.22%,23.66%,1
2014,6037531901,Census Tract 5319.01,Commerce,Los Angeles County,California,Commerce,1017,138,8,13,76,60,112,66,132,62,77,53,65,43,65,66,173,91,309,119,0,17,1017,138,52,50,0,17,0,17,0,17,0,17,52,50,0,17,243,83,49,49,32,35,46,39,20,32,96,65,0,17,679,136,147,87,100,53,31,35,45,36,356,117,0,17,43,37,0,17,0,17,0,17,0,17,43,37,0,17,60.18,100.0,47.74,59.06,100.0,30.38,100.0%,47.74%,59.06%,100.0%,1
2014,6037532001,Census Tract 5320.01,Commerce,Los Angeles County,California,Commerce,730,94,0,12,18,29,57,38,44,34,97,80,113,81,48,47,32,32,269,97,52,48,730,94,0,12,0,12,0,12,0,12,0,12,0,12,0,12,144,71,18,29,8,15,0,12,24,39,94,62,0,12,358,107,24,25,36,32,75,65,79,69,128,73,16,18,228,71,33,30,0,12,22,35,10,16,127,51,36,44,63.29,,81.94,57.82,60.09,36.85,Not Available,81.94%,57.82%,60.09%,1
2014,6037532200,Census Tract 5322,Commerce,Los Angeles County,California,Commerce,1168,128,9,14,78,60,144,80,180,89,75,63,43,46,178,91,139,77,309,104,13,22,1168,128,33,30,0,17,8,12,0,17,9,14,16,25,0,17,342,109,103,58,0,17,40,46,0,17,199,98,0,17,723,155,112,78,146,77,35,42,34,44,383,126,13,22,70,47,16,18,26,37,0,17,0,17,28,27,0,17,57.28,75.76,58.19,57.68,40.0,26.46,75.76%,58.19%,57.68%,40.0%,1
2014,6037532302,Census Tract 5323.02,Commerce,Los Angeles County,California,Commerce,607,99,23,35,37,34,37,35,84,52,38,26,62,58,93,58,79,49,141,67,13,16,607,99,28,31,28,31,0,12,0,12,0,12,0,12,0,12,135,60,37,40,0,12,14,20,18,29,60,44,6,11,379,114,24,28,78,51,24,23,44,51,209,82,0,12,65,34,8,13,6,9,0,12,0,12,44,30,7,11,61.78,0.0,57.78,66.75,67.69,23.23,0.0%,57.78%,66.75%,67.69%,1
2014,6037532303,Census Tract 5323.03,Commerce,Los Angeles County,California,Commerce,694,108,9,15,55,46,39,36,112,73,96,63,47,50,73,60,60,45,196,79,7,12,694,108,31,36,8,13,0,12,23,35,0,12,0,12,0,12,82,49,9,13,0,12,27,31,0,12,46,37,0,12,428,98,86,55,90,66,37,45,18,25,190,79,7,12,153,76,0,12,22,33,9,13,29,45,93,50,0,12,54.18,0.0,56.1,48.6,79.74,28.24,0.0%,56.1%,48.6%,79.74%,1
