YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037550501,Census Tract 5505.01,Downey,Los Angeles County,California,Downey,549,139,0,14,87,77,14,18,52,40,18,34,32,49,77,84,96,114,151,101,22,28,549,139,0,14,0,14,0,14,0,14,0,14,0,14,0,14,203,107,83,75,30,35,0,14,0,14,90,95,0,14,311,140,0,14,17,26,18,34,32,49,222,133,22,28,35,32,18,22,5,9,0,14,0,14,12,20,0,14,64.85,,44.33,81.67,34.29,27.5,Not Available,44.33%,81.67%,34.29%,1
2023,6037550502,Census Tract 5505.02,Downey,Los Angeles County,California,Downey,221,166,0,14,0,14,0,14,21,36,16,25,9,16,0,14,168,159,7,17,0,14,221,166,0,14,0,14,0,14,0,14,0,14,0,14,0,14,23,31,0,14,0,14,0,14,0,14,23,31,0,14,189,159,0,14,21,36,16,25,0,14,152,154,0,14,9,16,0,14,0,14,0,14,9,16,0,14,0,14,83.26,,100.0,80.42,100.0,3.17,Not Available,100.0%,80.42%,100.0%,1
2023,6037550601,Census Tract 5506.01,Downey,Los Angeles County,California,Downey,894,203,22,35,33,38,171,88,208,163,109,80,35,40,15,23,9,17,258,123,34,31,894,203,41,45,0,19,0,19,22,35,10,18,9,17,0,19,126,84,58,60,58,63,10,18,0,19,0,19,0,19,616,192,129,71,138,138,68,75,12,21,260,129,9,13,111,67,39,48,12,20,9,17,13,21,13,21,25,28,35.46,46.34,0.0,44.16,23.42,28.86,46.34%,0.0%,44.16%,23.42%,1
2023,6037550602,Census Tract 5506.02,Downey,Los Angeles County,California,Downey,271,98,9,14,23,26,24,39,0,14,42,48,21,32,35,52,0,14,75,63,42,35,271,98,21,32,0,14,0,14,0,14,21,32,0,14,0,14,32,41,0,14,0,14,8,15,0,14,24,38,0,14,165,89,33,42,0,14,34,45,0,14,66,65,32,31,53,47,23,26,0,14,0,14,0,14,20,33,10,16,48.34,100.0,75.0,40.0,37.74,27.68,100.0%,75.0%,40.0%,37.74%,1
2023,6037550700,Census Tract 5507,Downey,Los Angeles County,California,Downey,538,172,0,19,93,96,67,85,128,129,103,110,67,92,0,19,0,19,80,60,0,19,538,172,0,19,0,19,0,19,0,19,0,19,0,19,0,19,65,86,52,83,0,19,0,19,13,21,0,19,0,19,410,156,108,97,65,94,103,110,54,90,80,60,0,19,63,91,0,19,63,91,0,19,0,19,0,19,0,19,27.32,,20.0,32.68,0.0,14.87,Not Available,20.0%,32.68%,0.0%,1
2023,6037550801,Census Tract 5508.01,Downey,Los Angeles County,California,Downey,627,301,0,14,66,94,11,17,55,61,21,24,107,115,119,109,240,256,8,18,0,14,627,301,0,14,0,14,0,14,0,14,0,14,0,14,0,14,284,207,7,13,43,56,8,13,63,80,163,201,0,14,158,137,59,93,12,22,0,14,5,9,82,91,0,14,185,180,11,17,0,14,13,21,39,56,122,167,0,14,75.6,,79.58,55.06,87.03,1.28,Not Available,79.58%,55.06%,87.03%,1
2023,6037550802,Census Tract 5508.02,Downey,Los Angeles County,California,Downey,287,97,11,25,0,14,0,14,73,65,61,56,0,14,0,14,22,29,117,69,3,5,287,97,40,55,0,14,33,54,0,14,0,14,4,9,3,5,63,59,0,14,12,18,0,14,0,14,51,58,0,14,179,89,11,25,28,29,56,56,0,14,84,55,0,14,5,10,0,14,0,14,5,10,0,14,0,14,0,14,48.43,10.0,80.95,46.93,0.0,40.77,10.0%,80.95%,46.93%,0.0%,1
2023,6037550901,Census Tract 5509.01,Downey,Los Angeles County,California,Downey,1105,150,47,76,40,46,183,104,205,100,82,58,127,82,55,55,138,90,214,111,14,17,1105,150,34,34,23,38,0,14,0,14,0,14,11,19,0,14,160,106,55,71,8,12,0,14,0,14,97,88,0,14,717,158,182,108,165,88,60,48,110,80,193,103,7,14,194,87,10,19,32,50,22,32,17,22,106,51,7,12,48.33,32.35,60.62,42.26,63.4,19.37,32.35%,60.62%,42.26%,63.4%,1
2023,6037550902,Census Tract 5509.02,Downey,Los Angeles County,California,Downey,1294,128,0,19,33,18,101,78,341,93,137,94,140,88,123,73,109,65,310,108,0,19,1294,128,63,51,0,19,10,16,0,19,0,19,53,48,0,19,304,132,49,62,80,69,33,33,17,24,125,93,0,19,794,158,75,53,251,97,104,90,123,85,241,84,0,19,133,70,10,15,0,19,0,19,0,19,123,68,0,19,52.7,84.13,46.71,45.84,92.48,23.96,84.13%,46.71%,45.84%,92.48%,1
2023,6037551001,Census Tract 5510.01,Downey,Los Angeles County,California,Downey,264,119,52,48,16,25,12,23,9,17,30,35,32,39,48,64,36,56,29,30,0,14,264,119,0,14,0,14,0,14,0,14,0,14,0,14,0,14,12,23,12,23,0,14,0,14,0,14,0,14,0,14,240,121,68,55,9,17,30,35,32,39,101,82,0,14,12,22,0,14,0,14,0,14,0,14,12,22,0,14,54.92,,0.0,55.42,100.0,10.98,Not Available,0.0%,55.42%,100.0%,1
