YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2010,6037408133,Census Tract 4081.33,South San Jose Hills,Los Angeles County,California,SouthSanJoseHills,822,110,10,16,18,22,66,62,75,62,122,71,25,40,78,57,179,106,243,104,6,11,822,110,94,55,0,132,0,132,0,132,0,132,88,55,6,11,250,110,9,17,33,44,17,22,25,40,166,85,0,132,429,109,70,62,42,43,105,71,0,132,212,92,0,132,49,45,15,22,0,132,0,132,0,132,34,40,0,132,63.87,93.62,76.4,49.42,69.39,29.56
2010,6037408137,Census Tract 4081.37,South San Jose Hills,Los Angeles County,California,SouthSanJoseHills,689,118,19,29,30,33,68,77,34,30,105,66,117,75,83,77,170,99,48,39,15,23,689,118,0,132,0,132,0,132,0,132,0,132,0,132,0,132,194,99,28,49,12,21,33,48,35,48,86,72,0,132,456,133,89,76,22,27,58,49,57,56,215,94,15,23,39,38,0,132,0,132,14,24,25,28,0,132,0,132,60.67,,62.37,59.65,64.1,6.97
2010,6037408138,Census Tract 4081.38,South San Jose Hills,Los Angeles County,California,SouthSanJoseHills,496,136,21,33,16,25,0,132,73,78,77,77,36,55,0,132,109,75,132,92,32,54,496,136,32,51,0,132,0,132,0,132,0,132,32,51,0,132,129,101,0,132,31,42,0,132,36,55,62,74,0,132,230,130,16,25,42,53,77,77,0,132,95,92,0,132,105,89,21,33,0,132,0,132,0,132,52,62,32,54,55.85,100.0,75.97,41.3,49.52,26.61
2010,6037408139,Census Tract 4081.39,South San Jose Hills,Los Angeles County,California,SouthSanJoseHills,92,75,18,28,0,132,0,132,7,11,0,132,0,132,7,12,60,77,0,132,0,132,92,75,0,132,0,132,0,132,0,132,0,132,0,132,0,132,7,11,0,132,7,11,0,132,0,132,0,132,0,132,85,75,18,28,0,132,0,132,0,132,67,76,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,72.83,,0.0,78.82,,0.0
2010,6037408140,Census Tract 4081.40,South San Jose Hills,Los Angeles County,California,SouthSanJoseHills,188,74,0,132,24,37,1,3,12,20,12,23,29,40,0,132,36,44,74,59,0,132,188,74,0,132,0,132,0,132,0,132,0,132,0,132,0,132,72,56,0,132,0,132,0,132,29,40,43,47,0,132,116,64,25,36,12,20,12,23,0,132,67,53,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,73.94,,100.0,57.76,,39.36
2010,6037408141,Census Tract 4081.41,South San Jose Hills,Los Angeles County,California,SouthSanJoseHills,373,100,0,132,0,132,75,77,20,23,107,86,0,132,14,21,34,54,54,37,69,67,373,100,22,24,0,132,0,132,12,18,0,132,10,16,0,132,137,90,37,55,12,19,32,50,0,132,0,132,56,65,204,111,38,57,8,12,63,72,0,132,82,66,13,21,10,16,0,132,0,132,0,132,0,132,10,16,0,132,27.35,45.45,0.0,40.2,100.0,14.48
2010,6037408211,Census Tract 4082.11,South San Jose Hills,Los Angeles County,California,SouthSanJoseHills,997,138,17,27,86,76,107,63,101,73,155,101,55,53,39,47,78,56,291,112,68,72,997,138,23,28,16,25,0,132,0,132,0,132,7,12,0,132,109,79,13,20,29,46,37,55,0,132,30,33,0,132,708,154,181,92,62,62,118,88,55,53,292,129,0,132,157,96,0,132,10,16,0,132,0,132,79,63,68,72,46.44,30.43,27.52,49.01,50.32,29.19
2011,6037408133,Census Tract 4081.33,South San Jose Hills,Los Angeles County,California,SouthSanJoseHills,803,122,7,11,26,30,107,66,79,56,129,79,0,95,66,47,179,107,204,92,6,15,803,122,99,59,0,95,0,95,0,95,0,95,94,58,5,8,224,89,24,30,30,41,13,15,0,95,156,77,1,13,448,117,105,70,49,44,116,82,0,95,178,88,0,95,32,36,11,17,0,95,0,95,0,95,21,32,0,95,55.92,94.95,69.64,39.73,65.62,25.4
2011,6037408137,Census Tract 4081.37,South San Jose Hills,Los Angeles County,California,SouthSanJoseHills,666,114,15,24,11,17,62,68,29,29,134,81,125,79,29,34,186,98,53,43,22,26,666,114,0,95,0,95,0,95,0,95,0,95,0,95,0,95,194,102,26,43,11,17,61,65,0,95,96,79,0,95,427,133,62,63,18,27,61,51,92,75,172,89,22,26,45,43,0,95,0,95,12,19,33,33,0,95,0,95,59.01,,49.48,61.83,73.33,7.96
2011,6037408138,Census Tract 4081.38,South San Jose Hills,Los Angeles County,California,SouthSanJoseHills,366,125,34,54,10,20,0,95,113,109,70,78,39,61,0,95,40,63,60,56,0,95,366,125,0,95,0,95,0,95,0,95,0,95,0,95,0,95,104,88,0,95,44,58,0,95,39,61,21,28,0,95,188,136,10,20,69,95,70,78,0,95,39,59,0,95,74,77,34,54,0,95,0,95,0,95,40,63,0,95,37.98,,57.69,20.74,54.05,16.39
