YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037543502,Census Tract 5435.02,West Carson,Los Angeles County,California,WestCarson,483,187,0,14,0,14,100,121,11,19,24,26,62,60,21,30,57,48,122,82,86,88,483,187,2,8,0,14,0,14,0,14,0,14,2,8,0,14,100,68,0,14,0,14,0,14,18,23,74,62,8,14,309,161,100,121,11,19,24,26,11,17,85,53,78,87,72,67,0,14,0,14,0,14,33,53,39,50,0,14,54.24,100.0,92.0,31.07,100.0,25.26,100.0%,92.0%,31.07%,100.0%,1
2023,6037543503,Census Tract 5435.03,West Carson,Los Angeles County,California,WestCarson,619,240,0,19,88,59,99,88,105,94,51,52,9,16,132,145,11,18,93,69,31,34,619,240,12,19,12,19,0,19,0,19,0,19,0,19,0,19,250,175,75,76,18,30,26,32,0,19,131,140,0,19,263,141,46,52,77,86,25,42,9,16,94,85,12,18,94,76,54,55,10,16,0,19,0,19,11,17,19,28,39.58,0.0,52.4,39.16,11.7,15.02,0.0%,52.4%,39.16%,11.7%,1
2023,6037543603,Census Tract 5436.03,West Carson,Los Angeles County,California,WestCarson,189,92,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,102,80,87,60,189,92,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,16,24,0,14,0,14,0,14,0,14,0,14,16,24,173,90,0,14,0,14,0,14,0,14,102,80,71,54,53.97,,,0.0,58.96,53.97,Not Available,Not Available,0.0%,58.96%,1
2023,6037543605,Census Tract 5436.05,West Carson,Los Angeles County,California,WestCarson,314,135,0,14,8,13,28,35,82,74,11,17,7,11,59,89,0,14,94,75,25,30,314,135,0,14,0,14,0,14,0,14,0,14,0,14,0,14,91,100,0,14,0,14,0,14,7,11,84,100,0,14,196,101,27,33,82,74,11,17,0,14,61,59,15,24,27,23,9,13,0,14,0,14,0,14,8,12,10,16,50.96,,100.0,31.12,29.63,29.94,Not Available,100.0%,31.12%,29.63%,1
2023,6037543606,Census Tract 5436.06,West Carson,Los Angeles County,California,WestCarson,547,160,0,14,0,14,0,14,115,106,83,79,80,79,50,58,0,14,190,111,29,36,547,160,10,35,0,14,0,14,10,35,0,14,0,14,0,14,106,96,0,14,68,79,6,10,9,15,23,45,0,14,375,173,0,14,47,74,57,66,71,78,171,111,29,36,56,37,0,14,0,14,10,16,0,14,46,32,0,14,58.5,0.0,30.19,64.53,82.14,34.73,0.0%,30.19%,64.53%,82.14%,1
2014,6037543502,Census Tract 5435.02,West Carson,Los Angeles County,California,WestCarson,492,120,0,12,38,38,68,46,94,63,38,38,48,42,29,28,40,42,58,45,79,73,492,120,14,16,0,12,0,12,6,9,0,12,8,12,0,12,118,59,18,20,32,37,9,13,38,40,21,25,0,12,284,101,79,52,62,51,23,35,10,15,72,55,38,49,76,54,9,14,0,12,0,12,0,12,26,29,41,54,35.57,57.14,50.0,28.87,34.21,11.79,57.14%,50.0%,28.87%,34.21%,1
2014,6037543503,Census Tract 5435.03,West Carson,Los Angeles County,California,WestCarson,640,136,0,17,56,52,85,65,62,61,112,93,49,53,44,46,88,72,100,80,44,35,640,136,54,54,0,17,0,17,25,40,0,17,29,36,0,17,44,33,0,17,0,17,8,14,18,20,10,17,8,13,420,122,103,68,62,61,64,81,31,49,151,93,9,14,122,86,38,50,0,17,15,17,0,17,42,55,27,25,43.91,53.7,63.64,43.33,34.43,15.62,53.7%,63.64%,43.33%,34.43%,1
2014,6037543602,Census Tract 5436.02,West Carson,Los Angeles County,California,WestCarson,800,206,0,17,62,50,43,54,149,108,88,84,113,69,42,53,0,17,276,146,27,30,800,206,35,45,0,17,27,43,0,17,0,17,8,13,0,17,157,101,0,17,20,32,31,51,0,17,90,83,16,24,371,152,56,57,69,76,57,65,102,66,76,65,11,18,237,138,49,45,33,44,0,17,11,18,144,114,0,17,53.87,22.86,57.32,47.98,65.4,34.5,22.86%,57.32%,47.98%,65.4%,1
2014,6037543603,Census Tract 5436.03,West Carson,Los Angeles County,California,WestCarson,88,52,0,12,38,42,0,12,7,12,9,15,0,12,0,12,16,19,18,21,0,12,88,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,57,44,30,40,0,12,9,15,0,12,18,21,0,12,31,26,8,13,7,12,0,12,0,12,16,19,0,12,38.64,,,31.58,51.61,20.45,Not Available,Not Available,31.58%,51.61%,1
2022,6037543502,Census Tract 5435.02,West Carson,Los Angeles County,California,WestCarson,546,171,0,13,33,43,121,123,26,23,38,43,53,69,15,26,63,55,101,74,96,73,546,171,22,36,0,13,0,13,0,13,0,13,0,13,22,36,120,68,46,49,7,12,0,13,8,15,59,56,0,13,353,163,108,119,19,20,38,43,0,13,114,70,74,65,51,68,0,13,0,13,0,13,45,68,6,10,0,13,42.49,0.0,55.83,32.29,100.0,18.5,0.0%,55.83%,32.29%,100.0%,1
