YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2010,6037540800,Census Tract 5408,West Rancho Dominguez,Los Angeles County,California,WestRanchoDominguez,841,157,0,132,46,58,4,9,107,99,81,77,65,46,9,15,27,27,317,137,185,109,841,157,13,26,0,132,0,132,0,132,0,132,13,26,0,132,93,76,41,55,28,45,12,19,0,132,12,19,0,132,556,160,0,132,79,88,41,58,33,36,264,121,139,100,179,55,9,15,0,132,28,45,32,29,64,45,46,41,49.7,100.0,12.9,53.42,53.63,37.69
2010,6037540901,Census Tract 5409.01,West Rancho Dominguez,Los Angeles County,California,WestRanchoDominguez,487,124,0,132,20,29,25,36,70,54,40,40,79,53,33,43,44,61,159,104,17,19,487,124,0,132,0,132,0,132,0,132,0,132,0,132,0,132,149,107,0,132,30,33,0,132,29,23,90,85,0,132,261,97,45,48,40,50,40,40,40,48,96,84,0,132,77,51,0,132,0,132,0,132,10,16,50,49,17,19,64.68,,79.87,52.11,77.92,32.65
2010,6037540902,Census Tract 5409.02,West Rancho Dominguez,Los Angeles County,California,WestRanchoDominguez,546,127,10,16,18,28,0,132,111,65,30,29,62,69,32,36,0,132,195,86,88,80,546,127,27,43,0,132,0,132,0,132,0,132,27,43,0,132,82,73,0,132,0,132,0,132,39,61,36,36,7,16,295,98,10,16,83,54,18,23,23,32,137,84,24,29,142,90,18,28,28,44,12,18,0,132,27,42,57,61,52.93,100.0,91.46,54.24,19.01,35.71
2010,6037541001,Census Tract 5410.01,West Rancho Dominguez,Los Angeles County,California,WestRanchoDominguez,19,26,12,20,0,132,0,132,0,132,0,132,0,132,0,132,1,11,6,14,0,132,19,26,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,19,26,12,20,0,132,0,132,0,132,7,18,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,36.84,,,36.84,,31.58
2010,6037541100,Census Tract 5411,West Rancho Dominguez,Los Angeles County,California,WestRanchoDominguez,362,84,35,43,19,23,102,69,0,132,22,32,50,45,0,132,14,22,63,57,57,51,362,84,21,35,0,132,0,132,0,132,0,132,21,35,0,132,94,62,56,57,0,132,0,132,12,19,26,41,0,132,186,78,84,64,0,132,22,32,38,40,30,35,12,21,61,51,16,18,0,132,0,132,0,132,0,132,45,48,35.08,100.0,40.43,36.56,0.0,17.4
2010,6037541200,Census Tract 5412,West Rancho Dominguez,Los Angeles County,California,WestRanchoDominguez,628,142,18,23,9,14,99,76,105,77,20,16,31,37,41,51,124,78,181,90,0,132,628,142,23,27,0,132,11,18,0,132,0,132,12,19,0,132,66,58,27,44,0,132,0,132,0,132,39,41,0,132,360,110,72,64,55,53,0,132,0,132,233,103,0,132,179,64,27,22,39,40,20,16,31,37,62,43,0,132,60.03,52.17,59.09,64.72,51.96,28.82
2010,6037543000,Census Tract 5430,West Rancho Dominguez,Los Angeles County,California,WestRanchoDominguez,278,106,24,35,0,132,0,132,28,40,9,15,33,52,23,30,85,70,65,52,11,16,278,106,33,52,0,132,0,132,0,132,33,52,0,132,0,132,134,93,0,132,0,132,9,15,0,132,125,96,0,132,111,62,24,35,28,40,0,132,0,132,48,40,11,16,0,132,0,132,0,132,0,132,0,132,0,132,0,132,74.1,100.0,93.28,43.24,,23.38
2011,6037540800,Census Tract 5408,West Rancho Dominguez,Los Angeles County,California,WestRanchoDominguez,736,157,0,95,32,39,4,8,111,96,79,76,41,35,0,95,23,27,294,124,152,104,736,157,20,31,0,95,0,95,0,95,0,95,20,31,0,95,67,61,27,38,28,45,12,19,0,95,0,95,0,95,493,161,0,95,83,84,33,50,29,31,207,112,141,102,156,70,9,15,0,95,34,54,12,20,90,64,11,18,48.64,100.0,0.0,47.87,65.38,39.95
2011,6037540901,Census Tract 5409.01,West Rancho Dominguez,Los Angeles County,California,WestRanchoDominguez,520,113,0,95,16,25,22,34,69,46,28,35,72,60,28,37,100,67,161,83,24,24,520,113,7,11,0,95,0,95,0,95,0,95,7,11,0,95,153,79,0,95,28,33,0,95,23,19,102,71,0,95,295,103,38,43,41,46,28,35,42,54,137,81,9,16,65,54,0,95,0,95,0,95,7,13,43,48,15,18,69.42,100.0,81.7,60.68,76.92,30.96
2011,6037540902,Census Tract 5409.02,West Rancho Dominguez,Los Angeles County,California,WestRanchoDominguez,703,108,10,16,14,24,0,95,117,74,87,55,72,73,99,68,0,95,224,102,80,56,703,108,57,64,0,95,0,95,0,95,0,95,57,64,0,95,101,71,0,95,0,95,18,29,34,50,40,38,9,17,442,117,10,16,95,63,52,41,38,48,226,100,21,24,103,59,14,24,22,35,17,19,0,95,0,95,50,46,56.19,100.0,73.27,59.73,0.0,31.86
2011,6037541001,Census Tract 5410.01,West Rancho Dominguez,Los Angeles County,California,WestRanchoDominguez,22,25,0,95,0,95,0,95,0,95,0,95,0,95,0,95,8,20,14,16,0,95,22,25,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,18,26,0,95,0,95,0,95,0,95,18,26,0,95,4,8,0,95,0,95,0,95,0,95,4,8,0,95,100.0,,,100.0,100.0,63.64
