YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2010,6037408503,Census Tract 4085.03,La Habra Heights,Los Angeles County,California,LaHabraHeights,159,97,0,132,0,132,0,132,0,132,12,19,6,10,0,132,60,81,47,52,34,34,159,97,13,22,0,132,0,132,0,132,0,132,0,132,13,22,84,87,0,132,0,132,0,132,0,132,84,87,0,132,30,27,0,132,0,132,0,132,0,132,23,25,7,12,32,30,0,132,0,132,12,19,6,10,0,132,14,22,71.07,0.0,100.0,76.67,18.75,29.56
2010,6037408627,Census Tract 4086.27,La Habra Heights,Los Angeles County,California,LaHabraHeights,152,64,0,132,11,17,41,41,29,45,22,32,0,132,0,132,7,12,12,19,30,29,152,64,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,145,64,52,44,29,45,22,32,0,132,12,19,30,29,7,12,0,132,0,132,0,132,0,132,7,12,0,132,12.5,,,8.28,100.0,7.89
2010,6037408628,Census Tract 4086.28,La Habra Heights,Los Angeles County,California,LaHabraHeights,459,106,9,16,0,132,7,12,44,49,20,23,19,21,45,50,73,52,201,80,41,33,459,106,6,9,0,132,6,9,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,219,86,16,20,38,48,0,132,0,132,154,87,11,17,234,69,0,132,0,132,20,23,19,21,165,63,30,29,73.64,0.0,,70.32,78.63,43.79
2010,6037408629,Census Tract 4086.29,La Habra Heights,Los Angeles County,California,LaHabraHeights,92,55,0,132,0,132,0,132,0,132,0,132,11,18,6,12,15,22,30,33,30,33,92,55,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,80,51,0,132,0,132,0,132,11,18,39,34,30,33,12,19,0,132,0,132,0,132,0,132,12,19,0,132,67.39,,,62.5,100.0,32.61
2010,6037408703,Census Tract 4087.03,La Habra Heights,Los Angeles County,California,LaHabraHeights,179,103,0,132,0,132,0,132,20,22,42,57,0,132,0,132,0,132,49,51,68,74,179,103,0,132,0,132,0,132,0,132,0,132,0,132,0,132,73,68,0,132,10,16,0,132,0,132,32,47,31,48,69,64,0,132,10,15,42,57,0,132,17,21,0,132,37,57,0,132,0,132,0,132,0,132,0,132,37,57,27.37,,43.84,24.64,0.0,27.37
2010,6037500100,Census Tract 5001,La Habra Heights,Los Angeles County,California,LaHabraHeights,11,20,0,132,0,132,0,132,0,132,0,132,11,20,0,132,0,132,0,132,0,132,11,20,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,11,20,0,132,0,132,0,132,11,20,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,100.0,,,100.0,,0.0
2010,6037500201,Census Tract 5002.01,La Habra Heights,Los Angeles County,California,LaHabraHeights,180,90,0,132,0,132,19,30,0,132,17,27,16,26,33,38,49,76,46,69,0,132,180,90,0,132,0,132,0,132,0,132,0,132,0,132,0,132,35,40,19,30,0,132,0,132,16,26,0,132,0,132,145,93,0,132,0,132,17,27,0,132,128,95,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,80.0,,45.71,88.28,,25.56
2011,6037408503,Census Tract 4085.03,La Habra Heights,Los Angeles County,California,LaHabraHeights,180,95,0,95,0,95,0,95,0,95,10,17,20,22,0,95,57,71,65,69,28,28,180,95,8,13,0,95,0,95,0,95,0,95,0,95,8,13,96,89,0,95,0,95,0,95,0,95,96,89,0,95,47,36,0,95,0,95,0,95,12,17,26,29,9,15,29,30,0,95,0,95,10,17,8,14,0,95,11,20,78.89,0.0,100.0,80.85,27.59,36.11
2011,6037408627,Census Tract 4086.27,La Habra Heights,Los Angeles County,California,LaHabraHeights,167,62,0,95,10,15,44,43,35,49,34,45,0,95,0,95,5,8,9,14,30,27,167,62,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,167,62,54,46,35,49,34,45,0,95,14,16,30,27,0,95,0,95,0,95,0,95,0,95,0,95,0,95,8.38,,,8.38,,5.39
2011,6037408628,Census Tract 4086.28,La Habra Heights,Los Angeles County,California,LaHabraHeights,515,114,18,21,0,95,18,22,18,22,50,51,37,30,64,62,58,54,188,82,64,35,515,114,29,44,0,95,0,95,29,44,0,95,0,95,0,95,21,24,0,95,9,16,0,95,0,95,0,95,12,18,205,101,26,26,9,15,0,95,9,15,140,96,21,25,260,72,10,16,0,95,21,23,28,26,170,65,31,28,67.38,0.0,0.0,72.68,76.15,36.5
