YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,1194,123,0,19,80,55,105,94,147,76,61,55,66,51,92,66,108,75,478,148,57,62,1194,123,16,25,16,25,0,19,0,19,0,19,0,19,0,19,249,102,21,35,23,26,0,19,24,37,131,76,50,59,792,153,140,98,101,66,41,46,42,34,468,142,0,19,137,73,8,14,23,38,20,32,0,19,79,59,7,16,62.31,0.0,62.25,64.39,57.66,40.03,0.0%,62.25%,64.39%,57.66%,1
2023,6037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,732,127,0,14,48,36,88,66,123,68,4,8,94,63,4,7,122,66,236,79,13,20,732,127,0,14,0,14,0,14,0,14,0,14,0,14,0,14,114,74,0,14,0,14,4,8,46,46,64,59,0,14,534,110,136,66,123,68,0,14,48,45,214,60,13,20,84,47,0,14,0,14,0,14,0,14,84,47,0,14,62.3,,96.49,49.06,100.0,32.24,Not Available,96.49%,49.06%,100.0%,1
2023,6037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,1087,187,0,19,87,59,156,121,144,92,184,104,38,36,112,72,68,59,220,122,78,54,1087,187,25,29,0,19,0,19,0,19,8,13,17,26,0,19,86,57,0,19,0,19,21,24,18,25,47,47,0,19,864,182,243,128,127,85,163,101,12,21,281,152,38,41,112,66,0,19,17,26,0,19,0,19,55,51,40,37,40.29,100.0,75.58,33.91,49.11,20.24,100.0%,75.58%,33.91%,49.11%,1
2023,6037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,748,122,0,14,23,29,170,102,45,36,45,42,0,14,140,125,86,69,209,89,30,45,748,122,38,51,0,14,0,14,0,14,0,14,38,51,0,14,149,85,29,36,4,7,17,27,0,14,99,65,0,14,458,148,164,119,33,32,28,33,0,14,233,136,0,14,103,66,0,14,8,13,0,14,0,14,65,52,30,45,58.16,100.0,66.44,50.87,63.11,27.94,100.0%,66.44%,50.87%,63.11%,1
2023,6037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,281,75,0,14,16,18,8,13,92,75,61,49,12,20,0,14,31,32,61,45,0,14,281,75,0,14,0,14,0,14,0,14,0,14,0,14,0,14,49,46,8,13,27,38,0,14,0,14,14,21,0,14,222,82,16,18,55,63,61,49,12,20,78,50,0,14,10,17,0,14,10,17,0,14,0,14,0,14,0,14,37.01,,28.57,40.54,0.0,21.71,Not Available,28.57%,40.54%,0.0%,1
2023,6037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,1246,139,43,49,56,42,93,55,184,112,100,72,64,56,83,59,151,75,463,156,9,14,1246,139,88,71,0,19,0,19,27,44,0,19,61,56,0,19,247,154,19,30,42,49,0,19,0,19,186,140,0,19,713,155,163,73,142,101,54,52,64,56,281,103,9,14,198,102,10,17,0,19,19,30,0,19,169,95,0,19,61.08,69.32,75.3,48.39,85.35,37.16,69.32%,75.3%,48.39%,85.35%,1
2023,6037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,749,134,22,35,5,8,80,64,63,46,60,55,83,60,40,48,87,54,301,108,8,12,749,134,27,24,0,14,0,14,0,14,7,11,20,24,0,14,157,84,49,62,4,6,7,10,0,14,97,62,0,14,543,121,58,42,59,46,53,51,76,59,297,117,0,14,22,25,0,14,0,14,0,14,0,14,14,22,8,12,68.22,100.0,61.78,68.69,63.64,40.19,100.0%,61.78%,68.69%,63.64%,1
2023,6037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,943,92,41,43,83,61,67,52,120,80,44,45,139,80,40,38,79,63,326,92,4,7,943,92,19,32,19,32,0,14,0,14,0,14,0,14,0,14,121,76,49,44,0,14,10,16,24,38,38,44,0,14,629,122,123,77,76,61,27,42,70,59,329,102,4,7,174,68,0,14,44,54,7,10,45,35,78,63,0,14,61.93,0.0,51.24,63.43,70.69,34.57,0.0%,51.24%,63.43%,70.69%,1
2023,6037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,699,83,6,10,14,22,31,28,62,50,98,49,98,58,45,33,147,80,193,74,5,8,699,83,15,16,0,14,0,14,0,14,0,14,15,16,0,14,119,68,6,10,18,30,0,14,20,31,75,55,0,14,378,100,45,34,39,36,18,27,50,43,226,104,0,14,187,54,0,14,5,9,80,43,28,29,69,40,5,8,69.1,100.0,79.83,73.02,51.87,27.61,100.0%,79.83%,73.02%,51.87%,1
2014,6037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,1181,86,15,17,84,57,108,62,91,50,172,81,82,48,88,50,110,59,418,100,13,21,1181,86,16,16,0,17,0,17,0,17,0,17,16,16,0,17,273,98,60,52,24,28,42,35,0,17,147,77,0,17,816,121,133,60,67,42,109,68,82,48,412,100,13,21,76,55,14,23,0,17,21,32,0,17,41,40,0,17,59.1,100.0,53.85,60.54,53.95,35.39,100.0%,53.85%,60.54%,53.95%,1
