YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2010,6037300100,Census Tract 3001,La Cañada Flintridge,Los Angeles County,California,LaCanadaFlintridge,191,98,11,17,42,59,0,132,40,33,6,9,0,132,35,39,0,132,22,28,35,29,191,98,0,132,0,132,0,132,0,132,0,132,0,132,0,132,20,26,0,132,6,10,0,132,0,132,14,25,0,132,150,89,53,63,34,31,6,9,0,132,43,40,14,17,21,23,0,132,0,132,0,132,0,132,0,132,21,23,29.84,,70.0,28.67,0.0,11.52
2010,6037300200,Census Tract 3002,La Cañada Flintridge,Los Angeles County,California,LaCanadaFlintridge,576,136,50,62,25,25,21,23,55,56,41,35,124,87,5,9,30,27,181,60,44,36,576,136,0,132,0,132,0,132,0,132,0,132,0,132,0,132,42,48,11,18,0,132,0,132,0,132,31,46,0,132,453,128,76,73,47,56,29,30,107,82,167,73,27,30,81,46,9,14,8,14,12,20,17,26,18,19,17,20,59.03,,73.81,60.49,43.21,31.42
2010,6037300501,Census Tract 3005.01,La Cañada Flintridge,Los Angeles County,California,LaCanadaFlintridge,620,102,17,28,26,35,80,72,70,62,16,24,102,50,40,34,79,66,186,97,4,9,620,102,21,35,0,132,0,132,0,132,21,35,0,132,0,132,54,71,0,132,0,132,0,132,6,11,44,70,4,9,491,117,123,82,63,61,16,24,75,55,214,79,0,132,54,38,0,132,7,11,0,132,0,132,47,36,0,132,65.65,100.0,92.59,58.86,87.04,30.0
2010,6037300502,Census Tract 3005.02,La Cañada Flintridge,Los Angeles County,California,LaCanadaFlintridge,1824,175,40,36,289,144,304,139,294,135,163,81,153,80,124,104,99,54,333,125,25,31,1824,175,77,72,0,132,0,132,10,16,44,69,23,27,0,132,311,128,72,59,92,74,43,39,15,23,74,80,15,24,1189,196,524,145,191,109,97,64,94,79,283,123,0,132,247,113,37,38,11,18,13,21,0,132,176,100,10,18,38.87,87.01,28.62,31.71,71.26,18.26
2010,6037300800,Census Tract 3008,La Cañada Flintridge,Los Angeles County,California,LaCanadaFlintridge,1115,204,0,132,77,90,193,115,83,64,56,53,150,94,109,93,34,38,377,163,36,41,1115,204,81,79,34,52,0,132,0,132,11,18,19,30,17,28,121,69,34,37,19,33,0,132,34,38,34,38,0,132,827,195,202,139,54,52,56,53,90,76,406,171,19,29,86,59,0,132,10,16,0,132,15,23,61,50,0,132,60.09,37.04,56.2,59.98,88.37,33.81
2010,6037460401,Census Tract 4604.01,La Cañada Flintridge,Los Angeles County,California,LaCanadaFlintridge,62,32,0,132,0,132,12,16,0,132,0,132,21,24,0,132,10,13,19,29,0,132,62,32,11,18,0,132,0,132,0,132,11,18,0,132,0,132,25,33,6,11,0,132,0,132,0,132,19,29,0,132,16,17,6,11,0,132,0,132,0,132,10,13,0,132,10,16,0,132,0,132,0,132,10,16,0,132,0,132,80.65,100.0,76.0,62.5,100.0,30.65
2010,6037460501,Census Tract 4605.01,La Cañada Flintridge,Los Angeles County,California,LaCanadaFlintridge,166,99,0,132,0,132,26,31,0,132,31,37,33,51,0,132,0,132,66,67,10,16,166,99,0,132,0,132,0,132,0,132,0,132,0,132,0,132,10,16,0,132,0,132,0,132,0,132,0,132,10,16,156,97,26,31,0,132,31,37,33,51,66,67,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,59.64,,0.0,63.46,,39.76
2010,6037460502,Census Tract 4605.02,La Cañada Flintridge,Los Angeles County,California,LaCanadaFlintridge,63,51,0,132,0,132,29,32,0,132,0,132,0,132,0,132,0,132,23,36,11,17,63,51,0,132,0,132,0,132,0,132,0,132,0,132,0,132,13,20,13,20,0,132,0,132,0,132,0,132,0,132,39,44,16,25,0,132,0,132,0,132,23,36,0,132,11,17,0,132,0,132,0,132,0,132,0,132,11,17,36.51,,0.0,58.97,0.0,36.51
2010,6037460600,Census Tract 4606,La Cañada Flintridge,Los Angeles County,California,LaCanadaFlintridge,144,75,0,132,0,132,15,23,44,55,0,132,10,17,9,15,54,55,12,20,0,132,144,75,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,144,75,15,23,44,55,0,132,10,17,75,61,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,59.03,,,59.03,,8.33
2010,6037460700,Census Tract 4607,La Cañada Flintridge,Los Angeles County,California,LaCanadaFlintridge,71,50,0,132,0,132,30,33,0,132,27,33,0,132,0,132,0,132,0,132,14,22,71,50,0,132,0,132,0,132,0,132,0,132,0,132,0,132,13,25,0,132,0,132,13,25,0,132,0,132,0,132,58,44,30,33,0,132,14,21,0,132,0,132,14,22,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0.0,,0.0,0.0,,0.0
