YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037920104,Census Tract 9201.04,Hasley Canyon,Los Angeles County,California,HasleyCanyon,59,44,0,14,0,14,0,14,0,14,13,19,0,14,0,14,0,14,19,31,27,26,59,44,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,55,44,0,14,0,14,13,19,0,14,19,31,23,25,4,7,0,14,0,14,0,14,0,14,0,14,4,7,32.2,,,34.55,0.0,32.2,Not Available,Not Available,34.55%,0.0%,1
2023,6037920106,Census Tract 9201.06,Hasley Canyon,Los Angeles County,California,HasleyCanyon,194,90,10,15,29,34,0,14,34,32,17,28,5,8,17,27,46,53,36,40,0,14,194,90,0,14,0,14,0,14,0,14,0,14,0,14,0,14,29,39,0,14,0,14,0,14,0,14,29,39,0,14,165,72,39,37,34,32,17,28,5,8,70,60,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,53.61,,100.0,45.45,,18.56,Not Available,100.0%,45.45%,Not Available,1
2023,6037920116,Census Tract 9201.16,Hasley Canyon,Los Angeles County,California,HasleyCanyon,76,49,0,14,16,23,10,15,0,14,0,14,8,13,0,14,28,45,14,22,0,14,76,49,14,22,0,14,0,14,0,14,0,14,14,22,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,52,42,16,23,0,14,0,14,8,13,28,45,0,14,10,15,10,15,0,14,0,14,0,14,0,14,0,14,65.79,100.0,,69.23,0.0,18.42,100.0%,Not Available,69.23%,0.0%,1
2023,6037920119,Census Tract 9201.19,Hasley Canyon,Los Angeles County,California,HasleyCanyon,11,11,0,14,0,14,3,5,0,14,4,7,0,14,0,14,0,14,4,6,0,14,11,11,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,7,9,3,5,0,14,4,7,0,14,0,14,0,14,4,6,0,14,0,14,0,14,0,14,4,6,0,14,36.36,,,0.0,100.0,36.36,Not Available,Not Available,0.0%,100.0%,1
2014,6037920104,Census Tract 9201.04,Hasley Canyon,Los Angeles County,California,HasleyCanyon,40,21,6,10,12,13,6,10,6,9,0,12,0,12,0,12,0,12,0,12,10,9,40,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,22,18,17,6,9,0,12,0,12,0,12,6,10,10,12,6,10,0,12,0,12,0,12,0,12,4,7,0.0,,,0.0,0.0,0.0,Not Available,Not Available,0.0%,0.0%,1
2014,6037920106,Census Tract 9201.06,Hasley Canyon,Los Angeles County,California,HasleyCanyon,240,68,14,22,15,21,56,36,9,9,0,12,4,6,21,23,23,30,88,54,10,12,240,68,13,20,0,12,0,12,0,12,0,12,13,20,0,12,9,12,0,12,0,12,0,12,0,12,9,12,0,12,195,66,85,47,9,9,0,12,4,6,92,48,5,8,23,28,0,12,0,12,0,12,0,12,18,26,5,9,56.67,100.0,100.0,49.23,78.26,36.67,100.0%,100.0%,49.23%,78.26%,1
2014,6037920116,Census Tract 9201.16,Hasley Canyon,Los Angeles County,California,HasleyCanyon,179,137,0,12,0,12,0,12,0,12,61,79,0,12,78,63,0,12,40,61,0,12,179,137,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,8,13,0,12,131,121,0,12,0,12,61,79,0,12,70,61,0,12,40,61,0,12,0,12,0,12,0,12,40,61,0,12,65.92,,100.0,53.44,100.0,22.35,Not Available,100.0%,53.44%,100.0%,1
2014,6037920119,Census Tract 9201.19,Hasley Canyon,Los Angeles County,California,HasleyCanyon,11,16,0,12,0,12,0,12,0,12,7,14,0,12,4,7,0,12,0,12,0,12,11,16,4,7,0,12,0,12,0,12,0,12,4,7,0,12,7,14,0,12,0,12,7,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36.36,100.0,0.0,,,0.0,100.0%,0.0%,Not Available,Not Available,1
2022,6037920104,Census Tract 9201.04,Hasley Canyon,Los Angeles County,California,HasleyCanyon,66,48,0,13,0,13,0,13,0,13,18,26,0,13,0,13,0,13,19,30,29,27,66,48,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,62,48,0,13,0,13,18,26,0,13,19,30,25,27,4,8,0,13,0,13,0,13,0,13,0,13,4,8,28.79,,,30.65,0.0,28.79,Not Available,Not Available,30.65%,0.0%,1
2022,6037920106,Census Tract 9201.06,Hasley Canyon,Los Angeles County,California,HasleyCanyon,134,67,0,13,5,9,6,10,15,20,17,28,6,10,16,27,53,55,16,25,0,13,134,67,8,12,0,13,0,13,0,13,0,13,8,12,0,13,22,26,6,10,0,13,0,13,0,13,16,25,0,13,104,61,5,9,15,20,17,28,6,10,61,60,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,67.91,100.0,72.73,64.42,,11.94,100.0%,72.73%,64.42%,Not Available,1
