YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2010,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,115,32,3,5,12,10,2,5,44,32,16,16,4,6,0,132,13,19,15,10,6,7,115,32,9,14,0,132,0,132,9,14,0,132,0,132,0,132,25,20,0,132,21,20,0,132,0,132,4,6,0,132,66,29,14,12,15,22,7,7,0,132,24,20,6,7,15,7,3,6,8,8,0,132,4,6,0,132,0,132,27.83,0.0,16.0,36.36,26.67,13.04
2010,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,213,99,0,132,0,132,11,17,69,65,0,132,12,18,0,132,26,42,61,54,34,52,213,99,10,16,0,132,0,132,0,132,0,132,10,16,0,132,121,79,0,132,32,48,0,132,12,18,77,66,0,132,82,65,11,17,37,37,0,132,0,132,0,132,34,52,0,132,0,132,0,132,0,132,0,132,0,132,0,132,46.48,100.0,73.55,0.0,,28.64
2010,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,568,100,0,132,0,132,61,59,51,60,120,96,29,34,0,132,90,90,190,88,27,31,568,100,56,51,0,132,0,132,0,132,0,132,56,51,0,132,111,62,13,21,0,132,52,69,0,132,46,57,0,132,259,116,48,55,41,56,0,132,29,34,114,93,27,31,142,64,0,132,10,19,68,69,0,132,64,59,0,132,54.4,100.0,41.44,55.21,45.07,33.45
2011,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,116,33,2,3,7,7,9,10,44,25,9,14,8,9,0,95,14,19,12,9,11,10,116,33,9,14,0,95,0,95,9,14,0,95,0,95,0,95,19,16,0,95,13,14,0,95,5,8,1,3,0,95,69,28,15,12,18,25,0,95,0,95,25,21,11,10,19,10,3,5,13,11,0,95,3,4,0,95,0,95,29.31,0.0,31.58,36.23,15.79,10.34
2011,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,222,84,14,24,0,95,25,29,70,54,0,95,20,22,24,27,6,9,63,52,0,95,222,84,19,21,0,95,0,95,0,95,0,95,19,21,0,95,104,63,0,95,38,43,0,95,11,18,55,48,0,95,93,52,39,36,32,30,0,95,9,12,13,20,0,95,6,9,0,95,0,95,0,95,0,95,6,9,0,95,50.9,100.0,63.46,23.66,100.0,28.38
2011,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,715,131,0,95,0,95,61,71,35,48,130,130,33,39,15,26,159,138,232,137,50,46,715,131,15,25,0,95,0,95,0,95,0,95,15,25,0,95,110,84,17,28,0,95,33,46,0,95,43,52,17,23,364,169,44,67,35,48,20,26,33,39,199,135,33,39,226,137,0,95,0,95,77,110,0,95,149,139,0,95,61.4,100.0,39.09,63.74,65.93,32.45
2012,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,105,32,1,4,11,8,8,11,39,25,8,13,10,10,0,13,2,3,13,9,13,16,105,32,8,13,0,13,0,13,8,13,0,13,0,13,0,13,14,11,2,3,4,6,0,13,3,5,2,3,3,4,62,29,14,16,20,23,0,13,5,8,13,9,10,15,21,10,4,5,15,11,0,13,2,3,0,13,0,13,23.81,0.0,35.71,29.03,9.52,12.38
2012,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,241,71,15,26,5,7,28,30,43,26,0,13,27,26,24,27,15,17,84,57,0,13,241,71,16,19,0,13,0,13,0,13,0,13,16,19,0,13,74,49,0,13,8,14,0,13,14,21,52,41,0,13,147,56,48,42,35,30,0,13,13,14,51,38,0,13,4,8,0,13,0,13,0,13,0,13,4,8,0,13,62.24,100.0,89.19,43.54,100.0,34.85
2012,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,592,116,0,13,9,15,34,34,22,34,147,107,50,44,13,22,130,96,157,101,30,35,592,116,14,22,0,13,0,13,0,13,0,13,14,22,0,13,215,75,16,24,0,13,64,64,22,26,99,75,14,26,255,108,18,23,22,34,24,26,28,37,147,99,16,26,108,100,9,15,0,13,59,82,0,13,40,65,0,13,59.12,100.0,56.28,68.63,37.04,26.52
2013,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,95,26,2,3,12,10,13,15,16,13,10,11,12,10,5,7,6,7,8,8,11,10,95,26,5,8,0,12,0,12,5,8,0,12,0,12,0,12,10,8,1,3,0,12,0,12,5,7,2,3,2,3,62,23,23,17,8,10,5,8,5,8,12,10,9,10,18,11,3,4,8,8,0,12,2,3,5,7,0,12,32.63,0.0,70.0,27.42,38.89,8.42
2013,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,233,70,16,25,18,20,30,28,17,19,0,12,23,22,21,24,20,21,88,53,0,12,233,70,15,18,0,12,0,12,0,12,0,12,15,18,0,12,66,37,11,17,9,14,0,12,0,12,46,37,0,12,147,60,53,40,8,12,0,12,23,22,63,37,0,12,5,7,0,12,0,12,0,12,0,12,5,7,0,12,65.24,100.0,69.7,58.5,100.0,37.77
2013,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,605,112,0,12,21,24,15,25,67,74,123,98,56,56,12,20,106,76,167,99,38,40,605,112,13,21,0,12,0,12,0,12,0,12,13,21,0,12,227,95,27,31,0,12,52,67,28,45,98,72,22,28,241,99,0,12,67,74,15,19,28,33,115,88,16,27,124,92,9,14,0,12,56,70,0,12,59,67,0,12,56.36,100.0,55.51,59.34,47.58,27.6
2014,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,95,22,1,2,4,5,6,10,17,11,12,13,19,14,6,9,4,5,13,9,13,12,95,22,6,9,0,12,0,12,6,9,0,12,0,12,0,12,15,10,2,3,0,12,0,12,6,9,5,6,2,3,52,19,9,10,4,4,6,9,8,10,14,10,11,12,22,12,0,12,13,10,0,12,5,5,4,7,0,12,44.21,0.0,73.33,42.31,40.91,13.68
2014,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,271,65,17,27,21,24,22,27,37,32,0,12,37,30,21,25,20,22,96,48,0,12,271,65,8,12,0,12,0,12,0,12,0,12,8,12,0,12,66,38,13,20,9,14,0,12,0,12,44,38,0,12,192,66,47,42,28,27,0,12,37,30,80,41,0,12,5,7,0,12,0,12,0,12,0,12,5,7,0,12,64.21,100.0,66.67,60.94,100.0,35.42
2014,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,648,115,8,13,31,30,13,20,82,99,116,69,55,55,49,39,130,84,138,78,26,31,648,115,12,18,0,12,0,12,0,12,0,12,12,18,0,12,241,83,22,26,0,12,62,49,24,38,107,69,26,31,299,107,23,28,82,99,45,48,31,39,118,81,0,12,96,68,7,12,0,12,9,15,0,12,80,67,0,12,57.41,100.0,54.36,49.83,83.33,21.3
2015,6037404600,Census Tract 4046,Irwindale,Los Angeles County,California,Irwindale,111,27,2,3,3,5,7,10,12,10,9,12,25,14,11,10,17,16,13,9,12,11,111,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,13,2,3,0,12,1,4,8,11,8,7,2,3,66,24,10,10,4,4,8,11,13,8,21,16,10,11,24,12,0,12,8,9,0,12,4,4,12,9,0,12,59.46,,76.19,51.52,66.67,11.71
2015,6037405002,Census Tract 4050.02,Irwindale,Los Angeles County,California,Irwindale,291,68,13,21,22,27,33,24,43,31,20,27,43,28,16,20,16,17,65,39,20,27,291,68,5,9,0,12,0,12,0,12,0,12,5,9,0,12,55,41,17,26,19,23,0,12,12,18,7,13,0,12,199,62,44,34,24,24,20,27,31,23,80,41,0,12,32,27,7,12,0,12,0,12,0,12,5,8,20,27,48.11,100.0,34.55,55.78,15.62,22.34
2015,6037405301,Census Tract 4053.01,Irwindale,Los Angeles County,California,Irwindale,539,114,10,16,29,29,9,14,19,21,109,72,47,46,35,29,111,81,151,77,19,25,539,114,8,12,0,12,0,12,0,12,0,12,8,12,0,12,193,80,9,15,0,12,55,53,25,40,85,66,19,25,223,80,31,30,19,21,43,46,22,23,108,69,0,12,115,73,8,13,0,12,11,18,0,12,96,70,0,12,63.82,100.0,56.99,58.3,83.48,28.01
