YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2010,6037600501,Census Tract 6005.01,Inglewood,Los Angeles County,California,Inglewood,344,86,6,13,15,25,51,49,58,51,0,132,64,56,0,132,26,39,114,75,10,17,344,86,0,132,0,132,0,132,0,132,0,132,0,132,0,132,96,64,0,132,27,44,0,132,11,17,58,53,0,132,202,84,72,59,31,23,0,132,53,54,46,43,0,132,46,46,0,132,0,132,0,132,0,132,36,44,10,17,59.3,,71.88,49.01,78.26,33.14
2010,6037600502,Census Tract 6005.02,Inglewood,Los Angeles County,California,Inglewood,277,95,0,132,0,132,0,132,9,14,57,60,27,35,9,14,49,50,39,28,87,82,277,95,21,34,0,132,0,132,0,132,21,34,0,132,0,132,27,42,0,132,0,132,27,42,0,132,0,132,0,132,161,80,0,132,9,14,30,48,0,132,65,48,57,68,68,59,0,132,0,132,0,132,6,11,32,37,30,48,44.77,100.0,0.0,40.37,55.88,14.08
2010,6037600601,Census Tract 6006.01,Inglewood,Los Angeles County,California,Inglewood,268,93,0,132,0,132,22,25,71,46,36,40,0,132,38,45,41,50,60,60,0,132,268,93,31,47,0,132,0,132,0,132,0,132,31,47,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,203,83,22,25,61,48,22,28,0,132,98,69,0,132,34,30,0,132,10,16,14,22,0,132,10,17,0,132,51.87,100.0,,48.28,29.41,22.39
2010,6037600602,Census Tract 6006.02,Inglewood,Los Angeles County,California,Inglewood,732,80,15,23,13,23,75,57,96,61,55,54,20,30,62,48,76,36,308,94,12,21,732,80,15,23,0,132,0,132,0,132,0,132,15,23,0,132,170,93,0,132,70,60,0,132,0,132,100,69,0,132,497,114,103,64,26,36,55,54,20,30,281,99,12,21,50,38,0,132,0,132,0,132,0,132,50,38,0,132,63.66,100.0,58.82,60.56,100.0,42.08
2010,6037600702,Census Tract 6007.02,Inglewood,Los Angeles County,California,Inglewood,448,95,9,14,0,132,35,42,63,47,11,17,63,68,53,38,41,38,162,70,11,18,448,95,50,54,0,132,0,132,0,132,31,49,19,32,0,132,43,40,9,14,0,132,0,132,0,132,34,36,0,132,314,98,25,40,50,48,11,17,32,42,185,74,11,18,41,30,10,15,13,20,0,132,0,132,18,16,0,132,71.21,100.0,79.07,69.11,43.9,36.16
2010,6037600703,Census Tract 6007.03,Inglewood,Los Angeles County,California,Inglewood,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,,,,,,
2010,6037600704,Census Tract 6007.04,Inglewood,Los Angeles County,California,Inglewood,576,112,0,132,29,31,88,75,40,48,86,68,18,29,16,19,99,72,152,75,48,48,576,112,25,40,0,132,25,40,0,132,0,132,0,132,0,132,52,50,0,132,15,24,24,41,0,132,13,21,0,132,346,97,88,75,0,132,52,53,18,29,166,78,22,37,153,72,29,31,0,132,10,16,0,132,88,57,26,30,49.48,0.0,25.0,53.18,57.52,26.39
2010,6037600801,Census Tract 6008.01,Inglewood,Los Angeles County,California,Inglewood,312,112,0,132,29,30,8,13,38,45,0,132,36,32,47,56,47,53,96,78,11,17,312,112,0,132,0,132,0,132,0,132,0,132,0,132,0,132,20,25,10,17,0,132,0,132,0,132,10,17,0,132,260,108,27,26,38,45,0,132,36,32,148,91,11,17,32,51,0,132,0,132,0,132,0,132,32,51,0,132,72.44,,50.0,70.77,100.0,30.77
2010,6037600802,Census Tract 6008.02,Inglewood,Los Angeles County,California,Inglewood,599,116,0,132,59,48,83,77,127,77,12,21,69,59,67,67,38,31,111,71,33,28,599,116,0,132,0,132,0,132,0,132,0,132,0,132,0,132,71,52,33,41,16,22,0,132,0,132,22,28,0,132,430,107,109,71,52,48,12,21,69,59,164,90,24,25,98,72,0,132,59,58,0,132,0,132,30,46,9,15,47.58,,30.99,54.19,30.61,18.53
2010,6037600902,Census Tract 6009.02,Inglewood,Los Angeles County,California,Inglewood,2116,123,99,90,24,46,160,123,301,121,355,133,110,69,291,121,179,93,557,180,40,45,2116,123,114,78,20,31,24,38,0,132,27,43,43,53,0,132,498,189,24,46,102,90,40,51,55,45,277,151,0,132,1292,237,218,132,129,76,273,119,28,38,604,212,40,45,212,107,21,35,46,55,42,49,0,132,103,77,0,132,53.73,61.4,66.67,48.92,48.58,26.32
