YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037800406,Census Tract 8004.06,Malibu,Los Angeles County,California,Malibu,112,61,17,14,11,16,7,10,40,42,0,14,0,14,0,14,5,9,26,32,6,10,112,61,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,87,50,35,24,33,39,0,14,0,14,13,14,6,10,25,33,0,14,7,11,0,14,0,14,18,31,0,14,27.68,,,14.94,72.0,23.21,Not Available,Not Available,14.94%,72.0%,1
2023,6037800410,Census Tract 8004.10,Malibu,Los Angeles County,California,Malibu,109,56,16,13,6,10,0,14,9,13,9,15,0,14,0,14,20,33,24,22,25,31,109,56,0,14,0,14,0,14,0,14,0,14,0,14,0,14,8,13,0,14,0,14,0,14,0,14,8,13,0,14,50,27,16,13,9,13,9,15,0,14,16,18,0,14,51,48,6,10,0,14,0,14,0,14,20,33,25,31,40.37,,100.0,32.0,39.22,22.02,Not Available,100.0%,32.0%,39.22%,1
2023,6037800411,Census Tract 8004.11,Malibu,Los Angeles County,California,Malibu,172,93,4,6,0,14,0,14,6,9,5,7,5,9,37,41,0,14,56,52,59,64,172,93,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,142,84,0,14,6,9,5,7,5,9,67,55,59,64,30,40,4,6,0,14,0,14,0,14,26,40,0,14,56.98,,,50.7,86.67,32.56,Not Available,Not Available,50.7%,86.67%,1
2023,6037800412,Census Tract 8004.12,Malibu,Los Angeles County,California,Malibu,250,121,20,31,0,14,14,24,32,36,13,21,0,14,0,14,18,30,77,79,76,73,250,121,0,14,0,14,0,14,0,14,0,14,0,14,0,14,18,30,0,14,0,14,0,14,0,14,18,30,0,14,193,109,20,31,32,36,13,21,0,14,77,79,51,57,39,51,14,24,0,14,0,14,0,14,0,14,25,46,38.0,,100.0,39.9,0.0,30.8,Not Available,100.0%,39.9%,0.0%,1
2023,6037800504,Census Tract 8005.04,Malibu,Los Angeles County,California,Malibu,352,162,10,16,18,27,105,119,34,52,0,14,0,14,0,14,0,14,134,85,51,65,352,162,81,75,0,14,0,14,0,14,0,14,40,47,41,64,74,88,48,75,0,14,0,14,0,14,26,43,0,14,153,111,75,97,0,14,0,14,0,14,68,56,10,16,44,54,10,16,34,52,0,14,0,14,0,14,0,14,38.07,49.38,35.14,44.44,0.0,38.07,49.38%,35.14%,44.44%,0.0%,1
2023,6037800506,Census Tract 8005.06,Malibu,Los Angeles County,California,Malibu,321,114,11,19,10,17,60,55,40,37,12,18,0,14,20,24,14,23,145,78,9,18,321,114,0,14,0,14,0,14,0,14,0,14,0,14,0,14,92,76,18,28,16,24,0,14,0,14,58,68,0,14,96,69,28,32,24,28,0,14,0,14,35,41,9,18,133,71,35,34,0,14,12,18,0,14,86,61,0,14,55.76,,63.04,36.46,64.66,45.17,Not Available,63.04%,36.46%,64.66%,1
2023,6037990100,Census Tract 9901,Malibu,Los Angeles County,California,Malibu,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,,,,,,,Not Available,Not Available,Not Available,Not Available,1
2023,6037990200,Census Tract 9902,Malibu,Los Angeles County,California,Malibu,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,,,,,,,Not Available,Not Available,Not Available,Not Available,1
2014,6037800406,Census Tract 8004.06,Malibu,Los Angeles County,California,Malibu,263,92,18,28,0,12,16,17,45,38,6,9,8,11,57,54,7,10,65,44,41,35,263,92,0,12,0,12,0,12,0,12,0,12,0,12,0,12,62,43,0,12,12,20,0,12,0,12,50,45,0,12,169,73,34,31,33,34,0,12,8,11,64,47,30,31,32,23,0,12,0,12,6,9,0,12,15,17,11,15,52.09,,80.65,42.6,46.88,24.71,Not Available,80.65%,42.6%,46.88%,1
2014,6037800408,Census Tract 8004.08,Malibu,Los Angeles County,California,Malibu,609,245,51,53,49,57,19,32,19,24,77,85,34,37,14,24,113,111,156,92,77,57,609,245,16,28,0,17,0,17,0,17,0,17,16,28,0,17,98,91,17,26,7,13,57,80,17,27,0,17,0,17,385,194,83,70,12,20,20,34,0,17,224,140,46,45,110,71,19,32,0,17,0,17,17,27,43,45,31,33,52.05,100.0,17.35,58.18,54.55,25.62,100.0%,17.35%,58.18%,54.55%,1
