YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2015,6037910208,Census Tract 9102.08,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,582,147,0,17,14,22,93,74,106,97,56,38,11,17,47,36,104,47,151,82,0,17,582,147,86,88,0,17,55,87,0,17,0,17,31,42,0,17,146,68,53,53,13,20,28,31,0,17,52,44,0,17,325,106,54,57,26,32,28,27,11,17,206,83,0,17,25,26,0,17,12,18,0,17,0,17,13,19,0,17,53.78,36.05,35.62,66.77,52.0,25.95
2015,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,970,175,55,53,63,52,172,93,47,39,82,78,101,65,50,75,89,80,274,125,37,31,970,175,81,53,0,17,0,17,11,19,0,17,46,45,24,26,182,72,102,60,11,18,0,17,56,49,0,17,13,18,612,183,171,108,36,34,55,73,29,32,321,152,0,17,95,63,17,28,0,17,16,27,16,25,46,49,0,17,52.99,56.79,30.77,57.19,65.26,28.25
2016,6037910208,Census Tract 9102.08,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,533,126,0,17,10,15,94,81,51,44,34,26,12,19,104,75,58,52,170,81,0,17,533,126,33,42,0,17,0,17,0,17,0,17,33,42,0,17,93,55,43,55,8,14,13,17,0,17,29,42,0,17,332,110,61,60,34,36,21,19,12,19,204,86,0,17,75,60,0,17,9,15,0,17,0,17,66,58,0,17,64.54,100.0,31.18,65.06,88.0,31.89
2016,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,1058,147,28,33,68,55,174,78,47,43,160,106,100,60,10,17,103,71,336,151,32,35,1058,147,42,40,0,17,0,17,13,21,0,17,15,23,14,23,197,79,113,65,17,26,0,17,49,46,0,17,18,28,611,168,139,79,30,35,79,72,34,29,329,146,0,17,208,107,18,28,0,17,68,83,17,28,105,77,0,17,51.89,35.71,24.87,59.41,58.65,31.76
2017,6037910208,Census Tract 9102.08,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,537,154,9,15,16,19,92,67,47,51,37,31,24,27,111,73,62,60,124,74,15,22,537,154,5,8,0,17,5,8,0,17,0,17,0,17,0,17,70,57,19,20,0,17,13,17,0,17,38,54,0,17,382,119,98,67,33,48,24,25,14,23,198,73,15,22,80,71,0,17,9,14,0,17,10,15,61,63,0,17,59.78,0.0,54.29,55.5,88.75,23.09
2017,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,933,154,29,33,32,36,149,93,77,64,126,93,64,44,8,13,98,68,323,140,27,31,933,154,50,42,0,17,0,17,12,19,0,17,25,29,13,20,185,76,107,57,31,36,0,17,33,37,0,17,14,23,491,146,86,70,46,55,33,37,14,23,312,142,0,17,207,99,17,27,0,17,81,82,17,26,92,57,0,17,52.84,50.0,17.84,66.4,52.66,34.62
2018,6037910208,Census Tract 9102.08,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,526,117,7,12,17,19,67,41,77,58,21,20,8,12,102,69,40,44,174,74,13,18,526,117,5,8,0,17,5,8,0,17,0,17,0,17,0,17,75,54,40,37,0,17,7,12,0,17,28,42,0,17,346,106,51,30,62,56,14,16,0,17,206,86,13,18,100,75,0,17,10,14,0,17,8,12,82,74,0,17,61.6,0.0,37.33,59.54,90.0,33.08
2018,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,896,199,53,55,59,40,77,60,61,47,197,116,62,47,5,15,139,124,193,97,50,51,896,199,51,43,10,17,0,17,10,16,0,17,21,26,10,18,184,89,126,75,28,31,0,17,21,35,0,17,9,14,448,172,24,20,33,37,114,88,25,30,252,158,0,17,213,91,29,32,0,17,73,71,16,25,64,56,31,47,44.53,41.18,11.41,61.83,37.56,21.54
2019,6037910208,Census Tract 9102.08,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,602,129,14,16,16,18,62,47,107,69,26,22,36,55,74,61,78,69,180,77,9,14,602,129,36,46,0,17,36,46,0,17,0,17,0,17,0,17,60,51,36,41,0,17,0,17,0,17,24,36,0,17,410,111,56,29,63,46,17,18,36,55,229,85,9,14,96,72,0,17,8,12,9,13,0,17,79,70,0,17,61.13,0.0,40.0,64.63,82.29,29.9
2019,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,819,196,19,22,60,43,82,60,63,54,199,118,59,45,17,27,122,115,153,91,45,58,819,196,46,40,7,11,0,17,0,17,22,25,17,20,0,17,130,70,71,50,25,29,0,17,25,39,0,17,9,14,425,166,53,57,38,48,125,82,12,20,197,136,0,17,218,96,30,35,0,17,74,78,0,17,78,66,36,56,42.86,84.78,19.23,49.18,35.78,18.68
2020,6037910215,Census Tract 9102.15,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,636,145,11,14,16,18,80,57,126,68,14,16,34,43,79,66,80,71,126,64,70,85,636,145,32,36,0,19,32,36,0,19,0,19,0,19,0,19,60,55,52,54,0,19,0,19,0,19,8,13,0,19,441,137,47,27,86,56,14,16,27,42,209,86,58,82,103,79,8,12,8,13,0,19,7,11,68,70,12,17,50.16,0.0,13.33,53.51,72.82,19.81
2020,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,861,265,22,25,27,28,100,107,65,54,176,113,117,114,11,19,38,37,273,179,32,52,861,265,45,32,9,15,0,19,0,19,25,28,11,17,0,19,234,144,101,105,27,32,31,51,13,24,62,76,0,19,336,164,26,27,38,44,92,79,79,109,101,78,0,19,246,148,13,21,0,19,53,65,0,19,148,134,32,52,50.99,80.0,32.05,53.57,60.16,31.71
2021,6037910215,Census Tract 9102.15,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,602,147,9,14,14,18,86,59,139,83,7,12,34,43,28,34,73,72,145,87,67,89,602,147,34,40,0,19,34,40,0,19,0,19,0,19,0,19,97,81,67,62,22,32,0,19,0,19,8,14,0,19,433,143,36,27,75,64,7,12,27,42,226,95,62,89,38,31,6,12,8,13,0,19,7,10,12,19,5,7,46.51,0.0,8.25,58.43,50.0,24.09
2021,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,1009,264,15,18,41,41,161,158,59,57,175,151,192,140,0,19,75,83,259,193,32,51,1009,264,32,30,7,11,0,19,0,19,17,22,8,14,0,19,241,159,96,117,19,23,35,55,31,36,60,93,0,19,456,184,106,116,40,53,59,67,105,116,146,112,0,19,280,188,8,13,0,19,81,114,39,70,120,124,32,51,52.13,78.12,37.76,55.04,56.79,25.67
2022,6037910215,Census Tract 9102.15,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,623,204,1,8,7,11,58,52,150,86,0,19,25,41,36,45,71,72,217,108,58,88,623,204,28,44,0,19,28,44,0,19,0,19,0,19,0,19,96,60,38,44,23,34,0,19,0,19,35,45,0,19,420,197,21,23,91,69,0,19,25,41,229,130,54,87,79,73,7,11,8,13,0,19,0,19,60,68,4,7,56.02,0.0,36.46,60.48,75.95,34.83
2022,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,933,260,21,25,53,47,157,126,37,40,125,98,229,155,0,19,60,70,214,168,37,54,933,260,35,33,10,17,0,19,0,19,25,28,0,19,0,19,271,157,120,123,15,18,34,55,26,33,76,98,0,19,361,149,73,57,22,36,70,71,137,127,59,50,0,19,266,158,28,32,0,19,21,34,41,65,139,133,37,54,53.91,71.43,37.64,54.29,67.67,22.94
2023,6037910215,Census Tract 9102.15,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,726,180,6,11,7,11,27,25,172,103,51,78,23,39,76,71,85,83,219,135,60,90,726,180,23,35,0,19,23,35,0,19,0,19,0,19,0,19,101,91,8,14,42,51,0,19,0,19,51,76,0,19,539,152,25,23,99,77,51,78,23,39,286,125,55,89,63,73,7,11,8,13,0,19,0,19,43,64,5,7,55.51,0.0,50.5,57.33,68.25,30.17
2023,6037910401,Census Tract 9104.01,Desert View Highlands,Los Angeles County,California,DesertViewHighlands,1174,263,13,21,40,41,213,148,33,42,87,89,235,149,104,96,71,91,378,194,0,19,1174,263,41,37,0,19,0,19,0,19,28,30,13,22,0,19,311,179,138,124,33,42,35,56,14,24,91,101,0,19,602,204,109,91,0,19,17,42,177,141,299,162,0,19,220,144,19,33,0,19,35,49,16,33,150,133,0,19,67.12,100.0,33.76,79.07,75.45,32.2
