YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037433506,Census Tract 4335.06,South El Monte,Los Angeles County,California,SouthElMonte,810,148,18,26,15,26,72,55,35,45,80,55,130,105,34,36,11,19,343,119,72,64,810,148,0,14,0,14,0,14,0,14,0,14,0,14,0,14,154,77,0,14,0,14,37,41,25,39,78,57,14,22,509,148,105,59,35,45,37,36,105,100,218,93,9,20,147,85,0,14,0,14,6,11,0,14,92,57,49,60,63.95,,66.88,63.46,62.59,42.35,Not Available,66.88%,63.46%,62.59%,1
2023,6037433803,Census Tract 4338.03,South El Monte,Los Angeles County,California,SouthElMonte,221,79,0,14,7,9,5,11,35,35,7,15,44,45,50,52,39,28,29,27,5,8,221,79,0,14,0,14,0,14,0,14,0,14,0,14,0,14,18,29,0,14,11,20,7,15,0,14,0,14,0,14,121,67,12,14,17,27,0,14,25,37,67,56,0,14,82,44,0,14,7,10,0,14,19,24,51,38,5,8,73.3,,0.0,76.03,85.37,13.12,Not Available,0.0%,76.03%,85.37%,1
2023,6037433804,Census Tract 4338.04,South El Monte,Los Angeles County,California,SouthElMonte,651,115,3,5,50,45,22,28,58,45,90,74,20,24,0,14,94,66,314,99,0,14,651,115,16,26,0,14,0,14,0,14,0,14,16,26,0,14,99,61,28,30,5,8,6,10,0,14,60,55,0,14,409,95,44,46,53,45,64,70,20,24,228,73,0,14,127,74,3,5,0,14,20,34,0,14,104,68,0,14,65.75,100.0,60.61,60.64,81.89,48.23,100.0%,60.61%,60.64%,81.89%,1
2023,6037434003,Census Tract 4340.03,South El Monte,Los Angeles County,California,SouthElMonte,545,106,0,14,18,21,94,49,67,45,54,38,72,68,20,22,41,39,134,60,45,40,545,106,18,23,0,14,0,14,0,14,5,8,0,14,13,21,137,76,25,24,7,10,27,33,62,67,16,26,0,14,312,79,75,40,39,38,27,21,0,14,152,66,19,29,78,49,12,18,21,24,0,14,5,7,27,31,13,20,48.99,27.78,56.93,48.72,41.03,24.59,27.78%,56.93%,48.72%,41.03%,1
2023,6037434004,Census Tract 4340.04,South El Monte,Los Angeles County,California,SouthElMonte,298,99,0,14,25,22,60,46,44,41,11,18,6,9,27,37,52,60,53,51,20,24,298,99,0,14,0,14,0,14,0,14,0,14,0,14,0,14,79,62,15,19,0,14,11,18,6,9,33,52,14,23,169,76,49,39,44,41,0,14,0,14,76,61,0,14,50,42,21,31,0,14,0,14,0,14,23,29,6,9,46.31,,49.37,44.97,46.0,17.79,Not Available,49.37%,44.97%,46.0%,1
2023,6037434100,Census Tract 4341,South El Monte,Los Angeles County,California,SouthElMonte,700,140,0,19,29,34,109,66,35,28,62,54,46,35,35,32,64,47,297,109,23,26,700,140,50,41,0,19,0,19,14,23,8,11,28,33,0,19,109,78,8,12,0,19,33,46,24,28,44,43,0,19,442,115,120,70,26,25,15,21,14,15,252,87,15,24,99,80,10,16,9,13,0,19,0,19,72,75,8,11,63.14,72.0,62.39,60.18,72.73,42.43,72.0%,62.39%,60.18%,72.73%,1
2014,6037433101,Census Tract 4331.01,South El Monte,Los Angeles County,California,SouthElMonte,201,50,0,12,13,19,0,12,57,48,21,21,5,9,8,10,31,25,61,35,5,8,201,50,5,11,0,12,0,12,0,12,0,12,5,11,0,12,48,32,13,19,9,14,0,12,0,12,21,23,5,8,111,47,0,12,48,41,21,21,0,12,42,29,0,12,37,25,0,12,0,12,0,12,5,9,32,25,0,12,52.24,100.0,43.75,37.84,100.0,30.35,100.0%,43.75%,37.84%,100.0%,1
2014,6037433102,Census Tract 4331.02,South El Monte,Los Angeles County,California,SouthElMonte,891,100,10,17,36,35,78,59,88,70,74,56,53,34,74,48,127,66,257,89,94,62,891,100,16,19,10,17,0,12,0,12,0,12,6,9,0,12,226,88,57,48,43,50,8,11,29,29,89,56,0,12,567,121,57,48,45,37,62,53,24,22,295,88,84,63,82,55,0,12,0,12,4,8,0,12,68,52,10,16,57.35,37.5,52.21,56.26,82.93,28.84,37.5%,52.21%,56.26%,82.93%,1
2014,6037433401,Census Tract 4334.01,South El Monte,Los Angeles County,California,SouthElMonte,388,83,24,28,12,18,20,24,64,37,50,32,47,44,47,41,11,13,85,42,28,27,388,83,15,20,0,12,10,16,0,12,0,12,5,10,0,12,62,34,4,7,21,22,15,23,0,12,22,22,0,12,283,82,48,39,33,25,35,22,47,44,108,54,12,13,28,28,4,10,0,12,0,12,0,12,8,12,16,24,48.97,33.33,35.48,54.77,28.57,21.91,33.33%,35.48%,54.77%,28.57%,1
2014,6037433402,Census Tract 4334.02,South El Monte,Los Angeles County,California,SouthElMonte,791,101,0,12,12,14,39,44,44,37,87,50,36,36,36,40,182,99,349,111,6,11,791,101,17,19,0,12,0,12,0,12,0,12,17,19,0,12,216,98,23,35,7,11,51,46,7,11,128,83,0,12,496,117,16,25,30,33,36,44,29,31,379,114,6,11,62,48,12,14,7,12,0,12,0,12,43,43,0,12,76.23,100.0,62.5,82.26,69.35,44.12,100.0%,62.5%,82.26%,69.35%,1
