YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037540000,Census Tract 5400,Lynwood,Los Angeles County,California,Lynwood,799,194,22,35,30,37,46,42,36,35,226,158,9,16,71,65,111,74,248,120,0,19,799,194,0,19,0,19,0,19,0,19,0,19,0,19,0,19,141,75,41,45,0,19,37,43,0,19,63,48,0,19,515,140,34,34,36,35,103,81,9,16,333,134,0,19,143,118,23,35,0,19,86,119,0,19,34,38,0,19,54.94,,44.68,66.41,23.78,31.04,Not Available,44.68%,66.41%,23.78%,1
2023,6037540101,Census Tract 5401.01,Lynwood,Los Angeles County,California,Lynwood,499,118,0,19,30,44,17,28,68,66,99,67,31,33,73,65,39,40,142,88,0,19,499,118,22,34,0,19,0,19,22,34,0,19,0,19,0,19,173,101,0,19,43,54,8,13,0,19,122,91,0,19,261,101,30,44,25,42,69,63,16,24,121,75,0,19,43,27,17,28,0,19,0,19,15,22,11,19,0,19,57.11,0.0,70.52,52.49,60.47,28.46,0.0%,70.52%,52.49%,60.47%,1
2023,6037540102,Census Tract 5401.02,Lynwood,Los Angeles County,California,Lynwood,310,103,0,19,28,40,53,54,44,41,27,30,22,32,26,45,0,19,70,65,40,44,310,103,18,29,0,19,0,19,0,19,0,19,0,19,18,29,41,44,0,19,0,19,0,19,22,32,19,30,0,19,251,92,81,64,44,41,27,30,0,19,77,54,22,34,0,19,0,19,0,19,0,19,0,19,0,19,0,19,38.06,0.0,100.0,30.68,,22.58,0.0%,100.0%,30.68%,Not Available,1
2023,6037540201,Census Tract 5402.01,Lynwood,Los Angeles County,California,Lynwood,452,69,7,11,9,14,31,34,37,35,78,50,30,30,41,35,72,47,126,62,21,28,452,69,10,15,0,14,0,14,0,14,10,15,0,14,0,14,108,56,0,14,11,18,5,7,0,14,92,58,0,14,248,63,47,40,26,29,56,43,4,5,109,51,6,10,86,51,0,14,0,14,17,24,16,25,38,36,15,24,59.51,100.0,85.19,45.56,62.79,27.88,100.0%,85.19%,45.56%,62.79%,1
2023,6037540202,Census Tract 5402.02,Lynwood,Los Angeles County,California,Lynwood,1154,174,10,16,11,17,31,37,213,99,139,87,124,75,143,79,77,68,397,142,9,15,1154,174,18,21,0,19,0,19,0,19,0,19,18,21,0,19,175,86,31,37,82,66,19,33,12,18,31,28,0,19,878,183,21,16,95,85,82,72,112,72,559,152,9,15,83,62,0,19,36,43,38,43,0,19,9,14,0,19,64.21,100.0,24.57,76.42,10.84,34.4,100.0%,24.57%,76.42%,10.84%,1
2023,6037540203,Census Tract 5402.03,Lynwood,Los Angeles County,California,Lynwood,910,169,28,36,24,37,76,87,87,65,81,71,80,67,85,97,120,96,321,123,8,12,910,169,0,19,0,19,0,19,0,19,0,19,0,19,0,19,107,78,24,37,0,19,17,26,24,35,42,44,0,19,744,170,104,94,87,65,64,68,56,56,425,150,8,12,59,60,0,19,0,19,0,19,0,19,59,60,0,19,66.59,,61.68,64.65,100.0,35.27,Not Available,61.68%,64.65%,100.0%,1
2023,6037540300,Census Tract 5403,Lynwood,Los Angeles County,California,Lynwood,451,138,0,14,53,65,54,69,4,19,24,39,80,62,68,69,49,54,110,72,9,16,451,138,0,14,0,14,0,14,0,14,0,14,0,14,0,14,143,66,14,27,0,14,0,14,61,45,68,49,0,14,297,137,93,91,4,19,24,39,19,34,148,87,9,16,11,17,0,14,0,14,0,14,0,14,11,17,0,14,68.07,,90.21,56.23,100.0,24.39,Not Available,90.21%,56.23%,100.0%,1
2023,6037540501,Census Tract 5405.01,Lynwood,Los Angeles County,California,Lynwood,384,140,0,19,29,38,36,39,0,19,0,19,18,32,15,25,63,56,178,134,45,54,384,140,21,35,0,19,0,19,0,19,0,19,21,35,0,19,56,67,8,15,0,19,0,19,0,19,48,65,0,19,262,131,57,51,0,19,0,19,18,32,187,131,0,19,45,54,0,19,0,19,0,19,0,19,0,19,45,54,71.35,100.0,85.71,78.24,0.0,46.35,100.0%,85.71%,78.24%,0.0%,1
2023,6037540502,Census Tract 5405.02,Lynwood,Los Angeles County,California,Lynwood,1461,217,0,19,47,35,108,62,235,168,97,68,174,105,125,82,86,55,518,214,71,79,1461,217,23,34,0,19,0,19,0,19,0,19,23,34,0,19,383,141,17,26,39,40,36,41,78,76,195,105,18,29,1010,243,103,61,196,159,61,52,96,82,501,212,53,75,45,44,35,35,0,19,0,19,0,19,10,21,0,19,61.81,100.0,71.28,59.11,22.22,35.46,100.0%,71.28%,59.11%,22.22%,1
2023,6037541700,Census Tract 5417,Lynwood,Los Angeles County,California,Lynwood,417,110,34,51,50,52,78,70,35,38,28,43,18,20,0,19,36,44,138,97,0,19,417,110,0,19,0,19,0,19,0,19,0,19,0,19,0,19,91,65,31,46,16,26,0,19,0,19,44,48,0,19,304,118,122,83,19,30,28,43,18,20,117,91,0,19,22,25,9,15,0,19,0,19,0,19,13,20,0,19,46.04,,48.35,44.41,59.09,33.09,Not Available,48.35%,44.41%,59.09%,1
