YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2010,6037670324,Census Tract 6703.24,Palos Verdes Estates,Los Angeles County,California,PalosVerdesEstates,250,92,15,22,14,22,54,44,13,22,61,58,9,14,14,22,36,36,13,21,21,27,250,92,0,132,0,132,0,132,0,132,0,132,0,132,0,132,28,36,0,132,0,132,16,28,0,132,0,132,12,21,154,73,55,44,0,132,45,44,9,14,36,36,9,16,68,48,28,31,13,22,0,132,0,132,27,30,0,132,28.8,,0.0,29.22,39.71,5.2
2010,6037670326,Census Tract 6703.26,Palos Verdes Estates,Los Angeles County,California,PalosVerdesEstates,43,41,11,19,22,34,0,132,0,132,0,132,0,132,0,132,0,132,10,17,0,132,43,41,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,43,41,33,38,0,132,0,132,0,132,10,17,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,23.26,,,23.26,,23.26
2010,6037670328,Census Tract 6703.28,Palos Verdes Estates,Los Angeles County,California,PalosVerdesEstates,199,93,11,17,34,49,10,15,55,68,0,132,0,132,9,15,0,132,49,40,31,28,199,93,0,132,0,132,0,132,0,132,0,132,0,132,0,132,34,49,34,49,0,132,0,132,0,132,0,132,0,132,106,78,21,23,55,68,0,132,0,132,9,15,21,24,59,44,0,132,0,132,0,132,0,132,49,40,10,16,29.15,,0.0,8.49,83.05,24.62
2010,6037670411,Census Tract 6704.11,Palos Verdes Estates,Los Angeles County,California,PalosVerdesEstates,193,81,10,17,0,132,7,11,51,46,7,12,10,16,41,53,0,132,51,42,16,18,193,81,0,132,0,132,0,132,0,132,0,132,0,132,0,132,52,50,0,132,26,40,0,132,0,132,17,27,9,15,141,72,17,20,25,22,7,12,10,16,75,62,7,12,0,132,0,132,0,132,0,132,0,132,0,132,0,132,52.85,,32.69,60.28,,26.42
2011,6037670324,Census Tract 6703.24,Palos Verdes Estates,Los Angeles County,California,PalosVerdesEstates,278,108,17,27,0,95,63,42,13,22,95,83,37,42,14,21,8,16,12,23,19,24,278,108,0,95,0,95,0,95,0,95,0,95,0,95,0,95,73,75,0,95,0,95,61,73,0,95,0,95,12,19,135,79,49,36,0,95,34,42,37,42,8,16,7,15,70,51,31,34,13,22,0,95,0,95,26,31,0,95,25.54,,0.0,33.33,37.14,4.32
2011,6037670326,Census Tract 6703.26,Palos Verdes Estates,Los Angeles County,California,PalosVerdesEstates,40,39,10,16,22,34,0,95,0,95,0,95,0,95,0,95,0,95,8,12,0,95,40,39,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,40,39,32,37,0,95,0,95,0,95,8,12,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,20.0,,,20.0,,20.0
2011,6037670328,Census Tract 6703.28,Palos Verdes Estates,Los Angeles County,California,PalosVerdesEstates,186,78,10,15,39,47,31,39,43,56,0,95,0,95,8,12,0,95,45,38,10,15,186,78,0,95,0,95,0,95,0,95,0,95,0,95,0,95,31,45,31,45,0,95,0,95,0,95,0,95,0,95,69,64,18,20,43,56,0,95,0,95,8,12,0,95,86,51,31,39,0,95,0,95,0,95,45,38,10,15,28.49,,0.0,11.59,52.33,24.19
2011,6037670411,Census Tract 6704.11,Palos Verdes Estates,Los Angeles County,California,PalosVerdesEstates,134,84,0,95,0,95,0,95,42,41,0,95,0,95,48,50,0,95,38,44,6,10,134,84,0,95,0,95,0,95,0,95,0,95,0,95,0,95,23,37,0,95,23,37,0,95,0,95,0,95,0,95,111,73,0,95,19,20,0,95,0,95,86,67,6,10,0,95,0,95,0,95,0,95,0,95,0,95,0,95,64.18,,0.0,77.48,,28.36
2012,6037670324,Census Tract 6703.24,Palos Verdes Estates,Los Angeles County,California,PalosVerdesEstates,307,129,10,17,0,18,68,38,14,23,94,87,52,71,29,33,14,26,15,23,11,18,307,129,0,18,0,18,0,18,0,18,0,18,0,18,0,18,57,56,0,18,0,18,46,54,0,18,0,18,11,18,184,110,55,31,0,18,48,61,52,71,29,36,0,18,66,53,23,27,14,23,0,18,0,18,29,32,0,18,35.83,,0.0,44.02,43.94,4.89
2012,6037670326,Census Tract 6703.26,Palos Verdes Estates,Los Angeles County,California,PalosVerdesEstates,51,44,10,15,24,39,7,10,0,13,0,13,0,13,0,13,0,13,10,16,0,13,51,44,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,51,44,41,42,0,13,0,13,0,13,10,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19.61,,,19.61,,19.61
2012,6037670328,Census Tract 6703.28,Palos Verdes Estates,Los Angeles County,California,PalosVerdesEstates,255,83,0,13,67,52,46,45,51,56,0,13,0,13,10,15,0,13,51,52,30,34,255,83,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,35,23,35,0,13,0,13,0,13,0,13,0,13,147,69,54,48,51,56,0,13,0,13,23,23,19,30,85,60,36,43,0,13,0,13,0,13,38,49,11,16,23.92,,0.0,15.65,44.71,20.0
2012,6037670411,Census Tract 6704.11,Palos Verdes Estates,Los Angeles County,California,PalosVerdesEstates,109,67,0,13,0,13,9,14,0,13,0,13,0,13,62,53,22,34,9,15,7,13,109,67,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,109,67,9,14,0,13,0,13,0,13,93,64,7,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,85.32,,,85.32,,8.26
2013,6037670324,Census Tract 6703.24,Palos Verdes Estates,Los Angeles County,California,PalosVerdesEstates,250,101,6,13,0,17,38,31,15,23,67,72,39,55,29,35,16,25,27,33,13,20,250,101,0,17,0,17,0,17,0,17,0,17,0,17,0,17,44,48,0,17,0,17,31,44,0,17,0,17,13,20,147,76,44,33,0,17,36,52,39,55,28,34,0,17,59,42,0,17,15,23,0,17,0,17,44,42,0,17,44.4,,0.0,45.58,74.58,10.8
2013,6037670326,Census Tract 6703.26,Palos Verdes Estates,Los Angeles County,California,PalosVerdesEstates,36,29,0,12,0,12,15,17,11,17,0,12,0,12,0,12,0,12,10,16,0,12,36,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,7,11,0,12,0,12,0,12,0,12,0,12,29,27,8,14,11,17,0,12,0,12,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27.78,,0.0,34.48,,27.78
2013,6037670328,Census Tract 6703.28,Palos Verdes Estates,Los Angeles County,California,PalosVerdesEstates,301,104,43,62,49,38,65,53,34,48,0,12,0,12,10,16,10,17,66,49,24,39,301,104,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,26,16,26,0,12,0,12,0,12,0,12,0,12,207,97,103,69,34,48,0,12,0,12,46,37,24,39,78,67,38,48,0,12,0,12,0,12,40,50,0,12,28.57,,0.0,22.22,51.28,21.93
2013,6037670411,Census Tract 6704.11,Palos Verdes Estates,Los Angeles County,California,PalosVerdesEstates,128,81,0,12,0,12,6,10,0,12,7,11,36,42,49,51,20,32,10,16,0,12,128,81,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,128,81,6,10,0,12,7,11,36,42,79,74,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,89.84,,,89.84,,7.81
