YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037670500,Census Tract 6705,Rolling Hills (Los Angeles County),Los Angeles County,California,RollingHills(LosAngelesCounty),45,27,0,14,0,14,28,24,0,14,3,5,0,14,0,14,0,14,5,9,9,6,45,27,2,3,0,14,0,14,0,14,0,14,0,14,2,3,0,14,0,14,0,14,0,14,0,14,0,14,0,14,35,26,28,24,0,14,0,14,0,14,5,9,2,3,8,7,0,14,0,14,3,5,0,14,0,14,5,4,11.11,0.0,,14.29,0.0,11.11,0.0%,Not Available,14.29%,0.0%,1
2014,6037670500,Census Tract 6705,Rolling Hills (Los Angeles County),Los Angeles County,California,RollingHills(LosAngelesCounty),7,7,1,3,0,12,0,12,0,12,0,12,0,12,3,4,3,4,0,12,0,12,7,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,7,1,3,0,12,0,12,0,12,6,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,85.71,,,85.71,,0.0,Not Available,Not Available,85.71%,Not Available,1
2022,6037670500,Census Tract 6705,Rolling Hills (Los Angeles County),Los Angeles County,California,RollingHills(LosAngelesCounty),45,27,0,13,0,13,27,24,0,13,3,4,0,13,0,13,0,13,4,5,11,9,45,27,1,3,0,13,0,13,0,13,0,13,0,13,1,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13,38,26,27,24,0,13,0,13,0,13,4,5,7,7,6,6,0,13,0,13,3,4,0,13,0,13,3,4,8.89,0.0,,10.53,0.0,8.89,0.0%,Not Available,10.53%,0.0%,1
2017,6037670500,Census Tract 6705,Rolling Hills (Los Angeles County),Los Angeles County,California,RollingHills(LosAngelesCounty),21,15,6,9,4,6,3,4,0,12,0,12,0,12,4,6,0,12,4,5,0,12,21,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,6,4,6,0,12,0,12,0,12,0,12,0,12,13,12,9,10,0,12,0,12,0,12,4,6,0,12,4,5,0,12,0,12,0,12,0,12,4,5,0,12,38.1,,0.0,30.77,100.0,19.05,Not Available,0.0%,30.77%,100.0%,1
2019,6037670500,Census Tract 6705,Rolling Hills (Los Angeles County),Los Angeles County,California,RollingHills(LosAngelesCounty),27,15,7,10,2,4,3,4,0,12,3,5,0,12,0,12,0,12,7,7,5,5,27,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,2,4,0,12,0,12,0,12,0,12,0,12,18,13,10,11,0,12,0,12,0,12,3,4,5,5,7,7,0,12,0,12,3,5,0,12,4,5,0,12,25.93,,0.0,16.67,57.14,25.93,Not Available,0.0%,16.67%,57.14%,1
2016,6037670500,Census Tract 6705,Rolling Hills (Los Angeles County),Los Angeles County,California,RollingHills(LosAngelesCounty),22,13,5,8,5,6,4,5,0,12,0,12,0,12,4,5,0,12,4,5,0,12,22,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,6,5,6,0,12,0,12,0,12,0,12,0,12,13,11,9,9,0,12,0,12,0,12,4,5,0,12,4,5,0,12,0,12,0,12,0,12,4,5,0,12,36.36,,0.0,30.77,100.0,18.18,Not Available,0.0%,30.77%,100.0%,1
2018,6037670500,Census Tract 6705,Rolling Hills (Los Angeles County),Los Angeles County,California,RollingHills(LosAngelesCounty),24,14,7,9,4,6,2,5,0,12,0,12,0,12,4,5,0,12,4,5,3,4,24,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,6,4,6,0,12,0,12,0,12,0,12,0,12,16,12,9,10,0,12,0,12,0,12,4,5,3,4,4,5,0,12,0,12,0,12,0,12,4,5,0,12,33.33,,0.0,25.0,100.0,16.67,Not Available,0.0%,25.0%,100.0%,1
2021,6037670500,Census Tract 6705,Rolling Hills (Los Angeles County),Los Angeles County,California,RollingHills(LosAngelesCounty),35,23,0,13,0,13,16,19,0,13,3,4,0,13,0,13,0,13,5,7,11,8,35,23,2,4,0,13,0,13,0,13,0,13,0,13,2,4,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,22,16,19,0,13,0,13,0,13,5,7,7,7,5,5,0,13,0,13,3,4,0,13,0,13,2,3,14.29,0.0,,17.86,0.0,14.29,0.0%,Not Available,17.86%,0.0%,1
2010,6037670500,Census Tract 6705,Rolling Hills (Los Angeles County),Los Angeles County,California,RollingHills(LosAngelesCounty),19,12,6,9,0,132,3,4,7,9,0,132,0,132,3,4,0,132,0,132,0,132,19,12,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,19,12,9,10,7,9,0,132,0,132,3,4,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,15.79,,,15.79,,0.0,Not Available,Not Available,15.79%,Not Available,1
2015,6037670500,Census Tract 6705,Rolling Hills (Los Angeles County),Los Angeles County,California,RollingHills(LosAngelesCounty),19,13,5,8,0,12,3,6,0,12,0,12,0,12,3,5,4,6,4,5,0,12,19,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,12,8,10,0,12,0,12,0,12,7,8,0,12,4,5,0,12,0,12,0,12,0,12,4,5,0,12,57.89,,,46.67,100.0,21.05,Not Available,Not Available,46.67%,100.0%,1
2020,6037670500,Census Tract 6705,Rolling Hills (Los Angeles County),Los Angeles County,California,RollingHills(LosAngelesCounty),27,23,0,13,3,5,13,18,0,13,3,5,0,13,0,13,0,13,3,6,5,5,27,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,5,3,5,0,13,0,13,0,13,0,13,0,13,21,21,13,18,0,13,0,13,0,13,3,6,5,5,3,5,0,13,0,13,3,5,0,13,0,13,0,13,11.11,,0.0,14.29,0.0,11.11,Not Available,0.0%,14.29%,0.0%,1
2013,6037670500,Census Tract 6705,Rolling Hills (Los Angeles County),Los Angeles County,California,RollingHills(LosAngelesCounty),9,7,2,4,0,12,0,12,0,12,0,12,0,12,4,5,3,4,0,12,0,12,9,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,7,2,4,0,12,0,12,0,12,7,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,77.78,,,77.78,,0.0,Not Available,Not Available,77.78%,Not Available,1
2011,6037670500,Census Tract 6705,Rolling Hills (Los Angeles County),Los Angeles County,California,RollingHills(LosAngelesCounty),15,10,2,3,0,95,3,4,4,6,0,95,0,95,3,4,3,4,0,95,0,95,15,10,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,15,10,5,5,4,6,0,95,0,95,6,6,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,40.0,,,40.0,,0.0,Not Available,Not Available,40.0%,Not Available,1
2012,6037670500,Census Tract 6705,Rolling Hills (Los Angeles County),Los Angeles County,California,RollingHills(LosAngelesCounty),13,10,3,4,0,13,0,13,4,6,0,13,0,13,3,4,3,4,0,13,0,13,13,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,10,3,4,4,6,0,13,0,13,6,6,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,46.15,,,46.15,,0.0,Not Available,Not Available,46.15%,Not Available,1
