YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037300100,Census Tract 3001,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,405,228,15,25,50,60,108,139,0,19,86,135,0,19,34,51,57,49,18,28,37,42,405,228,0,19,0,19,0,19,0,19,0,19,0,19,0,19,109,145,88,139,0,19,0,19,0,19,21,32,0,19,191,105,85,69,0,19,0,19,0,19,88,76,18,30,105,138,0,19,0,19,86,135,0,19,0,19,19,30,26.91,,19.27,46.07,0.0,4.44,Not Available,19.27%,46.07%,0.0%,1
2023,6037300200,Census Tract 3002,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,571,138,88,69,14,17,72,53,56,49,43,32,111,70,0,19,32,38,139,80,16,27,571,138,0,19,0,19,0,19,0,19,0,19,0,19,0,19,44,44,44,44,0,19,0,19,0,19,0,19,0,19,308,118,93,64,56,49,35,33,49,48,59,50,16,27,219,89,37,44,0,19,8,14,62,52,112,71,0,19,49.39,,0.0,35.06,79.45,24.34,Not Available,0.0%,35.06%,79.45%,1
2023,6037300501,Census Tract 3005.01,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,412,164,0,14,15,26,0,14,0,14,65,58,8,12,56,57,37,35,231,144,0,14,412,164,0,14,0,14,0,14,0,14,0,14,0,14,0,14,73,61,0,14,0,14,0,14,0,14,73,61,0,14,289,149,15,26,0,14,65,58,0,14,209,141,0,14,50,38,0,14,0,14,0,14,8,12,42,36,0,14,80.58,,100.0,72.32,100.0,56.07,Not Available,100.0%,72.32%,100.0%,1
2023,6037300503,Census Tract 3005.03,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1696,321,12,20,95,61,133,89,281,247,45,58,157,136,151,91,226,151,532,196,64,58,1696,321,23,27,0,14,0,14,0,14,0,14,23,27,0,14,427,182,28,44,0,14,33,54,75,93,247,137,44,54,847,280,201,97,187,202,12,21,75,93,372,165,0,14,399,195,11,18,94,153,0,14,7,12,267,109,20,26,62.85,100.0,75.41,52.77,68.67,31.37,100.0%,75.41%,52.77%,68.67%,1
2014,6037300100,Census Tract 3001,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,105,74,0,17,0,17,0,17,22,22,44,57,0,17,15,26,0,17,12,18,12,21,105,74,0,17,0,17,0,17,0,17,0,17,0,17,0,17,8,13,0,17,8,13,0,17,0,17,0,17,0,17,97,75,0,17,14,25,44,57,0,17,27,32,12,21,0,17,0,17,0,17,0,17,0,17,0,17,0,17,25.71,,0.0,27.84,,11.43,Not Available,0.0%,27.84%,Not Available,1
2014,6037300200,Census Tract 3002,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,602,136,59,55,13,11,28,24,56,49,80,46,122,85,43,30,14,16,145,71,42,41,602,136,0,17,0,17,0,17,0,17,0,17,0,17,0,17,21,18,0,17,0,17,10,14,0,17,7,10,4,7,474,139,100,60,47,47,54,39,102,77,141,68,30,38,107,44,0,17,9,14,16,12,20,33,54,35,8,14,53.82,,33.33,51.27,69.16,24.09,Not Available,33.33%,51.27%,69.16%,1
2014,6037300501,Census Tract 3005.01,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,276,75,0,12,64,57,19,21,81,64,0,12,13,22,21,24,16,19,62,40,0,12,276,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,102,69,29,45,63,59,0,12,0,12,10,14,0,12,164,64,54,48,18,24,0,12,13,22,79,41,0,12,10,15,0,12,0,12,0,12,0,12,10,15,0,12,40.58,,9.8,56.1,100.0,22.46,Not Available,9.8%,56.1%,100.0%,1
2014,6037300502,Census Tract 3005.02,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1750,204,41,48,191,119,264,124,323,150,216,109,133,100,130,87,187,101,252,122,13,21,1750,204,50,59,0,17,38,57,0,17,0,17,12,19,0,17,570,192,205,119,67,59,80,85,13,22,192,101,13,21,1034,213,263,129,207,117,122,80,120,99,322,119,0,17,96,63,28,33,11,17,14,23,0,17,43,40,0,17,40.11,24.0,35.96,42.75,44.79,14.4,24.0%,35.96%,42.75%,44.79%,1
2014,6037460600,Census Tract 4606,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,137,63,9,14,23,36,37,41,6,9,0,12,8,14,23,25,23,34,0,12,8,12,137,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,12,5,10,6,9,0,12,0,12,0,12,0,12,126,61,64,51,0,12,0,12,8,14,46,42,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39.42,,0.0,42.86,,0.0,Not Available,0.0%,42.86%,Not Available,1
2022,6037300100,Census Tract 3001,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,332,210,20,32,48,63,86,136,25,38,84,132,0,19,0,19,37,42,17,27,15,25,332,210,0,19,0,19,0,19,0,19,0,19,0,19,0,19,97,139,86,136,0,19,0,19,0,19,11,23,0,19,151,100,68,69,25,38,0,19,0,19,43,51,15,25,84,132,0,19,0,19,84,132,0,19,0,19,0,19,16.27,,11.34,28.48,0.0,5.12,Not Available,11.34%,28.48%,0.0%,1
2022,6037300200,Census Tract 3002,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,581,133,105,50,19,25,63,42,50,43,31,29,103,74,0,19,14,15,159,88,37,41,581,133,0,19,0,19,0,19,0,19,0,19,0,19,0,19,34,32,34,32,0,19,0,19,0,19,0,19,0,19,365,111,122,63,50,43,24,26,48,47,92,61,29,39,182,96,31,51,0,19,7,12,55,46,81,69,8,14,47.5,,0.0,38.36,74.73,27.37,Not Available,0.0%,38.36%,74.73%,1
2022,6037300501,Census Tract 3005.01,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,356,147,0,13,11,22,0,13,0,13,57,46,8,13,7,11,29,28,244,141,0,13,356,147,0,13,0,13,0,13,0,13,0,13,0,13,0,13,39,43,0,13,0,13,0,13,0,13,39,43,0,13,278,145,11,22,0,13,57,46,0,13,210,138,0,13,39,33,0,13,0,13,0,13,8,13,31,31,0,13,80.9,,100.0,75.54,100.0,68.54,Not Available,100.0%,75.54%,100.0%,1
2022,6037300503,Census Tract 3005.03,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1686,319,16,26,118,77,141,99,334,241,16,24,152,127,97,65,207,139,521,175,84,79,1686,319,26,30,0,19,0,19,0,19,0,19,26,30,0,19,266,125,0,19,0,19,0,19,70,88,139,94,57,73,996,262,262,123,242,190,16,24,74,92,402,173,0,19,398,199,13,21,92,149,0,19,8,12,258,119,27,30,57.95,100.0,78.57,47.79,66.83,30.9,100.0%,78.57%,47.79%,66.83%,1
2017,6037300100,Census Tract 3001,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,81,49,0,17,0,17,0,17,0,17,12,19,13,22,9,15,0,17,34,33,13,23,81,49,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,81,49,0,17,0,17,12,19,13,22,43,33,13,23,0,17,0,17,0,17,0,17,0,17,0,17,0,17,69.14,,,69.14,,41.98,Not Available,Not Available,69.14%,Not Available,1
2017,6037300200,Census Tract 3002,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,525,82,54,49,35,30,28,23,37,31,48,31,70,59,64,54,17,20,172,67,0,17,525,82,0,17,0,17,0,17,0,17,0,17,0,17,0,17,67,39,20,19,0,17,18,20,0,17,29,29,0,17,379,74,97,51,28,26,23,20,34,50,197,67,0,17,79,46,0,17,9,16,7,12,36,34,27,24,0,17,61.52,,43.28,60.95,79.75,32.76,Not Available,43.28%,60.95%,79.75%,1
2017,6037300501,Census Tract 3005.01,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,245,84,0,12,40,50,17,24,50,45,15,25,12,18,24,24,15,23,40,37,32,24,245,84,0,12,0,12,0,12,0,12,0,12,0,12,0,12,82,58,33,46,26,36,0,12,0,12,10,14,13,19,136,64,24,24,24,25,15,25,12,18,61,50,0,12,27,28,0,12,0,12,0,12,0,12,8,14,19,24,37.14,,12.2,53.68,29.63,16.33,Not Available,12.2%,53.68%,29.63%,1
2017,6037300502,Census Tract 3005.02,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,1602,184,13,22,126,90,233,118,299,138,105,61,131,103,180,85,68,50,383,122,64,81,1602,184,61,63,12,19,36,57,0,17,0,17,13,21,0,17,310,126,103,99,63,77,16,26,0,17,128,95,0,17,970,191,223,101,158,101,75,53,131,103,367,132,16,26,261,114,34,48,42,41,14,23,0,17,123,67,48,77,47.57,21.31,41.29,51.34,47.13,23.91,21.31%,41.29%,51.34%,47.13%,1
2017,6037460600,Census Tract 4606,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,98,48,0,12,0,12,8,13,17,19,26,24,9,14,0,12,28,40,0,12,10,15,98,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,20,8,13,7,12,7,11,0,12,0,12,0,12,76,47,0,12,10,16,19,22,9,14,28,40,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37.76,,0.0,48.68,,0.0,Not Available,0.0%,48.68%,Not Available,1
2019,6037300100,Census Tract 3001,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,123,75,0,17,0,17,0,17,19,28,12,19,12,20,0,17,19,25,41,42,20,31,123,75,0,17,0,17,0,17,0,17,0,17,0,17,0,17,5,14,0,17,0,17,0,17,0,17,5,14,0,17,118,73,0,17,19,28,12,19,12,20,55,46,20,31,0,17,0,17,0,17,0,17,0,17,0,17,0,17,58.54,,100.0,56.78,,33.33,Not Available,100.0%,56.78%,Not Available,1
2019,6037300200,Census Tract 3002,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,607,116,27,42,58,40,57,36,40,31,47,36,71,56,21,32,26,25,200,75,60,66,607,116,0,17,0,17,0,17,0,17,0,17,0,17,0,17,100,61,46,32,0,17,0,17,0,17,54,57,0,17,438,120,96,59,31,25,47,36,45,52,167,69,52,64,69,32,0,17,9,15,0,17,26,19,26,26,8,13,52.39,,54.0,48.4,75.36,32.95,Not Available,54.0%,48.4%,75.36%,1
2019,6037300501,Census Tract 3005.01,La Crescenta-Montrose,Los Angeles County,California,LaCrescenta-Montrose,217,87,0,12,10,17,3,7,20,22,59,52,0,12,18,19,14,22,52,33,41,38,217,87,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,30,3,7,0,12,0,12,0,12,12,19,14,22,143,67,10,17,20,22,59,52,0,12,54,37,0,12,45,36,0,12,0,12,0,12,0,12,18,19,27,32,38.71,,41.38,37.76,40.0,23.96,Not Available,41.38%,37.76%,40.0%,1
