YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2010,6037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,32,32,0,132,0,132,0,132,9,14,0,132,0,132,6,12,0,132,0,132,17,26,32,32,14,26,0,132,0,132,0,132,0,132,0,132,14,26,0,132,0,132,0,132,0,132,0,132,0,132,0,132,9,14,0,132,0,132,0,132,0,132,6,12,3,9,9,14,0,132,9,14,0,132,0,132,0,132,0,132,18.75,0.0,,66.67,0.0,0.0
2010,6037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,607,107,12,22,48,46,152,69,24,26,48,48,33,30,53,38,68,57,169,83,0,132,607,107,55,52,0,132,0,132,28,44,0,132,27,28,0,132,236,92,118,70,15,24,0,132,11,16,92,68,0,132,238,80,35,31,9,13,10,16,22,26,162,90,0,132,78,53,59,57,0,132,10,15,0,132,9,13,0,132,53.21,49.09,43.64,77.31,11.54,27.84
2010,6037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,520,108,0,132,44,41,95,51,40,36,56,53,29,43,32,35,68,59,118,60,38,45,520,108,8,13,0,132,0,132,0,132,0,132,8,13,0,132,154,73,39,39,0,132,15,24,15,27,74,64,11,18,325,99,90,62,40,36,27,42,14,23,127,65,27,42,33,28,10,15,0,132,14,21,0,132,9,15,0,132,47.5,100.0,57.79,43.38,27.27,22.69
2010,6037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,307,98,0,132,0,132,0,132,14,19,79,65,62,62,24,28,0,132,108,80,20,31,307,98,78,70,0,132,0,132,0,132,0,132,58,64,20,31,76,58,0,132,0,132,40,38,0,132,36,53,0,132,140,77,0,132,14,19,39,46,62,62,25,30,0,132,13,19,0,132,0,132,0,132,0,132,13,19,0,132,63.19,74.36,47.37,62.14,100.0,35.18
2010,6037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,349,75,0,132,10,16,33,30,10,17,53,40,51,54,29,31,26,41,88,51,49,39,349,75,200,69,0,132,0,132,34,41,51,54,96,51,19,29,22,25,12,20,0,132,10,16,0,132,0,132,0,132,76,49,10,17,10,17,9,18,0,132,37,44,10,16,51,37,21,23,0,132,0,132,0,132,10,15,20,23,55.59,73.5,0.0,48.68,19.61,25.21
2010,6037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,376,97,0,132,0,132,22,24,31,47,92,63,36,46,53,51,15,24,93,72,34,42,376,97,38,46,0,132,0,132,0,132,28,44,10,16,0,132,75,61,0,132,31,47,12,20,0,132,32,42,0,132,263,90,22,24,0,132,80,58,8,12,119,67,34,42,0,132,0,132,0,132,0,132,0,132,0,132,0,132,52.39,100.0,42.67,48.29,,24.73
2010,6037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,381,111,0,132,41,44,50,58,27,42,17,21,20,33,59,65,34,40,118,68,15,18,381,111,18,29,0,132,0,132,0,132,0,132,18,29,0,132,206,98,75,66,0,132,9,16,20,33,102,87,0,132,116,68,16,24,0,132,8,14,0,132,84,61,8,14,41,47,0,132,27,42,0,132,0,132,7,11,7,11,60.63,100.0,59.22,72.41,17.07,30.97
2010,6037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,524,94,0,132,0,132,17,30,59,58,37,45,146,82,77,53,43,47,145,71,0,132,524,94,50,47,0,132,0,132,0,132,0,132,50,47,0,132,138,89,0,132,49,55,24,41,0,132,65,52,0,132,298,97,17,30,10,17,13,19,108,72,150,73,0,132,38,53,0,132,0,132,0,132,38,53,0,132,0,132,78.44,100.0,47.1,86.58,100.0,27.67
2010,6037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,485,88,13,30,36,36,0,132,36,41,98,61,0,132,13,20,114,75,165,76,10,17,485,88,178,70,0,132,8,14,65,56,0,132,105,61,0,132,87,58,13,30,6,24,33,39,0,132,25,30,10,17,196,87,36,36,22,36,0,132,0,132,138,83,0,132,24,42,0,132,0,132,0,132,0,132,24,42,0,132,60.21,58.99,28.74,70.41,100.0,34.02
2010,6037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,1031,128,6,14,80,73,36,25,122,85,82,49,163,86,71,47,63,40,404,133,4,11,1031,128,54,57,43,55,0,132,0,132,0,132,11,17,0,132,133,77,0,132,0,132,9,15,0,132,124,73,0,132,707,155,71,52,113,84,49,35,151,84,323,131,0,132,137,55,8,15,9,17,24,28,12,20,80,46,4,11,67.99,20.37,93.23,67.04,67.15,39.19
