YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037621001,Census Tract 6210.01,Hermosa Beach,Los Angeles County,California,HermosaBeach,815,227,42,38,72,49,87,54,56,36,40,30,86,57,37,35,169,167,187,100,39,39,815,227,26,28,0,14,16,23,0,14,0,14,10,16,0,14,336,202,99,62,0,14,0,14,34,52,203,170,0,14,411,114,90,55,31,24,40,30,52,37,169,103,29,36,42,35,12,18,9,14,0,14,0,14,11,16,10,15,58.77,38.46,70.54,53.77,26.19,22.94,38.46%,70.54%,53.77%,26.19%,1
2023,6037621005,Census Tract 6210.05,Hermosa Beach,Los Angeles County,California,HermosaBeach,1213,229,111,96,54,47,120,74,171,123,131,101,172,127,0,14,52,47,247,129,155,131,1213,229,39,42,0,14,17,30,0,14,18,29,4,6,0,14,439,181,133,82,73,75,111,94,73,90,49,78,0,14,543,219,132,99,81,89,20,35,62,72,129,87,119,128,192,110,20,23,0,14,0,14,19,31,117,86,36,48,38.83,56.41,27.79,35.17,70.83,20.36,56.41%,27.79%,35.17%,70.83%,1
2023,6037621102,Census Tract 6211.02,Hermosa Beach,Los Angeles County,California,HermosaBeach,464,110,42,54,59,49,87,55,137,71,42,35,32,39,35,48,14,16,16,19,0,14,464,110,6,11,0,14,0,14,6,11,0,14,0,14,0,14,181,80,99,60,44,36,13,19,25,38,0,14,0,14,265,89,89,57,93,66,23,25,0,14,60,50,0,14,12,14,0,14,0,14,0,14,7,10,5,8,0,14,20.91,0.0,13.81,22.64,100.0,3.45,0.0%,13.81%,22.64%,100.0%,1
2023,6037621104,Census Tract 6211.04,Hermosa Beach,Los Angeles County,California,HermosaBeach,1903,238,188,132,217,104,131,84,258,108,358,201,173,113,92,81,186,126,260,144,40,34,1903,238,83,85,0,19,0,19,0,19,0,19,83,85,0,19,630,188,149,77,133,80,156,151,46,53,146,105,0,19,1114,205,338,152,109,87,202,143,116,99,309,153,40,34,76,57,49,43,16,26,0,19,11,19,0,19,0,19,37.36,100.0,30.48,38.15,14.47,13.66,100.0%,30.48%,38.15%,14.47%,1
2023,6037621204,Census Tract 6212.04,Hermosa Beach,Los Angeles County,California,HermosaBeach,1205,241,63,59,65,43,76,56,146,66,81,49,184,146,92,59,170,121,262,80,66,68,1205,241,10,16,10,16,0,14,0,14,0,14,0,14,0,14,351,139,38,47,55,52,24,20,0,14,194,113,40,62,535,178,127,76,80,47,8,13,140,135,154,76,26,29,309,88,29,26,11,17,49,43,44,57,176,73,0,14,58.76,0.0,55.27,54.95,71.2,21.74,0.0%,55.27%,54.95%,71.2%,1
2023,6037990200,Census Tract 9902,Hermosa Beach,Los Angeles County,California,HermosaBeach,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,,,,,,,Not Available,Not Available,Not Available,Not Available,1
2014,6037621001,Census Tract 6210.01,Hermosa Beach,Los Angeles County,California,HermosaBeach,886,126,23,25,22,21,185,82,161,94,131,58,63,50,26,24,75,65,191,78,9,14,886,126,8,12,0,12,0,12,8,12,0,12,0,12,0,12,363,113,110,55,57,35,75,48,28,35,93,73,0,12,385,120,110,56,94,83,38,30,35,35,108,61,0,12,130,43,10,15,10,15,10,14,0,12,91,46,9,14,40.07,0.0,33.33,37.14,70.0,21.56,0.0%,33.33%,37.14%,70.0%,1
2014,6037621002,Census Tract 6210.02,Hermosa Beach,Los Angeles County,California,HermosaBeach,239,73,7,12,28,30,60,39,6,8,49,54,11,15,5,9,19,30,54,37,0,12,239,73,45,52,5,8,0,12,34,51,6,9,0,12,0,12,44,28,11,12,6,8,0,12,0,12,27,23,0,12,145,61,79,46,0,12,15,24,5,9,46,42,0,12,5,8,0,12,0,12,0,12,0,12,5,8,0,12,37.24,13.33,61.36,35.17,100.0,22.59,13.33%,61.36%,35.17%,100.0%,1
2014,6037621004,Census Tract 6210.04,Hermosa Beach,Los Angeles County,California,HermosaBeach,1302,228,18,29,211,110,167,100,120,76,169,97,200,117,157,119,78,100,167,110,15,25,1302,228,39,49,22,40,0,12,17,28,0,12,0,12,0,12,476,171,157,100,22,31,36,41,100,97,161,141,0,12,731,210,217,117,74,80,116,84,87,90,222,118,15,25,56,54,0,12,24,40,0,12,13,21,19,29,0,12,46.24,0.0,54.83,42.27,57.14,12.83,0.0%,54.83%,42.27%,57.14%,1
2014,6037621102,Census Tract 6211.02,Hermosa Beach,Los Angeles County,California,HermosaBeach,561,110,12,18,64,38,170,89,85,44,50,52,20,23,9,15,14,16,115,81,22,25,561,110,17,19,9,13,0,12,0,12,0,12,8,14,0,12,142,68,51,36,41,35,0,12,10,15,40,61,0,12,391,97,186,86,33,29,50,52,10,18,90,58,22,25,11,17,0,12,11,17,0,12,0,12,0,12,0,12,28.16,47.06,35.21,25.58,0.0,20.5,47.06%,35.21%,25.58%,0.0%,1
