YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2010,6037463300,Census Tract 4633,San Marino,Los Angeles County,California,SanMarino,364,84,27,29,29,24,59,47,81,57,44,42,29,29,46,34,9,12,40,39,0,132,364,84,45,34,0,132,0,132,0,132,6,11,39,32,0,132,79,59,42,42,25,37,0,132,0,132,12,15,0,132,209,65,65,40,56,48,44,42,0,132,44,39,0,132,31,31,8,14,0,132,0,132,23,27,0,132,0,132,34.07,100.0,15.19,21.05,74.19,10.99
2010,6037464000,Census Tract 4640,San Marino,Los Angeles County,California,SanMarino,1157,188,14,22,91,59,222,136,117,85,101,80,121,85,27,36,64,43,339,119,61,44,1157,188,95,82,15,21,0,132,0,132,0,132,80,79,0,132,428,138,107,83,28,33,60,72,68,54,165,95,0,132,560,169,191,120,89,76,26,30,53,66,154,80,47,45,74,53,14,23,0,132,15,24,0,132,31,35,14,22,47.62,84.21,54.44,36.96,41.89,29.3
2010,6037464100,Census Tract 4641,San Marino,Los Angeles County,California,SanMarino,106,67,44,47,0,132,0,132,14,23,0,132,0,132,0,132,0,132,32,34,16,24,106,67,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,90,62,44,47,14,23,0,132,0,132,16,25,16,24,16,25,0,132,0,132,0,132,0,132,16,25,0,132,30.19,,,17.78,100.0,30.19
2010,6037464200,Census Tract 4642,San Marino,Los Angeles County,California,SanMarino,181,73,0,132,6,17,64,58,0,132,37,36,19,21,0,132,11,16,0,132,44,34,181,73,8,12,0,132,0,132,0,132,8,12,0,132,0,132,62,61,39,54,0,132,0,132,0,132,0,132,23,25,100,53,31,33,0,132,37,36,11,17,11,16,10,17,11,17,0,132,0,132,0,132,0,132,0,132,11,17,16.57,100.0,0.0,22.0,0.0,0.0
2010,6037480202,Census Tract 4802.02,San Marino,Los Angeles County,California,SanMarino,167,73,0,132,30,44,0,132,27,30,9,14,47,36,0,132,13,19,11,19,30,37,167,73,0,132,0,132,0,132,0,132,0,132,0,132,0,132,40,45,30,44,0,132,0,132,10,16,0,132,0,132,97,57,0,132,27,30,9,14,37,36,24,27,0,132,30,37,0,132,0,132,0,132,0,132,0,132,30,37,42.51,,25.0,62.89,0.0,6.59
2010,6037480600,Census Tract 4806,San Marino,Los Angeles County,California,SanMarino,2455,185,159,110,295,133,452,160,342,152,189,97,189,102,132,63,197,111,419,159,81,68,2455,185,78,62,0,132,0,132,0,132,15,24,49,54,14,22,786,194,262,138,90,73,118,89,16,25,246,115,54,65,1427,210,578,145,223,129,71,47,158,96,397,139,0,132,164,72,66,51,29,31,0,132,0,132,56,35,13,20,38.17,82.05,33.33,38.89,34.15,17.07
2011,6037463300,Census Tract 4633,San Marino,Los Angeles County,California,SanMarino,351,90,43,50,17,21,63,54,102,62,29,29,23,18,54,35,8,13,7,13,5,9,351,90,31,35,0,95,0,95,0,95,8,12,23,35,0,95,90,63,42,49,23,31,16,22,0,95,9,14,0,95,184,77,71,57,74,56,13,18,0,95,21,21,5,9,46,36,10,16,5,8,0,95,15,19,16,21,0,95,26.21,100.0,10.0,11.41,67.39,1.99
2011,6037464000,Census Tract 4640,San Marino,Los Angeles County,California,SanMarino,1124,176,12,19,108,71,229,124,135,98,74,76,90,88,0,95,114,73,296,118,66,53,1124,176,58,68,14,21,0,95,0,95,0,95,44,64,0,95,402,118,134,88,15,24,48,72,42,43,163,70,0,95,589,166,188,114,120,96,12,19,48,77,171,83,50,45,75,53,13,21,0,95,14,22,0,95,32,36,16,26,44.48,75.86,51.0,37.18,42.67,26.33
2011,6037464100,Census Tract 4641,San Marino,Los Angeles County,California,SanMarino,144,98,47,60,0,95,45,69,0,95,0,95,0,95,12,18,0,95,28,31,12,20,144,98,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,144,98,92,91,0,95,0,95,0,95,40,35,12,20,0,95,0,95,0,95,0,95,0,95,0,95,0,95,27.78,,,27.78,,19.44
2011,6037464200,Census Tract 4642,San Marino,Los Angeles County,California,SanMarino,201,87,0,95,16,25,61,61,0,95,57,51,18,21,0,95,7,13,0,95,42,34,201,87,9,15,0,95,0,95,0,95,0,95,0,95,9,15,66,57,33,49,0,95,10,16,0,95,0,95,23,25,116,63,44,38,0,95,47,48,18,21,7,13,0,95,10,17,0,95,0,95,0,95,0,95,0,95,10,17,12.44,0.0,0.0,21.55,0.0,0.0
