YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2010,6037535501,Census Tract 5355.01,South Gate,Los Angeles County,California,SouthGate,921,77,9,14,23,29,147,72,84,50,54,51,137,77,147,65,79,54,194,88,47,43,921,77,36,32,15,17,0,132,0,132,0,132,21,26,0,132,199,66,70,49,12,19,0,132,20,31,89,54,8,11,591,103,55,38,72,45,54,51,117,69,254,104,39,42,95,60,39,46,0,132,0,132,0,132,56,37,0,132,60.48,58.33,54.77,62.77,58.95,21.06
2010,6037535502,Census Tract 5355.02,South Gate,Los Angeles County,California,SouthGate,834,149,37,56,79,69,44,37,99,77,42,37,119,97,129,74,103,75,159,103,23,27,834,149,29,35,14,22,0,132,0,132,0,132,15,26,0,132,242,111,13,20,39,46,0,132,39,57,151,93,0,132,563,138,133,85,60,62,42,37,80,83,225,116,23,27,0,132,0,132,0,132,0,132,0,132,0,132,0,132,61.15,51.72,78.51,54.17,,19.06
2010,6037535503,Census Tract 5355.03,South Gate,Los Angeles County,California,SouthGate,531,54,0,132,33,40,23,28,56,51,61,47,68,49,25,28,95,62,151,82,19,29,531,54,13,22,0,132,0,132,0,132,0,132,13,22,0,132,94,57,10,17,32,38,7,12,0,132,45,41,0,132,375,92,46,46,24,34,25,26,68,49,193,88,19,29,49,47,0,132,0,132,29,35,0,132,20,29,0,132,63.84,100.0,47.87,69.6,40.82,28.44
2010,6037535603,Census Tract 5356.03,South Gate,Los Angeles County,California,SouthGate,617,88,13,22,19,25,53,44,56,44,19,31,58,53,61,53,76,49,252,90,10,15,617,88,26,26,0,132,0,132,0,132,15,21,11,17,0,132,181,83,30,35,30,37,0,132,19,32,102,66,0,132,384,98,55,42,26,34,19,31,24,37,250,81,10,15,26,27,0,132,0,132,0,132,0,132,26,27,0,132,72.45,100.0,66.85,71.35,100.0,40.84
2010,6037535604,Census Tract 5356.04,South Gate,Los Angeles County,California,SouthGate,557,92,0,132,29,33,90,68,41,40,7,12,61,55,28,27,64,59,237,93,0,132,557,92,18,32,0,132,0,132,0,132,0,132,18,32,0,132,125,70,29,33,21,33,7,12,19,31,49,46,0,132,404,100,90,68,20,23,0,132,42,46,252,96,0,132,10,15,0,132,0,132,0,132,0,132,10,15,0,132,70.02,100.0,54.4,72.77,100.0,42.55
2010,6037535605,Census Tract 5356.05,South Gate,Los Angeles County,California,SouthGate,782,109,35,42,0,132,57,57,92,70,78,50,67,52,114,75,130,67,149,74,60,63,782,109,35,37,9,14,8,13,0,132,0,132,16,26,2,12,179,89,26,41,15,23,18,21,0,132,86,60,34,50,500,109,57,57,69,70,39,42,46,46,265,85,24,32,68,39,0,132,0,132,21,19,21,21,26,42,0,132,58.82,45.71,48.04,62.2,69.12,19.05
2010,6037535606,Census Tract 5356.06,South Gate,Los Angeles County,California,SouthGate,344,60,0,132,25,30,36,24,28,32,24,28,17,25,40,40,9,14,139,63,26,32,344,60,0,132,0,132,0,132,0,132,0,132,0,132,0,132,69,42,0,132,16,26,0,132,0,132,53,39,0,132,248,69,61,42,12,17,24,28,17,25,108,61,26,32,27,32,0,132,0,132,0,132,0,132,27,32,0,132,59.59,,76.81,50.4,100.0,40.41
2010,6037535607,Census Tract 5356.07,South Gate,Los Angeles County,California,SouthGate,414,85,59,54,10,16,36,45,11,17,40,47,58,54,13,19,59,52,116,76,12,18,414,85,36,39,0,132,0,132,0,132,17,25,19,29,0,132,45,57,11,18,0,132,0,132,0,132,34,54,0,132,321,82,94,65,11,17,40,47,41,49,123,69,12,18,12,19,0,132,0,132,0,132,0,132,12,19,0,132,59.42,100.0,75.56,51.09,100.0,28.02
2010,6037535701,Census Tract 5357.01,South Gate,Los Angeles County,California,SouthGate,979,124,0,132,35,45,146,98,135,88,83,57,80,62,79,57,86,68,327,90,8,14,979,124,55,52,23,34,0,132,0,132,8,13,24,37,0,132,248,115,71,70,29,49,9,14,30,35,109,68,0,132,591,133,87,74,96,71,62,51,42,48,304,107,0,132,85,61,0,132,10,16,12,19,0,132,55,52,8,14,58.43,58.18,56.05,58.54,64.71,33.4
2010,6037535702,Census Tract 5357.02,South Gate,Los Angeles County,California,SouthGate,896,120,10,20,17,20,148,82,19,22,113,62,167,92,59,51,69,58,273,111,21,29,896,120,86,66,0,132,0,132,11,21,0,132,75,64,0,132,156,87,28,27,0,132,21,31,43,46,64,57,0,132,532,134,137,79,9,15,63,54,99,71,224,100,0,132,122,58,10,20,10,15,18,20,25,37,38,36,21,29,63.39,87.21,68.59,60.71,51.64,30.47
