YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037501001,Census Tract 5010.01,West Whittier-Los Nietos,Los Angeles County,California,WestWhittier-LosNietos,220,73,0,14,41,38,7,11,20,22,21,25,96,59,15,24,0,14,20,22,0,14,220,73,12,17,0,14,0,14,0,14,12,17,0,14,0,14,64,47,19,29,14,21,0,14,31,33,0,14,0,14,144,67,29,26,6,9,21,25,53,50,35,32,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,59.55,100.0,48.44,61.11,,9.09,100.0%,48.44%,61.11%,Not Available,1
2023,6037501002,Census Tract 5010.02,West Whittier-Los Nietos,Los Angeles County,California,WestWhittier-LosNietos,219,93,7,11,0,14,11,17,6,11,0,14,62,54,0,14,26,36,98,66,9,15,219,93,0,14,0,14,0,14,0,14,0,14,0,14,0,14,22,33,0,14,0,14,0,14,22,33,0,14,0,14,143,74,11,17,0,14,0,14,40,42,92,60,0,14,54,40,7,11,6,11,0,14,0,14,32,36,9,15,84.93,,100.0,92.31,59.26,44.75,Not Available,100.0%,92.31%,59.26%,1
2023,6037501200,Census Tract 5012,West Whittier-Los Nietos,Los Angeles County,California,WestWhittier-LosNietos,509,136,0,14,58,58,11,18,41,38,50,40,115,75,34,46,75,54,97,60,28,33,509,136,0,14,0,14,0,14,0,14,0,14,0,14,0,14,41,47,19,30,0,14,0,14,0,14,22,35,0,14,446,126,50,55,41,38,50,40,115,75,171,82,19,29,22,22,0,14,0,14,0,14,0,14,13,19,9,14,63.06,,53.66,64.13,59.09,19.06,Not Available,53.66%,64.13%,59.09%,1
2023,6037502100,Census Tract 5021,West Whittier-Los Nietos,Los Angeles County,California,WestWhittier-LosNietos,396,166,38,52,0,19,41,49,48,52,7,13,33,45,31,48,19,20,96,76,83,117,396,166,0,19,0,19,0,19,0,19,0,19,0,19,0,19,11,17,11,17,0,19,0,19,0,19,0,19,0,19,276,151,68,65,39,51,0,19,0,19,86,75,83,117,109,75,0,19,9,14,7,13,33,45,60,54,0,19,45.2,,0.0,31.16,85.32,24.24,Not Available,0.0%,31.16%,85.32%,1
2023,6037502200,Census Tract 5022,West Whittier-Los Nietos,Los Angeles County,California,WestWhittier-LosNietos,694,195,0,19,31,47,10,17,145,144,139,95,121,76,34,27,36,42,103,75,75,69,694,195,32,44,0,19,32,44,0,19,0,19,0,19,0,19,243,154,0,19,103,131,34,39,21,36,42,43,43,62,301,120,41,50,10,15,105,79,100,80,45,32,0,19,118,79,0,19,0,19,0,19,0,19,86,72,32,29,42.36,0.0,25.93,48.17,72.88,14.84,0.0%,25.93%,48.17%,72.88%,1
2023,6037502303,Census Tract 5023.03,West Whittier-Los Nietos,Los Angeles County,California,WestWhittier-LosNietos,705,207,0,19,0,19,42,46,81,91,17,31,102,82,140,117,97,91,201,138,25,30,705,207,38,65,0,19,0,19,0,19,0,19,38,65,0,19,154,91,16,29,0,19,17,31,44,54,67,68,10,17,416,180,0,19,81,91,0,19,14,18,321,162,0,19,97,77,26,35,0,19,0,19,44,61,12,24,15,24,76.6,100.0,72.08,80.53,57.73,28.51,100.0%,72.08%,80.53%,57.73%,1
2014,6037501001,Census Tract 5010.01,West Whittier-Los Nietos,Los Angeles County,California,WestWhittier-LosNietos,204,93,0,12,20,27,9,13,36,49,18,23,0,12,0,12,17,17,99,75,5,10,204,93,4,8,0,12,0,12,0,12,0,12,0,12,4,8,15,15,0,12,0,12,0,12,0,12,15,15,0,12,185,93,29,30,36,49,18,23,0,12,101,78,1,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,56.86,0.0,100.0,54.59,,48.53,0.0%,100.0%,54.59%,Not Available,1
2014,6037501002,Census Tract 5010.02,West Whittier-Los Nietos,Los Angeles County,California,WestWhittier-LosNietos,267,92,0,12,0,12,33,31,124,75,0,12,11,17,11,18,43,52,33,31,12,22,267,92,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,32,13,22,9,15,0,12,11,17,11,18,0,12,183,86,20,23,75,65,0,12,0,12,76,66,12,22,40,37,0,12,40,37,0,12,0,12,0,12,0,12,36.7,,50.0,41.53,0.0,12.36,Not Available,50.0%,41.53%,0.0%,1
2014,6037501200,Census Tract 5012,West Whittier-Los Nietos,Los Angeles County,California,WestWhittier-LosNietos,405,99,12,19,13,21,87,77,56,50,7,11,44,44,13,16,49,40,94,53,30,31,405,99,46,36,0,17,0,17,0,17,0,17,16,24,30,31,87,50,0,17,0,17,0,17,16,26,71,44,0,17,230,97,105,77,56,50,0,17,28,35,41,37,0,17,42,28,7,11,0,17,7,11,0,17,28,25,0,17,49.38,34.78,100.0,30.0,66.67,23.21,34.78%,100.0%,30.0%,66.67%,1
2014,6037501400,Census Tract 5014,West Whittier-Los Nietos,Los Angeles County,California,WestWhittier-LosNietos,686,109,28,41,52,40,114,59,26,27,37,30,29,27,78,65,86,50,225,87,11,16,686,109,99,60,0,12,14,21,7,11,21,31,57,47,0,12,171,75,82,66,0,12,0,12,0,12,89,52,0,12,392,125,112,59,12,15,30,28,8,13,219,98,11,16,24,23,0,12,0,12,0,12,0,12,24,23,0,12,60.93,78.79,52.05,57.91,100.0,32.8,78.79%,52.05%,57.91%,100.0%,1
