YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2013,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,569,172,0,17,87,96,46,45,8,14,81,68,84,87,73,63,10,14,180,104,0,17,569,172,0,17,0,17,0,17,0,17,0,17,0,17,0,17,180,109,0,17,0,17,40,52,75,86,65,74,0,17,318,104,73,48,8,14,41,41,9,15,187,100,0,17,71,84,60,83,0,17,0,17,0,17,11,20,0,17,60.98,,77.78,61.64,15.49,31.63
2014,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,140,63,0,12,10,16,0,12,0,12,11,16,0,12,0,12,17,12,47,31,55,53,140,63,4,6,0,12,0,12,0,12,0,12,4,6,0,12,13,20,0,12,0,12,0,12,0,12,0,12,13,20,113,62,0,12,0,12,11,16,0,12,60,35,42,50,10,16,10,16,0,12,0,12,0,12,0,12,0,12,45.71,100.0,0.0,53.1,0.0,33.57
2014,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,587,158,26,41,100,75,0,17,30,38,59,60,16,24,21,25,33,37,179,117,123,89,587,158,0,17,0,17,0,17,0,17,0,17,0,17,0,17,102,76,26,41,0,17,0,17,0,17,51,51,25,39,466,145,89,72,22,36,59,60,16,24,182,111,98,81,19,21,11,18,8,13,0,17,0,17,0,17,0,17,42.42,,50.0,42.49,0.0,30.49
2014,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,578,153,0,17,80,92,43,42,29,38,68,59,51,55,55,49,12,17,240,104,0,17,578,153,0,17,0,17,0,17,0,17,0,17,0,17,0,17,157,101,0,17,16,33,36,49,29,48,76,74,0,17,345,109,58,46,13,21,32,32,22,25,220,95,0,17,76,91,65,91,0,17,0,17,0,17,11,17,0,17,61.94,,66.88,70.14,14.47,41.52
2015,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,145,47,0,12,10,15,0,12,0,12,0,12,0,12,0,12,27,15,67,39,41,33,145,47,11,12,0,12,0,12,0,12,0,12,11,12,0,12,13,20,0,12,0,12,0,12,0,12,0,12,13,20,94,41,0,12,0,12,0,12,0,12,66,37,28,27,27,24,10,15,0,12,0,12,0,12,17,21,0,12,64.83,100.0,0.0,70.21,62.96,46.21
2015,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,556,153,33,47,101,79,0,17,37,47,32,45,11,19,22,27,33,33,182,119,105,75,556,153,0,17,0,17,0,17,0,17,0,17,0,17,0,17,97,81,33,47,0,17,0,17,0,17,36,47,28,45,413,139,95,78,28,44,32,45,11,19,196,115,51,55,46,46,6,13,9,15,0,17,0,17,5,10,26,43,44.6,,37.11,50.12,10.87,32.73
2015,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,620,148,0,17,68,66,41,34,30,37,75,52,106,62,47,42,11,17,242,99,0,17,620,148,0,17,0,17,0,17,0,17,0,17,0,17,0,17,128,75,0,17,21,34,35,40,39,57,33,30,0,17,431,128,61,44,9,15,40,32,67,48,254,96,0,17,61,65,48,63,0,17,0,17,0,17,13,21,0,17,65.48,,56.25,74.48,21.31,39.03
2016,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,117,39,0,12,11,16,0,12,0,12,12,12,0,12,4,6,18,13,42,28,30,28,117,39,4,6,0,12,0,12,0,12,0,12,4,6,0,12,12,19,0,12,0,12,0,12,0,12,0,12,12,19,71,30,0,12,0,12,12,12,0,12,41,28,18,21,30,24,11,16,0,12,0,12,0,12,19,21,0,12,54.7,100.0,0.0,57.75,63.33,35.9
2016,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,645,184,36,51,125,97,29,48,44,52,28,44,0,17,35,30,46,38,131,84,171,83,645,184,0,17,0,17,0,17,0,17,0,17,0,17,0,17,152,98,36,51,0,17,0,17,0,17,57,56,59,67,439,160,147,109,34,49,28,44,0,17,141,79,89,69,54,47,7,13,10,17,0,17,0,17,14,18,23,37,32.87,,37.5,32.12,25.93,20.31
2016,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,554,125,0,17,20,27,42,37,33,38,67,48,109,59,37,30,18,22,214,98,14,17,554,125,0,17,0,17,0,17,0,17,0,17,0,17,0,17,105,70,0,17,24,35,34,39,32,48,10,14,5,8,440,127,62,44,9,14,33,31,77,51,259,101,0,17,9,14,0,17,0,17,0,17,0,17,0,17,9,14,68.23,,40.0,76.36,0.0,38.63
2017,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,100,36,0,12,8,11,0,12,0,12,13,10,0,12,3,5,21,17,27,24,28,26,100,36,3,7,0,12,0,12,0,12,0,12,3,7,0,12,10,15,0,12,0,12,0,12,0,12,0,12,10,15,51,27,0,12,0,12,13,10,0,12,20,17,18,21,36,21,8,11,0,12,0,12,0,12,28,21,0,12,51.0,100.0,0.0,39.22,77.78,27.0
2017,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,683,180,38,55,101,93,56,64,54,55,5,13,0,17,38,38,80,69,121,70,190,90,683,180,0,17,0,17,0,17,0,17,0,17,0,17,0,17,155,96,38,55,0,17,0,17,0,17,88,74,29,46,468,161,157,109,47,54,5,13,0,17,129,67,130,81,60,55,0,17,7,12,0,17,0,17,22,25,31,48,34.99,,56.77,27.56,36.67,17.72
2017,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,498,122,19,29,21,25,20,22,40,53,64,46,87,51,14,23,13,19,190,85,30,27,498,122,0,17,0,17,0,17,0,17,0,17,0,17,0,17,113,83,0,17,30,44,36,43,30,44,11,17,6,12,365,127,60,44,0,17,28,26,57,52,206,86,14,21,20,21,0,17,10,14,0,17,0,17,0,17,10,15,61.04,,36.28,72.05,0.0,38.15
2018,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,94,39,0,12,10,13,0,12,0,12,14,10,0,12,4,6,16,16,32,27,18,21,94,39,4,7,0,12,0,12,0,12,0,12,4,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,25,0,12,0,12,14,10,0,12,12,13,18,21,46,29,10,13,0,12,0,12,0,12,36,28,0,12,55.32,100.0,,27.27,78.26,34.04
2018,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,680,189,0,17,38,57,99,84,72,74,29,46,0,17,23,32,50,56,112,68,257,125,680,189,0,17,0,17,0,17,0,17,0,17,0,17,0,17,105,81,0,17,0,17,0,17,0,17,79,70,26,42,519,196,137,97,59,72,29,46,0,17,90,69,204,113,56,50,0,17,13,20,0,17,0,17,16,19,27,42,27.21,,75.24,17.34,28.57,16.47
2018,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,462,124,22,29,20,23,8,13,61,69,38,31,51,53,19,23,10,15,143,83,90,66,462,124,0,17,0,17,0,17,0,17,0,17,0,17,0,17,65,75,0,17,52,68,0,17,0,17,7,12,6,10,359,114,50,38,0,17,38,31,51,53,165,84,55,56,38,38,0,17,9,14,0,17,0,17,0,17,29,36,48.27,,10.77,60.17,0.0,30.95
2019,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,99,41,0,12,0,12,0,12,0,12,13,11,7,10,5,7,8,10,42,32,24,21,99,41,4,8,0,12,0,12,0,12,0,12,4,8,0,12,2,5,0,12,0,12,0,12,0,12,0,12,2,5,49,24,0,12,0,12,13,11,7,10,12,13,17,19,44,30,0,12,0,12,0,12,0,12,39,29,5,7,62.63,100.0,0.0,38.78,88.64,42.42
