YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037430301,Census Tract 4303.01,Monrovia,Los Angeles County,California,Monrovia,255,140,11,17,5,8,51,83,26,41,75,84,39,43,0,14,0,14,28,45,20,32,255,140,0,14,0,14,0,14,0,14,0,14,0,14,0,14,39,44,0,14,0,14,16,24,23,36,0,14,0,14,216,135,67,85,26,41,59,81,16,25,28,45,20,32,0,14,0,14,0,14,0,14,0,14,0,14,0,14,26.27,,58.97,20.37,,10.98,Not Available,58.97%,20.37%,Not Available,1
2023,6037430302,Census Tract 4303.02,Monrovia,Los Angeles County,California,Monrovia,856,188,0,14,116,76,120,90,104,70,81,55,53,46,90,113,11,18,246,143,35,42,856,188,0,14,0,14,0,14,0,14,0,14,0,14,0,14,182,136,19,32,0,14,18,28,0,14,127,132,18,31,502,138,217,109,70,64,50,45,33,29,132,113,0,14,172,94,0,14,34,41,13,19,20,36,88,80,17,29,46.73,,69.78,32.87,62.79,28.74,Not Available,69.78%,32.87%,62.79%,1
2023,6037430901,Census Tract 4309.01,Monrovia,Los Angeles County,California,Monrovia,1020,111,7,11,122,73,119,67,60,41,120,56,46,34,131,85,65,38,280,110,70,65,1020,111,21,32,0,14,21,32,0,14,0,14,0,14,0,14,149,78,50,33,0,14,35,36,0,14,64,57,0,14,659,141,174,78,39,32,85,54,23,26,327,125,11,18,191,70,24,25,0,14,0,14,23,21,85,38,59,63,51.18,0.0,42.95,53.11,56.54,27.45,0.0%,42.95%,53.11%,56.54%,1
2023,6037430902,Census Tract 4309.02,Monrovia,Los Angeles County,California,Monrovia,1264,166,11,17,108,90,166,100,159,92,139,89,91,59,69,53,120,79,338,157,63,49,1264,166,5,8,0,19,0,19,0,19,0,19,0,19,5,8,265,103,61,43,102,80,24,30,34,41,36,44,8,13,771,160,224,111,47,35,96,74,38,33,316,145,50,46,223,72,0,19,10,16,19,18,19,31,175,68,0,19,48.89,0.0,26.42,45.91,87.0,26.74,0.0%,26.42%,45.91%,87.0%,1
2023,6037431002,Census Tract 4310.02,Monrovia,Los Angeles County,California,Monrovia,423,103,28,30,34,40,11,16,10,17,37,33,16,18,60,42,96,70,120,64,11,20,423,103,0,14,0,14,0,14,0,14,0,14,0,14,0,14,37,35,11,16,0,14,7,12,0,14,19,25,0,14,218,89,52,46,0,14,25,29,7,11,123,76,11,20,168,53,10,15,10,17,5,9,9,14,134,54,0,14,69.03,,51.35,59.63,85.12,28.37,Not Available,51.35%,59.63%,85.12%,1
2023,6037431003,Census Tract 4310.03,Monrovia,Los Angeles County,California,Monrovia,1149,254,0,14,255,248,157,69,99,73,86,78,35,34,64,47,53,54,400,141,0,14,1149,254,0,14,0,14,0,14,0,14,0,14,0,14,0,14,254,102,40,47,23,39,47,55,10,17,134,78,0,14,809,259,345,251,76,66,33,52,25,28,330,140,0,14,86,49,27,38,0,14,6,16,0,14,53,35,0,14,48.04,,56.69,43.88,61.63,34.81,Not Available,56.69%,43.88%,61.63%,1
2023,6037431004,Census Tract 4310.04,Monrovia,Los Angeles County,California,Monrovia,847,128,51,61,79,55,113,78,185,100,66,51,70,62,21,31,58,40,171,98,33,30,847,128,0,14,0,14,0,14,0,14,0,14,0,14,0,14,188,103,47,40,51,63,9,16,14,23,67,55,0,14,564,130,138,84,134,93,57,50,47,54,155,95,33,30,95,61,58,58,0,14,0,14,9,16,28,35,0,14,37.78,,43.09,35.82,38.95,20.19,Not Available,43.09%,35.82%,38.95%,1
2023,6037431100,Census Tract 4311,Monrovia,Los Angeles County,California,Monrovia,1354,178,86,54,22,27,211,106,127,79,107,82,252,139,85,85,73,62,391,142,0,19,1354,178,23,28,10,18,0,19,0,19,0,19,13,22,0,19,439,132,107,79,13,21,62,68,129,100,128,93,0,19,746,186,188,100,75,71,43,63,123,107,317,128,0,19,146,74,14,23,39,43,2,3,0,19,91,61,0,19,59.16,56.52,58.54,58.98,62.33,28.88,56.52%,58.54%,58.98%,62.33%,1
2023,6037431200,Census Tract 4312,Monrovia,Los Angeles County,California,Monrovia,507,178,0,19,147,122,49,43,89,77,65,61,54,49,27,43,0,19,67,52,9,14,507,178,0,19,0,19,0,19,0,19,0,19,0,19,0,19,73,53,16,18,0,19,0,19,17,27,40,45,0,19,434,178,180,125,89,77,65,61,37,42,54,50,9,14,0,19,0,19,0,19,0,19,0,19,0,19,0,19,29.19,,78.08,20.97,,13.21,Not Available,78.08%,20.97%,Not Available,1
2023,6037431300,Census Tract 4313,Monrovia,Los Angeles County,California,Monrovia,315,105,17,20,6,10,74,78,23,21,39,28,7,11,21,34,10,11,103,53,15,20,315,105,0,14,0,14,0,14,0,14,0,14,0,14,0,14,83,66,35,50,0,14,10,11,0,14,38,41,0,14,194,82,62,62,16,19,23,25,7,11,82,45,4,6,38,24,0,14,7,10,6,9,0,14,14,15,11,19,44.76,,45.78,45.88,36.84,32.7,Not Available,45.78%,45.88%,36.84%,1
