YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037403305,Census Tract 4033.05,Diamond Bar,Los Angeles County,California,DiamondBar,165,61,7,13,0,14,29,22,0,14,18,19,0,14,11,13,14,12,86,52,0,14,165,61,25,28,0,14,0,14,4,7,0,14,21,28,0,14,43,38,7,13,0,14,14,18,0,14,22,33,0,14,83,37,29,22,0,14,0,14,0,14,54,31,0,14,14,15,0,14,0,14,0,14,0,14,14,15,0,14,67.27,84.0,51.16,65.06,100.0,52.12,84.0%,51.16%,65.06%,100.0%,1
2023,6037403316,Census Tract 4033.16,Diamond Bar,Los Angeles County,California,DiamondBar,724,214,0,19,0,19,0,19,22,26,117,147,59,54,20,36,18,27,367,165,121,116,724,214,19,33,0,19,0,19,0,19,0,19,19,33,0,19,24,31,0,19,0,19,0,19,16,26,0,19,8,15,386,203,0,19,22,26,102,145,36,46,113,73,113,115,295,134,0,19,0,19,15,25,7,15,273,138,0,19,64.09,100.0,66.67,38.6,94.92,50.69,100.0%,66.67%,38.6%,94.92%,1
2023,6037403319,Census Tract 4033.19,Diamond Bar,Los Angeles County,California,DiamondBar,578,128,8,14,8,13,78,58,41,32,39,45,30,30,54,49,77,40,174,85,69,64,578,128,19,24,0,14,11,20,0,14,0,14,8,13,0,14,167,75,49,49,8,12,0,14,13,21,97,50,0,14,255,87,26,30,22,22,14,22,17,21,146,73,30,42,137,90,19,22,0,14,25,40,0,14,54,47,39,50,57.96,42.11,65.87,63.92,39.42,30.1,42.11%,65.87%,63.92%,39.42%,1
2023,6037403320,Census Tract 4033.20,Diamond Bar,Los Angeles County,California,DiamondBar,225,100,0,19,21,27,45,45,11,17,70,57,10,16,14,19,1,8,43,52,10,17,225,100,11,17,0,19,0,19,0,19,0,19,11,17,0,19,48,35,0,19,11,17,13,17,0,19,14,19,10,17,111,67,57,39,0,19,12,19,10,16,32,50,0,19,55,60,9,14,0,19,45,54,0,19,1,8,0,19,30.22,100.0,29.17,37.84,1.82,19.11,100.0%,29.17%,37.84%,1.82%,1
2023,6037403321,Census Tract 4033.21,Diamond Bar,Los Angeles County,California,DiamondBar,379,149,0,19,3,9,28,32,0,19,10,16,11,18,0,19,98,90,176,117,53,57,379,149,16,21,0,19,0,19,0,19,0,19,16,21,0,19,109,108,3,9,0,19,0,19,0,19,106,107,0,19,144,89,28,32,0,19,0,19,0,19,109,88,7,21,110,66,0,19,0,19,10,16,11,18,43,55,46,53,75.2,100.0,97.25,75.69,49.09,46.44,100.0%,97.25%,75.69%,49.09%,1
2023,6037403323,Census Tract 4033.23,Diamond Bar,Los Angeles County,California,DiamondBar,418,107,0,19,7,14,30,29,0,19,60,60,33,32,8,14,41,50,234,94,5,12,418,107,44,56,0,19,0,19,0,19,7,12,37,56,0,19,10,16,0,19,0,19,5,10,0,19,0,19,5,12,356,99,37,30,0,19,55,59,26,30,238,93,0,19,8,14,0,19,0,19,0,19,0,19,8,14,0,19,75.6,100.0,0.0,74.16,100.0,55.98,100.0%,0.0%,74.16%,100.0%,1
2023,6037403324,Census Tract 4033.24,Diamond Bar,Los Angeles County,California,DiamondBar,535,237,0,19,80,125,0,19,0,19,25,36,83,130,71,108,44,47,66,63,166,137,535,237,0,19,0,19,0,19,0,19,0,19,0,19,0,19,36,40,0,19,0,19,0,19,0,19,21,34,15,24,354,194,80,125,0,19,25,36,83,130,116,96,50,59,145,131,0,19,0,19,0,19,0,19,44,48,101,121,49.35,,58.33,56.21,30.34,12.34,Not Available,58.33%,56.21%,30.34%,1
2023,6037403325,Census Tract 4033.25,Diamond Bar,Los Angeles County,California,DiamondBar,386,113,15,17,0,14,19,22,45,55,30,28,8,13,143,88,0,14,72,58,54,80,386,113,11,19,0,14,0,14,0,14,0,14,11,19,0,14,117,77,8,12,14,25,21,25,0,14,74,66,0,14,249,108,17,20,31,49,9,15,8,13,130,83,54,80,9,14,9,14,0,14,0,14,0,14,0,14,0,14,57.77,100.0,63.25,55.42,0.0,18.65,100.0%,63.25%,55.42%,0.0%,1
2023,6037403326,Census Tract 4033.26,Diamond Bar,Los Angeles County,California,DiamondBar,171,81,0,14,11,14,15,23,20,26,18,17,0,14,41,60,0,14,53,44,13,19,171,81,4,6,0,14,0,14,0,14,0,14,4,6,0,14,31,33,0,14,0,14,0,14,0,14,31,33,0,14,89,49,26,28,20,26,12,14,0,14,18,27,13,19,47,61,0,14,0,14,6,9,0,14,41,60,0,14,54.97,100.0,100.0,20.22,87.23,30.99,100.0%,100.0%,20.22%,87.23%,1
2023,6037403327,Census Tract 4033.27,Diamond Bar,Los Angeles County,California,DiamondBar,57,33,0,14,0,14,15,19,9,13,17,18,9,13,0,14,0,14,7,11,0,14,57,33,7,11,0,14,7,11,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,50,30,15,19,2,7,17,18,9,13,7,11,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,28.07,0.0,,32.0,,12.28,0.0%,Not Available,32.0%,Not Available,1
