YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2012,6037503701,Census Tract 5037.01,East Whittier,Los Angeles County,California,EastWhittier,821,95,17,21,39,52,55,56,142,74,128,63,62,56,79,64,84,72,176,75,39,34,821,95,92,55,0,18,21,34,8,13,34,44,24,34,5,10,180,74,73,52,14,16,17,20,8,14,34,29,34,33,455,91,38,51,70,46,97,58,10,18,240,103,0,18,94,58,0,18,37,45,6,10,10,16,41,49,0,18,48.84,63.04,23.33,54.95,54.26,21.44
2012,6037503702,Census Tract 5037.02,East Whittier,Los Angeles County,California,EastWhittier,444,119,0,18,78,64,36,29,72,51,85,69,20,19,21,21,51,65,42,43,39,44,444,119,43,37,10,17,18,28,0,18,0,18,15,18,0,18,175,102,76,66,7,12,56,58,0,18,15,18,21,32,219,84,28,26,47,39,29,35,13,15,84,72,18,28,7,11,0,18,0,18,0,18,7,11,0,18,0,18,30.18,34.88,8.57,44.29,100.0,9.46
2013,6037503701,Census Tract 5037.01,East Whittier,Los Angeles County,California,EastWhittier,770,102,16,19,41,51,57,43,139,62,78,52,55,49,66,53,78,61,198,81,42,36,770,102,96,62,0,17,19,30,8,13,28,42,35,42,6,9,207,80,73,57,17,21,4,8,8,12,69,58,36,35,394,97,33,41,72,36,60,48,9,14,220,95,0,17,73,37,8,12,31,36,6,10,10,17,18,20,0,17,51.56,65.62,37.2,58.12,38.36,25.71
2013,6037503702,Census Tract 5037.02,East Whittier,Los Angeles County,California,EastWhittier,415,111,19,32,37,54,13,14,95,60,88,52,15,12,24,19,45,68,38,40,41,48,415,111,24,29,7,11,17,26,0,17,0,17,0,17,0,17,160,95,56,58,7,11,58,52,0,17,18,18,21,32,223,92,6,9,71,53,30,36,7,12,89,75,20,33,8,12,0,17,0,17,0,17,8,12,0,17,0,17,29.4,0.0,11.25,43.05,100.0,9.16
2014,6037503701,Census Tract 5037.01,East Whittier,Los Angeles County,California,EastWhittier,755,110,16,19,40,50,54,45,172,76,85,48,32,30,72,57,65,55,162,79,57,47,755,110,75,49,0,17,29,40,7,11,0,17,33,35,6,9,179,78,63,52,19,25,3,8,9,14,42,40,43,44,401,106,30,43,87,48,60,44,12,18,204,100,8,12,100,51,17,20,37,44,15,18,11,17,20,23,0,17,43.84,44.0,28.49,53.87,31.0,21.46
2014,6037503702,Census Tract 5037.02,East Whittier,Los Angeles County,California,EastWhittier,445,124,29,45,0,17,33,30,98,69,35,38,15,18,43,44,41,62,85,58,66,56,445,124,55,45,26,28,29,37,0,17,0,17,0,17,0,17,76,57,29,45,0,17,6,10,0,17,31,32,10,17,296,122,7,11,69,60,29,36,6,10,129,87,56,53,18,20,0,17,0,17,0,17,9,14,9,13,0,17,41.35,0.0,40.79,45.61,100.0,19.1
2015,6037503701,Census Tract 5037.01,East Whittier,Los Angeles County,California,EastWhittier,703,103,16,19,29,40,58,47,180,68,95,47,39,31,71,55,36,30,128,66,51,46,703,103,75,60,0,17,31,38,0,17,0,17,38,38,6,9,147,74,45,36,16,21,4,8,8,13,38,46,36,42,360,100,39,41,99,51,64,40,10,18,139,65,9,13,121,51,19,21,34,43,27,24,21,23,20,21,0,17,38.98,50.67,31.29,41.39,33.88,18.21
2015,6037503702,Census Tract 5037.02,East Whittier,Los Angeles County,California,EastWhittier,482,100,21,33,0,17,71,41,102,74,18,17,50,47,42,39,0,17,117,70,61,57,482,100,47,43,26,28,21,34,0,17,0,17,0,17,0,17,77,45,28,35,0,17,12,14,0,17,30,32,7,12,340,101,38,32,81,66,6,10,40,44,121,64,54,54,18,20,0,17,0,17,0,17,10,15,8,14,0,17,43.36,0.0,38.96,47.35,100.0,24.27
2016,6037503701,Census Tract 5037.01,East Whittier,Los Angeles County,California,EastWhittier,719,108,11,17,22,31,59,41,168,76,67,38,52,59,68,62,60,48,166,72,46,44,719,108,51,48,0,17,7,11,0,17,0,17,44,47,0,17,179,78,22,31,17,23,15,18,10,15,77,63,38,43,358,97,49,39,105,63,32,28,0,17,164,76,8,15,131,69,21,23,39,48,20,23,42,56,9,15,0,17,48.12,86.27,48.6,45.81,38.93,23.09
2016,6037503702,Census Tract 5037.02,East Whittier,Los Angeles County,California,EastWhittier,443,105,38,52,0,12,61,46,70,69,45,37,35,40,34,40,27,32,89,56,44,41,443,105,52,48,28,32,24,39,0,12,0,12,0,12,0,12,94,73,45,53,0,12,21,22,0,12,18,28,10,16,286,98,26,27,46,58,24,30,35,40,121,67,34,38,11,17,0,12,0,12,0,12,0,12,11,17,0,12,41.76,0.0,19.15,54.55,100.0,20.09
2017,6037503701,Census Tract 5037.01,East Whittier,Los Angeles County,California,EastWhittier,666,92,10,15,0,17,55,39,121,54,53,32,109,68,75,55,76,59,160,62,7,12,666,92,66,47,0,17,7,11,0,17,22,32,37,37,0,17,124,75,0,17,13,19,8,13,7,13,96,70,0,17,332,78,46,38,92,50,26,25,0,17,161,64,7,12,144,49,19,21,9,15,19,21,80,57,17,20,0,17,63.06,89.39,83.06,48.49,67.36,24.02
2017,6037503702,Census Tract 5037.02,East Whittier,Los Angeles County,California,EastWhittier,502,101,31,46,0,17,73,57,79,73,34,31,81,48,29,29,28,33,110,63,37,44,502,101,52,55,24,38,28,43,0,17,0,17,0,17,0,17,90,62,39,48,0,17,24,26,0,17,27,32,0,17,349,104,41,38,51,56,10,16,81,48,129,67,37,44,11,16,0,17,0,17,0,17,0,17,11,16,0,17,49.4,0.0,30.0,60.17,100.0,21.91
2018,6037503701,Census Tract 5037.01,East Whittier,Los Angeles County,California,EastWhittier,626,102,10,15,8,13,22,24,89,55,57,36,132,67,48,44,133,82,120,58,7,13,626,102,58,51,0,12,8,12,0,12,21,34,29,38,0,12,149,82,0,12,0,12,8,13,8,13,133,84,0,12,254,85,22,24,72,52,31,30,0,12,122,60,7,13,165,66,18,20,9,14,18,21,103,60,17,21,0,12,69.17,86.21,94.63,48.03,72.73,19.17
2018,6037503702,Census Tract 5037.02,East Whittier,Los Angeles County,California,EastWhittier,516,99,0,17,0,17,89,71,61,53,38,26,74,57,46,41,31,26,132,80,45,32,516,99,63,55,26,41,30,46,0,17,0,17,7,11,0,17,93,60,9,14,0,17,16,19,8,13,46,54,14,21,317,95,54,51,20,21,22,23,66,55,132,71,23,24,43,34,0,17,11,17,0,17,0,17,24,27,8,13,54.84,11.11,58.06,62.46,55.81,25.58
2019,6037503701,Census Tract 5037.01,East Whittier,Los Angeles County,California,EastWhittier,675,111,0,12,8,14,61,54,72,54,72,55,154,81,34,42,178,95,88,47,8,12,675,111,23,36,0,12,0,12,0,12,23,36,0,12,0,12,191,92,0,12,0,12,12,19,8,14,171,97,0,12,267,87,52,50,64,53,23,26,8,13,112,58,8,12,194,60,17,22,8,13,37,46,115,68,17,20,0,12,67.26,100.0,93.72,44.94,68.04,13.04
2019,6037503702,Census Tract 5037.02,East Whittier,Los Angeles County,California,EastWhittier,547,117,0,17,0,17,87,64,29,27,58,42,98,56,27,21,46,43,155,93,47,45,547,117,40,40,0,17,0,17,0,17,0,17,16,18,24,37,68,41,9,14,0,17,22,24,11,18,12,17,14,22,406,109,78,61,18,19,36,32,87,55,187,90,0,17,33,29,0,17,11,17,0,17,0,17,13,20,9,13,59.6,40.0,33.82,67.49,39.39,28.34
2020,6037503701,Census Tract 5037.01,East Whittier,Los Angeles County,California,EastWhittier,698,142,0,13,44,44,47,44,51,38,39,46,137,75,76,76,170,93,127,75,7,11,698,142,25,37,0,13,0,13,0,13,25,37,0,13,0,13,181,98,0,13,0,13,12,18,0,13,169,94,0,13,294,110,57,46,51,38,0,13,8,13,171,100,7,11,198,63,34,41,0,13,27,42,104,65,33,39,0,13,73.07,100.0,93.37,60.88,69.19,18.19
2020,6037503702,Census Tract 5037.02,East Whittier,Los Angeles County,California,EastWhittier,628,169,14,22,69,108,36,31,47,48,69,55,102,67,19,22,74,48,121,91,77,58,628,169,56,50,0,19,0,19,0,19,0,19,30,34,26,40,91,51,12,19,26,43,9,15,8,14,20,24,16,25,428,165,107,114,10,14,60,55,94,66,152,100,5,10,53,51,0,19,11,17,0,19,0,19,12,19,30,39,50.32,53.57,30.77,57.48,22.64,19.27
