YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037702400,Census Tract 7024,Culver City,Los Angeles County,California,CulverCity,1399,211,121,90,236,168,162,95,226,106,61,40,72,48,54,56,86,59,362,129,19,29,1399,211,40,32,18,28,0,14,0,14,0,14,22,26,0,14,525,188,230,173,113,78,41,38,50,46,91,58,0,14,700,155,271,108,113,70,8,12,22,25,267,122,19,29,134,81,0,14,0,14,12,20,0,14,122,80,0,14,41.03,55.0,26.86,41.29,91.04,25.88,55.0%,26.86%,41.29%,91.04%,1
2023,6037702501,Census Tract 7025.01,Culver City,Los Angeles County,California,CulverCity,966,434,54,55,26,26,124,73,372,398,93,66,45,44,55,62,13,20,184,107,0,14,966,434,27,39,0,14,0,14,0,14,0,14,27,39,0,14,352,381,51,45,237,372,64,56,0,14,0,14,0,14,508,147,135,95,135,135,29,35,24,37,185,106,0,14,79,54,18,30,0,14,0,14,21,32,40,42,0,14,30.75,100.0,0.0,41.14,77.22,19.05,100.0%,0.0%,41.14%,77.22%,1
2023,6037702502,Census Tract 7025.02,Culver City,Los Angeles County,California,CulverCity,660,166,12,20,80,58,81,77,43,50,56,50,48,74,40,49,29,44,205,123,66,64,660,166,35,56,0,14,0,14,0,14,0,14,0,14,35,56,192,94,123,86,14,23,12,19,0,14,43,44,0,14,286,130,0,14,29,46,26,35,48,74,168,102,15,25,147,121,50,59,0,14,18,29,0,14,63,104,16,26,48.79,0.0,22.4,75.52,42.86,31.06,0.0%,22.4%,75.52%,42.86%,1
2023,6037702600,Census Tract 7026,Culver City,Los Angeles County,California,CulverCity,539,203,23,38,58,59,62,67,38,44,76,62,40,45,101,117,36,40,105,145,0,19,539,203,0,19,0,19,0,19,0,19,0,19,0,19,0,19,37,42,16,25,0,19,21,34,0,19,0,19,0,19,277,115,86,75,38,44,55,51,20,31,78,59,0,19,225,180,41,49,0,19,0,19,20,32,164,181,0,19,52.32,,0.0,35.38,81.78,19.48,Not Available,0.0%,35.38%,81.78%,1
2023,6037702700,Census Tract 7027,Culver City,Los Angeles County,California,CulverCity,267,111,11,16,38,34,11,14,28,25,17,23,60,95,39,31,17,18,33,51,13,19,267,111,25,36,0,14,0,14,0,14,0,14,25,36,0,14,54,39,35,32,10,17,0,14,0,14,9,15,0,14,175,113,25,20,18,19,17,23,60,95,55,54,0,14,13,19,0,14,0,14,0,14,0,14,0,14,13,19,55.81,100.0,16.67,65.71,0.0,12.36,100.0%,16.67%,65.71%,0.0%,1
2023,6037702801,Census Tract 7028.01,Culver City,Los Angeles County,California,CulverCity,1048,228,0,19,93,84,97,82,151,110,45,42,56,51,93,93,26,30,461,179,26,30,1048,228,11,18,0,19,0,19,0,19,0,19,11,18,0,19,254,147,0,19,76,79,17,28,26,31,135,116,0,19,468,182,172,109,75,80,28,31,30,35,150,128,13,22,315,146,18,30,0,19,0,19,0,19,284,140,13,21,60.69,100.0,63.39,38.46,90.16,43.99,100.0%,63.39%,38.46%,90.16%,1
2023,6037702802,Census Tract 7028.02,Culver City,Los Angeles County,California,CulverCity,648,177,0,14,24,18,38,25,162,133,113,85,84,61,8,10,46,36,173,98,0,14,648,177,48,37,4,6,4,8,0,14,12,19,28,31,0,14,136,59,23,19,29,26,25,28,25,40,34,22,0,14,424,159,25,19,129,118,88,82,33,37,149,94,0,14,40,30,10,10,0,14,0,14,14,23,16,12,0,14,47.99,83.33,43.38,42.92,75.0,26.7,83.33%,43.38%,42.92%,75.0%,1
2023,6037702803,Census Tract 7028.03,Culver City,Los Angeles County,California,CulverCity,812,123,49,52,103,75,57,49,139,108,41,33,84,56,9,13,64,51,253,120,13,20,812,123,29,43,0,14,0,14,0,14,0,14,29,43,0,14,238,98,80,70,20,23,6,9,41,35,91,56,0,14,493,122,129,78,119,105,26,31,43,44,176,110,0,14,52,43,0,14,0,14,9,16,0,14,30,34,13,20,50.49,100.0,55.46,44.42,57.69,31.16,100.0%,55.46%,44.42%,57.69%,1
2023,6037703003,Census Tract 7030.03,Culver City,Los Angeles County,California,CulverCity,1618,353,52,63,74,75,168,91,183,116,81,57,276,252,172,148,178,150,406,208,28,36,1618,353,34,35,12,19,0,19,0,19,0,19,22,25,0,19,593,285,109,87,59,53,57,48,198,236,154,150,16,26,697,256,94,77,124,105,13,20,58,75,396,213,12,23,294,154,79,72,0,19,11,19,20,35,184,149,0,19,63.78,64.71,59.36,65.14,69.39,25.09,64.71%,59.36%,65.14%,69.39%,1
2014,6037220100,Census Tract 2201,Culver City,Los Angeles County,California,CulverCity,629,82,0,12,60,61,0,12,40,29,125,87,45,32,68,50,112,74,158,65,21,22,629,82,51,53,28,37,0,12,0,12,0,12,23,35,0,12,116,64,32,51,18,20,34,39,0,12,32,29,0,12,365,96,0,12,22,24,35,58,37,29,250,91,21,22,97,57,0,12,0,12,56,58,8,13,33,17,0,12,60.89,45.1,27.59,78.63,42.27,25.12,45.1%,27.59%,78.63%,42.27%,1
