YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2012,6037703002,Census Tract 7030.02,Ladera Heights,Los Angeles County,California,LaderaHeights,845,156,0,18,127,104,125,93,76,55,180,135,8,15,0,18,79,54,218,127,32,34,845,156,95,103,0,18,0,18,58,84,0,18,37,60,0,18,55,40,19,30,17,28,0,18,0,18,19,29,0,18,515,180,158,114,14,21,122,104,8,15,183,118,30,32,180,91,75,69,45,41,0,18,0,18,58,48,2,11,36.09,38.95,34.55,37.09,32.22,25.8
2013,6037236000,Census Tract 2360,Ladera Heights,Los Angeles County,California,LaderaHeights,403,123,0,12,0,12,118,74,70,69,48,55,51,51,14,22,0,12,102,78,0,12,403,123,0,12,0,12,0,12,0,12,0,12,0,12,0,12,124,67,26,30,9,16,35,52,14,22,40,44,0,12,224,113,51,36,61,68,13,21,37,47,62,70,0,12,55,66,41,64,0,12,0,12,0,12,14,22,0,12,41.44,,43.55,44.2,25.45,25.31
2013,6037702502,Census Tract 7025.02,Ladera Heights,Los Angeles County,California,LaderaHeights,569,157,18,29,84,62,72,91,89,60,16,26,30,38,50,79,90,53,104,85,16,26,569,157,0,12,0,12,0,12,0,12,0,12,0,12,0,12,104,74,38,46,54,51,0,12,0,12,12,23,0,12,284,119,66,52,35,34,0,12,14,25,153,108,16,26,181,97,70,90,0,12,16,26,16,27,79,48,0,12,48.15,,11.54,58.8,52.49,18.28
2013,6037703001,Census Tract 7030.01,Ladera Heights,Los Angeles County,California,LaderaHeights,1632,233,90,89,74,69,299,171,148,93,236,100,112,84,102,98,153,122,395,136,23,36,1632,233,135,131,46,69,0,17,0,17,0,17,89,98,0,17,467,177,180,119,42,42,66,51,35,40,144,105,0,17,808,194,213,138,91,76,138,85,61,69,305,139,0,17,222,93,24,39,15,24,32,36,16,25,112,66,23,36,46.69,65.93,38.33,45.3,57.66,24.2
2013,6037703002,Census Tract 7030.02,Ladera Heights,Los Angeles County,California,LaderaHeights,849,192,0,17,88,87,124,93,72,55,224,164,12,21,0,17,71,43,232,132,26,29,849,192,97,107,0,17,0,17,62,86,0,17,35,55,0,17,82,70,0,17,16,26,50,74,0,17,16,25,0,17,451,164,115,85,12,20,112,100,12,21,174,121,26,29,219,103,97,88,44,43,0,17,0,17,78,56,0,17,37.1,36.08,19.51,41.24,35.62,27.33
2014,6037236000,Census Tract 2360,Ladera Heights,Los Angeles County,California,LaderaHeights,422,132,11,18,0,12,114,69,21,33,41,51,72,94,12,19,16,29,121,79,14,22,422,132,0,12,0,12,0,12,0,12,0,12,0,12,0,12,139,75,29,31,0,12,37,52,13,20,60,52,0,12,236,119,61,42,21,33,4,11,59,92,77,59,14,22,47,56,35,54,0,12,0,12,0,12,12,19,0,12,52.37,,52.52,57.63,25.53,28.67
2014,6037702502,Census Tract 7025.02,Ladera Heights,Los Angeles County,California,LaderaHeights,516,165,17,26,76,74,64,85,82,60,0,12,48,42,44,70,58,48,127,84,0,12,516,165,0,12,0,12,0,12,0,12,0,12,0,12,0,12,143,89,60,68,56,49,0,12,0,12,27,34,0,12,249,118,33,37,26,33,0,12,33,36,157,103,0,12,124,94,64,85,0,12,0,12,15,24,45,41,0,12,53.68,,18.88,76.31,48.39,24.61
2014,6037703001,Census Tract 7030.01,Ladera Heights,Los Angeles County,California,LaderaHeights,1714,190,88,96,123,93,389,204,143,97,225,117,113,84,144,124,41,41,428,168,20,33,1714,190,109,110,0,17,0,17,0,17,15,24,94,107,0,17,616,166,272,145,49,47,47,46,32,40,196,127,20,33,784,205,304,176,78,79,142,104,49,57,211,108,0,17,205,107,24,40,16,26,36,41,17,28,112,79,0,17,42.36,100.0,37.01,33.16,62.93,24.97
2014,6037703002,Census Tract 7030.02,Ladera Heights,Los Angeles County,California,LaderaHeights,709,150,14,22,32,39,120,98,116,93,87,100,0,17,0,17,82,54,243,129,15,25,709,150,46,75,0,17,0,17,0,17,0,17,46,75,0,17,106,103,0,17,17,26,60,95,0,17,29,33,0,17,376,149,104,96,65,83,27,32,0,17,165,96,15,25,181,62,62,40,34,38,0,17,0,17,85,62,0,17,45.84,100.0,27.36,43.88,46.96,34.27
2015,6037236000,Census Tract 2360,Ladera Heights,Los Angeles County,California,LaderaHeights,404,124,11,17,0,12,95,78,23,35,54,66,16,28,14,23,40,46,135,85,16,25,404,124,0,12,0,12,0,12,0,12,0,12,0,12,0,12,146,81,27,30,0,12,45,66,15,24,59,58,0,12,203,86,38,35,23,35,9,16,1,11,116,73,16,25,55,68,41,65,0,12,0,12,0,12,14,23,0,12,50.74,,50.68,57.64,25.45,33.42
