YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2010,6037403500,Census Tract 4035,West Covina,Los Angeles County,California,WestCovina,217,63,0,132,0,132,0,132,0,132,0,132,0,132,11,20,0,132,181,66,25,28,217,63,0,132,0,132,0,132,0,132,0,132,0,132,0,132,14,22,0,132,0,132,0,132,0,132,0,132,14,22,0,132,0,132,0,132,0,132,0,132,0,132,0,132,203,63,0,132,0,132,0,132,0,132,192,63,11,18,88.48,,0.0,,94.58,83.41
2010,6037403600,Census Tract 4036,West Covina,Los Angeles County,California,WestCovina,684,135,47,66,0,132,44,41,297,131,105,91,20,30,13,22,0,132,146,102,12,22,684,135,35,53,0,132,35,53,0,132,0,132,0,132,0,132,242,128,53,53,109,93,0,132,8,19,72,56,0,132,324,167,18,26,153,131,105,91,0,132,36,40,12,22,83,90,20,31,0,132,0,132,12,21,51,81,0,132,26.17,0.0,33.06,11.11,75.9,21.35
2010,6037405301,Census Tract 4053.01,West Covina,Los Angeles County,California,WestCovina,568,100,0,132,0,132,61,59,51,60,120,96,29,34,0,132,90,90,190,88,27,31,568,100,56,51,0,132,0,132,0,132,0,132,56,51,0,132,111,62,13,21,0,132,52,69,0,132,46,57,0,132,259,116,48,55,41,56,0,132,29,34,114,93,27,31,142,64,0,132,10,19,68,69,0,132,64,59,0,132,54.4,100.0,41.44,55.21,45.07,33.45
2010,6037405302,Census Tract 4053.02,West Covina,Los Angeles County,California,WestCovina,375,131,0,132,11,19,45,53,30,38,33,41,86,74,0,132,28,35,131,79,11,18,375,131,40,42,0,132,0,132,0,132,0,132,40,42,0,132,25,38,0,132,0,132,25,38,0,132,0,132,0,132,259,121,56,58,21,34,8,13,67,72,96,70,11,18,51,36,0,132,9,18,0,132,19,22,23,24,0,132,65.33,100.0,0.0,62.93,82.35,34.93
2010,6037405400,Census Tract 4054,West Covina,Los Angeles County,California,WestCovina,266,103,0,132,0,132,21,25,48,62,24,29,15,22,74,49,8,14,76,69,0,132,266,103,0,132,0,132,0,132,0,132,0,132,0,132,0,132,45,40,0,132,0,132,0,132,0,132,45,40,0,132,221,101,21,25,48,62,24,29,15,22,113,83,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,65.04,,100.0,57.92,,28.57
2010,6037405500,Census Tract 4055,West Covina,Los Angeles County,California,WestCovina,523,136,0,132,33,38,66,61,33,41,53,41,105,83,16,18,37,41,180,101,0,132,523,136,0,132,0,132,0,132,0,132,0,132,0,132,0,132,128,88,41,47,0,132,0,132,48,62,39,40,0,132,330,99,29,31,33,41,53,41,57,63,158,83,0,132,65,72,29,47,0,132,0,132,0,132,36,56,0,132,64.63,,67.97,65.15,55.38,34.42
2010,6037405600,Census Tract 4056,West Covina,Los Angeles County,California,WestCovina,341,100,0,132,0,132,45,43,37,48,88,45,17,21,0,132,33,46,105,64,16,18,341,100,0,132,0,132,0,132,0,132,0,132,0,132,0,132,44,49,0,132,37,48,0,132,0,132,0,132,7,13,169,59,25,39,0,132,35,28,8,14,101,63,0,132,128,52,20,22,0,132,53,38,9,15,37,26,9,13,45.45,,0.0,64.5,35.94,30.79
2010,6037406200,Census Tract 4062,West Covina,Los Angeles County,California,WestCovina,1118,122,25,27,87,67,83,40,70,49,88,77,135,95,114,80,144,71,316,116,56,50,1118,122,151,67,11,16,25,33,0,132,29,45,62,53,24,39,133,63,61,52,34,31,0,132,0,132,38,31,0,132,479,108,123,62,11,17,32,29,86,78,216,101,11,16,355,99,0,132,0,132,56,72,20,22,258,76,21,25,63.42,60.26,28.57,63.05,78.31,28.26
2010,6037406300,Census Tract 4063,West Covina,Los Angeles County,California,WestCovina,437,107,0,132,6,11,39,61,42,37,81,45,31,30,10,16,24,28,163,75,41,32,437,107,62,46,0,132,16,24,0,132,0,132,36,36,10,15,78,51,0,132,0,132,30,37,0,132,48,45,0,132,249,94,39,61,26,28,51,42,31,30,92,69,10,15,48,35,6,11,0,132,0,132,0,132,21,23,21,23,52.17,58.06,61.54,49.4,43.75,37.3
2010,6037406402,Census Tract 4064.02,West Covina,Los Angeles County,California,WestCovina,52,54,0,132,0,132,7,13,28,42,0,132,0,132,0,132,0,132,0,132,17,24,52,54,28,42,0,132,28,42,0,132,0,132,0,132,0,132,17,24,0,132,0,132,0,132,0,132,0,132,17,24,7,13,7,13,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0.0,0.0,0.0,0.0,,0.0
