YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2010,6037481711,Census Tract 4817.11,Monterey Park,Los Angeles County,California,MontereyPark,1178,117,4,8,60,52,93,56,51,37,53,43,86,74,108,61,141,80,508,133,74,41,1178,117,27,33,8,12,0,132,0,132,0,132,19,31,0,132,220,85,39,34,24,30,10,15,0,132,147,85,0,132,661,121,73,48,11,17,26,29,61,61,451,130,39,32,270,80,37,46,16,17,17,20,25,39,140,58,35,23,71.56,70.37,66.82,77.46,61.11,43.12
2010,6037481712,Census Tract 4817.12,Monterey Park,Los Angeles County,California,MontereyPark,1110,150,0,132,79,55,133,76,211,95,50,60,100,70,110,79,129,80,265,95,33,30,1110,150,77,60,29,42,9,14,0,132,0,132,39,37,0,132,140,90,31,29,21,17,0,132,25,44,63,70,0,132,637,153,122,69,125,84,0,132,63,49,294,112,33,30,256,120,30,47,56,59,50,60,12,21,108,70,0,132,54.41,50.65,62.86,56.04,46.88,23.87
2010,6037481713,Census Tract 4817.13,Monterey Park,Los Angeles County,California,MontereyPark,448,95,8,14,8,14,9,16,7,13,71,42,61,49,126,80,60,59,89,63,9,15,448,95,0,132,0,132,0,132,0,132,0,132,0,132,0,132,12,19,0,132,0,132,0,132,0,132,12,19,0,132,295,89,17,22,7,13,71,42,61,49,139,65,0,132,141,74,8,14,0,132,0,132,0,132,124,73,9,15,75.0,,100.0,67.8,87.94,19.87
2010,6037481714,Census Tract 4817.14,Monterey Park,Los Angeles County,California,MontereyPark,637,95,35,44,51,53,70,58,36,30,91,70,22,28,30,36,20,24,231,92,51,49,637,95,0,132,0,132,0,132,0,132,0,132,0,132,0,132,29,34,0,132,9,14,20,30,0,132,0,132,0,132,381,93,156,79,16,19,0,132,11,19,171,74,27,43,227,79,0,132,11,18,71,62,11,19,110,71,24,27,47.57,,0.0,47.77,53.3,36.26
2010,6037482001,Census Tract 4820.01,Monterey Park,Los Angeles County,California,MontereyPark,210,75,0,132,9,14,32,36,11,19,30,22,0,132,0,132,18,27,84,45,26,33,210,75,8,12,0,132,0,132,0,132,0,132,8,12,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,83,49,32,36,11,19,12,18,0,132,8,13,20,31,119,51,9,14,0,132,18,22,0,132,86,52,6,11,48.57,100.0,,9.64,72.27,40.0
2010,6037482002,Census Tract 4820.02,Monterey Park,Los Angeles County,California,MontereyPark,1072,195,0,132,0,132,89,86,354,131,88,69,79,69,43,46,140,98,226,126,53,50,1072,195,62,64,0,132,62,64,0,132,0,132,0,132,0,132,262,123,16,26,97,92,35,52,0,132,114,84,0,132,688,162,73,81,159,89,53,49,79,69,271,131,53,50,60,41,0,132,36,35,0,132,0,132,24,20,0,132,45.52,0.0,43.51,50.87,40.0,21.08
2010,6037482101,Census Tract 4821.01,Monterey Park,Los Angeles County,California,MontereyPark,788,122,30,33,71,56,48,44,34,35,60,38,89,69,66,55,101,73,226,79,63,53,788,122,32,34,20,29,0,132,12,20,0,132,0,132,0,132,162,91,0,132,9,15,0,132,48,56,93,75,12,18,482,123,110,65,25,32,48,33,24,27,265,91,10,16,112,69,19,21,0,132,0,132,17,20,35,42,41,48,61.17,0.0,87.04,59.96,46.43,28.68
2010,6037482102,Census Tract 4821.02,Monterey Park,Los Angeles County,California,MontereyPark,245,102,0,132,28,32,27,30,0,132,11,20,30,31,8,14,11,18,54,42,76,62,245,102,0,132,0,132,0,132,0,132,0,132,0,132,0,132,28,32,28,32,0,132,0,132,0,132,0,132,0,132,161,69,27,30,0,132,11,20,22,26,59,42,42,51,56,44,0,132,0,132,0,132,8,13,14,23,34,33,42.04,,0.0,50.31,39.29,22.04
2010,6037482201,Census Tract 4822.01,Monterey Park,Los Angeles County,California,MontereyPark,636,109,20,24,30,27,44,34,63,41,76,74,54,40,32,29,106,80,178,84,33,41,636,109,0,132,0,132,0,132,0,132,0,132,0,132,0,132,71,58,10,16,23,27,0,132,0,132,11,18,27,42,418,116,74,47,40,31,66,73,43,40,189,100,6,11,147,52,10,16,0,132,10,16,11,17,116,52,0,132,58.18,,15.49,55.5,86.39,27.99
2010,6037482202,Census Tract 4822.02,Monterey Park,Los Angeles County,California,MontereyPark,868,136,33,39,25,23,68,42,59,40,150,86,89,63,20,17,128,87,263,96,33,29,868,136,0,132,0,132,0,132,0,132,0,132,0,132,0,132,42,35,0,132,0,132,21,23,0,132,9,15,12,19,653,132,126,63,45,36,129,83,63,56,290,107,0,132,173,81,0,132,14,20,0,132,26,29,112,66,21,22,57.6,,21.43,54.06,79.77,30.3
