YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2010,6037530202,Census Tract 5302.02,East Los Angeles,Los Angeles County,California,EastLosAngeles,515,128,0,132,0,132,52,53,33,27,58,46,73,70,26,43,42,55,186,90,45,37,515,128,9,14,0,132,0,132,0,132,0,132,0,132,9,14,69,56,0,132,11,19,32,36,0,132,26,43,0,132,342,113,52,53,22,20,26,29,73,70,153,87,16,20,95,60,0,132,0,132,0,132,0,132,75,59,20,23,63.5,0.0,37.68,66.08,78.95,36.12
2010,6037530301,Census Tract 5303.01,East Los Angeles,Los Angeles County,California,EastLosAngeles,351,105,0,132,87,73,0,132,57,40,24,28,27,31,10,17,94,68,52,62,0,132,351,105,0,132,0,132,0,132,0,132,0,132,0,132,0,132,75,54,0,132,10,20,24,28,27,31,14,24,0,132,241,100,87,73,47,39,0,132,0,132,107,73,0,132,35,43,0,132,0,132,0,132,0,132,35,43,0,132,52.14,,54.67,44.4,100.0,14.81
2010,6037530302,Census Tract 5303.02,East Los Angeles,Los Angeles County,California,EastLosAngeles,1150,145,42,53,42,38,146,84,107,68,146,85,123,71,79,55,93,61,345,116,27,26,1150,145,25,30,18,28,0,132,0,132,7,10,0,132,0,132,262,112,40,43,15,25,17,26,7,12,183,93,0,132,696,156,141,84,92,65,101,71,75,56,269,113,18,22,167,60,31,25,0,132,28,42,34,32,65,44,9,16,55.65,28.0,72.52,49.43,59.28,30.0
2010,6037530400,Census Tract 5304,East Los Angeles,Los Angeles County,California,EastLosAngeles,691,109,10,17,28,45,69,47,124,75,136,78,35,32,51,52,38,32,140,85,60,69,691,109,0,132,0,132,0,132,0,132,0,132,0,132,0,132,117,81,0,132,17,28,26,40,0,132,74,72,0,132,374,125,84,67,93,66,68,54,12,19,68,54,49,67,200,69,23,27,14,23,42,52,23,26,87,58,11,18,38.21,,63.25,21.39,55.0,20.26
2010,6037530500,Census Tract 5305,East Los Angeles,Los Angeles County,California,EastLosAngeles,713,112,99,59,0,132,34,36,72,52,146,83,71,65,9,12,102,83,169,83,11,18,713,112,14,18,9,14,5,9,0,132,0,132,0,132,0,132,159,95,0,132,9,15,17,18,23,37,110,82,0,132,325,122,93,60,40,52,49,55,41,51,91,63,11,18,215,77,31,38,18,20,80,51,7,12,79,64,0,132,49.23,0.0,83.65,40.62,40.0,23.7
2010,6037530601,Census Tract 5306.01,East Los Angeles,Los Angeles County,California,EastLosAngeles,467,98,41,38,13,20,103,67,35,32,15,23,43,41,14,16,52,45,151,76,0,132,467,98,24,30,16,28,8,14,0,132,0,132,0,132,0,132,124,59,32,34,6,11,15,23,20,30,51,45,0,132,299,90,109,66,21,25,0,132,13,21,156,80,0,132,20,23,0,132,0,132,0,132,10,15,10,18,0,132,55.67,0.0,57.26,56.52,100.0,32.33
2010,6037530602,Census Tract 5306.02,East Los Angeles,Los Angeles County,California,EastLosAngeles,96,52,43,51,0,132,0,132,0,132,0,132,6,11,24,26,0,132,22,25,1,15,96,52,24,26,0,132,0,132,0,132,0,132,24,26,0,132,6,11,0,132,0,132,0,132,6,11,0,132,0,132,65,56,43,51,0,132,0,132,0,132,22,25,0,132,1,15,0,132,0,132,0,132,0,132,0,132,1,15,54.17,100.0,100.0,33.85,0.0,22.92
2010,6037530700,Census Tract 5307,East Los Angeles,Los Angeles County,California,EastLosAngeles,301,71,41,43,29,34,0,132,26,37,52,55,31,34,30,30,10,15,62,44,20,25,301,71,0,132,0,132,0,132,0,132,0,132,0,132,0,132,36,38,20,29,0,132,0,132,6,20,0,132,10,19,246,65,50,46,26,37,33,47,25,32,102,55,10,15,19,28,0,132,0,132,19,28,0,132,0,132,0,132,44.19,,16.67,51.63,0.0,20.6
2010,6037530801,Census Tract 5308.01,East Los Angeles,Los Angeles County,California,EastLosAngeles,871,133,0,132,32,33,108,75,62,50,65,45,77,57,95,68,151,78,270,94,11,17,871,133,47,46,0,132,13,20,12,20,0,132,22,35,0,132,295,110,93,71,34,43,26,32,10,16,132,72,0,132,484,126,47,46,15,17,9,15,67,55,335,108,11,17,45,42,0,132,0,132,18,25,0,132,27,34,0,132,68.08,46.81,48.14,83.06,60.0,31.0
2010,6037530802,Census Tract 5308.02,East Los Angeles,Los Angeles County,California,EastLosAngeles,435,86,17,26,12,19,84,67,19,26,48,55,9,15,0,132,70,47,143,73,33,39,435,86,48,44,0,132,0,132,0,132,0,132,48,44,0,132,113,67,30,38,0,132,23,37,9,15,51,47,0,132,274,93,83,54,19,26,25,42,0,132,114,63,33,39,0,132,0,132,0,132,0,132,0,132,0,132,0,132,51.03,100.0,53.1,41.61,,32.87
