YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037800324,Census Tract 8003.24,Westlake Village,Los Angeles County,California,WestlakeVillage,282,132,15,24,26,31,52,62,15,25,0,19,0,19,29,34,0,19,118,89,27,32,282,132,0,19,0,19,0,19,0,19,0,19,0,19,0,19,15,25,0,19,15,25,0,19,0,19,0,19,0,19,267,131,93,77,0,19,0,19,0,19,147,97,27,32,0,19,0,19,0,19,0,19,0,19,0,19,0,19,52.13,,0.0,55.06,,41.84,Not Available,0.0%,55.06%,Not Available,1
2023,6037800325,Census Tract 8003.25,Westlake Village,Los Angeles County,California,WestlakeVillage,322,88,0,14,26,29,30,27,12,17,69,56,23,26,17,21,18,20,114,87,13,15,322,88,0,14,0,14,0,14,0,14,0,14,0,14,0,14,35,36,21,27,5,11,0,14,9,13,0,14,0,14,237,93,22,24,0,14,57,57,14,22,131,88,13,15,50,35,13,19,7,11,12,16,0,14,18,21,0,14,53.42,,25.71,61.18,36.0,35.4,Not Available,25.71%,61.18%,36.0%,1
2023,6037800335,Census Tract 8003.35,Westlake Village,Los Angeles County,California,WestlakeVillage,257,100,10,16,25,29,36,43,11,18,16,26,0,14,0,14,23,28,57,56,79,61,257,100,8,13,0,14,0,14,0,14,0,14,8,13,0,14,36,43,22,34,0,14,0,14,0,14,14,25,0,14,164,84,49,40,11,18,0,14,0,14,46,47,58,54,49,39,0,14,0,14,16,26,0,14,12,19,21,25,31.13,100.0,38.89,28.05,24.49,22.18,100.0%,38.89%,28.05%,24.49%,1
2023,6037800338,Census Tract 8003.38,Westlake Village,Los Angeles County,California,WestlakeVillage,261,154,0,19,55,80,21,30,0,19,99,123,0,19,18,28,25,40,43,44,0,19,261,154,0,19,0,19,0,19,0,19,0,19,0,19,0,19,47,48,0,19,0,19,0,19,0,19,47,48,0,19,112,86,76,74,0,19,0,19,0,19,36,38,0,19,102,123,0,19,0,19,99,123,0,19,3,5,0,19,32.95,,100.0,32.14,2.94,16.48,Not Available,100.0%,32.14%,2.94%,1
2014,6037800324,Census Tract 8003.24,Westlake Village,Los Angeles County,California,WestlakeVillage,468,186,0,17,62,78,0,17,107,107,46,70,68,87,43,68,0,17,94,87,48,60,468,186,0,17,0,17,0,17,0,17,0,17,0,17,0,17,95,102,0,17,38,63,0,17,57,86,0,17,0,17,373,179,62,78,69,87,46,70,11,17,137,109,48,60,0,17,0,17,0,17,0,17,0,17,0,17,0,17,43.8,,60.0,39.68,,20.09,Not Available,60.0%,39.68%,Not Available,1
2014,6037800325,Census Tract 8003.25,Westlake Village,Los Angeles County,California,WestlakeVillage,227,77,0,12,30,31,47,39,44,43,13,22,6,11,4,8,11,17,61,37,11,16,227,77,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,122,56,38,36,44,43,13,22,0,12,27,23,0,12,105,52,39,32,0,12,0,12,6,11,49,36,11,16,36.12,,,22.13,52.38,26.87,Not Available,Not Available,22.13%,52.38%,1
2014,6037800326,Census Tract 8003.26,Westlake Village,Los Angeles County,California,WestlakeVillage,405,125,34,33,35,32,56,57,57,66,46,44,30,49,0,17,60,44,87,67,0,17,405,125,24,28,14,23,0,17,0,17,0,17,10,16,0,17,84,67,0,17,24,36,0,17,30,49,30,34,0,17,267,105,90,66,33,54,46,44,0,17,98,72,0,17,30,27,21,22,0,17,0,17,0,17,9,14,0,17,43.7,41.67,71.43,36.7,30.0,21.48,41.67%,71.43%,36.7%,30.0%,1
2014,6037800331,Census Tract 8003.31,Westlake Village,Los Angeles County,California,WestlakeVillage,31,15,4,6,0,12,0,12,5,7,9,10,4,6,0,12,0,12,4,7,5,7,31,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,7,0,12,0,12,0,12,0,12,4,7,0,12,10,8,0,12,5,7,0,12,0,12,0,12,5,7,17,11,4,6,0,12,9,10,4,6,0,12,0,12,25.81,,100.0,0.0,23.53,12.9,Not Available,100.0%,0.0%,23.53%,1
2022,6037800324,Census Tract 8003.24,Westlake Village,Los Angeles County,California,WestlakeVillage,287,127,14,24,22,31,46,56,15,25,8,16,0,19,22,32,17,29,124,88,19,26,287,127,0,19,0,19,0,19,0,19,0,19,0,19,0,19,23,30,0,19,15,25,8,16,0,19,0,19,0,19,247,122,82,66,0,19,0,19,0,19,146,105,19,26,17,29,0,19,0,19,0,19,0,19,17,29,0,19,56.79,,0.0,59.11,100.0,43.21,Not Available,0.0%,59.11%,100.0%,1
2022,6037800325,Census Tract 8003.25,Westlake Village,Los Angeles County,California,WestlakeVillage,298,113,0,13,34,35,31,27,20,19,40,52,22,19,16,17,17,20,105,92,13,15,298,113,0,13,0,13,0,13,0,13,0,13,0,13,0,13,38,37,21,29,8,14,0,13,9,14,0,13,0,13,213,105,31,25,6,10,29,46,13,21,121,96,13,15,47,33,13,19,6,10,11,17,0,13,17,20,0,13,53.69,,23.68,62.91,36.17,35.23,Not Available,23.68%,62.91%,36.17%,1
2022,6037800335,Census Tract 8003.35,Westlake Village,Los Angeles County,California,WestlakeVillage,311,117,8,11,30,33,36,46,13,16,17,25,10,16,0,13,68,63,53,45,76,53,311,117,9,14,0,13,0,13,0,13,0,13,9,14,0,13,37,57,0,13,0,13,0,13,0,13,37,57,0,13,201,95,67,65,13,16,0,13,10,16,56,48,55,48,64,40,7,11,0,13,17,25,0,13,19,20,21,25,42.12,100.0,100.0,32.84,29.69,17.04,100.0%,100.0%,32.84%,29.69%,1
2022,6037800338,Census Tract 8003.38,Westlake Village,Los Angeles County,California,WestlakeVillage,310,168,0,19,54,79,28,30,0,19,93,123,0,19,13,23,31,44,48,43,43,64,310,168,0,19,0,19,0,19,0,19,0,19,0,19,0,19,48,52,0,19,0,19,0,19,0,19,48,52,0,19,165,102,82,73,0,19,0,19,0,19,40,39,43,64,97,124,0,19,0,19,93,123,0,19,4,8,0,19,29.68,,100.0,24.24,4.12,15.48,Not Available,100.0%,24.24%,4.12%,1
2017,6037800324,Census Tract 8003.24,Westlake Village,Los Angeles County,California,WestlakeVillage,393,131,0,17,59,74,66,58,94,90,54,61,0,17,36,58,14,24,70,56,0,17,393,131,0,17,0,17,0,17,0,17,0,17,0,17,0,17,80,77,19,31,46,70,0,17,0,17,15,23,0,17,286,133,106,100,48,56,54,61,0,17,78,77,0,17,27,31,0,17,0,17,0,17,0,17,27,31,0,17,30.53,,18.75,27.27,100.0,17.81,Not Available,18.75%,27.27%,100.0%,1
2017,6037800325,Census Tract 8003.25,Westlake Village,Los Angeles County,California,WestlakeVillage,205,78,9,14,12,18,23,25,26,26,17,20,18,20,31,31,13,20,24,23,32,49,205,78,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,30,12,18,0,12,0,12,0,12,16,25,0,12,131,67,21,22,26,26,9,15,9,15,34,30,32,49,46,31,11,16,0,12,8,12,9,14,18,20,0,12,41.95,,57.14,32.82,58.7,11.71,Not Available,57.14%,32.82%,58.7%,1
2017,6037800326,Census Tract 8003.26,Westlake Village,Los Angeles County,California,WestlakeVillage,360,105,38,28,12,19,65,52,45,58,10,17,43,47,0,17,24,28,78,52,45,53,360,105,10,16,0,17,0,17,0,17,0,17,10,16,0,17,78,65,24,27,0,17,0,17,26,42,0,17,28,44,218,85,55,38,45,58,10,17,17,19,82,57,9,13,54,49,36,45,0,17,0,17,0,17,10,15,8,13,40.28,100.0,33.33,45.41,18.52,21.67,100.0%,33.33%,45.41%,18.52%,1
2017,6037800331,Census Tract 8003.31,Westlake Village,Los Angeles County,California,WestlakeVillage,65,26,4,6,0,12,0,12,18,15,9,9,8,9,0,12,0,12,21,23,5,7,65,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,7,0,12,0,12,0,12,0,12,4,7,0,12,44,24,0,12,18,15,0,12,4,7,17,22,5,7,17,14,4,6,0,12,9,9,4,6,0,12,0,12,44.62,,100.0,47.73,23.53,32.31,Not Available,100.0%,47.73%,23.53%,1
2019,6037800324,Census Tract 8003.24,Westlake Village,Los Angeles County,California,WestlakeVillage,281,133,0,17,34,40,58,65,50,64,45,48,0,17,0,17,38,41,44,39,12,21,281,133,0,17,0,17,0,17,0,17,0,17,0,17,0,17,57,54,18,30,0,17,22,34,0,17,17,26,0,17,176,112,74,71,50,64,23,36,0,17,17,27,12,21,48,43,0,17,0,17,0,17,0,17,48,43,0,17,29.18,,29.82,9.66,100.0,15.66,Not Available,29.82%,9.66%,100.0%,1
2019,6037800325,Census Tract 8003.25,Westlake Village,Los Angeles County,California,WestlakeVillage,280,91,9,14,35,34,11,16,39,32,27,25,8,14,43,32,20,22,46,34,42,49,280,91,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,35,12,19,12,19,0,12,0,12,12,18,0,12,210,80,43,32,27,25,12,18,8,14,78,46,42,49,34,28,0,12,0,12,15,18,0,12,19,21,0,12,41.79,,33.33,40.95,55.88,16.43,Not Available,33.33%,40.95%,55.88%,1
2019,6037800326,Census Tract 8003.26,Westlake Village,Los Angeles County,California,WestlakeVillage,296,97,24,22,9,14,63,52,16,19,0,12,27,25,0,12,52,49,62,38,43,51,296,97,6,10,0,12,0,12,0,12,0,12,6,10,0,12,74,60,16,18,0,12,0,12,0,12,29,45,29,47,154,65,44,31,16,19,0,12,27,25,61,36,6,11,62,51,36,46,0,12,0,12,0,12,18,20,8,11,47.64,100.0,39.19,57.14,29.03,20.95,100.0%,39.19%,57.14%,29.03%,1
2019,6037800331,Census Tract 8003.31,Westlake Village,Los Angeles County,California,WestlakeVillage,59,30,0,12,0,12,5,7,12,13,5,7,5,7,0,12,0,12,32,31,0,12,59,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,54,30,5,7,12,13,0,12,5,7,32,31,0,12,5,7,0,12,0,12,5,7,0,12,0,12,0,12,62.71,,,68.52,0.0,54.24,Not Available,Not Available,68.52%,0.0%,1
2016,6037800324,Census Tract 8003.24,Westlake Village,Los Angeles County,California,WestlakeVillage,361,120,0,17,66,77,17,25,81,78,65,71,0,17,50,76,8,15,74,59,0,17,361,120,0,17,0,17,0,17,0,17,0,17,0,17,0,17,66,62,17,25,37,56,0,17,0,17,12,19,0,17,272,128,66,77,44,52,65,71,0,17,97,72,0,17,23,28,0,17,0,17,0,17,0,17,23,28,0,17,36.57,,18.18,35.66,100.0,20.5,Not Available,18.18%,35.66%,100.0%,1
