YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037620201,Census Tract 6202.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,631,135,86,108,62,39,86,51,102,44,80,50,25,16,41,39,61,42,60,36,28,21,631,135,16,24,16,24,0,14,0,14,0,14,0,14,0,14,196,68,58,44,49,31,22,17,12,12,48,39,7,10,366,137,153,116,53,33,58,55,9,9,84,50,9,15,53,40,7,12,0,14,0,14,4,6,30,33,12,14,29.64,0.0,30.61,25.41,64.15,9.51,0.0%,30.61%,25.41%,64.15%,1
2023,6037620301,Census Tract 6203.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,293,101,32,32,46,58,0,14,19,29,9,15,0,14,0,14,43,54,144,104,0,14,293,101,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,236,98,72,65,19,29,9,15,0,14,136,105,0,14,57,50,6,10,0,14,0,14,0,14,51,51,0,14,63.82,,,57.63,89.47,49.15,Not Available,Not Available,57.63%,89.47%,1
2023,6037620303,Census Tract 6203.03,Manhattan Beach,Los Angeles County,California,ManhattanBeach,613,226,76,75,6,9,56,46,110,58,37,57,52,52,0,14,7,12,193,168,76,99,613,226,0,14,0,14,0,14,0,14,0,14,0,14,0,14,60,53,38,43,0,14,0,14,0,14,15,25,7,12,546,230,100,79,103,59,37,57,52,52,185,167,69,98,7,11,0,14,7,11,0,14,0,14,0,14,0,14,41.11,,25.0,43.41,0.0,31.48,Not Available,25.0%,43.41%,0.0%,1
2023,6037620305,Census Tract 6203.05,Manhattan Beach,Los Angeles County,California,ManhattanBeach,1033,288,25,30,52,49,198,130,350,185,27,33,10,15,5,18,104,73,246,146,16,26,1033,288,13,21,13,21,0,19,0,19,0,19,0,19,0,19,235,128,114,100,78,74,9,15,0,19,34,50,0,19,727,261,148,108,238,162,18,29,10,15,297,154,16,26,58,49,0,19,34,41,0,19,0,19,24,30,0,19,35.33,0.0,14.47,42.23,41.38,23.81,0.0%,14.47%,42.23%,41.38%,1
2023,6037620400,Census Tract 6204,Manhattan Beach,Los Angeles County,California,ManhattanBeach,625,154,0,19,104,93,145,91,57,53,76,89,62,72,49,57,0,19,132,99,0,19,625,154,19,30,0,19,19,30,0,19,0,19,0,19,0,19,208,114,88,68,0,19,0,19,46,67,74,79,0,19,298,119,101,71,38,44,76,89,0,19,83,72,0,19,100,76,60,79,0,19,0,19,16,28,24,37,0,19,38.88,0.0,57.69,27.85,40.0,21.12,0.0%,57.69%,27.85%,40.0%,1
2023,6037620801,Census Tract 6208.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,169,82,11,19,0,14,13,29,34,40,0,14,0,14,0,14,7,13,16,26,88,63,169,82,0,14,0,14,0,14,0,14,0,14,0,14,0,14,71,57,4,12,0,14,0,14,0,14,7,13,60,55,74,56,20,29,34,40,0,14,0,14,0,14,20,32,24,33,0,14,0,14,0,14,0,14,16,26,8,14,13.61,,9.86,0.0,66.67,9.47,Not Available,9.86%,0.0%,66.67%,1
2023,6037620802,Census Tract 6208.02,Manhattan Beach,Los Angeles County,California,ManhattanBeach,559,351,32,43,29,28,263,336,56,54,27,29,0,14,27,28,37,60,82,70,6,11,559,351,0,14,0,14,0,14,0,14,0,14,0,14,0,14,55,47,49,45,0,14,6,10,0,14,0,14,0,14,471,350,275,337,56,54,21,27,0,14,113,91,6,11,33,29,0,14,0,14,0,14,0,14,33,29,0,14,26.12,,0.0,23.99,100.0,14.67,Not Available,0.0%,23.99%,100.0%,1
2023,6037620901,Census Tract 6209.01,Manhattan Beach,Los Angeles County,California,ManhattanBeach,147,61,9,13,7,11,23,20,13,17,8,14,0,14,8,13,0,14,52,33,27,37,147,61,5,7,0,14,0,14,0,14,0,14,5,7,0,14,17,17,8,11,9,14,0,14,0,14,0,14,0,14,104,57,31,25,4,8,8,14,0,14,41,32,20,34,21,18,0,14,0,14,0,14,0,14,14,15,7,10,40.82,100.0,0.0,39.42,66.67,35.37,100.0%,0.0%,39.42%,66.67%,1
2023,6037620904,Census Tract 6209.04,Manhattan Beach,Los Angeles County,California,ManhattanBeach,443,126,31,30,109,71,57,62,12,19,59,60,54,48,0,14,9,15,34,41,78,73,443,126,0,14,0,14,0,14,0,14,0,14,0,14,0,14,50,44,38,39,12,19,0,14,0,14,0,14,0,14,348,114,150,87,0,14,59,60,54,48,35,41,50,57,45,46,9,14,0,14,0,14,0,14,8,13,28,43,21.9,,0.0,25.57,17.78,7.67,Not Available,0.0%,25.57%,17.78%,1
2023,6037990200,Census Tract 9902,Manhattan Beach,Los Angeles County,California,ManhattanBeach,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,,,,,,,Not Available,Not Available,Not Available,Not Available,1
