YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2010,6037800203,Census Tract 8002.03,Hidden Hills,Los Angeles County,California,HiddenHills,388,118,0,132,58,61,45,66,61,45,10,16,31,31,14,21,0,132,118,78,51,55,388,118,0,132,0,132,0,132,0,132,0,132,0,132,0,132,121,78,58,68,16,26,0,132,18,24,17,25,12,18,201,93,45,57,22,26,0,132,13,20,115,81,6,7,66,62,0,132,23,30,10,16,0,132,0,132,33,52,42.01,,28.93,63.68,0.0,30.41
2011,6037800203,Census Tract 8002.03,Hidden Hills,Los Angeles County,California,HiddenHills,426,90,0,95,64,70,61,70,43,35,36,42,45,42,31,32,0,95,86,49,60,62,426,90,25,36,0,95,0,95,25,36,0,95,0,95,0,95,144,75,76,73,13,19,0,95,30,35,12,19,13,20,184,87,49,68,20,26,0,95,15,23,91,55,9,11,73,67,0,95,10,17,11,18,0,95,14,22,38,59,38.03,0.0,29.17,57.61,19.18,20.19
2012,6037137000,Census Tract 1370,Hidden Hills,Los Angeles County,California,HiddenHills,264,108,10,15,0,13,0,13,39,45,27,23,0,13,0,13,12,18,169,103,7,10,264,108,0,13,0,13,0,13,0,13,0,13,0,13,0,13,64,62,0,13,0,13,0,13,0,13,64,62,0,13,200,83,10,15,39,45,27,23,0,13,117,80,7,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,68.56,,100.0,58.5,,64.02
2012,6037800203,Census Tract 8002.03,Hidden Hills,Los Angeles County,California,HiddenHills,444,106,0,18,55,67,50,62,52,36,56,50,38,35,27,30,0,18,96,58,70,74,444,106,34,42,0,18,0,18,26,40,0,18,8,12,0,18,127,69,65,66,11,16,0,18,23,25,15,23,13,21,203,85,40,63,31,28,17,19,15,23,89,59,11,10,80,77,0,18,10,16,13,21,0,18,11,18,46,71,36.26,23.53,29.92,51.23,13.75,21.62
2013,6037137000,Census Tract 1370,Hidden Hills,Los Angeles County,California,HiddenHills,182,70,15,17,0,12,0,12,43,37,22,18,0,12,0,12,10,16,86,60,6,9,182,70,4,8,0,12,0,12,4,8,0,12,0,12,0,12,35,42,0,12,7,10,0,12,0,12,28,41,0,12,143,64,15,17,36,35,18,17,0,12,68,49,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,52.75,0.0,80.0,47.55,,47.25
2013,6037800203,Census Tract 8002.03,Hidden Hills,Los Angeles County,California,HiddenHills,458,106,0,17,54,64,52,64,73,42,49,54,39,30,26,30,9,14,85,62,71,72,458,106,38,51,0,17,0,17,31,49,0,17,7,12,0,17,122,66,67,68,12,19,0,17,16,23,14,21,13,20,231,83,39,61,52,32,18,20,23,25,89,65,10,9,67,72,0,17,9,16,0,17,0,17,10,16,48,70,34.72,18.42,24.59,48.48,14.93,18.56
2014,6037137000,Census Tract 1370,Hidden Hills,Los Angeles County,California,HiddenHills,200,80,16,19,0,12,0,12,36,33,19,17,0,12,6,11,11,17,91,65,21,27,200,80,2,6,0,12,0,12,2,6,0,12,0,12,0,12,32,39,0,12,6,10,0,12,0,12,26,39,0,12,151,66,16,19,30,31,17,16,0,12,82,53,6,9,15,25,0,12,0,12,0,12,0,12,0,12,15,25,54.0,0.0,81.25,54.3,0.0,45.5
2014,6037800203,Census Tract 8002.03,Hidden Hills,Los Angeles County,California,HiddenHills,464,104,0,17,104,77,15,22,51,33,46,46,26,22,22,22,34,38,87,58,79,80,464,104,83,58,0,17,0,17,25,38,8,13,25,23,25,38,98,59,51,45,0,17,0,17,11,18,36,38,0,17,222,83,68,70,51,33,21,22,7,11,70,55,5,7,61,72,0,17,0,17,0,17,0,17,12,17,49,70,36.42,39.76,47.96,34.68,19.67,18.75
2015,6037137000,Census Tract 1370,Hidden Hills,Los Angeles County,California,HiddenHills,190,53,6,10,0,12,0,12,36,31,15,15,0,12,6,9,15,19,81,49,31,29,190,53,3,6,0,12,0,12,3,6,0,12,0,12,0,12,5,9,0,12,5,9,0,12,0,12,0,12,0,12,147,51,6,10,31,30,12,13,0,12,92,45,6,9,35,31,0,12,0,12,0,12,0,12,10,13,25,27,53.68,0.0,0.0,62.59,28.57,42.63
2015,6037800203,Census Tract 8002.03,Hidden Hills,Los Angeles County,California,HiddenHills,442,91,10,16,47,40,27,27,49,32,49,46,27,19,50,48,46,43,99,58,38,40,442,91,84,54,0,17,0,17,27,39,9,13,26,23,22,36,98,62,38,41,11,16,0,17,11,16,38,40,0,17,244,80,46,33,38,31,22,24,7,12,118,73,13,16,16,20,0,17,0,17,0,17,0,17,13,19,3,6,50.23,41.67,50.0,51.23,81.25,22.4
