YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,172,78,0,14,0,14,39,34,8,13,0,14,18,26,10,16,19,29,46,56,32,38,172,78,0,14,0,14,0,14,0,14,0,14,0,14,0,14,35,35,16,24,0,14,0,14,0,14,19,29,0,14,109,74,23,24,8,13,0,14,0,14,46,56,32,38,28,30,0,14,0,14,0,14,18,26,10,16,0,14,54.07,,54.29,42.2,100.0,26.74,Not Available,54.29%,42.2%,100.0%,1
2014,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,183,83,0,12,0,12,0,12,61,57,15,22,17,20,8,13,0,12,49,50,33,45,183,83,8,13,0,12,0,12,0,12,0,12,8,13,0,12,49,53,0,12,49,53,0,12,0,12,0,12,0,12,116,57,0,12,12,20,15,22,17,20,44,48,28,43,10,17,0,12,0,12,0,12,0,12,5,12,5,10,40.44,100.0,0.0,52.59,50.0,26.78,100.0%,0.0%,52.59%,50.0%,1
2022,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,106,57,0,13,0,13,20,22,8,12,0,13,0,13,8,12,15,24,34,46,21,24,106,57,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,24,0,13,0,13,0,13,0,13,15,24,0,13,73,55,20,22,8,12,0,13,0,13,34,46,11,18,18,20,0,13,0,13,0,13,0,13,8,12,10,17,53.77,,100.0,46.58,44.44,32.08,Not Available,100.0%,46.58%,44.44%,1
2017,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,146,74,0,12,0,12,14,23,2,6,19,25,16,20,37,48,21,25,21,24,16,27,146,74,4,6,0,12,0,12,0,12,0,12,4,6,0,12,21,25,0,12,0,12,0,12,5,8,16,24,0,12,89,64,14,23,2,6,19,25,11,19,43,49,0,12,32,33,0,12,0,12,0,12,0,12,16,23,16,27,65.07,100.0,100.0,60.67,50.0,14.38,100.0%,100.0%,60.67%,50.0%,1
2019,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,96,63,0,12,0,12,21,33,3,9,0,12,7,12,34,43,21,26,7,11,3,9,96,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,26,0,12,0,12,0,12,7,12,14,24,0,12,65,56,21,33,3,9,0,12,0,12,41,44,0,12,10,15,0,12,0,12,0,12,0,12,7,12,3,9,71.88,,100.0,63.08,70.0,7.29,Not Available,100.0%,63.08%,70.0%,1
2016,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,182,87,0,12,0,12,15,24,16,19,21,28,9,14,62,74,16,26,16,20,27,32,182,87,5,8,0,12,0,12,0,12,0,12,5,8,0,12,16,26,0,12,0,12,0,12,0,12,16,26,0,12,139,86,15,24,16,19,21,28,9,14,63,74,15,26,22,24,0,12,0,12,0,12,0,12,10,17,12,21,56.59,100.0,100.0,51.8,45.45,8.79,100.0%,100.0%,51.8%,45.45%,1
2018,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,150,83,0,12,0,12,21,32,8,13,18,29,8,12,36,55,23,20,15,18,21,27,150,83,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,26,0,12,0,12,0,12,8,12,15,23,0,12,98,78,21,32,8,13,18,29,0,12,51,56,0,12,29,30,0,12,0,12,0,12,0,12,8,13,21,27,54.67,,100.0,52.04,27.59,10.0,Not Available,100.0%,52.04%,27.59%,1
2021,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,98,58,0,13,0,13,12,17,8,12,0,13,7,13,6,10,30,33,28,35,7,12,98,58,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,21,0,13,0,13,0,13,7,13,9,18,0,13,69,55,12,17,8,12,0,13,0,13,49,46,0,13,13,16,0,13,0,13,0,13,0,13,6,10,7,12,72.45,,100.0,71.01,46.15,28.57,Not Available,100.0%,71.01%,46.15%,1
2010,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,144,70,8,12,44,55,5,13,26,30,0,132,0,132,0,132,34,41,27,35,0,132,144,70,0,132,0,132,0,132,0,132,0,132,0,132,0,132,20,29,0,132,20,29,0,132,0,132,0,132,0,132,124,67,57,58,6,10,0,132,0,132,61,54,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,42.36,,0.0,49.19,,18.75,Not Available,0.0%,49.19%,Not Available,1
2015,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,219,73,0,12,0,12,17,29,43,45,26,33,17,22,29,38,0,12,63,51,24,30,219,73,5,8,0,12,0,12,0,12,0,12,5,8,0,12,27,38,0,12,27,38,0,12,0,12,0,12,0,12,170,73,17,29,16,25,26,33,17,22,75,64,19,28,17,22,0,12,0,12,0,12,0,12,12,20,5,11,49.77,100.0,0.0,54.12,70.59,28.77,100.0%,0.0%,54.12%,70.59%,1
2020,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,72,46,0,13,0,13,13,19,14,16,0,13,7,11,6,11,28,33,0,13,4,8,72,46,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,22,0,13,0,13,0,13,7,11,11,20,0,13,44,40,13,19,14,16,0,13,0,13,17,27,0,13,10,13,0,13,0,13,0,13,0,13,6,11,4,8,56.94,,100.0,38.64,60.0,0.0,Not Available,100.0%,38.64%,60.0%,1
2013,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,272,85,10,16,43,52,13,18,52,52,0,12,16,18,6,11,29,44,80,60,23,36,272,85,6,11,0,12,0,12,0,12,0,12,6,11,0,12,40,49,0,12,40,49,0,12,0,12,0,12,0,12,226,89,66,60,12,19,0,12,16,18,109,71,23,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,48.16,100.0,0.0,55.31,,29.41,100.0%,0.0%,55.31%,Not Available,1
2011,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,210,82,9,13,34,41,5,13,31,38,0,95,9,15,0,95,40,44,82,58,0,95,210,82,0,95,0,95,0,95,0,95,0,95,0,95,0,95,31,38,0,95,31,38,0,95,0,95,0,95,0,95,179,82,48,44,0,95,0,95,9,15,122,72,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,62.38,,0.0,73.18,,39.05,Not Available,0.0%,73.18%,Not Available,1
2012,6037500300,Census Tract 5003,Rose Hills,Los Angeles County,California,RoseHills,252,84,11,17,27,40,8,13,46,50,0,13,9,15,0,13,49,53,77,63,25,38,252,84,0,13,0,13,0,13,0,13,0,13,0,13,0,13,34,46,0,13,34,46,0,13,0,13,0,13,0,13,218,86,46,44,12,21,0,13,9,15,126,78,25,38,0,13,0,13,0,13,0,13,0,13,0,13,0,13,53.57,,0.0,61.93,,30.56,Not Available,0.0%,61.93%,Not Available,1
