YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037901013,Census Tract 9010.13,Quartz Hill,Los Angeles County,California,QuartzHill,307,135,0,14,0,14,121,110,0,14,16,27,0,14,0,14,31,38,139,89,0,14,307,135,53,57,0,14,0,14,0,14,0,14,53,57,0,14,41,46,0,14,0,14,16,27,0,14,25,38,0,14,213,121,121,110,0,14,0,14,0,14,92,70,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,55.37,100.0,60.98,43.19,,45.28,100.0%,60.98%,43.19%,Not Available,1
2023,6037901101,Census Tract 9011.01,Quartz Hill,Los Angeles County,California,QuartzHill,591,247,17,20,210,202,135,162,65,55,14,19,18,31,8,8,14,18,110,85,0,19,591,247,0,19,0,19,0,19,0,19,0,19,0,19,0,19,331,231,238,221,30,34,0,19,0,19,63,69,0,19,248,118,116,86,35,44,14,19,18,31,65,51,0,19,12,15,8,13,0,19,0,19,0,19,4,7,0,19,25.38,,19.03,33.47,33.33,18.61,Not Available,19.03%,33.47%,33.33%,1
2023,6037901102,Census Tract 9011.02,Quartz Hill,Los Angeles County,California,QuartzHill,544,205,58,63,0,19,7,12,149,85,14,22,19,30,0,19,26,29,166,81,105,132,544,205,0,19,0,19,0,19,0,19,0,19,0,19,0,19,117,69,0,19,81,56,0,19,0,19,36,41,0,19,301,113,48,60,61,61,14,22,19,30,147,74,12,18,126,135,17,19,7,12,0,19,0,19,9,14,93,131,38.79,,30.77,55.15,7.14,30.51,Not Available,30.77%,55.15%,7.14%,1
2023,6037910211,Census Tract 9102.11,Quartz Hill,Los Angeles County,California,QuartzHill,76,74,0,14,0,14,7,11,0,14,45,71,0,14,8,12,16,24,0,14,0,14,76,74,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,68,74,7,11,0,14,45,71,0,14,16,24,0,14,8,12,0,14,0,14,0,14,0,14,8,12,0,14,31.58,,,23.53,100.0,0.0,Not Available,Not Available,23.53%,100.0%,1
2023,6037910301,Census Tract 9103.01,Quartz Hill,Los Angeles County,California,QuartzHill,415,325,185,302,27,37,10,17,28,31,10,17,0,14,0,14,0,14,81,78,74,89,415,325,0,14,0,14,0,14,0,14,0,14,0,14,0,14,18,21,0,14,8,13,10,17,0,14,0,14,0,14,287,310,222,306,20,29,0,14,0,14,45,56,0,14,110,107,0,14,0,14,0,14,0,14,36,57,74,89,19.52,,0.0,15.68,32.73,19.52,Not Available,0.0%,15.68%,32.73%,1
2014,6037901004,Census Tract 9010.04,Quartz Hill,Los Angeles County,California,QuartzHill,877,205,0,19,28,32,92,82,72,83,123,113,160,96,78,91,23,35,277,136,24,38,877,205,42,63,42,63,0,19,0,19,0,19,0,19,0,19,268,155,16,25,10,16,0,19,47,52,195,142,0,19,476,151,62,58,62,82,73,80,113,87,166,118,0,19,91,92,0,19,0,19,50,80,0,19,17,27,24,38,61.35,0.0,90.3,58.61,18.68,31.58,0.0%,90.3%,58.61%,18.68%,1
2014,6037901101,Census Tract 9011.01,Quartz Hill,Los Angeles County,California,QuartzHill,553,126,0,17,5,8,77,68,51,39,73,64,30,35,21,38,34,42,199,80,63,58,553,126,71,57,0,17,19,30,0,17,20,32,25,39,7,11,123,68,5,8,18,20,37,48,0,17,63,55,0,17,339,115,77,68,14,17,26,41,0,17,166,72,56,57,20,20,0,17,0,17,10,17,10,14,0,17,0,17,51.36,63.38,51.22,48.97,50.0,35.99,63.38%,51.22%,48.97%,50.0%,1
2014,6037901102,Census Tract 9011.02,Quartz Hill,Los Angeles County,California,QuartzHill,607,119,10,17,0,17,30,28,57,53,77,57,91,70,87,51,59,44,105,53,91,73,607,119,35,38,0,17,0,17,0,17,27,43,8,13,0,17,133,80,0,17,9,14,51,53,37,54,36,31,0,17,418,114,40,35,48,50,26,25,16,24,197,81,91,73,21,24,0,17,0,17,0,17,11,17,10,16,0,17,56.34,100.0,54.89,50.96,100.0,17.3,100.0%,54.89%,50.96%,100.0%,1
2014,6037910202,Census Tract 9102.02,Quartz Hill,Los Angeles County,California,QuartzHill,280,122,0,17,24,39,34,54,0,17,54,64,19,21,46,49,26,41,77,70,0,17,280,122,8,13,0,17,0,17,0,17,0,17,8,13,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,234,115,58,67,0,17,54,64,9,15,113,82,0,17,38,47,0,17,0,17,0,17,10,15,28,45,0,17,60.0,100.0,,52.14,100.0,27.5,100.0%,Not Available,52.14%,100.0%,1
2014,6037910301,Census Tract 9103.01,Quartz Hill,Los Angeles County,California,QuartzHill,179,93,0,12,46,49,0,12,20,33,0,12,0,12,7,11,7,12,29,26,70,71,179,93,28,44,0,12,0,12,0,12,0,12,0,12,28,44,18,20,0,12,0,12,0,12,0,12,18,20,0,12,108,80,46,49,20,33,0,12,0,12,7,12,35,56,25,23,0,12,0,12,0,12,0,12,18,20,7,10,24.02,0.0,100.0,6.48,72.0,16.2,0.0%,100.0%,6.48%,72.0%,1
2022,6037901013,Census Tract 9010.13,Quartz Hill,Los Angeles County,California,QuartzHill,285,109,13,25,0,13,112,99,0,13,10,16,0,13,0,13,21,34,129,89,0,13,285,109,28,33,0,13,0,13,0,13,0,13,28,33,0,13,35,42,0,13,0,13,10,16,0,13,25,39,0,13,222,105,125,98,0,13,0,13,0,13,97,76,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,52.63,100.0,71.43,43.69,,45.26,100.0%,71.43%,43.69%,Not Available,1
2022,6037901101,Census Tract 9011.01,Quartz Hill,Los Angeles County,California,QuartzHill,561,263,7,13,60,52,127,150,30,29,166,211,26,33,37,46,4,7,104,75,0,19,561,263,0,19,0,19,0,19,0,19,0,19,0,19,0,19,165,164,83,126,26,28,0,19,0,19,56,59,0,19,385,239,104,88,4,7,166,211,26,33,85,63,0,19,11,14,7,13,0,19,0,19,0,19,4,6,0,19,30.48,,33.94,28.83,36.36,18.54,Not Available,33.94%,28.83%,36.36%,1
