YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037600100,Census Tract 6001,Westmont,Los Angeles County,California,Westmont,1688,190,130,109,86,64,82,61,139,92,142,91,102,93,163,98,164,95,626,188,54,66,1688,190,52,50,40,47,0,19,0,19,0,19,12,19,0,19,155,77,18,30,0,19,0,19,26,42,92,65,19,30,1143,201,170,113,139,92,105,70,34,53,660,190,35,58,338,126,70,55,0,19,37,58,42,65,189,95,0,19,62.5,23.08,76.13,60.72,68.34,37.09,23.08%,76.13%,60.72%,68.34%,1
2023,6037600201,Census Tract 6002.01,Westmont,Los Angeles County,California,Westmont,983,146,25,39,108,83,24,27,206,145,91,75,53,73,10,16,101,75,365,150,0,19,983,146,0,19,0,19,0,19,0,19,0,19,0,19,0,19,136,109,0,19,0,19,30,50,0,19,106,96,0,19,689,183,108,83,167,135,39,42,53,73,322,148,0,19,158,91,49,48,39,62,22,36,0,19,48,39,0,19,53.81,,77.94,54.43,30.38,37.13,Not Available,77.94%,54.43%,30.38%,1
2023,6037600202,Census Tract 6002.02,Westmont,Los Angeles County,California,Westmont,1664,341,25,30,55,89,127,105,67,74,58,74,144,107,99,75,35,43,924,343,130,156,1664,341,22,35,22,35,0,19,0,19,0,19,0,19,0,19,239,131,141,135,0,19,0,19,0,19,98,83,0,19,1005,328,35,42,40,66,0,19,127,107,705,310,98,148,398,138,9,15,27,29,58,74,17,19,255,134,32,53,72.24,0.0,41.0,82.79,68.34,55.53,0.0%,41.0%,82.79%,68.34%,1
2023,6037600302,Census Tract 6003.02,Westmont,Los Angeles County,California,Westmont,382,132,0,14,49,52,43,44,24,31,69,59,26,31,0,14,32,49,112,91,27,36,382,132,0,14,0,14,0,14,0,14,0,14,0,14,0,14,142,97,14,27,13,24,0,14,13,20,102,91,0,14,166,98,34,40,11,19,49,56,13,22,32,51,27,36,74,50,44,46,0,14,20,24,0,14,10,17,0,14,44.5,,80.99,27.11,13.51,29.32,Not Available,80.99%,27.11%,13.51%,1
2023,6037600303,Census Tract 6003.03,Westmont,Los Angeles County,California,Westmont,1122,189,129,109,27,42,26,41,152,104,23,26,48,55,54,60,120,83,521,196,22,31,1122,189,25,28,0,14,0,14,0,14,0,14,25,28,0,14,315,165,27,42,110,95,0,14,0,14,178,135,0,14,619,164,155,116,42,52,15,23,48,55,337,123,22,31,163,85,0,14,0,14,8,12,0,14,155,86,0,14,66.22,100.0,56.51,62.2,95.09,46.43,100.0%,56.51%,62.2%,95.09%,1
2023,6037600304,Census Tract 6003.04,Westmont,Los Angeles County,California,Westmont,898,122,18,20,13,22,106,51,48,45,45,33,131,122,108,59,49,45,327,86,53,40,898,122,16,28,0,14,0,14,0,14,0,14,16,28,0,14,143,72,7,12,11,17,31,32,0,14,56,48,38,37,671,142,102,51,37,37,7,11,119,122,391,110,15,20,68,45,28,29,0,14,7,13,12,14,21,30,0,14,68.49,100.0,39.16,76.01,48.53,36.41,100.0%,39.16%,76.01%,48.53%,1
2023,6037600400,Census Tract 6004,Westmont,Los Angeles County,California,Westmont,812,235,0,14,0,14,17,33,125,104,96,88,115,93,0,14,15,23,395,219,49,41,812,235,0,14,0,14,0,14,0,14,0,14,0,14,0,14,149,112,0,14,56,79,41,63,0,14,52,57,0,14,501,229,0,14,64,61,55,64,48,63,303,204,31,38,162,76,17,33,5,9,0,14,67,76,55,52,18,20,64.66,,34.9,70.06,75.31,48.65,Not Available,34.9%,70.06%,75.31%,1
2014,6037600100,Census Tract 6001,Westmont,Los Angeles County,California,Westmont,1651,129,10,17,33,26,50,41,122,67,90,60,104,72,99,56,162,73,934,148,47,33,1651,129,54,49,0,17,0,17,0,17,16,25,38,42,0,17,350,114,0,17,58,47,0,17,0,17,270,103,22,35,1002,146,66,44,51,41,61,49,78,65,732,136,14,22,245,77,27,25,13,20,29,26,10,16,155,67,11,16,78.68,100.0,77.14,80.84,67.35,56.57,100.0%,77.14%,80.84%,67.35%,1
2014,6037600201,Census Tract 6002.01,Westmont,Los Angeles County,California,Westmont,871,107,0,12,6,10,66,48,67,45,63,54,87,58,36,37,128,78,418,115,0,12,871,107,14,22,0,12,0,12,0,12,0,12,14,22,0,12,312,101,25,27,36,44,5,8,56,48,190,85,0,12,453,112,28,28,24,38,58,54,23,31,320,99,0,12,92,65,19,31,7,11,0,12,8,12,58,55,0,12,76.81,100.0,78.85,75.72,71.74,47.99,100.0%,78.85%,75.72%,71.74%,1
2014,6037600202,Census Tract 6002.02,Westmont,Los Angeles County,California,Westmont,1675,127,18,20,31,35,108,64,97,49,128,63,99,58,147,80,287,108,700,125,60,47,1675,127,105,62,0,17,0,17,0,17,0,17,90,60,15,22,250,101,15,26,17,26,20,32,0,17,180,86,18,27,1027,147,105,60,50,42,70,57,65,48,710,118,27,34,293,102,37,32,30,30,38,38,34,40,154,74,0,17,73.61,85.71,72.0,75.46,64.16,41.79,85.71%,72.0%,75.46%,64.16%,1
2014,6037600302,Census Tract 6003.02,Westmont,Los Angeles County,California,Westmont,298,77,0,12,0,12,0,12,11,17,80,61,10,15,0,12,44,37,99,63,54,51,298,77,10,15,0,12,0,12,10,15,0,12,0,12,0,12,80,52,0,12,0,12,27,43,0,12,37,46,16,28,170,79,0,12,11,17,43,49,10,15,106,64,0,12,38,44,0,12,0,12,0,12,0,12,0,12,38,44,51.34,0.0,46.25,68.24,0.0,33.22,0.0%,46.25%,68.24%,0.0%,1
2014,6037600303,Census Tract 6003.03,Westmont,Los Angeles County,California,Westmont,966,125,19,32,14,22,24,27,12,19,177,102,64,53,32,36,99,72,516,129,9,14,966,125,17,28,0,12,0,12,17,28,0,12,0,12,0,12,31,39,0,12,0,12,0,12,0,12,31,39,0,12,863,127,43,43,12,19,160,99,64,53,575,143,9,14,55,45,14,22,0,12,0,12,0,12,41,39,0,12,73.6,0.0,100.0,74.04,74.55,53.42,0.0%,100.0%,74.04%,74.55%,1
2014,6037600304,Census Tract 6003.04,Westmont,Los Angeles County,California,Westmont,821,107,6,10,17,18,0,12,99,50,40,32,17,19,72,54,150,80,388,93,32,27,821,107,19,17,0,12,0,12,0,12,0,12,19,17,0,12,250,90,7,10,53,46,21,23,0,12,158,71,11,17,455,97,16,18,46,38,19,22,17,19,340,98,17,20,97,46,0,12,0,12,0,12,0,12,93,45,4,7,76.37,100.0,63.2,78.46,95.88,47.26,100.0%,63.2%,78.46%,95.88%,1
