YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2010,6037503601,Census Tract 5036.01,La Mirada,Los Angeles County,California,LaMirada,199,92,8,14,27,41,0,132,31,35,0,132,29,43,7,13,19,30,78,57,0,132,199,92,10,17,0,132,10,17,0,132,0,132,0,132,0,132,37,45,8,14,0,132,0,132,29,43,0,132,0,132,152,77,27,41,21,30,0,132,0,132,104,66,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,66.83,0.0,78.38,68.42,,39.2
2010,6037503602,Census Tract 5036.02,La Mirada,Los Angeles County,California,LaMirada,80,46,0,132,0,132,6,13,12,18,0,132,0,132,0,132,19,27,32,37,11,17,80,46,0,132,0,132,0,132,0,132,0,132,0,132,0,132,49,42,6,13,0,132,0,132,0,132,43,42,0,132,20,23,0,132,12,18,0,132,0,132,8,13,0,132,11,17,0,132,0,132,0,132,0,132,0,132,11,17,63.75,,87.76,40.0,0.0,40.0
2010,6037503702,Census Tract 5037.02,La Mirada,Los Angeles County,California,LaMirada,454,114,0,132,67,55,66,52,25,24,98,67,7,11,27,24,46,53,107,66,11,17,454,114,49,35,0,132,7,12,0,132,0,132,42,32,0,132,184,83,66,56,11,17,49,48,0,132,58,43,0,132,187,86,67,52,7,12,49,43,7,11,46,51,11,17,34,42,0,132,0,132,0,132,0,132,34,42,0,132,41.19,85.71,31.52,28.34,100.0,23.57
2010,6037503703,Census Tract 5037.03,La Mirada,Los Angeles County,California,LaMirada,626,142,24,27,34,50,0,132,16,24,0,132,54,47,42,67,116,81,329,138,11,19,626,142,11,18,11,18,0,132,0,132,0,132,0,132,0,132,48,68,0,132,0,132,0,132,0,132,48,68,0,132,131,69,47,52,16,24,0,132,16,26,41,38,11,19,436,114,0,132,0,132,0,132,38,39,398,125,0,132,86.42,0.0,100.0,43.51,100.0,52.56
2010,6037503801,Census Tract 5038.01,La Mirada,Los Angeles County,California,LaMirada,205,76,22,35,0,132,0,132,11,17,0,132,55,59,0,132,32,34,72,58,13,16,205,76,0,132,0,132,0,132,0,132,0,132,0,132,0,132,45,43,0,132,0,132,0,132,27,39,18,22,0,132,123,62,22,35,11,17,0,132,28,43,49,37,13,16,37,46,0,132,0,132,0,132,0,132,37,46,0,132,77.56,,100.0,62.6,100.0,35.12
2010,6037503802,Census Tract 5038.02,La Mirada,Los Angeles County,California,LaMirada,329,94,25,39,26,36,34,31,62,61,7,13,78,56,0,132,59,48,25,42,13,19,329,94,39,42,0,132,20,31,0,132,0,132,19,28,0,132,37,33,26,29,0,132,0,132,11,17,0,132,0,132,216,84,59,51,32,48,7,13,67,53,51,51,0,132,37,27,0,132,10,15,0,132,0,132,14,21,13,19,49.24,48.72,29.73,54.63,37.84,7.6
2010,6037503901,Census Tract 5039.01,La Mirada,Los Angeles County,California,LaMirada,88,60,13,19,0,132,13,20,0,132,0,132,12,19,0,132,24,37,26,39,0,132,88,60,26,39,0,132,0,132,0,132,0,132,26,39,0,132,25,28,13,20,0,132,0,132,12,19,0,132,0,132,37,41,13,19,0,132,0,132,0,132,24,37,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,70.45,100.0,48.0,64.86,,29.55
2010,6037503902,Census Tract 5039.02,La Mirada,Los Angeles County,California,LaMirada,191,59,0,132,36,43,0,132,50,51,15,24,6,11,54,59,0,132,20,25,10,15,191,59,65,51,27,40,0,132,0,132,0,132,38,44,0,132,26,38,0,132,0,132,0,132,0,132,26,38,0,132,90,57,9,15,50,51,15,24,6,11,10,16,0,132,10,15,0,132,0,132,0,132,0,132,0,132,10,15,41.88,58.46,100.0,17.78,0.0,10.47
2010,6037504001,Census Tract 5040.01,La Mirada,Los Angeles County,California,LaMirada,239,74,0,132,0,132,33,23,42,28,7,10,10,16,0,132,10,16,126,61,11,18,239,74,19,23,11,18,0,132,0,132,0,132,8,13,0,132,32,29,22,24,10,17,0,132,0,132,0,132,0,132,82,50,0,132,21,22,7,10,10,16,44,45,0,132,106,39,0,132,11,16,0,132,0,132,84,37,11,18,61.09,42.11,0.0,65.85,79.25,52.72
2010,6037504002,Census Tract 5040.02,La Mirada,Los Angeles County,California,LaMirada,387,112,0,132,10,15,9,15,27,28,46,60,29,44,0,132,55,59,174,90,37,46,387,112,29,28,9,15,11,19,0,132,0,132,9,14,0,132,107,81,10,15,0,132,38,57,0,132,59,64,0,132,240,109,0,132,16,21,8,14,29,44,150,85,37,46,11,16,0,132,0,132,0,132,0,132,11,16,0,132,66.67,31.03,55.14,74.58,100.0,44.96
