YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037401303,Census Tract 4013.03,Pomona,Los Angeles County,California,Pomona,146,83,0,14,0,14,0,14,3,6,0,14,20,29,0,14,0,14,61,36,62,69,146,83,0,14,0,14,0,14,0,14,0,14,0,14,0,14,3,6,0,14,3,6,0,14,0,14,0,14,0,14,80,49,0,14,0,14,0,14,20,29,40,30,20,19,63,70,0,14,0,14,0,14,0,14,21,17,42,65,55.48,,0.0,75.0,33.33,41.78,Not Available,0.0%,75.0%,33.33%,1
2023,6037401706,Census Tract 4017.06,Pomona,Los Angeles County,California,Pomona,1033,200,60,66,24,32,94,72,52,41,62,60,112,93,93,82,118,112,392,153,26,30,1033,200,94,103,0,14,0,14,0,14,0,14,94,103,0,14,403,106,119,94,39,39,41,52,10,17,194,93,0,14,426,147,59,38,7,11,21,23,102,91,211,111,26,30,110,80,0,14,6,10,0,14,0,14,104,79,0,14,69.22,100.0,50.62,73.47,94.55,37.95,100.0%,50.62%,73.47%,94.55%,1
2023,6037401707,Census Tract 4017.07,Pomona,Los Angeles County,California,Pomona,1192,213,35,54,50,40,158,104,105,125,62,47,23,28,169,100,122,87,406,152,62,50,1192,213,50,49,0,19,0,19,12,18,0,19,38,46,0,19,206,101,34,40,0,19,0,19,0,19,149,79,23,28,678,216,184,110,105,125,38,39,10,21,325,163,16,25,258,94,25,30,0,19,12,18,13,20,185,81,23,28,60.4,76.0,72.33,49.41,76.74,34.06,76.0%,72.33%,49.41%,76.74%,1
2023,6037402101,Census Tract 4021.01,Pomona,Los Angeles County,California,Pomona,258,89,0,14,0,14,41,43,10,20,78,64,12,20,11,18,6,10,69,41,31,44,258,89,0,14,0,14,0,14,0,14,0,14,0,14,0,14,73,53,0,14,0,14,41,46,12,20,20,23,0,14,150,70,41,43,8,19,37,39,0,14,60,40,4,11,35,43,0,14,2,4,0,14,0,14,6,10,27,42,37.98,,43.84,40.0,17.14,26.74,Not Available,43.84%,40.0%,17.14%,1
2023,6037402102,Census Tract 4021.02,Pomona,Los Angeles County,California,Pomona,416,121,0,19,76,71,23,30,73,73,26,32,97,65,0,19,0,19,101,74,20,29,416,121,33,33,0,19,13,20,0,19,0,19,0,19,20,29,63,52,21,28,0,19,0,19,26,36,16,27,0,19,291,110,78,72,60,72,26,32,49,44,78,70,0,19,29,37,0,19,0,19,0,19,22,36,7,11,0,19,47.6,0.0,66.67,43.64,100.0,24.28,0.0%,66.67%,43.64%,100.0%,1
2023,6037402200,Census Tract 4022,Pomona,Los Angeles County,California,Pomona,652,175,34,39,0,19,24,28,18,22,106,95,90,70,52,64,49,59,235,149,44,51,652,175,39,45,14,22,0,19,0,19,0,19,0,19,25,40,210,100,0,19,0,19,59,65,0,19,151,85,0,19,314,161,44,43,18,22,47,72,52,53,153,132,0,19,89,85,0,19,0,19,0,19,38,57,32,54,19,30,65.34,0.0,71.9,65.29,78.65,36.04,0.0%,71.9%,65.29%,78.65%,1
2023,6037402301,Census Tract 4023.01,Pomona,Los Angeles County,California,Pomona,536,119,0,19,37,41,83,54,127,80,8,14,35,31,53,58,43,40,143,80,7,14,536,119,6,11,0,19,0,19,0,19,6,11,0,19,0,19,174,79,66,58,10,15,0,19,12,19,79,52,7,14,336,105,39,34,117,79,8,14,17,20,155,83,0,19,20,23,15,18,0,19,0,19,0,19,5,13,0,19,51.12,100.0,52.3,51.19,25.0,26.68,100.0%,52.3%,51.19%,25.0%,1
2023,6037402303,Census Tract 4023.03,Pomona,Los Angeles County,California,Pomona,632,98,0,14,25,30,41,38,56,39,76,42,115,75,102,70,29,29,175,91,13,20,632,98,17,27,0,14,17,27,0,14,0,14,0,14,0,14,291,108,25,30,32,36,32,27,86,69,116,64,0,14,304,107,30,34,7,13,44,34,29,33,181,96,13,20,20,21,11,16,0,14,0,14,0,14,9,15,0,14,66.61,0.0,69.42,69.08,45.0,27.69,0.0%,69.42%,69.08%,45.0%,1
2023,6037402304,Census Tract 4023.04,Pomona,Los Angeles County,California,Pomona,750,130,6,12,62,47,66,69,64,41,122,66,68,51,72,60,5,9,267,92,18,22,750,130,56,44,13,21,0,14,0,14,0,14,31,36,12,20,110,77,48,66,0,14,26,28,11,17,25,26,0,14,522,106,70,47,64,41,87,61,50,48,245,92,6,10,62,38,3,8,0,14,9,15,7,11,43,35,0,14,54.93,55.36,32.73,56.51,80.65,35.6,55.36%,32.73%,56.51%,80.65%,1
2023,6037402403,Census Tract 4024.03,Pomona,Los Angeles County,California,Pomona,259,133,20,23,0,19,59,95,22,34,0,19,33,47,0,19,36,33,76,60,13,23,259,133,33,42,10,17,0,19,0,19,0,19,23,38,0,19,10,16,10,16,0,19,0,19,0,19,0,19,0,19,90,70,0,19,22,34,0,19,33,47,35,26,0,19,126,107,59,95,0,19,0,19,0,19,54,46,13,23,55.98,69.7,0.0,75.56,42.86,29.34,69.7%,0.0%,75.56%,42.86%,1
