YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2010,6037430002,Census Tract 4300.02,Duarte,Los Angeles County,California,Duarte,627,165,0,132,45,55,11,17,43,51,72,74,72,90,69,65,91,74,151,95,73,79,627,165,0,132,0,132,0,132,0,132,0,132,0,132,0,132,138,78,24,27,15,26,12,19,0,132,87,76,0,132,369,160,32,51,28,43,60,71,72,90,155,99,22,23,120,102,0,132,0,132,0,132,0,132,69,64,51,77,61.08,,63.04,61.52,57.5,24.08
2010,6037430003,Census Tract 4300.03,Duarte,Los Angeles County,California,Duarte,84,54,0,132,0,132,56,48,0,132,9,14,0,132,0,132,10,15,0,132,9,16,84,54,0,132,0,132,0,132,0,132,0,132,0,132,0,132,41,41,32,38,0,132,0,132,0,132,0,132,9,16,43,42,24,38,0,132,9,14,0,132,10,15,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,11.9,,0.0,23.26,,0.0
2010,6037430101,Census Tract 4301.01,Duarte,Los Angeles County,California,Duarte,857,148,65,53,76,59,71,62,73,53,182,72,49,47,50,47,17,19,222,78,52,46,857,148,0,132,0,132,0,132,0,132,0,132,0,132,0,132,168,82,67,60,20,26,37,41,0,132,44,42,0,132,345,122,101,77,32,28,40,31,21,34,99,64,52,46,344,93,44,36,21,33,105,54,28,32,146,60,0,132,39.44,,26.19,34.78,50.58,25.9
2010,6037430102,Census Tract 4301.02,Duarte,Los Angeles County,California,Duarte,330,93,0,132,11,15,0,132,78,63,78,60,23,24,21,22,76,65,37,32,6,11,330,93,13,20,0,132,0,132,13,20,0,132,0,132,0,132,53,43,4,8,0,132,0,132,0,132,43,44,6,11,137,70,7,11,28,36,37,35,7,12,58,50,0,132,127,66,0,132,50,50,28,47,16,20,33,27,0,132,47.58,0.0,81.13,47.45,38.58,11.21
2011,6037430002,Census Tract 4300.02,Duarte,Los Angeles County,California,Duarte,705,165,0,95,50,50,64,58,52,44,93,78,62,77,86,77,89,81,150,92,59,71,705,165,0,95,0,95,0,95,0,95,0,95,0,95,0,95,184,94,35,40,14,21,16,27,0,95,119,91,0,95,389,149,79,86,38,40,77,73,50,75,132,86,13,21,132,88,0,95,0,95,0,95,12,19,74,62,46,67,54.89,,64.67,46.79,65.15,21.28
2011,6037430003,Census Tract 4300.03,Duarte,Los Angeles County,California,Duarte,67,44,0,95,0,95,27,39,0,95,8,13,0,95,0,95,9,15,0,95,23,27,67,44,0,95,0,95,0,95,0,95,0,95,0,95,0,95,38,43,27,39,0,95,0,95,0,95,0,95,11,17,29,22,0,95,0,95,8,13,0,95,9,15,12,19,0,95,0,95,0,95,0,95,0,95,0,95,0,95,13.43,,0.0,31.03,,0.0
2011,6037430101,Census Tract 4301.01,Duarte,Los Angeles County,California,Duarte,1023,150,82,65,93,68,79,70,87,56,194,84,76,50,43,43,19,20,296,108,54,45,1023,150,0,95,0,95,0,95,0,95,0,95,0,95,0,95,99,63,31,37,0,95,20,30,0,95,48,50,0,95,507,127,172,90,53,38,48,31,38,41,142,83,54,45,417,96,51,36,34,41,126,77,38,29,168,69,0,95,42.42,,48.48,35.5,49.4,28.93
2011,6037430102,Census Tract 4301.02,Duarte,Los Angeles County,California,Duarte,374,90,0,95,24,24,9,14,80,70,44,38,35,33,7,14,108,80,58,43,9,15,374,90,12,19,0,95,0,95,12,19,0,95,0,95,0,95,107,73,17,20,0,95,0,95,14,24,67,67,9,15,172,76,16,19,42,48,32,37,7,11,75,44,0,95,83,47,0,95,38,50,0,95,14,19,31,32,0,95,55.61,0.0,75.7,47.67,54.22,15.51
2012,6037430002,Census Tract 4300.02,Duarte,Los Angeles County,California,Duarte,735,154,44,56,56,50,63,65,41,37,52,41,44,58,45,41,130,98,217,95,43,50,735,154,0,18,0,18,0,18,0,18,0,18,0,18,0,18,178,111,57,58,0,18,13,22,0,18,108,76,0,18,413,144,82,76,29,32,39,37,33,55,218,113,12,19,144,71,24,28,12,19,0,18,11,17,66,61,31,47,59.32,,60.67,60.77,53.47,29.52
2012,6037430003,Census Tract 4300.03,Duarte,Los Angeles County,California,Duarte,57,46,0,13,0,13,26,38,0,13,11,17,0,13,0,13,0,13,0,13,20,23,57,46,0,13,0,13,0,13,0,13,0,13,0,13,0,13,36,41,26,38,0,13,0,13,0,13,0,13,10,16,21,24,0,13,0,13,11,17,0,13,0,13,10,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0.0,,0.0,0.0,,0.0
2012,6037430101,Census Tract 4301.01,Duarte,Los Angeles County,California,Duarte,1029,152,75,59,12,14,61,44,102,57,246,92,87,64,22,19,76,55,300,107,48,35,1029,152,0,18,0,18,0,18,0,18,0,18,0,18,0,18,107,73,4,8,15,23,17,26,25,39,46,52,0,18,539,130,114,66,79,51,89,48,44,48,175,83,38,33,383,89,30,28,8,14,140,77,18,16,177,65,10,15,47.13,,66.36,40.63,50.91,29.15
2012,6037430102,Census Tract 4301.02,Duarte,Los Angeles County,California,Duarte,359,113,0,13,7,11,12,17,18,22,46,47,48,36,15,18,137,86,68,47,8,14,359,113,0,13,0,13,0,13,0,13,0,13,0,13,0,13,115,74,4,9,0,13,0,13,23,36,80,65,8,14,201,88,15,18,18,22,46,47,7,11,115,71,0,13,43,28,0,13,0,13,0,13,18,20,25,26,0,13,74.65,,89.57,60.7,100.0,18.94
2013,6037430002,Census Tract 4300.02,Duarte,Los Angeles County,California,Duarte,792,166,38,50,60,47,60,56,33,26,43,35,42,39,44,40,109,86,287,96,76,77,792,166,0,17,0,17,0,17,0,17,0,17,0,17,0,17,167,88,49,53,0,17,14,22,0,17,104,80,0,17,460,135,89,76,23,25,29,29,32,36,245,113,42,51,165,74,20,24,10,15,0,17,10,15,91,56,34,51,60.86,,62.28,60.22,61.21,36.24
2013,6037430003,Census Tract 4300.03,Duarte,Los Angeles County,California,Duarte,82,58,0,12,0,12,24,36,0,12,8,13,21,28,0,12,0,12,6,11,23,24,82,58,6,11,0,12,0,12,0,12,0,12,6,11,0,12,56,52,24,36,0,12,0,12,21,28,0,12,11,16,20,22,0,12,0,12,8,13,0,12,0,12,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32.93,100.0,37.5,0.0,,7.32
2013,6037430101,Census Tract 4301.01,Duarte,Los Angeles County,California,Duarte,1086,99,76,55,12,15,50,36,97,61,228,84,74,57,78,45,82,63,317,107,72,54,1086,99,0,12,0,12,0,12,0,12,0,12,0,12,0,12,170,81,15,19,25,38,27,41,24,37,79,64,0,12,531,104,93,62,63,48,97,57,18,19,222,90,38,35,385,87,30,27,9,13,104,50,32,39,176,69,34,42,50.74,,60.59,45.2,54.03,29.19
2013,6037430102,Census Tract 4301.02,Duarte,Los Angeles County,California,Duarte,452,101,0,17,36,40,10,12,28,24,52,47,47,45,15,20,119,76,133,72,12,17,452,101,35,49,0,17,0,17,0,17,0,17,35,49,0,17,106,63,6,10,8,12,0,17,27,41,53,49,12,17,269,97,40,39,20,21,52,47,9,14,148,79,0,17,42,32,0,17,0,17,0,17,11,18,31,25,0,17,69.47,100.0,75.47,58.36,100.0,29.42
2014,6037430002,Census Tract 4300.02,Duarte,Los Angeles County,California,Duarte,909,161,41,50,71,66,102,73,77,82,40,39,52,41,11,18,67,48,381,127,67,56,909,161,0,17,0,17,0,17,0,17,0,17,0,17,0,17,163,96,78,73,0,17,0,17,0,17,73,61,12,18,502,160,102,74,67,80,40,39,32,38,220,112,41,50,244,75,34,27,10,17,0,17,20,24,166,73,14,23,56.22,,44.79,50.2,76.23,41.91
2014,6037430003,Census Tract 4300.03,Duarte,Los Angeles County,California,Duarte,64,46,0,12,0,12,0,12,0,12,7,11,19,26,0,12,0,12,9,14,29,31,64,46,9,14,0,12,0,12,0,12,0,12,9,14,0,12,31,34,0,12,0,12,0,12,19,26,0,12,12,19,24,27,0,12,0,12,7,11,0,12,0,12,17,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,43.75,100.0,61.29,0.0,,14.06
2014,6037430101,Census Tract 4301.01,Duarte,Los Angeles County,California,Duarte,1074,140,100,68,13,15,64,48,70,51,179,78,83,49,78,54,67,53,374,112,46,43,1074,140,0,12,0,12,0,12,0,12,0,12,0,12,0,12,173,85,33,32,20,31,0,12,18,30,102,71,0,12,490,126,124,70,42,36,100,60,16,18,192,95,16,19,411,88,20,20,8,12,79,46,49,42,225,82,30,38,56.05,,69.36,42.45,66.67,34.82
2014,6037430102,Census Tract 4301.02,Duarte,Los Angeles County,California,Duarte,487,92,0,17,41,40,13,16,34,28,45,33,67,58,27,36,128,81,123,56,9,15,487,92,24,37,0,17,0,17,0,17,0,17,24,37,0,17,101,67,7,11,8,13,0,17,27,42,50,54,9,15,314,84,47,41,26,24,38,32,32,40,171,73,0,17,48,39,0,17,0,17,7,12,8,13,33,36,0,17,70.84,100.0,76.24,64.65,85.42,25.26
2015,6037430002,Census Tract 4300.02,Duarte,Los Angeles County,California,Duarte,1085,162,47,59,109,100,111,75,93,90,34,42,62,46,37,36,60,42,413,134,119,66,1085,162,0,17,0,17,0,17,0,17,0,17,0,17,0,17,190,113,106,100,0,17,0,17,11,18,60,55,13,22,595,156,110,79,82,87,34,42,27,32,250,121,92,66,300,86,51,37,11,19,0,17,24,27,200,81,14,21,52.72,,37.37,46.55,74.67,38.06
2015,6037430003,Census Tract 4300.03,Duarte,Los Angeles County,California,Duarte,47,31,0,12,0,12,0,12,9,14,0,12,21,22,0,12,0,12,10,15,7,11,47,31,10,15,0,12,0,12,0,12,0,12,10,15,0,12,30,26,0,12,9,14,0,12,21,22,0,12,0,12,7,11,0,12,0,12,0,12,0,12,0,12,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,65.96,100.0,70.0,0.0,,21.28
2015,6037430101,Census Tract 4301.01,Duarte,Los Angeles County,California,Duarte,1072,144,63,58,15,16,64,52,105,64,163,73,85,54,81,53,113,61,338,116,45,45,1072,144,0,17,0,17,0,17,0,17,0,17,0,17,0,17,206,73,30,33,36,37,0,17,17,26,123,67,0,17,433,124,96,67,41,39,80,51,23,21,177,95,16,19,433,87,16,17,28,34,83,49,45,41,232,75,29,41,57.56,,67.96,46.19,63.97,31.53
2015,6037430102,Census Tract 4301.02,Duarte,Los Angeles County,California,Duarte,489,98,0,17,36,38,15,17,70,43,34,29,89,63,35,39,79,71,131,61,0,17,489,98,44,47,0,17,17,23,0,17,0,17,27,41,0,17,70,58,8,13,9,14,0,17,25,40,28,43,0,17,309,96,43,40,44,35,28,27,39,51,155,84,0,17,66,40,0,17,0,17,6,10,25,22,35,39,0,17,68.3,61.36,75.71,62.78,90.91,26.79
2016,6037430002,Census Tract 4300.02,Duarte,Los Angeles County,California,Duarte,1024,176,52,64,88,75,70,46,89,98,19,31,71,58,39,36,81,64,402,122,113,84,1024,176,32,49,0,17,0,17,0,17,0,17,32,49,0,17,197,98,107,91,11,18,0,17,10,17,54,53,15,23,497,192,52,47,65,92,19,31,49,50,228,117,84,80,298,82,51,37,13,21,0,17,12,21,208,78,14,20,57.91,100.0,32.49,55.73,73.83,39.26
2016,6037430003,Census Tract 4300.03,Duarte,Los Angeles County,California,Duarte,58,37,0,12,11,17,0,12,18,19,0,12,19,22,0,12,0,12,10,15,0,12,58,37,10,15,0,12,0,12,0,12,0,12,10,15,0,12,37,28,0,12,18,19,0,12,19,22,0,12,0,12,11,17,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50.0,100.0,51.35,0.0,,17.24
2016,6037430101,Census Tract 4301.01,Duarte,Los Angeles County,California,Duarte,1108,135,36,45,50,42,79,44,97,51,150,71,116,63,65,48,129,67,291,97,95,61,1108,135,7,11,0,17,0,17,0,17,0,17,7,11,0,17,318,97,80,55,45,37,0,17,25,31,117,69,51,56,321,117,55,50,32,32,82,57,7,12,136,75,9,14,462,103,30,20,20,30,68,40,84,55,225,81,35,29,54.24,100.0,44.65,44.55,66.88,26.26
2016,6037430102,Census Tract 4301.02,Duarte,Los Angeles County,California,Duarte,428,102,0,12,23,33,31,27,42,30,55,35,60,46,42,41,59,53,116,62,0,12,428,102,27,38,0,12,4,13,0,12,0,12,23,36,0,12,48,40,9,13,9,13,6,11,0,12,24,36,0,12,272,93,45,40,29,27,37,32,37,43,124,72,0,12,81,40,0,12,0,12,12,15,23,21,46,42,0,12,64.72,85.19,50.0,59.19,85.19,27.1
2017,6037430002,Census Tract 4300.02,Duarte,Los Angeles County,California,Duarte,981,167,0,17,58,58,59,43,90,103,17,30,102,74,53,42,98,79,365,126,139,92,981,167,22,35,0,17,0,17,0,17,0,17,22,35,0,17,198,84,58,58,8,13,0,17,12,19,105,84,15,23,452,158,33,37,82,97,17,30,63,66,146,81,111,90,309,87,26,30,0,17,0,17,27,29,243,85,13,21,63.0,100.0,59.09,46.24,87.38,37.21
