YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2010,6037670001,Census Tract 6700.01,Lomita,Los Angeles County,California,Lomita,435,91,0,132,49,41,64,41,12,18,43,36,48,48,72,71,22,26,107,60,18,22,435,91,16,18,0,132,0,132,0,132,0,132,16,18,0,132,128,62,43,38,0,132,0,132,35,36,44,45,6,10,269,82,60,40,12,18,43,36,13,20,129,79,12,20,22,25,10,15,0,132,0,132,0,132,12,19,0,132,57.24,100.0,61.72,52.79,54.55,24.6
2010,6037670002,Census Tract 6700.02,Lomita,Los Angeles County,California,Lomita,918,111,0,132,71,54,235,81,146,83,132,77,88,75,22,28,52,37,159,70,13,21,918,111,25,23,0,132,9,13,0,132,0,132,16,19,0,132,249,75,89,53,80,65,43,45,8,16,29,29,0,132,563,129,208,83,57,57,57,51,80,72,148,74,13,21,81,47,9,14,0,132,32,34,0,132,40,34,0,132,34.97,64.0,14.86,40.5,49.38,17.32
2010,6037670003,Census Tract 6700.03,Lomita,Los Angeles County,California,Lomita,1211,166,43,68,81,53,170,87,272,116,58,47,105,60,50,41,124,65,194,97,114,95,1211,166,41,46,0,132,0,132,0,132,0,132,41,46,0,132,247,121,93,87,48,40,13,27,13,23,50,45,30,47,842,166,187,92,224,107,45,38,92,54,224,94,70,67,81,48,14,21,0,132,0,132,0,132,53,42,14,22,39.06,100.0,25.51,37.53,65.43,16.02
2010,6037670100,Census Tract 6701,Lomita,Los Angeles County,California,Lomita,1415,170,19,23,151,112,149,88,215,117,244,117,185,123,56,45,34,42,281,136,81,72,1415,170,46,51,0,132,23,36,0,132,0,132,23,38,0,132,403,141,59,55,93,86,68,62,61,86,110,82,12,19,810,148,260,128,99,80,165,89,87,66,164,96,35,57,156,102,0,132,0,132,11,18,37,47,74,77,34,34,39.29,50.0,42.43,30.99,71.15,19.86
2010,6037670701,Census Tract 6707.01,Lomita,Los Angeles County,California,Lomita,500,156,0,132,122,71,26,35,68,58,25,38,71,108,0,132,24,39,112,78,52,63,500,156,0,132,0,132,0,132,0,132,0,132,0,132,0,132,71,78,0,132,0,132,25,38,0,132,46,69,0,132,359,148,115,76,68,58,0,132,71,108,68,52,37,59,70,55,33,39,0,132,0,132,0,132,22,30,15,23,41.4,,64.79,38.72,31.43,22.4
2010,6037980015,Census Tract 9800.15,Lomita,Los Angeles County,California,Lomita,212,71,0,132,80,2,13,15,0,132,0,132,35,56,0,132,0,132,84,51,0,132,212,71,0,132,0,132,0,132,0,132,0,132,0,132,0,132,65,71,0,132,0,132,0,132,35,56,30,50,0,132,134,16,93,16,0,132,0,132,0,132,41,2,0,132,13,16,0,132,0,132,0,132,0,132,13,16,0,132,56.13,,100.0,30.6,100.0,39.62
2011,6037670001,Census Tract 6700.01,Lomita,Los Angeles County,California,Lomita,525,103,0,95,110,72,70,37,9,14,38,29,72,63,59,59,43,46,78,56,46,41,525,103,16,18,0,95,0,95,0,95,0,95,16,18,0,95,147,80,55,49,0,95,0,95,55,60,9,14,28,35,337,104,116,60,9,14,38,29,17,20,139,86,18,20,25,22,9,13,0,95,0,95,0,95,16,18,0,95,48.0,100.0,43.54,46.29,64.0,14.86
2011,6037670002,Census Tract 6700.02,Lomita,Los Angeles County,California,Lomita,854,110,0,95,114,68,211,96,96,65,111,61,75,54,15,23,33,33,199,86,0,95,854,110,46,49,36,48,5,8,0,95,0,95,5,8,0,95,189,70,79,48,52,50,25,30,6,11,27,30,0,95,525,113,205,83,39,41,46,40,69,52,166,84,0,95,94,40,5,9,0,95,40,24,0,95,49,36,0,95,37.7,10.87,17.46,44.76,52.13,23.3
2011,6037670003,Census Tract 6700.03,Lomita,Los Angeles County,California,Lomita,1192,175,0,95,60,47,102,69,290,117,100,56,122,74,87,67,118,65,179,98,134,96,1192,175,41,41,0,95,0,95,0,95,0,95,41,41,0,95,213,108,39,49,57,56,8,18,28,33,11,17,70,75,837,171,123,62,221,98,76,49,94,62,280,118,43,55,101,57,0,95,12,19,16,24,0,95,52,39,21,23,42.45,100.0,18.31,44.68,51.49,15.02
2011,6037670100,Census Tract 6701,Lomita,Los Angeles County,California,Lomita,1509,212,23,28,161,128,99,70,222,161,227,109,163,115,41,48,101,89,328,131,144,103,1509,212,56,62,0,95,29,46,0,95,0,95,27,44,0,95,334,130,38,39,97,88,60,56,62,82,64,65,13,21,907,200,245,142,96,98,141,83,78,80,254,127,93,94,212,115,0,95,0,95,26,22,23,32,125,112,38,39,41.95,48.21,37.72,36.6,69.81,21.74
2011,6037670701,Census Tract 6707.01,Lomita,Los Angeles County,California,Lomita,555,162,0,95,108,61,27,34,151,134,31,48,78,102,0,95,20,32,86,77,54,68,555,162,0,95,0,95,0,95,0,95,0,95,0,95,0,95,80,67,0,95,0,95,31,48,0,95,49,59,0,95,342,140,108,67,81,67,0,95,78,102,37,40,38,63,133,116,27,34,70,113,0,95,0,95,20,33,16,25,33.15,,61.25,33.63,15.04,15.5
