YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037555106,Census Tract 5551.06,Hawaiian Gardens,Los Angeles County,California,HawaiianGardens,596,125,0,14,31,36,26,30,57,74,66,72,165,110,0,14,61,69,154,88,36,57,596,125,0,14,0,14,0,14,0,14,0,14,0,14,0,14,102,112,0,14,0,14,0,14,66,100,0,14,36,57,366,138,39,37,57,74,28,45,82,66,160,88,0,14,128,89,18,29,0,14,38,60,17,21,55,65,0,14,63.76,,64.71,66.12,56.25,25.84,Not Available,64.71%,66.12%,56.25%,1
2023,6037555211,Census Tract 5552.11,Hawaiian Gardens,Los Angeles County,California,HawaiianGardens,809,146,19,21,112,80,65,58,90,67,81,67,46,39,49,51,36,43,283,128,28,42,809,146,23,37,0,19,0,19,23,37,0,19,0,19,0,19,181,96,116,72,0,19,34,47,0,19,31,35,0,19,420,135,58,57,71,62,24,35,46,39,221,113,0,19,185,79,22,25,19,30,0,19,0,19,116,76,28,42,51.17,0.0,17.13,63.57,62.7,34.98,0.0%,17.13%,63.57%,62.7%,1
2023,6037555212,Census Tract 5552.12,Hawaiian Gardens,Los Angeles County,California,HawaiianGardens,690,120,9,15,10,15,66,50,100,68,154,92,21,30,12,20,138,101,158,97,22,26,690,120,25,38,0,19,0,19,0,19,0,19,25,38,0,19,165,95,37,39,19,24,49,57,0,19,60,65,0,19,428,119,37,31,81,65,105,77,21,30,176,103,8,14,72,54,11,18,0,19,0,19,0,19,47,55,14,22,47.68,100.0,36.36,46.03,65.28,22.9,100.0%,36.36%,46.03%,65.28%,1
2014,6037555102,Census Tract 5551.02,Hawaiian Gardens,Los Angeles County,California,HawaiianGardens,1376,130,97,72,57,46,111,64,182,96,232,100,238,98,52,40,81,68,292,99,34,33,1376,130,28,37,28,37,0,17,0,17,0,17,0,17,0,17,276,115,39,36,45,52,72,56,34,31,86,64,0,17,826,136,161,76,108,72,124,67,121,70,290,110,22,28,246,93,37,56,29,48,36,55,83,73,49,37,12,18,48.18,0.0,43.48,49.76,53.66,21.22,0.0%,43.48%,49.76%,53.66%,1
2014,6037555104,Census Tract 5551.04,Hawaiian Gardens,Los Angeles County,California,HawaiianGardens,696,109,38,46,39,37,52,42,157,98,47,35,46,54,68,40,102,57,137,85,10,16,696,109,35,43,0,12,0,12,0,12,0,12,35,43,0,12,161,83,77,60,54,63,6,11,0,12,14,22,10,16,415,104,24,34,94,74,31,29,46,54,220,88,0,12,85,35,28,21,9,14,10,15,0,12,38,31,0,12,50.72,100.0,8.7,64.1,44.71,19.68,100.0%,8.7%,64.1%,44.71%,1
2014,6037555202,Census Tract 5552.02,Hawaiian Gardens,Los Angeles County,California,HawaiianGardens,100,45,0,12,0,12,22,34,4,7,0,12,34,29,0,12,8,12,23,25,9,15,100,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,34,22,34,0,12,0,12,0,12,0,12,0,12,69,37,0,12,4,7,0,12,34,29,31,28,0,12,9,15,0,12,0,12,0,12,0,12,0,12,9,15,65.0,,0.0,94.2,0.0,23.0,Not Available,0.0%,94.2%,0.0%,1
2014,6037555211,Census Tract 5552.11,Hawaiian Gardens,Los Angeles County,California,HawaiianGardens,757,113,0,17,40,37,52,42,58,49,50,40,63,52,49,53,45,45,342,102,58,53,757,113,85,53,0,17,20,30,22,31,0,17,27,33,16,25,88,67,11,16,0,17,0,17,26,40,51,57,0,17,508,110,79,47,19,27,28,25,29,32,317,96,36,37,76,51,2,8,19,24,0,17,8,12,41,44,6,12,65.92,31.76,87.5,68.11,64.47,45.18,31.76%,87.5%,68.11%,64.47%,1
2014,6037555212,Census Tract 5552.12,Hawaiian Gardens,Los Angeles County,California,HawaiianGardens,655,116,0,17,41,55,8,13,23,26,69,53,62,59,78,76,93,69,243,83,38,42,655,116,12,17,0,17,0,17,0,17,12,17,0,17,0,17,269,106,36,54,14,21,19,30,50,57,150,72,0,17,350,110,8,13,9,17,50,42,0,17,245,98,38,42,24,37,5,11,0,17,0,17,0,17,19,32,0,17,72.67,100.0,74.35,70.0,79.17,37.1,100.0%,74.35%,70.0%,79.17%,1
2022,6037555106,Census Tract 5551.06,Hawaiian Gardens,Los Angeles County,California,HawaiianGardens,524,94,0,13,11,18,9,16,79,69,115,92,74,46,31,36,23,26,139,109,43,51,524,94,21,32,0,13,0,13,0,13,0,13,21,32,0,13,90,78,0,13,0,13,47,52,0,13,0,13,43,51,292,100,20,24,79,69,29,43,51,45,113,86,0,13,121,49,0,13,0,13,39,60,23,26,59,38,0,13,50.95,100.0,0.0,56.16,67.77,26.53,100.0%,0.0%,56.16%,67.77%,1
2022,6037555211,Census Tract 5552.11,Hawaiian Gardens,Los Angeles County,California,HawaiianGardens,732,145,26,32,138,102,52,46,82,59,38,43,52,44,45,48,14,17,285,126,0,19,732,145,43,41,0,19,0,19,24,36,0,19,19,32,0,19,134,101,107,93,0,19,14,23,6,12,7,12,0,19,428,121,61,49,82,59,0,19,46,43,239,111,0,19,127,71,48,50,0,19,0,19,0,19,79,54,0,19,54.1,44.19,9.7,66.59,62.2,38.93,44.19%,9.7%,66.59%,62.2%,1
