YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2010,6037400402,Census Tract 4004.02,Glendora,Los Angeles County,California,Glendora,342,97,6,12,35,41,82,79,47,54,18,19,60,49,0,132,9,14,65,51,20,24,342,97,17,20,0,132,0,132,0,132,10,16,7,11,0,132,76,69,35,53,32,47,0,132,0,132,9,14,0,132,231,103,88,72,15,22,18,19,40,40,58,50,12,18,18,21,0,132,0,132,0,132,10,14,0,132,8,15,39.18,100.0,11.84,42.42,55.56,19.01
2010,6037400404,Census Tract 4004.04,Glendora,Los Angeles County,California,Glendora,148,69,0,132,12,19,28,32,13,22,0,132,0,132,11,17,0,132,39,38,45,55,148,69,10,15,0,132,0,132,0,132,0,132,0,132,10,15,0,132,0,132,0,132,0,132,0,132,0,132,0,132,138,66,40,35,13,22,0,132,0,132,50,44,35,52,0,132,0,132,0,132,0,132,0,132,0,132,0,132,33.78,0.0,,36.23,,26.35
2010,6037400501,Census Tract 4005.01,Glendora,Los Angeles County,California,Glendora,32,32,0,132,0,132,0,132,9,14,0,132,0,132,6,12,0,132,0,132,17,26,32,32,14,26,0,132,0,132,0,132,0,132,0,132,14,26,0,132,0,132,0,132,0,132,0,132,0,132,0,132,9,14,0,132,0,132,0,132,0,132,6,12,3,9,9,14,0,132,9,14,0,132,0,132,0,132,0,132,18.75,0.0,,66.67,0.0,0.0
2010,6037400604,Census Tract 4006.04,Glendora,Los Angeles County,California,Glendora,307,98,0,132,0,132,0,132,14,19,79,65,62,62,24,28,0,132,108,80,20,31,307,98,78,70,0,132,0,132,0,132,0,132,58,64,20,31,76,58,0,132,0,132,40,38,0,132,36,53,0,132,140,77,0,132,14,19,39,46,62,62,25,30,0,132,13,19,0,132,0,132,0,132,0,132,13,19,0,132,63.19,74.36,47.37,62.14,100.0,35.18
2010,6037400800,Census Tract 4008,Glendora,Los Angeles County,California,Glendora,349,75,0,132,10,16,33,30,10,17,53,40,51,54,29,31,26,41,88,51,49,39,349,75,200,69,0,132,0,132,34,41,51,54,96,51,19,29,22,25,12,20,0,132,10,16,0,132,0,132,0,132,76,49,10,17,10,17,9,18,0,132,37,44,10,16,51,37,21,23,0,132,0,132,0,132,10,15,20,23,55.59,73.5,0.0,48.68,19.61,25.21
2010,6037400900,Census Tract 4009,Glendora,Los Angeles County,California,Glendora,425,93,7,13,24,31,38,60,28,36,55,40,45,38,52,47,41,42,135,79,0,132,425,93,8,14,0,132,0,132,0,132,0,132,8,14,0,132,54,51,0,132,0,132,0,132,21,33,33,40,0,132,225,86,69,64,28,36,43,35,16,18,69,54,0,132,138,67,0,132,0,132,12,18,8,13,118,65,0,132,64.24,100.0,100.0,37.78,91.3,31.76
2010,6037401001,Census Tract 4010.01,Glendora,Los Angeles County,California,Glendora,50,38,14,22,0,132,23,27,0,132,5,11,0,132,0,132,8,13,0,132,0,132,50,38,5,11,0,132,0,132,5,11,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,0,132,37,35,37,35,0,132,0,132,0,132,0,132,0,132,8,13,0,132,0,132,0,132,0,132,8,13,0,132,16.0,0.0,,0.0,100.0,0.0
2010,6037401002,Census Tract 4010.02,Glendora,Los Angeles County,California,Glendora,686,110,9,13,59,42,102,61,94,71,147,63,71,66,47,47,10,16,137,69,10,17,686,110,41,36,8,14,23,32,0,132,0,132,10,16,0,132,122,70,24,28,36,56,31,31,0,132,21,24,10,17,345,105,101,58,27,33,50,42,71,66,96,66,0,132,178,63,37,35,8,13,66,40,0,132,67,47,0,132,38.63,24.39,17.21,48.41,37.64,19.97
2010,6037401101,Census Tract 4011.01,Glendora,Los Angeles County,California,Glendora,1027,127,0,132,72,60,171,85,44,36,102,69,164,107,88,51,62,43,279,104,45,32,1027,127,106,62,0,132,0,132,27,44,28,44,51,50,0,132,201,87,48,48,25,30,8,13,52,68,68,44,0,132,544,127,195,94,19,20,57,46,65,57,172,74,36,33,176,75,0,132,0,132,10,15,19,21,138,70,9,14,57.74,74.53,59.7,43.57,89.2,27.17
2010,6037401102,Census Tract 4011.02,Glendora,Los Angeles County,California,Glendora,601,118,0,132,74,48,33,33,73,39,178,68,86,61,30,28,10,17,79,65,38,48,601,118,8,13,0,132,0,132,0,132,0,132,8,13,0,132,192,87,13,20,22,19,69,54,30,50,20,21,38,48,365,87,94,52,51,35,85,49,44,32,91,66,0,132,36,32,0,132,0,132,24,28,12,18,0,132,0,132,34.11,100.0,26.04,36.99,33.33,13.14
