YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2010,6037532400,Census Tract 5324,Huntington Park,Los Angeles County,California,HuntingtonPark,33,21,0,132,9,8,0,132,2,3,10,13,0,132,5,7,0,132,7,6,0,132,33,21,0,132,0,132,0,132,0,132,0,132,0,132,0,132,10,11,5,7,0,132,0,132,0,132,5,7,0,132,19,18,2,3,0,132,10,13,0,132,7,8,0,132,4,3,2,3,2,3,0,132,0,132,0,132,0,132,36.36,,50.0,36.84,0.0,21.21
2010,6037532500,Census Tract 5325,Huntington Park,Los Angeles County,California,HuntingtonPark,709,124,9,14,41,44,99,58,114,79,75,65,92,61,65,49,73,47,121,65,20,22,709,124,67,56,0,132,17,25,0,132,0,132,50,43,0,132,180,82,42,38,49,51,18,30,9,15,62,46,0,132,418,132,107,70,48,46,37,51,83,58,133,79,10,15,44,40,0,132,0,132,20,31,0,132,14,18,10,16,49.51,74.63,39.44,51.67,31.82,17.07
2010,6037532603,Census Tract 5326.03,Huntington Park,Los Angeles County,California,HuntingtonPark,622,96,0,132,73,54,82,53,28,31,56,42,11,18,36,34,22,24,314,104,0,132,622,96,21,34,0,132,0,132,0,132,0,132,21,34,0,132,234,94,64,50,26,30,21,33,11,18,112,70,0,132,342,106,91,54,2,7,35,28,0,132,214,97,0,132,25,29,0,132,0,132,0,132,0,132,25,29,0,132,61.58,100.0,52.56,62.57,100.0,50.48
2010,6037532604,Census Tract 5326.04,Huntington Park,Los Angeles County,California,HuntingtonPark,520,61,0,132,43,48,0,132,106,63,45,35,108,67,0,132,94,67,96,57,28,32,520,61,45,45,0,132,0,132,0,132,0,132,45,45,0,132,185,84,23,37,39,47,0,132,87,68,20,23,16,26,257,88,20,32,56,50,23,27,21,24,125,69,12,19,33,30,0,132,11,17,22,24,0,132,0,132,0,132,57.31,100.0,57.84,56.81,0.0,18.46
2010,6037532605,Census Tract 5326.05,Huntington Park,Los Angeles County,California,HuntingtonPark,844,105,0,132,11,18,31,30,79,71,126,70,108,76,11,17,161,78,317,96,0,132,844,105,60,57,0,132,0,132,50,55,0,132,10,15,0,132,182,97,20,24,51,57,11,18,44,60,56,48,0,132,431,111,22,27,28,43,65,59,27,41,289,80,0,132,171,51,0,132,0,132,0,132,37,33,134,52,0,132,70.73,16.67,54.95,73.32,100.0,37.56
2010,6037532606,Census Tract 5326.06,Huntington Park,Los Angeles County,California,HuntingtonPark,1035,104,36,45,34,33,80,48,103,67,152,73,94,50,25,36,161,91,326,92,24,32,1035,104,41,40,5,11,0,132,0,132,30,34,0,132,6,11,148,77,6,11,40,33,48,48,7,11,29,36,18,29,635,114,130,67,46,51,104,64,30,36,325,103,0,132,211,61,9,15,17,25,0,132,27,32,158,66,0,132,58.55,73.17,24.32,55.91,87.68,31.5
2010,6037532700,Census Tract 5327,Huntington Park,Los Angeles County,California,HuntingtonPark,407,54,0,132,20,24,2,14,52,54,41,47,95,59,51,45,75,60,71,51,0,132,407,54,42,46,0,132,16,26,20,33,6,15,0,132,0,132,182,66,2,14,0,132,0,132,71,59,109,54,0,132,165,85,20,24,36,48,21,33,0,132,88,56,0,132,18,30,0,132,0,132,0,132,18,30,0,132,0,132,71.74,14.29,98.9,53.33,100.0,17.44
2010,6037533002,Census Tract 5330.02,Huntington Park,Los Angeles County,California,HuntingtonPark,369,84,0,132,30,28,20,21,38,38,44,34,36,33,43,42,28,28,92,53,38,31,369,84,33,38,0,132,0,132,0,132,0,132,17,28,16,25,86,48,14,22,0,132,0,132,30,32,20,23,22,26,230,70,36,28,38,38,30,29,0,132,126,62,0,132,20,20,0,132,0,132,14,18,6,10,0,132,0,132,53.93,51.52,58.14,54.78,30.0,24.93
2010,6037533103,Census Tract 5331.03,Huntington Park,Los Angeles County,California,HuntingtonPark,742,71,0,132,14,22,113,52,52,50,21,33,57,54,52,45,168,76,232,83,33,37,742,71,0,132,0,132,0,132,0,132,0,132,0,132,0,132,273,96,46,43,20,33,0,132,5,13,181,84,21,33,414,100,67,48,32,38,21,33,52,50,230,74,12,16,55,25,14,22,0,132,0,132,0,132,41,24,0,132,68.6,,68.13,68.12,74.55,31.27
2010,6037533104,Census Tract 5331.04,Huntington Park,Los Angeles County,California,HuntingtonPark,1077,95,22,24,31,31,110,71,55,48,89,63,133,72,78,61,183,84,341,111,35,34,1077,95,88,70,24,38,0,132,0,132,18,29,46,53,0,132,213,91,21,19,36,43,0,132,23,38,133,74,0,132,481,116,48,40,0,132,16,19,50,47,350,118,17,26,295,92,70,51,19,22,73,61,42,34,73,67,18,20,68.25,72.73,73.24,83.16,38.98,31.66
