YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037601600,Census Tract 6016,Hawthorne,Los Angeles County,California,Hawthorne,924,312,32,47,85,67,95,66,112,80,33,36,37,45,117,107,41,48,352,281,20,33,924,312,0,14,0,14,0,14,0,14,0,14,0,14,0,14,139,92,51,56,0,14,0,14,0,14,88,86,0,14,728,312,154,80,112,80,33,36,37,45,392,292,0,14,57,59,7,13,0,14,0,14,0,14,30,38,20,33,59.2,,63.31,58.93,52.63,38.1,Not Available,63.31%,58.93%,52.63%,1
2023,6037601700,Census Tract 6017,Hawthorne,Los Angeles County,California,Hawthorne,1092,222,46,52,37,42,103,82,38,47,105,85,32,52,34,46,239,181,364,121,94,96,1092,222,57,59,0,19,0,19,22,36,0,19,35,41,0,19,124,87,48,54,0,19,0,19,0,19,76,63,0,19,825,208,122,96,38,47,83,78,32,52,456,177,94,96,86,70,16,26,0,19,0,19,0,19,70,66,0,19,61.26,61.4,61.29,59.15,81.4,33.33,61.4%,61.29%,59.15%,81.4%,1
2023,6037602002,Census Tract 6020.02,Hawthorne,Los Angeles County,California,Hawthorne,550,118,0,14,49,38,55,37,25,19,113,78,54,51,15,17,45,34,194,62,0,14,550,118,4,7,4,7,0,14,0,14,0,14,0,14,0,14,74,52,23,23,5,9,0,14,34,47,12,20,0,14,424,110,62,36,20,15,113,78,13,17,216,72,0,14,48,31,15,18,0,14,0,14,7,10,26,23,0,14,56.0,0.0,62.16,54.01,68.75,35.27,0.0%,62.16%,54.01%,68.75%,1
2023,6037602103,Census Tract 6021.03,Hawthorne,Los Angeles County,California,Hawthorne,1421,219,0,19,0,19,131,114,102,87,134,111,106,103,145,136,156,107,647,204,0,19,1421,219,17,29,0,19,0,19,0,19,17,29,0,19,0,19,338,163,17,30,47,56,68,82,0,19,206,143,0,19,789,203,93,101,55,65,42,68,89,101,510,203,0,19,277,114,21,38,0,19,24,37,0,19,232,117,0,19,74.17,100.0,60.95,75.92,83.75,45.53,100.0%,60.95%,75.92%,83.75%,1
2023,6037602104,Census Tract 6021.04,Hawthorne,Los Angeles County,California,Hawthorne,1312,181,9,13,48,50,122,73,170,71,144,78,119,60,120,75,142,90,428,187,10,17,1312,181,46,47,0,19,0,19,7,12,0,19,39,44,0,19,277,96,35,42,48,41,0,19,0,19,184,86,10,17,883,211,135,79,114,64,125,73,119,60,390,186,0,19,106,54,9,13,8,11,12,18,0,19,77,50,0,19,61.66,84.78,66.43,57.64,72.64,32.62,84.78%,66.43%,57.64%,72.64%,1
2023,6037602105,Census Tract 6021.05,Hawthorne,Los Angeles County,California,Hawthorne,1268,216,6,10,59,53,126,80,140,82,155,126,107,74,82,60,91,67,469,209,33,46,1268,216,9,14,0,14,0,14,0,14,0,14,9,14,0,14,326,184,11,18,15,23,30,45,43,55,194,176,33,46,790,163,137,80,125,80,125,114,42,35,361,127,0,14,143,65,43,47,0,14,0,14,22,33,78,62,0,14,59.07,100.0,72.7,51.01,69.93,36.99,100.0%,72.7%,51.01%,69.93%,1
2023,6037602106,Census Tract 6021.06,Hawthorne,Los Angeles County,California,Hawthorne,1943,336,43,65,126,73,154,168,389,194,211,121,220,229,182,104,114,98,448,182,56,57,1943,336,81,97,0,19,12,20,0,19,0,19,69,94,0,19,463,256,98,155,144,132,0,19,59,56,162,124,0,19,1203,296,199,98,121,77,211,121,161,221,455,173,56,57,196,153,26,34,112,132,0,19,0,19,58,66,0,19,49.61,85.19,47.73,51.21,29.59,23.06,85.19%,47.73%,51.21%,29.59%,1
2023,6037602201,Census Tract 6022.01,Hawthorne,Los Angeles County,California,Hawthorne,668,176,13,20,1,7,81,55,119,79,125,66,75,86,30,30,60,71,164,99,0,14,668,176,57,63,0,14,0,14,43,60,0,14,14,17,0,14,297,141,61,51,40,62,54,38,75,86,67,68,0,14,282,130,34,32,79,74,14,23,0,14,155,92,0,14,32,35,0,14,0,14,14,23,0,14,18,26,0,14,49.25,24.56,47.81,54.96,56.25,24.55,24.56%,47.81%,54.96%,56.25%,1
2023,6037602202,Census Tract 6022.02,Hawthorne,Los Angeles County,California,Hawthorne,722,99,33,50,61,73,74,51,33,32,169,122,157,112,71,89,17,26,107,72,0,14,722,99,0,14,0,14,0,14,0,14,0,14,0,14,0,14,247,123,43,40,0,14,91,97,27,44,86,92,0,14,447,133,125,93,26,28,78,67,120,103,98,68,0,14,28,28,0,14,7,13,0,14,10,16,11,18,0,14,48.75,,45.75,48.77,75.0,14.82,Not Available,45.75%,48.77%,75.0%,1
2023,6037602301,Census Tract 6023.01,Hawthorne,Los Angeles County,California,Hawthorne,499,153,17,19,20,21,36,41,92,76,9,16,36,35,107,88,26,32,140,104,16,17,499,153,0,19,0,19,0,19,0,19,0,19,0,19,0,19,56,48,46,44,0,19,0,19,0,19,10,17,0,19,379,139,27,25,77,73,9,16,28,33,222,134,16,17,64,55,0,19,15,23,0,19,8,12,41,49,0,19,61.92,,17.86,65.96,76.56,28.06,Not Available,17.86%,65.96%,76.56%,1
