YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037910002,Census Tract 9100.02,Sun Village,Los Angeles County,California,SunVillage,593,233,9,16,0,19,15,24,58,79,0,19,12,22,0,19,200,105,196,176,103,129,593,233,0,19,0,19,0,19,0,19,0,19,0,19,0,19,115,132,0,19,0,19,0,19,0,19,31,38,84,128,386,165,24,30,46,76,0,19,12,22,285,160,19,31,92,117,0,19,12,29,0,19,0,19,80,112,0,19,68.8,,26.96,76.94,86.96,33.05,Not Available,26.96%,76.94%,86.96%,1
2023,6037910706,Census Tract 9107.06,Sun Village,Los Angeles County,California,SunVillage,302,128,0,19,0,19,0,19,22,34,0,19,31,39,22,32,85,79,92,58,50,44,302,128,18,28,0,19,0,19,0,19,0,19,18,28,0,19,54,50,0,19,0,19,0,19,0,19,42,45,12,20,199,122,0,19,0,19,0,19,31,39,130,97,38,39,31,37,0,19,22,34,0,19,0,19,9,15,0,19,76.16,100.0,77.78,80.9,29.03,30.46,100.0%,77.78%,80.9%,29.03%,1
2023,6037911100,Census Tract 9111,Sun Village,Los Angeles County,California,SunVillage,941,212,40,52,21,24,88,74,38,35,95,117,65,93,107,125,140,105,238,128,109,96,941,212,87,108,5,8,0,19,68,107,0,19,14,13,0,19,148,98,25,39,0,19,0,19,0,19,118,91,5,8,561,204,75,69,38,35,27,46,65,93,276,148,80,94,145,100,44,59,0,19,0,19,0,19,77,84,24,23,58.45,16.09,79.73,60.78,53.1,25.29,16.09%,79.73%,60.78%,53.1%,1
2014,6037910001,Census Tract 9100.01,Sun Village,Los Angeles County,California,SunVillage,192,96,0,17,0,17,36,43,4,14,18,33,0,17,42,68,27,29,29,37,36,31,192,96,7,11,0,17,0,17,0,17,0,17,0,17,7,11,20,28,16,25,4,14,0,17,0,17,0,17,0,17,151,88,20,34,0,17,18,33,0,17,98,79,15,17,14,24,0,17,0,17,0,17,0,17,0,17,14,24,51.04,0.0,0.0,64.9,0.0,15.1,0.0%,0.0%,64.9%,0.0%,1
2014,6037910002,Census Tract 9100.02,Sun Village,Los Angeles County,California,SunVillage,531,190,0,17,13,24,72,75,29,34,64,70,79,91,39,63,3,8,193,112,39,42,531,190,14,24,0,17,0,17,0,17,0,17,14,24,0,17,70,73,0,17,0,17,0,17,0,17,70,73,0,17,395,157,72,79,29,34,64,70,79,91,112,86,39,42,52,65,13,21,0,17,0,17,0,17,39,62,0,17,59.13,100.0,100.0,48.35,75.0,36.35,100.0%,100.0%,48.35%,75.0%,1
2014,6037910101,Census Tract 9101.01,Sun Village,Los Angeles County,California,SunVillage,206,52,0,12,8,12,0,12,10,15,0,12,0,12,11,15,12,12,123,42,42,33,206,52,20,16,0,12,0,12,0,12,0,12,20,16,0,12,50,32,8,12,10,15,0,12,0,12,21,19,11,17,109,41,0,12,0,12,0,12,0,12,78,40,31,28,27,33,0,12,0,12,0,12,0,12,27,33,0,12,70.87,100.0,42.0,71.56,100.0,59.71,100.0%,42.0%,71.56%,100.0%,1
2014,6037910706,Census Tract 9107.06,Sun Village,Los Angeles County,California,SunVillage,347,100,0,17,0,17,0,17,0,17,10,17,31,40,31,47,81,66,183,89,11,16,347,100,35,36,0,17,0,17,0,17,0,17,35,36,0,17,156,74,0,17,0,17,10,17,31,40,115,67,0,17,140,70,0,17,0,17,0,17,0,17,129,69,11,16,16,19,0,17,0,17,0,17,0,17,16,19,0,17,93.95,100.0,93.59,92.14,100.0,52.74,100.0%,93.59%,92.14%,100.0%,1
2022,6037910002,Census Tract 9100.02,Sun Village,Los Angeles County,California,SunVillage,634,250,10,16,47,75,16,24,72,79,0,19,12,19,0,19,133,97,240,178,104,135,634,250,0,19,0,19,0,19,0,19,0,19,0,19,0,19,118,137,0,19,0,19,0,19,0,19,31,38,87,132,427,184,73,79,61,77,0,19,12,19,264,163,17,30,89,111,0,19,11,18,0,19,0,19,78,110,0,19,60.73,,26.27,64.64,87.64,37.85,Not Available,26.27%,64.64%,87.64%,1
2022,6037910706,Census Tract 9107.06,Sun Village,Los Angeles County,California,SunVillage,431,120,0,19,40,63,19,29,36,43,0,19,31,38,32,34,115,82,107,66,51,53,431,120,17,26,0,19,0,19,0,19,0,19,17,26,0,19,48,50,0,19,0,19,0,19,0,19,48,50,0,19,337,127,59,69,13,23,0,19,31,38,183,98,51,53,29,36,0,19,23,37,0,19,0,19,6,11,0,19,66.13,100.0,100.0,63.5,20.69,24.83,100.0%,100.0%,63.5%,20.69%,1
2022,6037911100,Census Tract 9111,Sun Village,Los Angeles County,California,SunVillage,838,189,40,52,47,36,59,52,48,40,118,123,15,22,92,85,115,88,158,69,146,77,838,189,94,114,6,12,0,19,72,112,0,19,16,14,0,19,71,55,19,29,0,19,9,14,0,19,38,44,5,8,507,145,78,59,48,40,28,46,15,22,249,110,89,69,166,106,43,58,0,19,9,18,0,19,62,65,52,44,45.35,17.02,53.52,52.07,37.35,18.85,17.02%,53.52%,52.07%,37.35%,1
