YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden,RentBurden_15to24_str,RentBurden_25to34_str,RentBurden_35to64_str,RentBurden_65+_str,dummy
2023,6037534700,Census Tract 5347,Walnut Park,Los Angeles County,California,WalnutPark,323,122,6,8,17,28,47,49,13,21,37,33,0,14,6,9,55,44,109,82,33,31,323,122,9,14,9,14,0,14,0,14,0,14,0,14,0,14,24,30,17,28,0,14,0,14,0,14,0,14,7,11,197,109,44,48,13,21,20,21,0,14,120,88,0,14,93,50,0,14,0,14,17,27,0,14,50,34,26,29,52.63,0.0,0.0,60.91,53.76,33.75,0.0%,0.0%,60.91%,53.76%,1
2023,6037534802,Census Tract 5348.02,Walnut Park,Los Angeles County,California,WalnutPark,296,71,0,14,4,7,14,22,44,35,23,33,23,20,45,45,27,27,90,51,26,29,296,71,13,21,0,14,0,14,0,14,0,14,13,21,0,14,36,30,0,14,0,14,0,14,17,19,19,25,0,14,194,72,18,23,44,35,23,33,6,9,103,50,0,14,53,45,0,14,0,14,0,14,0,14,27,32,26,29,62.5,100.0,100.0,56.19,50.94,30.41,100.0%,100.0%,56.19%,50.94%,1
2023,6037534803,Census Tract 5348.03,Walnut Park,Los Angeles County,California,WalnutPark,667,137,14,18,97,72,48,46,28,32,55,49,20,32,94,80,50,57,261,104,0,14,667,137,50,42,22,33,0,14,0,14,10,16,18,27,0,14,116,81,43,45,0,14,24,39,0,14,49,56,0,14,356,145,94,67,28,32,24,27,10,27,200,111,0,14,145,87,0,14,0,14,7,14,0,14,138,86,0,14,63.72,56.0,42.24,58.99,95.17,39.13,56.0%,42.24%,58.99%,95.17%,1
2023,6037534804,Census Tract 5348.04,Walnut Park,Los Angeles County,California,WalnutPark,534,124,28,37,46,42,30,29,16,17,97,70,45,50,48,44,53,48,171,110,0,14,534,124,8,12,0,14,8,12,0,14,0,14,0,14,0,14,126,85,24,37,0,14,39,42,20,32,43,48,0,14,369,133,76,50,8,12,58,51,25,40,202,126,0,14,31,28,4,6,0,14,0,14,0,14,27,27,0,14,59.36,0.0,50.0,61.52,87.1,32.02,0.0%,50.0%,61.52%,87.1%,1
2014,6037534700,Census Tract 5347,Walnut Park,Los Angeles County,California,WalnutPark,283,80,27,25,43,41,20,23,6,10,52,37,26,39,0,12,38,47,25,19,46,39,283,80,15,22,0,12,0,12,15,22,0,12,0,12,0,12,63,50,0,12,6,10,31,29,26,39,0,12,0,12,175,73,90,56,0,12,6,8,0,12,63,50,16,19,30,33,0,12,0,12,0,12,0,12,0,12,30,33,31.45,0.0,41.27,36.0,0.0,8.83,0.0%,41.27%,36.0%,0.0%,1
2014,6037534802,Census Tract 5348.02,Walnut Park,Los Angeles County,California,WalnutPark,395,64,0,12,0,12,52,36,36,34,44,33,47,42,68,45,63,41,66,39,19,21,395,64,13,17,0,12,0,12,0,12,3,7,10,16,0,12,103,47,21,22,5,7,18,19,0,12,55,43,4,7,235,63,31,37,31,34,16,16,44,42,102,42,11,18,44,31,0,12,0,12,10,18,0,12,30,26,4,6,61.77,100.0,53.4,62.13,68.18,16.71,100.0%,53.4%,62.13%,68.18%,1
2014,6037534803,Census Tract 5348.03,Walnut Park,Los Angeles County,California,WalnutPark,691,87,9,15,0,12,22,25,27,27,110,64,93,63,49,38,60,48,308,87,13,20,691,87,48,44,0,12,0,12,0,12,0,12,48,44,0,12,68,48,7,11,11,19,0,12,0,12,50,42,0,12,449,83,24,26,16,18,93,55,76,48,240,74,0,12,126,60,0,12,0,12,17,29,17,29,79,56,13,20,73.81,100.0,73.53,70.38,76.19,44.57,100.0%,73.53%,70.38%,76.19%,1
2014,6037534804,Census Tract 5348.04,Walnut Park,Los Angeles County,California,WalnutPark,513,66,6,10,0,12,30,24,35,30,67,42,14,22,30,20,108,49,223,68,0,12,513,66,62,45,0,12,0,12,34,37,0,12,28,32,0,12,99,50,0,12,0,12,20,24,0,12,79,46,0,12,303,77,36,27,19,17,13,15,14,22,221,74,0,12,49,32,0,12,16,25,0,12,0,12,33,20,0,12,73.1,45.16,79.8,77.56,67.35,43.47,45.16%,79.8%,77.56%,67.35%,1
2022,6037534700,Census Tract 5347,Walnut Park,Los Angeles County,California,WalnutPark,310,112,7,11,0,13,48,50,26,29,36,35,0,13,12,13,58,40,99,81,24,26,310,112,9,15,9,15,0,13,0,13,0,13,0,13,0,13,8,13,0,13,0,13,8,13,0,13,0,13,0,13,221,108,46,48,26,29,28,32,0,13,121,93,0,13,72,38,0,13,0,13,0,13,0,13,48,30,24,26,54.52,0.0,0.0,54.75,66.67,31.94,0.0%,0.0%,54.75%,66.67%,1
2022,6037534802,Census Tract 5348.02,Walnut Park,Los Angeles County,California,WalnutPark,298,80,0,13,9,9,36,34,44,38,22,33,17,16,49,46,33,30,62,50,26,25,298,80,0,13,0,13,0,13,0,13,0,13,0,13,0,13,42,32,10,15,0,13,0,13,11,13,21,25,0,13,212,72,35,31,44,38,22,33,6,9,105,47,0,13,44,35,0,13,0,13,0,13,0,13,18,27,26,25,54.03,,76.19,52.36,40.91,20.81,Not Available,76.19%,52.36%,40.91%,1
2022,6037534803,Census Tract 5348.03,Walnut Park,Los Angeles County,California,WalnutPark,654,108,8,14,87,63,37,34,67,51,33,36,48,45,79,72,62,53,233,78,0,13,654,108,44,40,19,28,0,13,0,13,7,12,18,29,0,13,117,64,39,37,0,13,15,26,0,13,63,54,0,13,367,128,74,55,67,51,18,21,41,40,167,106,0,13,126,75,0,13,0,13,0,13,0,13,126,75,0,13,64.53,56.82,53.85,56.68,100.0,35.63,56.82%,53.85%,56.68%,100.0%,1
