YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M
2018,06037800332,Census Tract 8003.32,Agoura Hills,Los Angeles County,California,AgouraHills,171,110,0,17,0,17,0,17,0,17,0,17,0,17,0,17,9,15,9,15,0,17,0,17,0,17,0,17,0,17,138,107,0,17,0,17,12,18,14,23,69,95,43,47,24,28,0,17,0,17,0,17,15,24,9,15,0,17
2018,06037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,74,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,25,0,12,0,12,0,12,0,12,0,12,24,25,50,29,13,19,8,13,0,12,0,12,29,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
2018,06037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,79,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,71,46,7,12,0,12,12,18,33,34,15,23,4,9,8,12,0,12,0,12,0,12,0,12,8,12,0,12
2018,06037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,50,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,24,7,10,0,12,0,12,0,12,14,22,0,12,29,28,7,10,0,12,0,12,0,12,22,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
2018,06037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,89,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,25,17,20,0,12,0,12,0,12,0,12,9,14,54,36,0,12,9,15,0,12,0,12,29,26,16,15,9,14,0,12,0,12,0,12,0,12,0,12,9,14
2018,06037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,1108,128,51,50,0,12,0,12,27,41,9,13,8,12,7,11,255,91,66,43,16,19,9,15,19,21,145,84,0,12,546,122,151,79,52,37,28,24,82,62,214,84,19,31,256,75,38,30,0,12,64,32,0,12,154,74,0,12
2018,06037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,1076,88,20,27,0,12,0,12,0,12,0,12,4,8,16,26,299,96,104,65,59,46,9,13,7,11,120,65,0,12,622,87,109,48,58,51,34,26,57,37,349,91,15,18,135,77,37,58,0,12,0,12,9,14,89,59,0,12
2018,06037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,1597,109,86,56,0,12,0,12,0,12,0,12,58,46,28,27,330,89,182,76,19,21,45,44,30,31,46,36,8,12,834,120,149,72,83,44,86,48,62,53,430,106,24,29,347,80,23,26,0,12,33,26,29,26,253,88,9,14
2018,06037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,1285,213,15,27,0,17,0,17,0,17,0,17,15,27,0,17,263,134,60,73,15,25,49,78,15,24,112,87,12,20,778,169,233,120,133,104,32,37,20,33,276,109,84,64,229,100,33,36,17,27,18,29,18,30,143,86,0,17
2018,06037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,747,139,36,49,36,49,0,17,0,17,0,17,0,17,0,17,162,85,13,20,38,36,28,33,15,26,68,67,0,17,481,142,202,104,78,59,27,31,66,47,108,81,0,17,68,48,0,17,16,24,0,17,14,22,38,36,0,17
2018,06037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,1200,123,4,8,0,12,0,12,0,12,0,12,0,12,4,8,255,84,70,46,66,41,41,33,13,15,65,50,0,12,811,125,257,82,157,72,50,34,51,38,226,84,70,49,130,56,16,25,23,22,0,12,0,12,91,47,0,12
2018,06037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,381,87,9,15,9,15,0,12,0,12,0,12,0,12,0,12,34,28,10,16,13,20,11,17,0,12,0,12,0,12,231,92,60,40,35,55,22,26,47,52,45,56,22,25,107,68,0,12,9,15,0,12,0,12,48,48,50,56
2018,06037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,578,107,0,12,0,12,0,12,0,12,0,12,0,12,0,12,104,64,69,57,24,26,0,12,0,12,11,13,0,12,347,89,88,69,42,54,19,20,31,37,155,71,12,18,127,51,12,17,0,12,9,14,0,12,79,45,27,33
2018,06037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,1253,133,29,36,22,30,0,12,0,12,0,12,7,10,0,12,325,117,98,55,19,23,10,15,31,41,132,75,35,44,715,135,264,92,72,43,49,33,45,37,285,105,0,12,184,65,8,12,7,12,30,25,19,30,120,58,0,12
2018,06037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,1316,112,42,43,0,17,0,17,0,17,0,17,42,43,0,17,272,94,77,51,75,71,0,17,11,17,46,30,63,60,869,122,317,132,77,65,85,63,123,74,218,91,49,55,133,58,24,21,9,14,9,13,0,17,85,47,6,10
2018,06037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,1153,93,85,45,22,34,12,13,15,24,0,12,29,34,7,15,175,73,50,47,45,36,10,12,0,12,70,53,0,12,724,96,152,60,20,20,109,68,54,50,389,115,0,12,169,73,6,9,10,16,17,21,18,26,118,67,0,12
2018,06037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,635,65,11,18,0,12,0,12,0,12,0,12,11,18,0,12,111,48,18,18,30,25,0,12,0,12,44,36,19,24,421,72,98,52,73,56,25,20,46,37,175,64,4,6,92,43,0,12,0,12,8,13,5,8,51,32,28,32
2018,06037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,978,136,7,10,7,10,0,12,0,12,0,12,0,12,0,12,227,94,57,50,15,18,0,12,42,48,105,74,8,12,367,101,32,31,55,43,54,41,0,12,200,89,26,40,377,84,44,32,20,26,10,16,0,12,257,83,46,47
2018,06037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,1252,170,184,90,11,18,0,17,52,63,0,17,109,72,12,21,345,176,143,119,10,16,67,101,15,26,110,105,0,17,533,187,53,43,63,61,42,51,47,47,328,176,0,17,190,86,41,44,11,19,25,30,0,17,113,81,0,17
2018,06037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,453,90,29,36,0,12,22,35,0,12,0,12,7,11,0,12,133,67,35,42,11,21,16,24,0,12,42,34,29,45,167,66,13,15,28,41,21,29,18,29,76,46,11,17,124,61,33,44,0,12,5,8,6,11,47,33,33,38
2018,06037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,638,104,6,9,0,12,0,12,6,9,0,12,0,12,0,12,128,77,38,37,8,13,0,12,0,12,75,65,7,13,443,94,62,38,30,26,33,43,33,33,240,90,45,39,61,42,0,12,8,12,10,17,0,12,43,38,0,12
2018,06037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,949,107,45,46,0,12,22,36,0,12,0,12,0,12,23,31,146,80,19,20,31,40,6,10,31,35,59,54,0,12,619,102,121,65,80,55,48,45,36,30,318,92,16,19,139,56,51,44,7,11,6,11,0,12,46,28,29,20
2018,06037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,694,91,5,9,0,12,0,12,0,12,5,9,0,12,0,12,109,64,21,33,17,18,31,39,0,12,40,30,0,12,463,78,106,65,42,33,10,17,23,22,276,83,6,10,117,49,8,14,12,18,19,30,20,18,58,41,0,12
2018,06037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,1134,111,34,32,0,12,0,12,14,22,0,12,20,25,0,12,209,71,85,49,14,15,8,13,5,8,97,55,0,12,720,116,122,49,96,54,85,58,85,50,294,90,38,41,171,64,6,10,18,18,0,12,7,11,111,54,29,26
2018,06037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,235,58,12,17,0,12,0,12,0,12,0,12,12,17,0,12,14,22,0,12,0,12,14,22,0,12,0,12,0,12,147,53,68,44,0,12,2,6,10,11,45,30,22,26,62,36,5,7,0,12,0,12,0,12,27,31,30,25
2018,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,668,149,0,17,0,17,0,17,0,17,0,17,0,17,0,17,129,71,21,24,12,18,31,36,11,17,19,20,35,48,361,126,117,81,44,47,25,23,8,13,124,66,43,55,178,77,10,16,15,17,0,17,29,39,113,67,11,16
2018,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,538,105,64,50,7,11,0,12,0,12,6,9,39,37,12,20,153,75,50,44,0,12,0,12,39,42,45,40,19,30,173,72,35,30,21,19,41,40,0,12,68,51,8,12,148,68,0,12,23,28,7,11,78,59,40,34,0,12
2018,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,257,95,30,44,30,44,0,12,0,12,0,12,0,12,0,12,61,53,0,12,20,23,30,47,11,17,0,12,0,12,132,66,11,15,0,12,27,29,0,12,73,50,21,23,34,43,0,12,0,12,26,37,8,12,0,12,0,12
2018,06037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,1831,139,68,67,0,17,0,17,0,17,0,17,68,67,0,17,534,180,79,56,52,64,38,43,52,51,313,158,0,17,1167,223,369,150,97,90,117,96,192,148,351,168,41,63,62,52,47,46,0,17,0,17,0,17,15,24,0,17
2018,06037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,212,108,0,17,0,17,0,17,0,17,0,17,0,17,0,17,66,81,0,17,17,29,49,77,0,17,0,17,0,17,132,86,0,17,26,40,17,26,0,17,89,80,0,17,14,22,14,22,0,17,0,17,0,17,0,17,0,17
2018,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,523,157,0,17,0,17,0,17,0,17,0,17,0,17,0,17,110,76,91,88,0,17,0,17,0,17,19,32,0,17,333,129,116,103,20,27,51,79,33,54,113,74,0,17,80,66,31,34,13,21,0,17,0,17,36,50,0,17
2018,06037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,263,94,43,61,0,12,0,12,0,12,0,12,43,61,0,12,34,53,0,12,0,12,0,12,0,12,34,53,0,12,180,65,39,36,30,36,42,39,0,12,44,28,25,30,6,9,0,12,0,12,6,9,0,12,0,12,0,12
2018,06037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,298,104,0,12,0,12,0,12,0,12,0,12,0,12,0,12,35,31,16,21,0,12,5,9,0,12,0,12,14,23,208,93,101,73,0,12,7,12,0,12,100,71,0,12,55,64,8,20,0,12,0,12,0,12,47,58,0,12
2018,06037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,840,147,101,77,0,17,21,34,0,17,0,17,80,71,0,17,165,90,5,8,6,11,29,31,0,17,125,81,0,17,480,136,54,43,150,92,30,38,32,35,183,86,31,38,94,67,37,47,0,17,0,17,39,58,18,19,0,17
2018,06037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,591,120,29,31,0,17,0,17,0,17,0,17,29,31,0,17,89,58,0,17,8,12,20,33,0,17,50,43,11,16,313,96,25,19,40,42,20,18,15,19,172,84,41,38,160,80,0,17,0,17,0,17,23,22,129,78,8,13
2018,06037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,887,145,6,9,0,17,0,17,0,17,0,17,0,17,6,9,182,100,76,58,38,45,0,17,0,17,68,59,0,17,531,126,57,60,107,80,60,56,35,31,257,112,15,18,168,69,41,31,18,19,0,17,0,17,73,44,36,44
2018,06037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,317,84,0,12,0,12,0,12,0,12,0,12,0,12,0,12,52,39,0,12,9,14,24,33,0,12,19,21,0,12,224,76,96,52,8,14,0,12,33,32,78,59,9,15,41,31,14,21,5,9,0,12,0,12,15,17,7,12
2018,06037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,1161,223,31,46,0,17,0,17,0,17,0,17,0,17,31,46,134,87,57,62,0,17,0,17,42,57,35,40,0,17,750,206,109,84,78,57,19,21,105,78,409,190,30,33,246,123,32,36,16,26,15,25,0,17,183,120,0,17
2018,06037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,984,191,24,33,0,17,0,17,8,20,16,27,0,17,0,17,124,90,11,18,0,17,0,17,20,31,93,81,0,17,553,158,40,38,58,55,103,91,16,26,327,143,9,16,283,143,0,17,15,24,0,17,9,18,146,92,113,116
2018,06037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,311,110,17,26,0,12,0,12,0,12,0,12,0,12,17,26,16,17,0,12,8,13,0,12,0,12,8,12,0,12,217,96,48,36,62,51,20,22,10,16,77,67,0,12,61,52,0,12,0,12,12,17,6,11,37,48,6,11
2018,06037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,181,82,22,32,0,12,0,12,0,12,0,12,22,32,0,12,28,34,0,12,0,12,21,33,0,12,7,11,0,12,131,75,46,51,0,12,27,38,6,10,41,56,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12
2018,06037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,694,115,44,44,23,35,0,17,0,17,0,17,5,10,16,27,153,83,19,21,42,48,17,20,10,15,65,58,0,17,345,108,97,57,25,26,61,51,43,35,110,58,9,13,152,69,8,13,0,17,0,17,24,39,111,57,9,14
2018,06037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,682,108,19,31,0,12,0,12,0,12,0,12,0,12,19,31,84,57,10,15,27,42,0,12,9,13,38,51,0,12,477,103,139,78,33,28,95,64,93,64,79,44,38,52,102,53,18,22,16,19,35,31,0,12,33,39,0,12
2018,06037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1003,126,31,40,0,12,0,12,0,12,0,12,31,40,0,12,159,79,41,33,72,52,11,18,12,18,23,24,0,12,640,133,248,95,140,81,28,28,14,16,198,74,12,18,173,61,21,23,0,12,22,24,17,20,95,49,18,15
2018,06037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1428,179,27,23,0,12,10,16,0,12,0,12,10,13,7,11,178,113,39,47,56,77,17,19,15,17,51,64,0,12,1016,197,169,62,114,77,67,46,12,18,574,157,80,55,207,106,8,12,24,27,0,12,23,28,143,100,9,15
2018,06037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,1439,193,80,95,0,17,0,17,0,17,0,17,80,95,0,17,69,56,0,17,0,17,24,29,16,24,29,37,0,17,1080,227,349,143,102,63,168,102,45,70,416,175,0,17,210,149,79,111,22,37,0,17,0,17,109,99,0,17
2018,06037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,357,101,23,34,0,12,0,12,0,12,23,34,0,12,0,12,66,55,0,12,0,12,0,12,7,11,59,54,0,12,195,51,27,24,0,12,9,17,42,43,117,52,0,12,73,66,45,61,0,12,28,38,0,12,0,12,0,12
2018,06037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,496,114,28,44,0,17,0,17,0,17,0,17,28,44,0,17,22,25,0,17,11,17,0,17,0,17,11,17,0,17,368,111,123,77,78,68,30,45,33,53,96,52,8,17,78,48,32,28,0,17,0,17,0,17,46,39,0,17
2018,06037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,1051,99,18,29,0,12,18,29,0,12,0,12,0,12,0,12,279,96,93,55,34,41,49,31,12,20,75,58,16,24,652,110,128,67,90,51,116,62,34,29,271,99,13,15,102,48,23,21,0,12,12,19,5,10,55,41,7,10
2018,06037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,289,60,5,9,0,12,0,12,0,12,0,12,5,9,0,12,75,42,56,41,10,15,0,12,0,12,9,11,0,12,185,51,42,26,0,12,13,14,22,20,108,45,0,12,24,23,0,12,0,12,0,12,5,9,19,21,0,12
2018,06037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,346,92,28,34,0,12,22,32,0,12,0,12,6,10,0,12,44,49,5,9,0,12,0,12,0,12,4,9,35,48,227,89,100,69,32,38,11,18,0,12,84,48,0,12,47,34,0,12,0,12,0,12,10,15,29,29,8,12
2018,06037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,550,117,0,12,0,12,0,12,0,12,0,12,0,12,0,12,210,98,22,32,0,12,13,20,19,21,156,88,0,12,257,90,62,59,9,15,10,15,0,12,75,45,101,68,83,59,6,12,0,12,10,16,0,12,31,28,36,53
2018,06037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,313,100,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,37,7,11,0,12,0,12,0,12,22,36,0,12,202,83,42,31,27,25,31,46,0,12,57,60,45,45,82,36,13,21,7,12,0,12,17,19,37,24,8,13
2018,06037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,372,102,0,17,0,17,0,17,0,17,0,17,0,17,0,17,82,61,46,46,15,24,0,17,21,33,0,17,0,17,166,74,11,21,0,17,14,24,18,29,67,51,56,43,124,63,15,24,47,42,39,43,0,17,23,36,0,17
2018,06037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,740,126,0,17,0,17,0,17,0,17,0,17,0,17,0,17,99,65,29,37,34,52,0,17,0,17,36,35,0,17,406,113,87,61,33,32,24,26,0,17,192,84,70,47,235,75,30,26,49,49,13,20,18,21,104,46,21,24
2018,06037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,812,141,24,38,0,12,24,38,0,12,0,12,0,12,0,12,109,78,6,12,12,15,19,32,0,12,72,75,0,12,488,127,46,46,26,33,12,15,23,23,347,117,34,37,191,87,0,12,0,12,0,12,20,19,164,83,7,10
2018,06037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,1039,188,19,32,0,17,0,17,0,17,0,17,19,32,0,17,174,101,37,39,0,17,24,37,35,39,78,88,0,17,622,199,137,97,38,55,34,37,43,50,370,168,0,17,224,85,63,54,18,37,73,55,18,29,52,47,0,17
2018,06037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,346,68,8,9,0,12,2,5,0,12,0,12,6,8,0,12,90,41,23,24,11,13,10,16,4,7,38,27,4,10,188,54,52,24,30,26,0,12,24,14,60,35,22,25,60,29,9,9,0,12,5,9,0,12,31,21,15,16
2018,06037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,1013,115,65,42,0,17,18,28,0,17,0,17,47,34,0,17,363,95,58,48,77,57,6,10,37,37,154,59,31,39,526,115,101,59,64,46,5,9,58,55,267,78,31,38,59,39,8,13,0,17,8,12,7,11,29,34,7,10
2018,06037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,401,82,0,12,0,12,0,12,0,12,0,12,0,12,0,12,55,49,15,15,0,12,0,12,0,12,30,46,10,13,338,84,52,43,21,21,27,24,27,31,186,80,25,22,8,12,0,12,0,12,0,12,0,12,8,12,0,12
2018,06037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,202,84,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,20,6,11,0,12,0,12,0,12,12,17,0,12,126,73,21,23,0,12,0,12,9,13,71,66,25,37,58,43,0,12,0,12,0,12,0,12,30,28,28,33
2018,06037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,145,66,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,30,0,12,15,24,0,12,0,12,9,17,0,12,87,47,27,24,0,12,27,38,0,12,33,32,0,12,34,29,0,12,10,16,0,12,0,12,6,11,18,20
2018,06037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,640,109,0,17,0,17,0,17,0,17,0,17,0,17,0,17,121,82,29,34,42,62,0,17,0,17,25,35,25,40,323,100,52,48,57,40,67,45,27,27,120,80,0,17,196,70,13,15,10,16,0,17,0,17,156,70,17,18
2018,06037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,322,80,0,12,0,12,0,12,0,12,0,12,0,12,0,12,35,33,0,12,13,20,0,12,6,10,16,26,0,12,263,79,46,30,24,24,6,10,33,37,131,58,23,20,24,30,0,12,0,12,0,12,19,28,0,12,5,8
2018,06037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,895,137,35,28,0,17,0,17,21,29,7,10,0,17,7,11,194,105,28,42,61,49,15,24,45,42,45,48,0,17,524,112,74,42,59,53,55,32,36,28,275,98,25,24,142,69,0,17,10,15,8,13,8,13,109,61,7,11
2018,06037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1204,213,14,24,0,17,0,17,0,17,0,17,14,24,0,17,63,44,0,17,0,17,0,17,0,17,63,44,0,17,916,177,46,53,219,126,113,90,41,52,497,178,0,17,211,125,0,17,48,75,12,20,27,46,112,100,12,20
2018,06037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,1029,157,23,25,0,12,12,19,0,12,0,12,0,12,11,16,224,97,0,12,26,40,95,72,0,12,89,75,14,22,702,162,271,118,9,14,151,95,27,42,189,100,55,63,80,78,27,46,0,12,0,12,28,46,25,41,0,12
2018,06037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,82,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,30,13,21,0,12,0,12,0,12,14,23,0,12,55,44,42,39,0,12,0,12,0,12,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
2018,06037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,172,40,2,3,0,12,0,12,0,12,0,12,0,12,2,3,24,24,4,5,5,6,0,12,0,12,15,23,0,12,133,38,51,32,0,12,27,25,0,12,45,25,10,14,13,13,0,12,4,6,0,12,0,12,9,12,0,12
2018,06037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,391,86,19,30,0,17,0,17,0,17,0,17,19,30,0,17,118,67,20,30,0,17,23,36,0,17,56,52,19,19,195,73,29,25,0,17,31,41,0,17,113,59,22,34,59,45,0,17,0,17,0,17,0,17,51,44,8,11
2018,06037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,153,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,34,0,12,0,12,0,12,22,33,8,12,0,12,123,56,58,44,0,12,5,11,0,12,50,46,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12
2018,06037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,200,95,0,12,0,12,0,12,0,12,0,12,0,12,0,12,104,74,22,35,0,12,0,12,53,56,22,32,7,10,96,57,71,54,0,12,0,12,0,12,5,8,20,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12
2018,06037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,83,54,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,75,54,0,17,0,17,6,11,0,17,69,52,0,17,8,15,0,17,0,17,8,15,0,17,0,17,0,17
