YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M
2024,06037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,1344,149,98,57,0,14,26,40,0,14,0,14,72,64,0,14,307,121,112,89,9,14,16,27,37,59,88,57,45,45,793,174,106,58,209,121,206,134,37,26,224,97,11,16,146,71,3,5,6,9,0,14,30,36,93,58,14,19
2024,06037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,1395,178,17,27,0,14,0,14,0,14,0,14,17,27,0,14,247,79,34,28,40,27,74,59,9,15,90,49,0,14,790,174,111,63,161,114,98,57,66,59,341,128,13,20,341,101,7,10,66,43,6,9,95,73,167,74,0,14
2024,06037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,1282,241,104,89,11,21,30,49,0,19,50,74,13,23,0,19,400,165,103,71,55,53,78,89,86,99,78,105,0,19,697,236,104,101,102,119,26,34,141,133,324,163,0,19,81,90,0,19,0,19,0,19,18,33,63,82,0,19
2024,06037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,344,119,10,16,0,14,0,14,0,14,0,14,10,16,0,14,20,22,9,14,0,14,0,14,11,18,0,14,0,14,203,89,45,47,37,41,45,45,0,14,63,53,13,20,111,90,0,14,0,14,0,14,0,14,91,88,20,22
2024,06037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,366,114,0,14,0,14,0,14,0,14,0,14,0,14,0,14,67,51,0,14,12,19,0,14,8,15,47,41,0,14,206,99,68,73,23,24,76,54,16,23,23,22,0,14,93,58,16,20,0,14,38,51,0,14,39,30,0,14
2024,06037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,1279,233,16,20,0,14,11,17,0,14,5,9,0,14,0,14,343,151,111,75,91,74,55,61,57,68,29,41,0,14,704,195,207,132,45,44,87,52,45,43,293,110,27,35,216,75,32,28,0,14,14,17,0,14,151,71,19,24
2024,06037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,1260,178,89,85,0,14,0,14,0,14,0,14,89,85,0,14,305,115,109,78,49,42,12,19,47,56,63,56,25,42,694,166,162,90,75,60,59,64,30,30,272,107,96,83,172,107,12,18,0,14,59,76,0,14,101,82,0,14
2024,06037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,1163,242,10,15,0,14,0,14,0,14,0,14,10,15,0,14,363,110,68,71,58,57,17,23,63,60,148,80,9,14,588,226,147,85,36,26,42,27,20,32,309,219,34,36,202,95,45,52,0,14,0,14,10,16,95,72,52,73
2024,06037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,577,209,0,14,0,14,0,14,0,14,0,14,0,14,0,14,172,163,164,163,0,14,0,14,0,14,8,13,0,14,312,116,71,54,26,30,26,30,0,14,161,104,28,43,93,57,0,14,0,14,0,14,0,14,72,52,21,25
2024,06037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,1183,172,25,25,16,20,0,14,0,14,0,14,9,17,0,14,190,98,17,21,39,50,59,65,0,14,67,61,8,12,661,175,108,98,25,35,88,71,129,112,283,126,28,42,307,90,0,14,8,13,57,36,8,12,199,80,35,37
2024,06037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,1435,240,0,19,0,19,0,19,0,19,0,19,0,19,0,19,562,173,149,86,85,70,70,92,61,66,178,104,19,30,650,203,92,77,91,108,33,42,188,138,214,133,32,42,223,136,117,103,0,19,14,24,0,19,92,88,0,19
2024,06037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,528,194,0,14,0,14,0,14,0,14,0,14,0,14,0,14,44,42,25,26,0,14,0,14,0,14,19,30,0,14,353,178,62,61,30,30,40,35,59,71,139,155,23,26,131,60,21,24,0,14,15,18,11,16,53,41,31,30
2024,06037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,715,128,19,22,0,14,11,18,8,12,0,14,0,14,0,14,212,83,74,58,25,37,12,20,46,44,39,40,16,26,361,104,81,55,54,43,62,50,10,18,154,75,0,14,123,57,42,34,22,24,16,23,0,14,30,25,13,15
2024,06037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,890,173,9,15,0,14,0,14,0,14,9,15,0,14,0,14,116,64,39,32,9,14,0,14,23,26,45,49,0,14,629,189,126,96,81,62,93,97,91,60,238,98,0,14,136,77,6,11,0,14,46,49,0,14,84,64,0,14
2024,06037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,584,119,10,16,0,14,0,14,0,14,0,14,10,16,0,14,92,62,39,40,23,27,23,35,0,14,7,12,0,14,407,116,99,76,157,103,12,21,0,14,134,77,5,9,75,46,22,24,0,14,12,18,0,14,34,36,7,11
2024,06037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,1285,157,50,52,17,28,18,28,0,19,0,19,15,23,0,19,305,108,131,75,13,16,25,40,0,19,128,80,8,13,760,155,154,102,32,30,134,97,88,70,304,110,48,43,170,80,9,14,0,19,17,20,0,19,126,72,18,20
2024,06037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,179,57,0,14,0,14,0,14,0,14,0,14,0,14,0,14,38,32,0,14,14,21,0,14,13,16,7,12,4,8,120,49,39,27,6,9,0,14,7,11,36,36,32,29,21,17,2,4,4,6,8,11,0,14,0,14,7,10
2024,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,668,196,0,19,0,19,0,19,0,19,0,19,0,19,0,19,177,139,45,45,22,25,0,19,17,20,93,127,0,19,440,125,127,73,72,46,13,16,42,26,169,100,17,23,51,32,7,12,0,19,9,14,0,19,27,24,8,12
2024,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,526,102,22,36,0,14,22,36,0,14,0,14,0,14,0,14,180,91,29,33,34,41,0,14,21,26,68,53,28,45,255,102,8,14,32,35,17,20,32,39,83,63,83,66,69,47,16,24,0,14,0,14,0,14,38,38,15,14
2024,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,291,104,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,259,99,56,60,69,75,0,19,6,11,120,76,8,15,32,29,11,18,0,19,12,17,0,19,9,14,0,19
2024,06037603706,Census Tract 6037.06,Alondra Park,Los Angeles County,California,AlondraPark,985,88,118,78,0,14,28,45,38,47,0,14,52,52,0,14,268,120,17,28,19,27,64,68,87,68,81,68,0,14,499,107,64,44,70,63,47,39,75,63,243,121,0,14,100,71,0,14,0,14,0,14,0,14,100,71,0,14
2024,06037460101,Census Tract 4601.01,Altadena,Los Angeles County,California,Altadena,151,75,0,19,0,19,0,19,0,19,0,19,0,19,0,19,35,40,17,28,0,19,18,29,0,19,0,19,0,19,75,50,0,19,0,19,13,22,13,22,41,40,8,20,41,47,0,19,0,19,0,19,0,19,41,47,0,19
2024,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,439,140,58,65,0,19,0,19,0,19,0,19,58,65,0,19,71,70,0,19,0,19,0,19,0,19,71,70,0,19,219,111,32,41,14,26,43,60,13,25,117,98,0,19,91,65,19,29,0,19,18,29,0,19,54,53,0,19
2024,06037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,196,93,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,177,88,33,31,68,71,0,14,0,14,64,50,12,18,19,21,0,14,0,14,0,14,0,14,19,21,0,14
2024,06037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,332,180,0,14,0,14,0,14,0,14,0,14,0,14,0,14,45,53,0,14,35,52,0,14,0,14,10,16,0,14,245,170,38,37,0,14,10,16,26,33,69,56,102,157,42,27,18,24,0,14,6,11,7,14,11,17,0,14
2024,06037460401,Census Tract 4604.01,Altadena,Los Angeles County,California,Altadena,138,48,0,14,0,14,0,14,0,14,0,14,0,14,0,14,11,17,0,14,0,14,0,14,11,17,0,14,0,14,113,46,32,26,0,14,9,10,17,24,55,43,0,14,14,16,9,15,0,14,0,14,0,14,5,7,0,14
2024,06037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,441,113,32,46,0,19,0,19,0,19,32,46,0,19,0,19,145,91,9,19,0,19,0,19,10,15,110,88,16,31,264,105,38,47,46,39,55,57,39,33,86,60,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
2024,06037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,592,118,5,8,0,19,0,19,0,19,0,19,0,19,5,8,51,46,16,19,11,17,0,19,0,19,24,42,0,19,296,121,8,13,12,18,27,32,10,17,158,97,81,88,240,85,0,19,7,12,3,7,23,36,190,83,17,22
2024,06037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,232,95,11,17,11,17,0,14,0,14,0,14,0,14,0,14,57,61,0,14,0,14,6,10,0,14,51,60,0,14,102,58,34,43,11,18,9,13,8,12,24,24,16,18,62,49,7,11,0,14,0,14,0,14,45,46,10,17
2024,06037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,900,291,0,19,0,19,0,19,0,19,0,19,0,19,0,19,195,133,54,68,0,19,0,19,0,19,80,95,61,96,542,253,197,178,0,19,96,73,29,45,220,135,0,19,163,117,0,19,8,13,56,77,15,25,71,72,13,21
2024,06037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,726,221,47,65,47,65,0,19,0,19,0,19,0,19,0,19,21,31,16,26,0,19,0,19,5,20,0,19,0,19,496,196,123,91,0,19,102,80,45,56,200,160,26,41,162,110,0,19,22,36,0,19,0,19,140,105,0,19
2024,06037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,194,80,0,14,0,14,0,14,0,14,0,14,0,14,0,14,43,34,22,25,10,17,11,18,0,14,0,14,0,14,81,50,29,31,16,24,0,14,0,14,36,30,0,14,70,66,0,14,8,13,28,45,0,14,34,43,0,14
2024,06037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,145,80,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,84,54,65,55,8,15,0,14,0,14,0,14,11,18,61,64,10,17,0,14,0,14,0,14,5,8,46,60
2024,06037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,737,162,0,14,0,14,0,14,0,14,0,14,0,14,0,14,142,89,7,12,11,17,66,62,0,14,58,61,0,14,436,114,67,43,61,43,49,65,57,50,202,111,0,14,159,84,23,25,0,14,0,14,0,14,76,65,60,55
2024,06037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,661,139,0,14,0,14,0,14,0,14,0,14,0,14,0,14,72,67,11,19,0,14,40,61,21,24,0,14,0,14,366,126,67,45,24,20,0,14,61,68,193,98,21,24,223,99,63,65,11,18,0,14,0,14,135,108,14,23
2024,06037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1166,197,6,12,0,14,0,14,0,14,0,14,6,12,0,14,224,105,37,45,30,47,0,14,44,55,80,55,33,44,651,167,169,126,85,59,19,22,95,63,271,123,12,18,285,104,9,16,8,12,0,14,16,26,197,94,55,65
2024,06037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1527,231,8,13,0,19,0,19,0,19,0,19,8,13,0,19,247,97,46,46,75,68,13,23,28,23,85,59,0,19,1050,236,423,195,126,87,73,60,41,33,339,133,48,52,222,102,41,51,0,19,29,28,0,19,119,67,33,55
2024,06037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,1302,342,0,19,0,19,0,19,0,19,0,19,0,19,0,19,242,152,132,147,49,79,16,24,0,19,45,78,0,19,825,319,90,95,20,32,166,116,12,19,523,300,14,22,235,141,94,116,50,31,0,19,0,19,79,86,12,19
2024,06037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,291,95,0,14,0,14,0,14,0,14,0,14,0,14,0,14,19,31,0,14,0,14,0,14,0,14,19,31,0,14,231,86,84,50,9,16,13,19,8,13,103,63,14,18,41,34,10,18,0,14,0,14,0,14,31,28,0,14
2024,06037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,595,163,15,17,0,19,0,19,0,19,0,19,0,19,15,17,105,72,9,14,35,45,0,19,10,17,24,40,27,44,317,110,30,30,15,21,40,47,70,62,112,93,50,44,158,119,0,19,0,19,6,10,20,32,103,106,29,40
2024,06037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,377,111,0,14,0,14,0,14,0,14,0,14,0,14,0,14,137,76,37,51,0,14,10,12,49,53,41,44,0,14,196,95,54,65,24,28,34,35,9,14,70,41,5,8,44,28,0,14,7,11,5,8,0,14,14,14,18,22
2024,06037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,352,147,9,15,0,14,0,14,0,14,0,14,9,15,0,14,32,31,17,26,10,16,0,14,5,8,0,14,0,14,124,65,0,14,40,44,0,14,24,27,60,46,0,14,187,134,0,14,0,14,98,98,0,14,89,92,0,14
2024,06037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,553,122,0,14,0,14,0,14,0,14,0,14,0,14,0,14,87,67,11,16,0,14,0,14,0,14,76,65,0,14,319,101,34,38,6,12,67,61,0,14,194,102,18,20,147,61,58,49,6,10,16,22,0,14,51,43,16,18
2024,06037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,366,139,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,229,127,78,54,0,14,0,14,22,26,129,110,0,14,137,55,0,14,6,10,19,30,0,14,99,52,13,19
2024,06037431701,Census Tract 4317.01,Arcadia,Los Angeles County,California,Arcadia,674,193,15,26,0,19,0,19,0,19,15,26,0,19,0,19,166,113,31,55,0,19,0,19,83,119,52,59,0,19,379,184,115,105,18,42,0,19,0,19,234,119,12,20,114,86,0,19,0,19,0,19,42,66,57,51,15,23
2024,06037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,745,160,0,19,0,19,0,19,0,19,0,19,0,19,0,19,222,116,58,80,0,19,0,19,45,70,101,68,18,28,388,117,69,50,33,33,53,40,0,19,216,96,17,26,135,81,15,24,0,19,0,19,20,32,67,63,33,40
2024,06037432502,Census Tract 4325.02,Arcadia,Los Angeles County,California,Arcadia,294,113,0,14,0,14,0,14,0,14,0,14,0,14,0,14,35,33,0,14,14,22,6,10,0,14,15,23,0,14,193,98,50,43,48,54,42,66,18,27,35,28,0,14,66,43,0,14,0,14,14,26,15,24,9,14,28,28
2024,06037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,252,75,0,14,0,14,0,14,0,14,0,14,0,14,0,14,61,42,28,29,0,14,16,22,0,14,17,25,0,14,191,72,103,57,2,11,5,10,0,14,68,51,13,20,0,14,0,14,0,14,0,14,0,14,0,14,0,14
2024,06037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,829,183,45,47,19,29,0,19,0,19,0,19,4,7,22,36,122,71,36,44,34,31,10,15,0,19,42,43,0,19,493,158,111,76,83,81,60,67,79,69,160,99,0,19,169,82,20,24,0,19,40,63,0,19,84,59,25,26
2024,06037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1197,240,27,36,0,19,0,19,19,31,8,18,0,19,0,19,73,62,0,19,37,44,0,19,0,19,36,43,0,19,839,224,206,135,111,171,58,72,139,103,325,162,0,19,258,146,28,37,83,77,43,49,20,40,84,123,0,19
2024,06037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,602,230,40,63,0,14,0,14,0,14,40,63,0,14,0,14,71,77,0,14,0,14,0,14,37,59,34,54,0,14,491,232,147,131,41,68,43,71,125,128,93,109,42,68,0,14,0,14,0,14,0,14,0,14,0,14,0,14
2024,06037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,66,54,0,14,0,14,0,14,0,14,0,14,0,14,0,14,54,51,0,14,16,25,0,14,38,58,0,14,0,14,12,21,12,21,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14
2024,06037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,453,142,25,37,0,19,0,19,0,19,0,19,25,37,0,19,58,56,0,19,0,19,12,19,11,18,35,52,0,19,317,130,65,56,71,68,15,20,12,19,154,92,0,19,53,53,0,19,0,19,0,19,0,19,20,24,33,52
2024,06037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,307,127,9,15,0,14,0,14,0,14,0,14,9,15,0,14,76,82,0,14,0,14,0,14,24,39,0,14,52,72,199,117,31,45,28,41,19,26,0,14,101,85,20,33,23,25,0,14,0,14,10,16,0,14,5,10,8,12
2024,06037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,81,47,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,74,45,29,35,0,14,0,14,0,14,45,41,0,14,7,13,0,14,0,14,0,14,0,14,7,13,0,14
2024,06037980035,Census Tract 9800.35,Avocado Heights,Los Angeles County,California,AvocadoHeights,125,50,25,27,0,14,14,21,0,14,0,14,11,16,0,14,7,7,2,2,1,2,0,14,0,14,4,6,0,14,70,39,19,19,7,8,0,14,31,28,13,16,0,14,23,22,19,21,2,3,0,14,1,3,1,2,0,14
2024,06037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,774,165,0,14,0,14,0,14,0,14,0,14,0,14,0,14,297,110,57,52,45,49,39,50,55,60,101,81,0,14,424,143,87,62,33,52,54,53,67,78,160,85,23,34,53,39,10,17,10,15,19,32,0,14,8,14,6,10
2024,06037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,497,196,8,10,0,14,0,14,0,14,0,14,8,10,0,14,135,84,55,72,31,35,10,17,16,28,6,11,17,26,280,156,7,12,87,79,0,14,29,47,119,111,38,50,74,74,0,14,63,72,7,20,0,14,4,6,0,14
2024,06037400605,Census Tract 4006.05,Azusa,Los Angeles County,California,Azusa,493,128,81,61,16,27,0,19,0,19,25,40,40,44,0,19,104,104,0,19,68,74,0,19,0,19,36,64,0,19,207,95,18,20,0,19,28,44,32,52,108,72,21,23,101,66,31,38,0,19,0,19,0,19,52,53,18,31
2024,06037400801,Census Tract 4008.01,Azusa,Los Angeles County,California,Azusa,542,140,0,19,0,19,0,19,0,19,0,19,0,19,0,19,183,132,0,19,122,124,13,20,3,5,45,46,0,19,315,125,54,59,43,41,0,19,41,57,150,98,27,32,44,49,0,19,0,19,0,19,14,22,6,12,24,43
2024,06037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,517,86,7,10,0,14,0,14,0,14,0,14,7,10,0,14,144,65,22,25,60,53,37,34,17,21,8,12,0,14,334,94,29,27,70,56,63,47,58,50,114,71,0,14,32,28,0,14,1,2,0,14,9,16,22,25,0,14
2024,06037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,424,158,0,19,0,19,0,19,0,19,0,19,0,19,0,19,156,119,0,19,0,19,0,19,29,46,127,108,0,19,256,110,39,52,36,52,0,19,47,36,124,88,10,16,12,19,12,19,0,19,0,19,0,19,0,19,0,19
2024,06037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,534,126,4,7,0,14,0,14,0,14,0,14,4,7,0,14,186,87,0,14,19,23,80,72,29,47,58,60,0,14,250,93,11,18,8,14,57,71,76,68,98,60,0,14,94,87,0,14,0,14,0,14,0,14,94,87,0,14
2024,06037404203,Census Tract 4042.03,Azusa,Los Angeles County,California,Azusa,496,97,80,55,0,14,0,14,0,14,11,19,60,49,9,13,63,36,36,33,10,11,5,8,0,14,12,13,0,14,315,101,84,57,20,24,0,14,39,35,159,89,13,13,38,25,12,12,0,14,0,14,4,8,22,21,0,14
2024,06037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,1192,202,75,60,26,35,21,33,0,19,0,19,28,36,0,19,237,160,111,140,0,19,7,12,39,37,80,67,0,19,664,149,145,99,140,86,115,86,89,69,172,90,3,5,216,93,9,10,0,19,25,37,22,26,160,81,0,19
2024,06037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,225,65,0,14,0,14,0,14,0,14,0,14,0,14,0,14,35,32,6,9,0,14,0,14,0,14,29,31,0,14,182,54,45,51,36,37,4,6,0,14,97,41,0,14,8,12,8,12,0,14,0,14,0,14,0,14,0,14
2024,06037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,520,124,52,61,25,41,0,14,0,14,27,43,0,14,0,14,107,81,39,59,8,12,9,15,11,17,40,48,0,14,288,116,46,38,47,52,111,105,4,6,80,56,0,14,73,53,0,14,7,10,0,14,0,14,42,38,24,36
2024,06037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,421,125,8,16,8,16,0,14,0,14,0,14,0,14,0,14,92,59,23,27,28,27,19,24,0,14,22,39,0,14,317,123,70,67,15,18,23,33,11,18,162,91,36,41,4,8,0,14,0,14,0,14,0,14,4,8,0,14
