YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M
2022,06037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,81,57,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,21,0,13,0,13,0,13,0,13,20,21,0,13,28,22,15,21,0,13,0,13,0,13,13,16,0,13,33,49,0,13,0,13,0,13,0,13,33,49,0,13
2022,06037910814,Census Tract 9108.14,Agua Dulce,Los Angeles County,California,AguaDulce,83,54,7,11,0,13,0,13,0,13,0,13,7,11,0,13,23,38,0,13,23,38,0,13,0,13,0,13,0,13,53,36,12,16,0,13,0,13,0,13,25,31,16,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13
2022,06037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,1041,147,26,34,0,13,0,13,20,33,6,10,0,13,0,13,274,97,96,72,46,46,54,44,18,29,53,49,7,11,460,144,211,111,51,34,71,53,30,37,90,61,7,11,281,86,0,13,12,19,35,22,8,12,196,78,30,28
2022,06037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,1234,151,62,49,0,13,19,31,0,13,0,13,43,37,0,13,410,147,136,87,55,49,9,13,44,60,128,66,38,39,669,158,126,51,161,96,154,98,18,20,210,75,0,13,93,49,4,6,6,9,0,13,26,31,45,34,12,18
2022,06037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,1381,171,40,43,25,39,0,13,0,13,0,13,8,12,7,10,268,85,46,46,48,30,29,28,46,45,99,56,0,13,771,180,139,57,182,115,85,62,29,31,322,109,14,21,302,85,49,47,7,11,17,20,27,28,193,81,9,13
2022,06037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,1219,226,101,81,13,21,41,64,0,19,0,19,47,59,0,19,296,126,108,77,77,83,4,12,40,40,67,88,0,19,662,205,118,118,155,117,0,19,32,39,344,146,13,31,160,96,37,44,0,19,0,19,14,23,109,82,0,19
2022,06037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,273,101,0,13,0,13,0,13,0,13,0,13,0,13,0,13,34,32,11,17,0,13,0,13,14,22,9,14,0,13,181,81,57,48,0,13,35,43,0,13,79,59,10,16,58,58,0,13,11,17,0,13,0,13,47,56,0,13
2022,06037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,436,117,8,12,0,13,0,13,0,13,8,12,0,13,0,13,106,64,14,22,26,26,0,13,10,16,56,48,0,13,215,96,76,75,32,42,9,14,10,19,88,53,0,13,107,53,10,15,0,13,8,13,0,13,89,47,0,13
2022,06037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,1306,216,0,13,0,13,0,13,0,13,0,13,0,13,0,13,224,112,57,51,54,55,29,45,59,70,25,26,0,13,888,203,250,142,80,62,152,81,50,42,327,125,29,37,194,68,35,37,18,21,4,6,20,28,106,55,11,19
2022,06037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,1276,194,46,51,0,13,0,13,0,13,0,13,46,51,0,13,331,125,141,82,75,68,8,13,0,13,54,39,53,62,735,165,152,87,111,79,59,56,58,40,253,107,102,61,164,110,8,14,0,13,69,80,0,13,87,80,0,13
2022,06037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,1064,236,44,36,0,13,7,11,0,13,0,13,20,22,17,27,229,84,24,24,25,26,42,43,29,36,105,70,4,8,676,234,115,74,58,46,45,43,0,13,408,236,50,44,115,52,7,11,22,22,0,13,0,13,65,54,21,25
2022,06037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,680,192,16,26,0,13,0,13,0,13,0,13,16,26,0,13,233,162,181,157,19,23,0,13,0,13,33,31,0,13,336,122,94,55,37,36,14,23,22,27,143,95,26,27,95,39,0,13,0,13,8,14,0,13,77,36,10,16
2022,06037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,1211,189,31,32,31,32,0,13,0,13,0,13,0,13,0,13,116,67,9,15,0,13,0,13,8,13,82,63,17,20,738,191,126,108,108,78,91,78,139,119,274,134,0,13,326,100,24,18,0,13,45,43,0,13,217,87,40,42
2022,06037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,1420,249,47,42,15,23,0,19,0,19,0,19,32,36,0,19,472,170,81,63,11,20,105,109,34,39,227,136,14,24,666,187,72,69,58,54,23,37,78,77,406,182,29,35,235,127,82,94,11,19,54,49,0,19,78,74,10,16
2022,06037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,537,191,0,13,0,13,0,13,0,13,0,13,0,13,0,13,110,79,35,38,26,39,0,13,29,45,20,31,0,13,299,164,10,16,46,36,13,21,15,23,194,161,21,24,128,53,26,26,0,13,7,10,0,13,81,45,14,16
2022,06037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,621,103,12,16,0,13,4,8,8,13,0,13,0,13,0,13,242,97,72,69,9,13,52,51,28,33,61,68,20,30,297,86,57,49,47,50,34,37,10,17,149,77,0,13,70,33,20,20,0,13,0,13,0,13,32,24,18,21
2022,06037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,831,163,9,13,0,13,0,13,0,13,0,13,0,13,9,13,130,53,45,35,9,15,0,13,30,37,46,41,0,13,614,163,132,102,145,82,64,90,71,54,202,93,0,13,78,66,0,13,0,13,30,46,0,13,48,49,0,13
2022,06037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,608,113,0,13,0,13,0,13,0,13,0,13,0,13,0,13,168,53,36,27,34,31,42,37,22,37,34,30,0,13,368,115,110,85,89,69,9,13,23,29,129,65,8,13,72,45,35,36,0,13,8,14,0,13,20,23,9,13
2022,06037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,1284,153,67,58,18,28,18,29,0,19,0,19,31,35,0,19,271,115,77,54,8,13,19,29,0,19,167,99,0,19,804,161,155,83,40,33,69,52,56,58,442,118,42,34,142,62,0,19,16,18,17,18,15,16,76,49,18,21
2022,06037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,142,56,19,30,0,13,0,13,0,13,0,13,19,30,0,13,13,12,0,13,4,7,0,13,9,14,0,13,0,13,68,36,28,23,5,8,0,13,0,13,14,11,21,25,42,32,4,6,4,6,0,13,0,13,7,10,27,29
2022,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,661,152,0,19,0,19,0,19,0,19,0,19,0,19,0,19,161,140,35,43,4,8,25,39,0,19,97,133,0,19,384,106,89,54,83,51,11,13,47,32,146,80,8,13,116,67,7,12,0,19,9,14,8,14,84,62,8,12
2022,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,505,120,63,54,0,13,21,34,0,13,0,13,42,41,0,13,148,66,7,11,13,21,0,13,31,40,97,58,0,13,208,81,14,18,31,29,34,36,9,15,59,46,61,49,86,43,0,13,0,13,0,13,0,13,77,42,9,15
2022,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,187,81,0,19,0,19,0,19,0,19,0,19,0,19,0,19,10,15,0,19,0,19,0,19,10,15,0,19,0,19,114,75,39,57,34,49,13,21,0,19,22,22,6,11,63,49,0,19,0,19,25,32,0,19,9,15,29,37
2022,06037603706,Census Tract 6037.06,Alondra Park,Los Angeles County,California,AlondraPark,1018,116,66,64,0,13,28,44,0,13,0,13,38,46,0,13,146,108,0,13,0,13,28,48,30,48,88,88,0,13,668,145,148,86,8,14,69,79,160,107,250,106,33,53,138,69,24,37,0,13,0,13,41,65,73,60,0,13
2022,06037460101,Census Tract 4601.01,Altadena,Los Angeles County,California,Altadena,214,72,0,19,0,19,0,19,0,19,0,19,0,19,0,19,32,37,0,19,14,23,18,29,0,19,0,19,0,19,182,72,0,19,0,19,0,19,66,101,116,81,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
2022,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,301,136,41,58,0,19,0,19,0,19,0,19,41,58,0,19,103,86,0,19,0,19,0,19,15,24,88,82,0,19,131,105,42,44,14,23,47,77,28,38,0,19,0,19,26,26,0,19,13,23,0,19,0,19,13,24,0,19
2022,06037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,275,108,0,13,0,13,0,13,0,13,0,13,0,13,0,13,63,70,0,13,0,13,15,21,0,13,48,69,0,13,195,83,115,62,19,24,0,13,0,13,48,44,13,21,17,19,0,13,0,13,0,13,0,13,17,19,0,13
2022,06037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,398,186,0,13,0,13,0,13,0,13,0,13,0,13,0,13,47,40,18,25,0,13,13,21,16,25,0,13,0,13,277,177,13,21,0,13,19,33,32,39,111,76,102,157,74,55,47,47,0,13,14,23,0,13,13,21,0,13
2022,06037460401,Census Tract 4604.01,Altadena,Los Angeles County,California,Altadena,154,53,4,5,0,13,0,13,0,13,0,13,0,13,4,5,12,17,0,13,0,13,0,13,12,17,0,13,0,13,125,46,27,22,0,13,12,11,4,5,82,44,0,13,13,15,9,14,0,13,0,13,0,13,4,6,0,13
2022,06037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,376,111,25,36,0,19,25,36,0,19,0,19,0,19,0,19,85,66,11,19,0,19,0,19,0,19,38,42,36,44,199,85,22,23,31,23,29,42,49,40,68,51,0,19,67,63,0,19,0,19,0,19,0,19,67,63,0,19
2022,06037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,615,120,6,10,0,19,0,19,0,19,0,19,0,19,6,10,78,63,33,31,8,12,0,19,0,19,37,55,0,19,278,100,44,52,59,51,30,31,34,31,46,51,65,66,253,83,43,45,25,22,9,15,22,36,112,64,42,38
2022,06037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,218,83,11,18,11,18,0,13,0,13,0,13,0,13,0,13,74,63,0,13,8,13,7,11,0,13,59,62,0,13,110,59,45,38,0,13,11,17,0,13,39,39,15,16,23,21,0,13,9,13,0,13,0,13,7,12,7,11
2022,06037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,1075,270,33,53,0,19,0,19,0,19,0,19,0,19,33,53,194,126,97,96,0,19,17,28,0,19,80,89,0,19,641,242,205,180,84,72,17,29,44,52,291,164,0,19,207,134,0,19,14,23,48,78,13,21,132,104,0,19
2022,06037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,728,172,56,89,56,89,0,19,0,19,0,19,0,19,0,19,102,97,57,89,0,19,18,28,8,21,19,29,0,19,382,142,96,75,31,34,56,89,50,59,110,69,39,44,188,104,0,19,54,52,0,19,14,22,68,54,52,81
2022,06037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,233,99,0,13,0,13,0,13,0,13,0,13,0,13,0,13,46,47,0,13,21,23,0,13,25,40,0,13,0,13,117,61,15,24,27,41,0,13,0,13,51,39,24,33,70,60,0,13,22,35,0,13,0,13,35,42,13,22
2022,06037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,129,69,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,108,69,72,63,9,13,0,13,9,14,0,13,18,21,21,22,9,13,0,13,0,13,0,13,4,8,8,14
2022,06037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,840,139,22,34,0,19,0,19,0,19,0,19,0,19,22,34,177,83,18,20,9,15,104,74,0,19,46,66,0,19,424,126,116,64,64,46,70,66,45,43,129,86,0,19,217,92,30,26,0,19,0,19,0,19,135,77,52,42
2022,06037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,621,115,0,13,0,13,0,13,0,13,0,13,0,13,0,13,54,39,12,18,0,13,0,13,37,33,5,12,0,13,369,111,74,48,85,67,35,53,0,13,142,69,33,32,198,96,54,64,0,13,0,13,0,13,131,88,13,21
2022,06037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1193,205,8,17,0,13,0,13,0,13,0,13,8,17,0,13,208,96,38,31,37,46,0,13,49,55,84,74,0,13,776,156,119,94,87,49,13,20,139,86,371,115,47,51,201,99,0,13,0,13,10,15,17,27,138,82,36,54
2022,06037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1514,220,32,43,0,19,32,43,0,19,0,19,0,19,0,19,255,103,54,51,88,76,22,28,23,36,34,31,34,40,1006,235,309,171,172,127,155,105,12,16,315,127,43,52,221,101,0,19,11,16,13,20,11,17,151,77,35,57
2022,06037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,1123,305,0,19,0,19,0,19,0,19,0,19,0,19,0,19,72,89,0,19,72,89,0,19,0,19,0,19,0,19,808,293,145,110,25,40,211,133,11,19,416,259,0,19,243,107,45,71,65,31,0,19,0,19,120,90,13,20
2022,06037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,248,96,0,13,0,13,0,13,0,13,0,13,0,13,0,13,43,50,0,13,0,13,0,13,11,18,32,47,0,13,172,83,44,45,0,13,11,18,19,24,89,55,9,14,33,35,7,16,0,13,0,13,0,13,26,30,0,13
2022,06037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,575,165,7,12,0,19,0,19,0,19,0,19,0,19,7,12,82,71,10,16,7,13,0,19,0,19,39,54,26,43,362,110,67,47,34,28,38,59,23,30,168,92,32,33,124,110,22,23,0,19,10,15,0,19,92,106,0,19
2022,06037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,277,99,0,13,0,13,0,13,0,13,0,13,0,13,0,13,76,65,35,50,0,13,4,6,0,13,37,41,0,13,169,73,55,62,4,7,15,17,8,12,87,45,0,13,32,29,0,13,7,10,0,13,0,13,15,21,10,16
2022,06037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,382,133,9,15,0,13,0,13,0,13,0,13,9,15,0,13,5,8,0,13,0,13,0,13,5,8,0,13,0,13,135,65,0,13,10,15,20,28,22,26,83,53,0,13,233,133,0,13,0,13,79,90,28,45,95,82,31,35
2022,06037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,498,127,0,13,0,13,0,13,0,13,0,13,0,13,0,13,96,69,0,13,0,13,40,47,0,13,56,59,0,13,294,104,58,63,16,25,26,29,0,13,174,92,20,28,108,62,46,47,10,16,16,23,0,13,28,30,8,14
2022,06037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,326,146,0,13,0,13,0,13,0,13,0,13,0,13,0,13,26,41,0,13,0,13,0,13,0,13,26,41,0,13,248,132,60,60,1,6,0,13,18,24,169,124,0,13,52,30,0,13,9,14,14,22,10,15,19,22,0,13
2022,06037431701,Census Tract 4317.01,Arcadia,Los Angeles County,California,Arcadia,716,236,0,19,0,19,0,19,0,19,0,19,0,19,0,19,133,101,63,73,0,19,0,19,40,66,17,28,13,21,461,196,62,63,44,48,0,19,34,60,235,155,86,83,122,85,0,19,9,18,0,19,63,69,50,48,0,19
2022,06037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,910,186,0,19,0,19,0,19,0,19,0,19,0,19,0,19,225,120,49,79,0,19,0,19,0,19,156,92,20,33,505,165,55,38,87,87,30,31,71,80,244,126,18,29,180,105,11,18,26,42,21,32,22,37,65,59,35,42
2022,06037432502,Census Tract 4325.02,Arcadia,Los Angeles County,California,Arcadia,234,126,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,8,0,13,0,13,4,8,0,13,0,13,0,13,191,125,72,76,36,53,42,66,0,13,41,47,0,13,39,39,13,23,0,13,0,13,17,29,9,15,0,13
2022,06037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,224,52,0,13,0,13,0,13,0,13,0,13,0,13,0,13,49,36,14,23,6,10,29,29,0,13,0,13,0,13,159,56,83,46,6,8,18,18,2,5,50,35,0,13,16,25,0,13,0,13,0,13,0,13,16,25,0,13
2022,06037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,852,162,86,68,26,41,0,19,35,44,0,19,0,19,25,38,144,81,0,19,49,51,20,29,0,19,75,62,0,19,518,157,85,47,97,73,83,63,32,33,216,111,5,10,104,57,5,8,0,19,0,19,0,19,78,52,21,22
2022,06037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1085,186,58,78,0,19,0,19,0,19,4,13,49,72,5,19,56,57,0,19,23,39,0,19,0,19,33,37,0,19,738,182,59,52,233,179,63,75,46,50,337,146,0,19,233,138,36,43,40,41,22,35,19,43,116,116,0,19
2022,06037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,898,197,27,44,0,13,0,13,0,13,27,44,0,13,0,13,180,67,105,21,24,37,0,13,25,42,26,39,0,13,621,190,184,107,31,51,67,68,117,131,178,116,44,72,70,71,0,13,0,13,0,13,25,44,45,52,0,13
2022,06037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,54,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,19,0,13,0,13,0,13,12,19,0,13,0,13,42,36,12,19,0,13,0,13,0,13,16,25,14,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13
2022,06037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,443,129,0,19,0,19,0,19,0,19,0,19,0,19,0,19,55,52,0,19,0,19,10,16,10,15,35,47,0,19,354,132,43,31,58,72,40,45,12,18,193,104,8,12,34,34,0,19,20,28,0,19,0,19,14,17,0,19
2022,06037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,279,104,0,13,0,13,0,13,0,13,0,13,0,13,0,13,64,65,0,13,0,13,0,13,56,64,8,12,0,13,207,108,57,60,30,44,22,24,0,13,78,76,20,33,8,13,0,13,0,13,0,13,0,13,0,13,8,13
2022,06037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,192,95,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,14,0,13,0,13,0,13,6,10,0,13,5,9,181,92,66,64,45,47,0,13,0,13,70,56,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
2022,06037980035,Census Tract 9800.35,Avocado Heights,Los Angeles County,California,AvocadoHeights,126,45,10,16,0,13,0,13,0,13,0,13,10,16,0,13,14,12,8,8,2,3,0,13,0,13,4,6,0,13,91,44,41,31,7,8,0,13,30,27,13,15,0,13,11,11,9,11,1,3,0,13,0,13,1,2,0,13
2022,06037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,662,182,9,15,0,13,0,13,0,13,0,13,9,15,0,13,224,104,49,48,5,8,28,47,97,77,45,50,0,13,367,160,44,43,28,33,47,41,145,119,86,72,17,25,62,44,27,31,0,13,21,33,0,13,8,12,6,10
2022,06037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,682,159,9,11,0,13,0,13,0,13,0,13,9,11,0,13,192,100,65,85,52,43,28,27,23,36,16,21,8,14,348,127,21,26,122,86,0,13,30,36,137,71,38,50,133,84,0,13,67,68,43,53,12,19,3,7,8,13
2022,06037400605,Census Tract 4006.05,Azusa,Los Angeles County,California,Azusa,459,130,54,50,0,19,14,25,0,19,21,32,19,28,0,19,67,63,30,46,0,19,0,19,0,19,31,44,6,10,288,111,49,31,33,29,68,75,37,41,82,57,19,23,50,41,15,13,0,19,0,19,0,19,19,30,16,27
2022,06037400801,Census Tract 4008.01,Azusa,Los Angeles County,California,Azusa,420,139,0,19,0,19,0,19,0,19,0,19,0,19,0,19,127,106,0,19,65,72,0,19,2,5,60,66,0,19,237,77,98,57,19,21,9,14,31,40,54,45,26,31,56,43,0,19,5,9,0,19,0,19,26,22,25,37
2022,06037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,539,102,12,15,0,13,0,13,6,11,0,13,6,10,0,13,87,61,22,22,37,47,8,13,11,20,9,16,0,13,390,105,41,41,72,49,70,54,69,56,115,70,23,36,50,43,0,13,1,2,8,14,9,15,12,19,20,33
2022,06037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,470,160,0,19,0,19,0,19,0,19,0,19,0,19,0,19,157,101,0,19,0,19,0,19,24,28,111,101,22,32,301,146,45,51,29,45,16,21,0,19,188,113,23,26,12,18,12,18,0,19,0,19,0,19,0,19,0,19
2022,06037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,489,115,33,28,10,16,0,13,9,14,0,13,14,17,0,13,165,85,37,45,9,14,22,35,25,39,72,55,0,13,223,91,10,15,0,13,11,19,44,52,133,70,25,40,68,73,0,13,0,13,0,13,0,13,68,73,0,13
2022,06037404203,Census Tract 4042.03,Azusa,Los Angeles County,California,Azusa,440,92,74,49,0,13,14,21,0,13,12,18,37,38,11,15,75,39,31,29,12,13,0,13,12,20,20,14,0,13,256,84,71,47,17,17,0,13,28,26,104,62,36,30,35,25,11,11,0,13,6,8,0,13,18,21,0,13
2022,06037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,1117,183,64,56,36,37,0,19,0,19,7,13,21,32,0,19,297,173,106,153,25,29,17,28,44,40,86,61,19,28,590,127,163,92,131,79,25,28,34,34,225,82,12,15,166,72,0,19,0,19,0,19,4,11,143,68,19,22
2022,06037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,229,68,10,15,10,15,0,13,0,13,0,13,0,13,0,13,29,32,0,13,0,13,0,13,0,13,29,32,0,13,136,52,33,37,23,32,3,6,0,13,72,42,5,8,54,35,8,12,6,9,15,21,0,13,25,27,0,13
2022,06037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,422,107,0,13,0,13,0,13,0,13,0,13,0,13,0,13,130,87,49,65,0,13,0,13,18,21,63,57,0,13,262,87,35,32,55,43,75,65,19,24,70,49,8,13,30,25,0,13,4,6,0,13,0,13,26,24,0,13
2022,06037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,435,103,4,9,4,9,0,13,0,13,0,13,0,13,0,13,99,62,34,36,32,32,7,11,0,13,26,39,0,13,303,101,121,69,16,18,31,31,11,19,124,60,0,13,29,40,0,13,0,13,0,13,0,13,6,9,23,39
