YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M
2012,06037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,1260,176,52,82,0,18,0,18,0,18,0,18,52,82,0,18,339,112,158,97,61,70,55,81,0,18,65,76,0,18,559,148,158,103,125,70,81,95,28,32,135,83,32,35,310,116,82,70,0,18,41,45,18,29,123,92,46,47
2012,06037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,973,142,65,57,0,18,0,18,15,23,0,18,50,52,0,18,188,87,79,74,35,37,0,18,15,25,59,46,0,18,612,146,174,76,45,57,123,83,67,65,173,100,30,35,108,69,11,19,12,20,0,18,0,18,85,75,0,18
2012,06037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,1237,116,24,25,0,13,0,13,0,13,0,13,24,25,0,13,333,105,125,72,36,32,69,63,12,19,64,36,27,24,766,134,272,113,163,86,36,30,16,18,228,90,51,45,114,53,0,13,9,15,13,19,0,13,92,47,0,13
2012,06037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,458,114,0,13,0,13,0,13,0,13,0,13,0,13,0,13,105,69,46,51,0,13,24,27,0,13,22,36,13,20,291,99,95,64,86,61,0,13,0,13,101,58,9,14,62,42,0,13,0,13,0,13,0,13,56,42,6,10
2012,06037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,410,105,5,14,0,13,0,13,0,13,0,13,5,14,0,13,70,60,48,56,0,13,0,13,0,13,22,26,0,13,308,101,105,65,74,55,45,51,14,21,62,42,8,13,27,26,0,13,0,13,9,14,0,13,18,22,0,13
2012,06037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,1427,131,78,56,0,18,0,18,0,18,0,18,46,44,32,40,373,116,33,27,35,36,54,57,10,16,180,101,61,53,861,170,291,115,97,64,75,63,142,104,256,86,0,18,115,51,0,18,0,18,19,23,6,11,78,41,12,18
2012,06037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,1142,118,79,60,27,42,0,13,9,14,27,41,9,13,7,11,292,101,82,58,66,66,33,28,36,35,45,33,30,48,669,104,140,65,105,66,38,32,30,29,320,99,36,40,102,41,0,13,0,13,9,16,0,13,79,40,14,15
2012,06037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,1098,115,16,18,0,13,5,7,0,13,0,13,11,15,0,13,190,82,81,59,8,12,7,15,0,13,64,43,30,37,815,135,223,103,82,64,33,30,44,56,421,109,12,17,77,45,0,13,10,15,7,11,7,12,53,45,0,13
2012,06037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,544,104,21,24,0,13,9,14,0,13,12,19,0,13,0,13,169,90,56,55,5,9,15,23,20,32,37,41,36,42,286,87,48,38,35,43,0,13,7,8,174,69,22,29,68,49,0,13,0,13,0,13,10,17,28,29,30,33
2012,06037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,784,153,53,42,10,15,0,13,0,13,0,13,43,39,0,13,101,66,15,23,0,13,11,14,0,13,75,64,0,13,422,120,20,21,96,72,20,23,45,42,241,98,0,13,208,73,34,38,23,19,16,25,29,33,106,60,0,13
2012,06037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,1335,160,62,66,42,64,0,18,0,18,0,18,20,22,0,18,295,112,69,50,58,54,21,25,63,70,71,46,13,21,760,144,140,82,90,63,33,33,132,76,361,129,4,13,218,113,0,18,9,18,30,30,0,18,124,70,55,68
2012,06037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,562,121,8,13,0,13,0,13,0,13,0,13,0,13,8,13,79,63,0,13,11,18,29,46,9,14,0,13,30,45,324,114,47,49,39,33,41,50,27,27,148,91,22,36,151,68,12,19,0,13,15,24,7,10,83,56,34,31
2012,06037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,809,92,0,13,0,13,0,13,0,13,0,13,0,13,0,13,151,72,50,47,0,13,31,44,0,13,41,44,29,35,583,99,85,51,72,58,74,54,26,26,315,90,11,17,75,45,8,14,5,10,10,15,0,13,52,43,0,13
2012,06037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,767,97,23,20,0,13,0,13,1,6,0,13,22,18,0,13,173,77,7,11,39,39,59,59,6,10,62,61,0,13,532,109,67,33,28,19,73,63,29,45,331,94,4,9,39,32,10,17,0,13,7,12,0,13,10,16,12,21
2012,06037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,594,121,0,13,0,13,0,13,0,13,0,13,0,13,0,13,162,82,50,59,45,61,12,18,41,41,14,24,0,13,320,103,30,41,68,52,35,38,13,21,164,71,10,18,112,59,22,34,0,13,12,19,0,13,70,56,8,14
2012,06037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,990,152,52,45,0,13,2,7,0,13,0,13,38,39,12,20,218,77,35,35,23,35,40,37,5,8,115,59,0,13,601,133,72,55,46,46,67,50,31,41,341,120,44,50,119,68,0,13,0,13,10,16,0,13,109,65,0,13
2012,06037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,123,53,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,8,0,13,0,13,0,13,0,13,0,13,5,8,97,50,24,23,12,17,0,13,9,13,36,32,16,16,21,19,0,13,0,13,0,13,0,13,0,13,21,19
2012,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,600,143,0,18,0,18,0,18,0,18,0,18,0,18,0,18,190,97,73,48,0,18,43,49,0,18,66,76,8,13,349,116,79,63,6,12,55,52,68,75,129,71,12,20,61,44,0,18,0,18,0,18,7,11,25,27,29,33
2012,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,586,83,0,13,0,13,0,13,0,13,0,13,0,13,0,13,174,87,44,48,45,55,21,33,0,13,64,58,0,13,332,114,51,49,62,55,103,63,7,12,102,76,7,13,80,57,0,13,17,27,18,21,0,13,39,51,6,10
2012,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,324,110,0,18,0,18,0,18,0,18,0,18,0,18,0,18,123,74,12,21,21,32,0,18,27,43,63,47,0,18,164,73,20,24,14,22,0,18,8,14,109,66,13,17,37,28,0,18,0,18,0,18,0,18,28,27,9,14
2012,06037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,1643,131,145,97,0,18,31,47,11,18,0,18,103,86,0,18,536,162,72,72,32,40,68,69,32,51,288,116,44,65,827,166,199,82,83,60,80,73,32,41,427,125,6,10,135,61,8,16,7,14,11,18,8,13,101,54,0,18
2012,06037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,271,101,41,59,0,18,0,18,0,18,0,18,41,59,0,18,74,62,25,38,0,18,12,19,0,18,37,44,0,18,156,74,33,36,0,18,11,17,0,18,82,57,30,35,0,18,0,18,0,18,0,18,0,18,0,18,0,18
2012,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,486,148,0,18,0,18,0,18,0,18,0,18,0,18,0,18,157,87,15,24,0,18,0,18,22,36,120,77,0,18,287,141,158,108,101,90,0,18,0,18,28,35,0,18,42,40,0,18,0,18,0,18,12,20,15,24,15,24
2012,06037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,147,80,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,19,0,13,0,13,0,13,0,13,12,19,0,13,83,58,11,20,19,21,0,13,0,13,36,44,17,22,52,33,0,13,11,16,0,13,0,13,30,29,11,17
2012,06037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,235,81,0,13,0,13,0,13,0,13,0,13,0,13,0,13,58,43,0,13,6,10,0,13,0,13,52,44,0,13,150,70,56,52,8,10,12,18,0,13,74,49,0,13,27,20,0,13,0,13,10,17,0,13,17,19,0,13
2012,06037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,876,168,69,72,0,18,0,18,0,18,0,18,69,72,0,18,178,107,41,61,35,55,0,18,0,18,102,71,0,18,502,133,98,83,21,28,14,22,25,47,297,126,47,59,127,78,0,18,0,18,5,9,0,18,122,78,0,18
2012,06037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,621,147,0,18,0,18,0,18,0,18,0,18,0,18,0,18,185,87,0,18,0,18,19,32,40,41,106,71,20,19,318,105,28,41,30,38,40,50,40,47,144,74,36,31,118,56,22,26,0,18,12,18,0,18,63,48,21,25
2012,06037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,701,129,44,45,0,18,0,18,0,18,0,18,44,45,0,18,141,108,0,18,33,54,0,18,0,18,108,78,0,18,430,124,132,92,50,46,36,47,9,14,203,107,0,18,86,55,12,19,0,18,22,24,9,15,43,57,0,18
2012,06037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,292,106,0,13,0,13,0,13,0,13,0,13,0,13,0,13,103,68,20,24,30,33,0,13,0,13,53,54,0,13,175,76,15,23,30,33,43,42,9,14,32,23,46,46,14,17,0,13,0,13,9,15,0,13,5,8,0,13
2012,06037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,1158,211,0,18,0,18,0,18,0,18,0,18,0,18,0,18,195,93,88,63,26,38,19,32,9,16,53,49,0,18,709,172,233,134,99,83,47,41,87,84,243,116,0,18,254,98,0,18,30,37,22,33,0,18,181,97,21,35
2012,06037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,691,148,0,18,0,18,0,18,0,18,0,18,0,18,0,18,141,80,67,55,19,30,35,30,20,31,0,18,0,18,500,169,117,87,95,63,19,29,55,82,214,125,0,18,50,40,0,18,0,18,0,18,13,23,37,41,0,18
2012,06037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,242,85,0,13,0,13,0,13,0,13,0,13,0,13,0,13,29,31,10,17,19,25,0,13,0,13,0,13,0,13,206,81,27,23,57,56,0,13,0,13,112,71,10,15,7,11,0,13,0,13,0,13,0,13,0,13,7,11
2012,06037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,156,66,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,110,54,20,29,20,22,29,33,0,13,20,22,21,24,46,44,9,15,0,13,0,13,0,13,23,36,14,20
2012,06037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,714,103,32,40,0,18,0,18,0,18,0,18,32,40,0,18,193,88,70,50,29,36,13,20,44,44,30,48,7,12,358,103,59,62,8,13,90,60,18,29,163,81,20,25,131,88,0,18,0,18,0,18,0,18,131,88,0,18
2012,06037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,456,89,24,38,24,38,0,13,0,13,0,13,0,13,0,13,98,67,24,25,0,13,12,18,14,20,48,58,0,13,290,98,34,29,24,25,16,20,22,27,165,82,29,33,44,32,0,13,8,13,9,14,0,13,19,23,8,12
2012,06037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1133,132,64,47,0,13,0,13,0,13,0,13,14,22,50,46,207,73,49,35,41,36,48,45,20,22,41,30,8,12,692,150,147,102,53,38,44,35,13,21,393,130,42,42,170,59,0,13,34,31,7,12,12,20,78,45,39,42
2012,06037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1484,145,21,25,0,18,0,18,0,18,0,18,21,25,0,18,272,112,128,92,11,17,10,15,17,18,106,80,0,18,948,123,387,109,53,29,90,53,74,46,290,95,54,37,243,85,13,23,20,23,11,18,12,18,176,79,11,18
2012,06037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,1490,217,151,112,26,39,0,18,12,19,0,18,113,102,0,18,397,190,168,113,70,89,0,18,0,18,113,117,46,72,839,145,158,84,190,107,100,63,76,63,301,109,14,23,103,58,0,18,17,27,29,41,0,18,57,52,0,18
2012,06037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,392,102,6,11,0,13,0,13,0,13,0,13,0,13,6,11,62,61,39,58,10,16,0,13,0,13,0,13,13,20,266,94,83,65,21,20,9,17,14,17,50,35,89,55,58,36,0,13,0,13,0,13,25,28,11,18,22,23
2012,06037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,345,99,6,11,0,18,0,18,0,18,0,18,0,18,6,11,79,73,0,18,0,18,0,18,12,19,33,52,34,52,209,69,104,66,37,30,0,18,11,18,57,43,0,18,51,39,0,18,0,18,0,18,0,18,31,29,20,25
2012,06037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,937,151,0,13,0,13,0,13,0,13,0,13,0,13,0,13,250,111,74,65,63,72,8,13,20,23,85,69,0,13,512,130,194,112,26,38,81,73,45,35,166,71,0,13,175,84,17,30,0,13,0,13,50,49,108,70,0,13
2012,06037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,220,74,0,13,0,13,0,13,0,13,0,13,0,13,0,13,48,29,12,17,17,19,0,13,0,13,19,22,0,13,153,62,55,39,22,33,20,24,6,9,50,39,0,13,19,21,11,16,0,13,0,13,0,13,0,13,8,13
2012,06037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,229,106,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,22,12,20,0,13,0,13,4,8,0,13,0,13,188,97,22,27,29,42,54,59,0,13,59,54,24,40,25,24,0,13,10,14,0,13,0,13,15,20,0,13
2012,06037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,464,122,18,23,0,13,11,19,0,13,0,13,7,12,0,13,9,15,9,15,0,13,0,13,0,13,0,13,0,13,413,131,44,39,18,22,74,65,71,57,155,97,51,59,24,30,0,13,0,13,0,13,0,13,16,27,8,14
2012,06037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,229,77,9,13,0,13,0,13,0,13,0,13,9,13,0,13,13,22,13,22,0,13,0,13,0,13,0,13,0,13,101,59,11,16,34,26,0,13,0,13,56,50,0,13,106,50,0,13,8,13,20,22,0,13,78,46,0,13
2012,06037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,438,123,0,18,0,18,0,18,0,18,0,18,0,18,0,18,58,60,25,31,0,18,0,18,0,18,33,52,0,18,257,108,64,65,7,16,34,42,27,32,78,72,47,44,123,66,13,21,11,19,24,28,23,19,24,30,28,45
2012,06037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,608,125,0,18,0,18,0,18,0,18,0,18,0,18,0,18,29,29,12,19,0,18,0,18,0,18,17,23,0,18,464,129,18,22,83,73,98,73,31,32,206,95,28,46,115,59,9,15,0,18,0,18,0,18,78,49,28,26
2012,06037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,647,99,0,13,0,13,0,13,0,13,0,13,0,13,0,13,109,64,0,13,12,20,0,13,10,16,76,58,11,17,427,104,112,59,57,51,22,26,35,23,201,81,0,13,111,65,0,13,0,13,0,13,17,17,94,63,0,13
2012,06037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,722,181,27,31,0,18,0,18,0,18,0,18,11,18,16,25,32,37,0,18,17,28,0,18,0,18,0,18,15,24,485,154,64,64,69,71,86,75,36,40,230,98,0,18,178,88,18,29,0,18,56,67,31,35,73,59,0,18
2012,06037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,307,87,7,11,0,13,0,13,0,13,0,13,7,11,0,13,130,64,29,31,22,33,6,9,8,12,65,51,0,13,120,44,59,33,15,17,0,13,6,9,40,28,0,13,50,36,0,13,0,13,0,13,10,13,35,37,5,7
2012,06037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,1021,124,95,70,0,18,13,15,0,18,20,31,62,57,0,18,173,60,8,13,16,19,12,13,25,22,96,56,16,19,621,138,111,73,61,52,61,58,64,57,301,129,23,37,132,66,18,21,0,18,0,18,0,18,89,62,25,23
2012,06037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,413,111,0,13,0,13,0,13,0,13,0,13,0,13,0,13,38,42,16,24,0,13,0,13,0,13,22,34,0,13,344,105,21,25,71,70,54,54,31,33,160,69,7,10,31,27,0,13,0,13,0,13,0,13,11,15,20,22
2012,06037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,145,77,12,19,0,13,0,13,0,13,0,13,12,19,0,13,9,15,0,13,0,13,9,15,0,13,0,13,0,13,93,68,0,13,2,6,0,13,7,12,84,69,0,13,31,31,0,13,14,23,11,17,0,13,6,11,0,13
2012,06037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,155,71,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,132,66,0,13,10,16,0,13,23,32,99,55,0,13,23,24,11,17,0,13,0,13,0,13,0,13,12,17
2012,06037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,556,104,0,18,0,18,0,18,0,18,0,18,0,18,0,18,58,50,14,22,9,14,0,18,26,40,9,15,0,18,351,110,51,38,65,44,11,17,13,20,169,105,42,49,147,60,13,14,6,10,0,18,0,18,117,63,11,17
2012,06037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,186,80,0,13,0,13,0,13,0,13,0,13,0,13,0,13,34,46,0,13,34,46,0,13,0,13,0,13,0,13,145,80,36,33,19,24,0,13,0,13,90,69,0,13,7,11,0,13,0,13,0,13,0,13,7,11,0,13
2012,06037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,836,108,34,40,0,18,0,18,0,18,9,13,25,38,0,18,128,64,55,39,23,24,0,18,0,18,50,49,0,18,632,111,179,85,62,35,91,73,80,60,220,83,0,18,42,28,0,18,7,11,0,18,0,18,35,26,0,18
2012,06037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,992,224,17,29,0,18,0,18,17,29,0,18,0,18,0,18,219,164,73,87,0,18,0,18,0,18,146,139,0,18,703,201,122,81,125,100,109,81,27,29,303,166,17,29,53,48,0,18,0,18,20,33,0,18,33,36,0,18
2012,06037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,893,105,24,29,0,13,0,13,0,13,0,13,24,29,0,13,235,77,54,44,15,23,34,33,21,24,111,60,0,13,536,98,99,54,86,56,66,50,48,40,175,64,62,45,98,48,6,9,15,23,11,19,7,10,59,41,0,13
2012,06037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,112,67,11,18,0,13,0,13,0,13,0,13,0,13,11,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,86,60,29,33,0,13,45,52,0,13,0,13,12,19,15,24,15,24,0,13,0,13,0,13,0,13,0,13
2012,06037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,238,71,29,31,18,27,0,13,0,13,0,13,11,17,0,13,8,11,0,13,0,13,0,13,0,13,8,11,0,13,182,60,31,27,4,6,12,12,13,16,97,50,25,27,19,30,0,13,0,13,19,30,0,13,0,13,0,13
2012,06037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,354,109,12,19,0,18,0,18,0,18,0,18,12,19,0,18,33,30,0,18,11,19,0,18,0,18,22,24,0,18,228,105,45,44,0,18,30,48,18,29,79,69,56,77,81,60,0,18,18,30,0,18,23,34,0,18,40,46
2012,06037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,241,96,28,48,0,13,0,13,0,13,0,13,0,13,28,48,103,67,30,46,0,13,0,13,0,13,73,46,0,13,110,75,52,55,0,13,0,13,0,13,52,51,6,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13
2012,06037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,99,65,0,13,0,13,0,13,0,13,0,13,0,13,0,13,57,60,0,13,0,13,0,13,0,13,57,60,0,13,30,26,20,21,0,13,0,13,0,13,0,13,10,17,12,18,0,13,0,13,12,18,0,13,0,13,0,13
2012,06037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,117,59,10,15,0,18,0,18,0,18,0,18,10,15,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,68,50,24,38,0,18,0,18,0,18,36,33,8,13,39,30,3,5,0,18,8,14,0,18,7,10,21,23
