YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M
2017,06037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,89,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,79,51,19,25,0,12,9,14,30,30,15,22,6,10,10,16,0,12,0,12,0,12,0,12,10,16,0,12
2017,06037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,20,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,12,7,12,0,12,0,12,0,12,0,12,0,12,13,15,5,9,0,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
2017,06037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,82,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,22,12,19,0,12,0,12,0,12,0,12,8,11,53,37,0,12,12,19,0,12,0,12,29,26,12,18,9,14,0,12,0,12,0,12,0,12,0,12,9,14
2017,06037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,1045,100,62,38,0,12,0,12,8,13,4,7,40,37,10,14,220,83,19,20,18,20,0,12,21,22,162,81,0,12,487,124,149,88,25,23,19,20,77,53,198,74,19,29,276,75,43,33,10,16,63,38,9,16,151,74,0,12
2017,06037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,1102,99,30,35,0,12,0,12,0,12,0,12,0,12,30,35,356,108,151,91,32,33,30,33,0,12,143,70,0,12,605,110,140,63,50,45,31,24,56,35,292,81,36,39,111,76,32,48,0,12,0,12,17,19,62,50,0,12
2017,06037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,1520,103,70,43,0,12,0,12,0,12,0,12,48,36,22,28,323,83,143,68,14,15,33,33,40,38,67,50,26,29,819,126,123,57,73,35,62,45,70,59,467,118,24,30,308,71,17,19,0,12,32,25,36,29,216,78,7,11
2017,06037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,1192,166,57,67,0,17,0,17,0,17,0,17,57,67,0,17,250,136,37,59,79,80,43,67,0,17,75,57,16,24,693,171,238,127,150,102,29,34,31,40,207,118,38,37,192,92,11,20,15,24,28,34,16,26,122,70,0,17
2017,06037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,813,144,61,59,32,45,29,42,0,17,0,17,0,17,0,17,201,97,60,76,42,39,15,25,13,21,71,70,0,17,423,109,153,75,100,65,48,44,67,46,55,47,0,17,128,65,16,28,0,17,0,17,12,20,100,63,0,17
2017,06037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,1235,123,9,12,0,12,0,12,4,6,0,12,0,12,5,9,258,81,80,46,59,50,24,24,48,43,47,37,0,12,788,128,226,74,168,80,39,29,53,32,249,90,53,50,180,65,51,48,16,18,0,12,11,16,102,41,0,12
2017,06037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,383,102,9,14,9,14,0,12,0,12,0,12,0,12,0,12,54,33,10,17,13,19,10,16,14,21,7,13,0,12,216,90,73,54,39,50,8,14,41,54,32,49,23,25,104,61,0,12,20,24,0,12,0,12,40,42,44,46
2017,06037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,530,125,0,12,0,12,0,12,0,12,0,12,0,12,0,12,78,63,69,67,0,12,0,12,0,12,9,14,0,12,346,105,60,46,63,66,25,23,32,40,155,67,11,18,106,57,8,13,0,12,0,12,0,12,80,53,18,22
2017,06037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,1349,117,32,32,19,29,0,17,0,17,0,17,13,15,0,17,392,103,110,64,26,25,47,52,28,34,146,82,35,46,728,146,270,107,62,34,85,63,54,49,257,96,0,17,197,76,0,17,0,17,58,36,11,17,128,62,0,17
2017,06037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,1167,123,58,49,0,17,0,17,0,17,0,17,35,35,23,35,169,76,62,53,10,16,0,17,9,14,53,38,35,44,804,129,285,109,62,62,71,60,69,60,262,96,55,43,136,64,23,23,15,17,0,17,0,17,90,50,8,12
2017,06037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,1152,80,70,48,21,34,6,10,15,24,0,12,21,28,7,15,179,69,88,59,41,36,7,11,0,12,43,37,0,12,766,109,188,78,15,19,87,54,51,48,425,129,0,12,137,67,7,11,0,12,9,15,25,28,96,55,0,12
2017,06037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,554,69,0,12,0,12,0,12,0,12,0,12,0,12,0,12,65,38,5,7,11,12,0,12,0,12,31,26,18,23,407,78,98,51,70,56,31,22,46,37,157,58,5,8,82,45,0,12,0,12,8,12,5,7,35,32,34,33
2017,06037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,957,137,0,12,0,12,0,12,0,12,0,12,0,12,0,12,209,95,50,50,46,41,9,14,27,38,70,61,7,11,373,106,42,32,41,44,56,50,0,12,210,74,24,38,375,96,26,20,41,47,10,17,0,12,257,83,41,38
2017,06037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,1223,165,163,92,0,17,0,17,55,62,0,17,96,75,12,19,243,136,130,104,15,26,0,17,0,17,98,87,0,17,516,171,56,47,1,8,151,117,101,76,207,106,0,17,301,118,33,31,8,17,67,73,0,17,193,109,0,17
2017,06037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,442,96,27,34,0,12,20,32,0,12,0,12,7,10,0,12,146,74,42,41,0,12,10,15,9,14,58,44,27,40,150,56,6,9,0,12,32,40,18,29,78,51,16,17,119,58,34,39,0,12,0,12,8,13,43,30,34,39
2017,06037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,659,102,20,18,0,12,0,12,6,9,0,12,14,17,0,12,133,72,41,33,0,12,0,12,11,16,75,63,6,10,427,97,76,46,23,20,36,45,35,37,220,73,37,34,79,49,0,12,10,15,33,34,0,12,36,34,0,12
2017,06037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,973,91,55,58,0,12,30,49,0,12,0,12,0,12,25,38,113,69,24,27,34,45,7,12,8,13,40,48,0,12,639,105,136,69,65,40,56,56,23,27,340,92,19,21,166,60,48,42,22,20,7,10,0,12,60,38,29,25
2017,06037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,718,99,6,9,0,12,0,12,0,12,6,9,0,12,0,12,57,38,22,34,9,16,0,12,0,12,26,31,0,12,518,84,112,55,42,32,48,39,16,21,291,95,9,14,137,54,8,14,20,23,16,25,22,20,62,38,9,14
2017,06037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,1055,98,27,25,7,11,0,17,14,21,0,17,6,10,0,17,230,85,76,47,35,36,9,13,4,8,106,65,0,17,660,110,72,37,69,43,89,59,115,52,284,84,31,37,138,61,5,9,8,13,0,17,7,11,90,50,28,25
2017,06037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,227,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,32,0,12,0,12,13,21,0,12,16,25,0,12,150,50,73,41,0,12,10,14,11,13,31,23,25,28,48,39,6,9,0,12,0,12,0,12,30,38,12,14
2017,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,634,123,16,19,0,17,0,17,0,17,0,17,16,19,0,17,157,69,21,22,10,15,10,15,9,15,58,41,49,50,352,126,108,73,38,49,20,23,0,17,118,59,68,70,109,53,9,14,18,19,0,17,0,17,74,43,8,13
2017,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,525,105,45,30,22,26,0,12,0,12,6,10,5,9,12,19,127,63,63,42,0,12,0,12,21,35,17,21,26,35,195,74,48,36,31,25,30,25,25,40,61,42,0,12,158,69,0,12,21,27,8,13,84,64,45,34,0,12
2017,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,236,87,29,46,29,46,0,12,0,12,0,12,0,12,0,12,69,51,9,15,18,19,27,43,0,12,15,23,0,12,129,60,15,18,0,12,9,15,0,12,85,54,20,22,9,14,0,12,0,12,0,12,9,14,0,12,0,12
2017,06037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,1799,129,93,74,0,17,0,17,37,59,0,17,56,59,0,17,487,152,80,66,32,43,31,40,86,77,241,100,17,31,1111,199,283,130,155,97,120,100,185,150,323,149,45,74,108,100,74,90,18,28,0,17,0,17,16,26,0,17
2017,06037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,199,107,0,17,0,17,0,17,0,17,0,17,0,17,0,17,68,78,0,17,20,33,48,72,0,17,0,17,0,17,115,76,0,17,44,47,18,28,16,25,37,41,0,17,16,25,16,25,0,17,0,17,0,17,0,17,0,17
2017,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,617,153,0,17,0,17,0,17,0,17,0,17,0,17,0,17,132,85,77,73,0,17,0,17,29,47,26,38,0,17,407,133,159,110,13,22,42,65,85,93,75,51,33,39,78,62,29,35,16,25,0,17,0,17,33,44,0,17
2017,06037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,215,88,43,61,0,12,0,12,0,12,0,12,43,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,167,64,0,12,5,8,53,45,0,12,86,46,23,32,5,7,0,12,0,12,5,7,0,12,0,12,0,12
2017,06037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,299,100,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,25,0,12,0,12,4,7,0,12,7,12,12,21,224,95,64,50,0,12,23,22,0,12,137,76,0,12,52,56,0,12,0,12,0,12,0,12,37,51,15,23
2017,06037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,795,164,96,66,0,17,21,34,0,17,0,17,75,58,0,17,161,82,17,18,14,15,11,17,0,17,119,79,0,17,469,135,71,47,147,77,20,23,53,45,169,91,9,16,69,56,17,19,0,17,0,17,37,53,15,16,0,17
2017,06037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,582,128,30,34,0,17,0,17,0,17,0,17,30,34,0,17,103,68,22,33,8,13,21,33,0,17,52,44,0,17,326,106,32,25,33,33,23,23,16,18,180,89,42,43,123,74,0,17,0,17,0,17,26,23,70,60,27,32
2017,06037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,867,165,0,17,0,17,0,17,0,17,0,17,0,17,0,17,211,105,48,43,67,76,0,17,0,17,96,72,0,17,533,142,64,41,69,69,57,62,35,33,286,111,22,20,123,58,40,26,9,15,0,17,0,17,45,33,29,46
2017,06037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,331,104,0,12,0,12,0,12,0,12,0,12,0,12,0,12,84,59,0,12,0,12,19,31,27,42,38,40,0,12,185,78,83,51,7,12,0,12,25,22,61,55,9,13,62,40,28,29,9,14,0,12,0,12,16,19,9,13
2017,06037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,1088,212,0,17,0,17,0,17,0,17,0,17,0,17,0,17,151,77,33,51,17,28,0,17,44,44,57,54,0,17,681,220,98,86,69,57,22,26,84,80,368,182,40,43,256,144,50,48,14,25,15,24,0,17,177,129,0,17
2017,06037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,855,163,31,31,0,17,0,17,16,23,15,25,0,17,0,17,106,82,11,19,0,17,0,17,18,28,77,77,0,17,521,151,46,41,41,46,83,80,17,28,320,136,14,23,197,112,0,17,0,17,0,17,0,17,130,80,67,82
2017,06037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,293,90,17,28,0,12,0,12,0,12,0,12,0,12,17,28,8,12,0,12,0,12,0,12,0,12,8,12,0,12,192,77,72,52,34,32,19,22,10,15,51,50,6,11,76,60,0,12,0,12,12,18,6,12,42,55,16,18
2017,06037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,190,89,32,40,0,12,0,12,0,12,0,12,32,40,0,12,35,38,0,12,0,12,28,36,0,12,7,11,0,12,123,75,48,52,0,12,28,42,0,12,47,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
2017,06037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,681,117,21,27,17,27,0,17,0,17,0,17,4,7,0,17,167,72,36,31,33,39,10,15,33,35,55,44,0,17,379,97,108,47,56,41,44,43,52,38,104,56,15,17,114,62,0,17,0,17,0,17,22,34,74,52,18,16
2017,06037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,698,97,37,29,0,12,0,12,0,12,0,12,16,18,21,33,93,70,15,17,46,51,0,12,0,12,32,51,0,12,470,112,120,70,39,30,107,69,97,75,74,39,33,47,98,49,17,19,17,19,34,33,0,12,30,35,0,12
2017,06037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1019,135,51,45,0,12,20,28,0,12,0,12,31,38,0,12,196,92,58,64,75,47,21,24,0,12,42,45,0,12,616,131,261,108,110,57,28,29,8,12,198,90,11,17,156,54,21,21,0,12,19,21,16,18,69,43,31,26
2017,06037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1425,147,21,20,0,12,0,12,0,12,0,12,14,16,7,11,164,90,26,41,49,59,27,24,17,19,45,43,0,12,1056,156,223,77,72,45,99,56,57,55,517,152,88,57,184,74,24,23,8,13,0,12,6,10,109,67,37,31
2017,06037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,1399,202,90,89,13,21,0,17,0,17,0,17,77,87,0,17,113,71,0,17,0,17,25,31,17,27,71,58,0,17,1070,192,411,170,75,64,91,83,52,62,423,156,18,30,126,99,17,28,18,29,0,17,0,17,91,91,0,17
2017,06037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,265,84,21,34,0,12,0,12,0,12,21,34,0,12,0,12,35,34,0,12,0,12,0,12,0,12,35,34,0,12,150,55,23,27,0,12,23,28,26,35,73,43,5,10,59,56,20,21,0,12,39,50,0,12,0,12,0,12
2017,06037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,476,106,25,39,0,17,0,17,0,17,0,17,25,39,0,17,53,54,0,17,10,15,0,17,33,51,10,15,0,17,334,90,107,75,103,66,26,40,30,46,56,36,12,18,64,42,19,21,0,17,0,17,0,17,45,35,0,17
2017,06037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,981,114,38,32,0,12,18,28,0,12,0,12,20,33,0,12,202,109,41,46,26,41,38,33,0,12,82,64,15,24,643,116,179,91,58,43,107,63,57,58,229,96,13,15,98,45,18,20,0,12,14,22,0,12,59,38,7,11
2017,06037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,292,57,6,6,0,12,0,12,0,12,0,12,6,6,0,12,75,43,47,40,12,16,0,12,5,7,11,11,0,12,197,53,51,33,12,12,8,11,17,19,104,45,5,8,14,14,0,12,0,12,0,12,5,8,9,11,0,12
2017,06037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,406,114,28,33,0,12,22,31,0,12,0,12,6,10,0,12,45,46,6,11,0,12,0,12,0,12,6,11,33,42,259,104,91,65,29,36,9,15,76,74,54,35,0,12,74,45,0,12,0,12,0,12,19,23,39,38,16,16
2017,06037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,509,117,0,12,0,12,0,12,0,12,0,12,0,12,0,12,136,90,20,33,0,12,0,12,17,18,99,83,0,12,312,93,68,54,8,12,19,20,24,40,85,50,108,81,61,52,5,8,0,12,8,15,0,12,18,21,30,47
2017,06037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,305,96,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,8,12,0,12,0,12,0,12,0,12,0,12,199,89,34,29,24,20,27,39,0,12,68,57,46,45,98,37,13,19,9,14,0,12,18,15,49,32,9,14
2017,06037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,341,136,0,17,0,17,0,17,0,17,0,17,0,17,0,17,47,43,16,26,13,22,0,17,18,28,0,17,0,17,203,116,15,28,0,17,13,22,0,17,103,94,72,61,91,61,20,33,37,41,34,40,0,17,0,17,0,17
2017,06037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,711,134,0,17,0,17,0,17,0,17,0,17,0,17,0,17,110,72,40,39,26,42,0,17,0,17,44,46,0,17,384,95,70,54,18,21,14,17,0,17,203,89,79,49,217,73,18,21,34,31,13,21,17,19,114,53,21,23
2017,06037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,771,117,0,12,0,12,0,12,0,12,0,12,0,12,0,12,153,92,5,10,42,47,35,43,0,12,71,70,0,12,449,107,53,51,37,39,21,21,16,18,302,95,20,22,169,87,0,12,0,12,0,12,19,19,144,83,6,9
2017,06037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,1105,199,15,26,0,17,0,17,0,17,0,17,15,26,0,17,205,118,28,34,0,17,16,28,16,27,120,97,25,38,683,197,120,77,65,70,22,31,40,44,418,136,18,30,202,84,46,42,36,44,59,49,31,26,30,33,0,17
2017,06037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,348,58,14,14,0,12,3,5,0,12,0,12,11,13,0,12,88,34,32,24,4,6,13,16,0,12,31,23,8,12,180,49,49,27,13,19,0,12,23,16,65,33,30,28,66,31,5,7,0,12,5,8,0,12,41,26,15,16
2017,06037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,969,118,33,35,0,17,18,30,0,17,0,17,15,21,0,17,337,89,46,37,73,53,39,42,31,31,125,48,23,30,520,122,145,67,62,44,18,30,45,47,220,81,30,37,79,57,10,15,0,17,0,17,5,10,35,43,29,35
2017,06037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,401,100,0,12,0,12,0,12,0,12,0,12,0,12,0,12,82,51,23,21,8,13,39,42,0,12,0,12,12,13,310,92,48,43,16,18,27,24,40,38,153,67,26,22,9,14,0,12,0,12,0,12,0,12,9,14,0,12
2017,06037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,184,58,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,39,6,9,26,38,0,12,0,12,4,8,0,12,95,52,19,21,0,12,0,12,0,12,56,43,20,31,53,33,0,12,0,12,0,12,0,12,41,34,12,18
2017,06037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,153,65,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,28,0,12,12,20,0,12,0,12,10,18,0,12,96,47,18,20,6,10,24,35,10,17,29,25,9,14,35,29,0,12,11,17,0,12,0,12,6,10,18,21
2017,06037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,617,111,0,17,0,17,0,17,0,17,0,17,0,17,0,17,88,78,28,27,34,51,0,17,0,17,0,17,26,40,291,77,16,20,53,37,52,44,35,31,135,68,0,17,238,78,12,16,18,21,11,17,9,14,159,71,29,26
2017,06037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,275,62,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,31,0,12,13,21,0,12,6,9,15,23,0,12,218,54,20,17,27,25,6,10,27,31,115,51,23,21,23,26,0,12,0,12,0,12,17,25,0,12,6,10
2017,06037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,862,142,14,15,0,17,0,17,0,17,7,11,0,17,7,11,204,93,31,36,23,20,39,48,46,47,65,53,0,17,543,127,91,55,38,48,52,34,47,32,294,103,21,23,101,56,0,17,10,15,5,10,8,13,70,47,8,12
2017,06037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1095,210,41,39,0,17,0,17,0,17,0,17,41,39,0,17,94,67,0,17,0,17,16,26,0,17,78,57,0,17,791,194,96,95,114,84,116,94,30,37,372,147,63,82,169,114,0,17,56,82,13,22,0,17,86,82,14,22
2017,06037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,1013,138,19,21,0,12,10,16,0,12,0,12,0,12,9,14,249,105,23,38,0,12,77,62,23,37,114,81,12,19,722,155,184,90,9,13,128,76,134,96,222,115,45,53,23,37,23,37,0,12,0,12,0,12,0,12,0,12
2017,06037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,102,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,36,28,29,0,12,10,17,0,12,12,19,0,12,52,38,31,31,0,12,0,12,0,12,21,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
2017,06037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,175,44,2,3,0,12,0,12,0,12,0,12,0,12,2,3,28,26,2,4,6,8,0,12,0,12,20,25,0,12,122,42,25,16,7,9,18,19,0,12,50,28,22,24,23,21,0,12,4,6,0,12,0,12,19,20,0,12
2017,06037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,336,91,27,35,0,17,0,17,0,17,0,17,27,35,0,17,93,55,20,34,0,17,21,34,0,17,35,37,17,17,154,78,26,23,0,17,8,12,0,17,96,63,24,37,62,46,0,17,0,17,0,17,0,17,54,45,8,13
2017,06037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,170,84,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,58,0,12,0,12,0,12,0,12,44,58,0,12,112,63,65,49,0,12,9,16,0,12,23,36,15,20,14,23,0,12,14,23,0,12,0,12,0,12,0,12
2017,06037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,182,84,8,12,0,12,0,12,8,12,0,12,0,12,0,12,69,58,20,31,0,12,0,12,29,42,20,28,0,12,105,68,24,38,33,49,0,12,0,12,30,32,18,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12
2017,06037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,89,58,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,80,57,0,17,0,17,8,12,0,17,72,55,0,17,9,13,0,17,0,17,9,13,0,17,0,17,0,17
