YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M
2011,06037800332,Census Tract 8003.32,Agoura Hills,Los Angeles County,California,AgouraHills,127,98,0,95,0,95,0,95,0,95,0,95,0,95,0,95,30,55,0,95,30,55,0,95,0,95,0,95,0,95,44,42,0,95,0,95,0,95,0,95,0,95,44,42,53,64,0,95,0,95,0,95,0,95,13,21,40,62
2011,06037910804,Census Tract 9108.04,Agua Dulce,Los Angeles County,California,AguaDulce,122,77,0,95,0,95,0,95,0,95,0,95,0,95,0,95,36,36,10,17,0,95,0,95,0,95,26,34,0,95,86,73,0,95,11,17,0,95,34,53,41,51,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95
2011,06037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,84,64,0,95,0,95,0,95,0,95,0,95,0,95,0,95,18,20,0,95,0,95,0,95,11,18,0,95,7,11,66,56,8,13,0,95,29,42,0,95,29,32,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95
2011,06037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,51,37,0,95,0,95,0,95,0,95,0,95,0,95,0,95,23,29,17,27,0,95,0,95,0,95,0,95,6,11,20,26,17,26,0,95,0,95,0,95,3,6,0,95,8,13,0,95,0,95,0,95,0,95,0,95,8,13
2011,06037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,109,88,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,109,88,10,16,0,95,0,95,10,17,89,82,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95
2011,06037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,1021,114,49,37,11,14,0,95,19,29,0,95,19,22,0,95,287,91,173,79,9,14,34,32,35,36,36,43,0,95,410,100,100,59,42,38,24,19,22,22,196,86,26,28,275,69,44,47,16,18,64,34,36,44,87,49,28,42
2011,06037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,1193,124,50,35,10,15,0,95,0,95,0,95,40,30,0,95,319,106,81,61,37,35,26,33,33,31,142,93,0,95,790,149,206,110,125,90,85,68,64,75,310,121,0,95,34,44,0,95,0,95,4,10,0,95,30,43,0,95
2011,06037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,1391,120,79,59,0,95,0,95,0,95,0,95,79,59,0,95,364,134,149,98,33,41,26,41,28,43,128,97,0,95,729,161,108,83,80,71,38,39,45,41,447,147,11,17,219,91,38,44,0,95,33,41,10,16,128,77,10,17
2011,06037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,1019,188,0,95,0,95,0,95,0,95,0,95,0,95,0,95,238,123,129,103,47,61,47,71,0,95,15,24,0,95,504,149,72,64,63,51,72,88,30,37,236,135,31,34,277,131,95,82,25,39,18,30,19,30,110,73,10,17
2011,06037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,911,141,52,46,0,95,0,95,9,15,0,95,43,43,0,95,228,102,73,65,60,47,0,95,22,36,73,55,0,95,547,153,174,80,38,46,64,44,71,74,161,87,39,38,84,72,13,21,0,95,0,95,0,95,71,78,0,95
2011,06037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,1227,120,34,29,0,95,0,95,10,15,0,95,24,22,0,95,250,85,114,78,36,31,6,12,10,16,66,46,18,21,857,143,292,92,174,89,80,80,34,30,228,90,49,46,86,44,0,95,11,18,10,16,0,95,65,38,0,95
2011,06037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,442,98,0,95,0,95,0,95,0,95,0,95,0,95,0,95,104,80,53,60,0,95,22,25,0,95,29,45,0,95,268,93,125,79,41,39,0,95,9,13,82,59,11,18,70,56,0,95,10,16,0,95,0,95,52,50,8,12
2011,06037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,338,102,10,17,0,95,0,95,0,95,0,95,10,17,0,95,75,52,46,51,0,95,0,95,0,95,29,25,0,95,237,92,60,55,58,39,41,43,12,19,38,40,28,44,16,19,0,95,0,95,0,95,0,95,16,19,0,95
2011,06037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,1394,130,85,64,0,95,0,95,0,95,0,95,54,54,31,39,354,119,76,64,54,49,45,62,8,13,146,84,25,39,842,144,340,100,63,42,80,54,119,85,240,95,0,95,113,47,0,95,12,18,15,19,6,9,70,39,10,16
2011,06037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,1176,127,77,61,28,44,0,95,8,13,25,37,16,19,0,95,274,111,65,64,65,63,17,20,54,50,48,35,25,38,741,146,129,58,95,58,132,92,26,30,340,109,19,28,84,36,0,95,0,95,0,95,9,14,68,34,7,12
2011,06037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,1227,102,34,37,0,95,0,95,0,95,0,95,34,37,0,95,165,72,79,59,6,12,2,16,0,95,48,38,30,36,921,111,277,105,59,57,45,43,58,55,470,107,12,18,107,75,0,95,13,21,0,95,9,15,85,75,0,95
2011,06037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,458,82,14,23,0,95,0,95,0,95,14,23,0,95,0,95,156,85,30,35,6,11,9,17,14,25,78,73,19,23,244,84,24,24,12,21,0,95,0,95,190,79,18,27,44,44,0,95,0,95,0,95,0,95,13,20,31,36
2011,06037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,766,172,49,42,11,17,0,95,0,95,0,95,38,41,0,95,101,78,26,42,0,95,6,11,0,95,69,67,0,95,396,131,31,30,69,59,19,20,49,39,228,105,0,95,220,88,41,42,11,18,11,16,21,25,136,77,0,95
2011,06037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,1365,164,11,17,0,95,0,95,0,95,0,95,11,17,0,95,405,129,85,56,66,58,11,20,133,98,96,54,14,22,755,148,126,77,76,50,56,38,96,64,393,121,8,14,194,87,0,95,9,15,33,33,0,95,106,66,46,58
2011,06037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,502,112,13,17,0,95,0,95,0,95,0,95,6,13,7,12,95,74,11,18,15,25,32,50,5,10,0,95,32,42,298,101,29,23,45,37,37,56,36,33,151,85,0,95,96,48,12,19,0,95,0,95,10,16,40,34,34,30
2011,06037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,830,101,0,95,0,95,0,95,0,95,0,95,0,95,0,95,122,70,38,42,0,95,27,41,0,95,57,46,0,95,622,110,94,62,99,62,39,47,36,32,343,102,11,17,86,52,17,21,0,95,32,36,0,95,37,35,0,95
2011,06037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,845,101,51,50,0,95,0,95,33,45,0,95,18,18,0,95,240,92,40,44,50,48,68,61,28,25,54,48,0,95,503,115,37,29,16,18,93,66,35,51,322,111,0,95,51,38,21,23,0,95,0,95,0,95,18,20,12,19
2011,06037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,534,139,0,95,0,95,0,95,0,95,0,95,0,95,0,95,177,88,96,73,44,67,13,23,9,15,15,25,0,95,239,110,26,40,33,44,31,41,20,35,129,76,0,95,118,61,20,27,0,95,9,18,0,95,89,64,0,95
2011,06037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,1095,140,61,48,0,95,7,12,0,95,0,95,37,39,17,27,244,103,18,22,24,38,40,50,0,95,162,92,0,95,627,129,100,80,59,56,66,50,32,41,343,112,27,45,163,82,28,44,20,27,0,95,0,95,115,68,0,95
2011,06037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,169,70,0,95,0,95,0,95,0,95,0,95,0,95,0,95,18,29,18,29,0,95,0,95,0,95,0,95,0,95,122,58,37,24,13,20,0,95,9,15,35,31,28,34,29,22,0,95,0,95,0,95,0,95,0,95,29,22
2011,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,515,150,7,12,0,95,0,95,0,95,0,95,7,12,0,95,155,100,75,50,0,95,17,26,0,95,63,76,0,95,285,100,22,22,35,33,30,36,76,83,111,65,11,19,68,49,0,95,0,95,0,95,9,14,30,34,29,34
2011,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,574,107,0,95,0,95,0,95,0,95,0,95,0,95,0,95,182,84,46,54,54,51,30,46,13,20,39,42,0,95,301,110,40,35,84,69,89,64,28,33,50,51,10,16,91,63,0,95,12,19,10,16,30,44,33,39,6,9
2011,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,302,75,18,28,0,95,0,95,0,95,0,95,18,28,0,95,132,73,21,33,27,42,0,95,22,35,62,44,0,95,104,62,21,25,13,21,0,95,7,14,53,44,10,17,48,40,0,95,0,95,16,27,0,95,22,24,10,15
2011,06037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,1619,165,107,70,0,95,30,35,13,21,0,95,64,57,0,95,364,105,54,56,50,63,31,39,20,32,187,90,22,36,1044,180,231,122,168,97,177,93,39,50,388,126,41,53,104,70,4,12,5,10,0,95,0,95,95,67,0,95
2011,06037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,248,96,0,95,0,95,0,95,0,95,0,95,0,95,0,95,89,60,36,52,18,29,16,26,0,95,19,32,0,95,159,84,20,31,0,95,9,15,0,95,104,72,26,36,0,95,0,95,0,95,0,95,0,95,0,95,0,95
2011,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,550,138,74,79,0,95,34,55,40,62,0,95,0,95,0,95,171,109,0,95,0,95,0,95,57,87,114,80,0,95,264,116,87,74,97,77,14,24,14,23,39,38,13,20,41,40,16,25,0,95,0,95,11,18,0,95,14,25
2011,06037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,188,87,0,95,0,95,0,95,0,95,0,95,0,95,0,95,94,75,0,95,23,39,40,51,0,95,31,39,0,95,47,34,6,13,8,13,10,16,0,95,10,16,13,17,47,39,0,95,15,22,0,95,0,95,18,29,14,20
2011,06037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,222,95,21,32,21,32,0,95,0,95,0,95,0,95,0,95,41,40,0,95,8,13,0,95,0,95,33,38,0,95,131,78,56,56,0,95,8,13,0,95,67,53,0,95,29,32,17,24,0,95,12,19,0,95,0,95,0,95
2011,06037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,782,174,59,65,0,95,0,95,0,95,0,95,59,65,0,95,157,104,33,50,41,61,0,95,0,95,83,75,0,95,460,154,89,79,15,22,14,25,19,29,264,120,59,59,106,74,0,95,0,95,0,95,0,95,106,74,0,95
2011,06037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,592,152,0,95,0,95,0,95,0,95,0,95,0,95,0,95,150,79,0,95,0,95,34,44,7,12,89,70,20,23,334,136,36,35,52,50,34,52,38,46,147,85,27,32,108,62,34,39,0,95,13,19,0,95,31,39,30,34
2011,06037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,670,123,23,26,0,95,0,95,0,95,0,95,23,26,0,95,129,63,0,95,37,43,0,95,0,95,92,57,0,95,445,125,173,100,62,51,20,25,48,40,142,73,0,95,73,50,12,18,0,95,22,19,0,95,39,52,0,95
2011,06037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,266,110,0,95,0,95,0,95,0,95,0,95,0,95,0,95,89,64,20,24,13,21,0,95,0,95,56,53,0,95,165,86,17,27,23,36,54,55,12,18,11,17,48,48,12,16,0,95,0,95,7,15,0,95,5,10,0,95
2011,06037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,1051,182,0,95,0,95,0,95,0,95,0,95,0,95,0,95,121,73,67,53,0,95,19,29,0,95,35,42,0,95,731,158,200,108,115,80,61,51,81,69,265,97,9,15,199,101,0,95,14,22,0,95,0,95,167,100,18,29
2011,06037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,744,165,16,23,0,95,0,95,0,95,0,95,16,23,0,95,185,88,129,88,15,23,41,46,0,95,0,95,0,95,490,165,87,62,83,52,13,21,85,88,201,118,21,32,53,50,0,95,0,95,0,95,15,24,38,43,0,95
2011,06037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,233,90,0,95,0,95,0,95,0,95,0,95,0,95,0,95,32,39,8,13,24,36,0,95,0,95,0,95,0,95,164,82,52,48,9,14,0,95,0,95,103,65,0,95,37,41,0,95,0,95,0,95,0,95,0,95,37,41
2011,06037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,154,74,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,109,67,18,27,11,18,42,47,0,95,20,23,18,23,45,52,10,15,0,95,0,95,0,95,35,51,0,95
2011,06037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,677,109,30,45,0,95,0,95,0,95,0,95,30,45,0,95,183,81,62,42,38,45,19,22,37,57,27,43,0,95,366,101,41,46,10,16,95,53,17,25,162,80,41,32,98,80,0,95,0,95,0,95,0,95,98,80,0,95
2011,06037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,476,108,20,32,20,32,0,95,0,95,0,95,0,95,0,95,144,80,45,35,0,95,10,18,10,16,79,72,0,95,287,103,76,44,33,33,0,95,25,29,144,78,9,15,25,25,0,95,20,22,0,95,0,95,0,95,5,11
2011,06037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1141,141,45,44,0,95,0,95,0,95,0,95,9,16,36,41,216,84,59,51,68,52,36,31,26,25,23,25,4,7,695,144,144,87,64,44,45,36,49,52,341,114,52,48,185,73,8,13,46,52,7,12,12,19,83,47,29,34
2011,06037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1463,139,10,16,0,95,0,95,0,95,0,95,10,16,0,95,298,121,136,86,10,17,0,95,9,14,143,83,0,95,965,140,398,112,58,44,70,43,49,39,352,120,38,36,190,72,0,95,12,19,12,19,12,19,143,71,11,18
2011,06037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,1443,215,82,66,10,17,0,95,11,17,0,95,61,61,0,95,335,132,113,101,14,22,48,75,0,95,113,119,47,75,942,205,151,79,199,93,165,134,52,50,362,132,13,22,84,60,0,95,17,27,17,26,0,95,50,61,0,95
2011,06037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,353,103,5,9,0,95,0,95,0,95,0,95,0,95,5,9,114,86,42,64,0,95,0,95,63,64,0,95,9,15,195,87,44,50,17,20,12,20,16,19,41,32,65,46,39,28,0,95,0,95,0,95,11,19,8,15,20,22
2011,06037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,297,89,7,11,0,95,0,95,0,95,0,95,0,95,7,11,81,65,0,95,8,14,0,95,11,18,29,45,33,47,168,71,109,66,30,30,0,95,10,15,19,23,0,95,41,32,0,95,0,95,0,95,0,95,21,23,20,23
2011,06037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,924,138,0,95,0,95,0,95,0,95,0,95,0,95,0,95,310,122,84,62,55,68,0,95,38,47,133,84,0,95,450,151,204,113,15,25,76,70,29,37,126,81,0,95,164,78,14,22,0,95,14,21,47,57,89,56,0,95
2011,06037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,200,69,0,95,0,95,0,95,0,95,0,95,0,95,0,95,42,34,7,12,4,7,0,95,9,14,22,26,0,95,126,60,17,23,32,40,12,18,0,95,65,44,0,95,32,32,12,17,0,95,0,95,0,95,16,25,4,7
2011,06037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,154,89,0,95,0,95,0,95,0,95,0,95,0,95,0,95,19,25,14,22,0,95,0,95,5,9,0,95,0,95,106,83,18,25,25,38,32,50,0,95,31,45,0,95,29,27,0,95,10,15,0,95,0,95,10,16,9,15
2011,06037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,399,147,13,21,0,95,13,21,0,95,0,95,0,95,0,95,38,55,0,95,0,95,0,95,38,55,0,95,0,95,333,148,41,38,24,33,70,66,12,20,154,106,32,37,15,22,0,95,0,95,0,95,0,95,15,22,0,95
2011,06037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,240,76,10,15,0,95,0,95,0,95,0,95,10,15,0,95,12,18,12,18,0,95,0,95,0,95,0,95,0,95,133,73,18,20,25,27,0,95,0,95,90,64,0,95,85,48,0,95,0,95,25,28,0,95,60,44,0,95
2011,06037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,492,150,0,95,0,95,0,95,0,95,0,95,0,95,0,95,67,66,27,31,0,95,0,95,0,95,40,60,0,95,267,125,71,74,6,10,46,46,30,30,62,78,52,52,158,81,14,23,12,19,51,63,24,20,29,38,28,46
2011,06037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,703,149,23,36,0,95,0,95,0,95,0,95,23,36,0,95,52,44,13,20,13,22,0,95,0,95,14,21,12,18,463,130,22,24,75,62,115,98,32,37,185,82,34,57,165,103,14,22,0,95,0,95,0,95,127,95,24,33
2011,06037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,643,91,0,95,0,95,0,95,0,95,0,95,0,95,0,95,64,46,0,95,0,95,0,95,12,19,39,38,13,19,454,103,115,71,31,30,44,51,66,48,183,88,15,17,125,72,0,95,0,95,0,95,19,21,106,74,0,95
2011,06037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,712,172,24,29,0,95,0,95,0,95,0,95,8,13,16,26,29,34,0,95,19,30,0,95,0,95,0,95,10,15,515,176,12,18,71,70,173,116,37,41,222,115,0,95,144,71,0,95,0,95,46,56,26,30,72,53,0,95
2011,06037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,313,96,17,19,0,95,0,95,0,95,0,95,17,19,0,95,123,65,14,22,24,36,0,95,8,12,77,55,0,95,136,65,82,56,6,11,0,95,12,20,36,30,0,95,37,37,0,95,0,95,0,95,5,10,32,38,0,95
2011,06037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,1058,131,90,48,0,95,15,16,0,95,39,41,36,39,0,95,168,82,6,10,14,17,13,16,14,16,106,77,15,17,686,140,125,68,76,49,91,84,46,39,317,132,31,35,114,70,11,17,0,95,0,95,0,95,84,69,19,20
2011,06037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,395,108,0,95,0,95,0,95,0,95,0,95,0,95,0,95,58,54,15,23,0,95,0,95,0,95,43,49,0,95,275,96,42,35,59,55,28,27,19,21,122,77,5,9,62,56,0,95,0,95,9,14,0,95,5,10,48,52
2011,06037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,154,70,11,17,0,95,0,95,0,95,0,95,11,17,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,104,59,0,95,13,16,0,95,6,11,85,57,0,95,39,29,0,95,13,21,11,17,0,95,5,9,10,17
2011,06037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,160,74,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,140,71,0,95,10,15,0,95,35,40,95,60,0,95,20,21,10,15,0,95,0,95,0,95,0,95,10,15
2011,06037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,551,141,0,95,0,95,0,95,0,95,0,95,0,95,0,95,65,55,16,28,4,6,0,95,16,26,29,41,0,95,333,154,16,26,53,67,10,17,0,95,178,113,76,76,153,70,12,14,0,95,0,95,0,95,131,71,10,16
2011,06037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,210,91,0,95,0,95,0,95,0,95,0,95,0,95,0,95,24,33,0,95,24,33,0,95,0,95,0,95,0,95,186,79,40,39,49,45,0,95,0,95,86,73,11,18,0,95,0,95,0,95,0,95,0,95,0,95,0,95
2011,06037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,754,113,36,48,0,95,0,95,0,95,7,12,29,46,0,95,108,63,36,27,31,34,0,95,0,95,41,49,0,95,558,110,112,63,65,36,26,26,101,62,254,87,0,95,52,38,0,95,0,95,0,95,0,95,52,38,0,95
2011,06037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,846,191,18,28,0,95,0,95,18,28,0,95,0,95,0,95,222,129,104,77,0,95,0,95,0,95,118,112,0,95,555,164,124,92,94,68,73,64,28,34,218,122,18,28,51,49,0,95,0,95,22,34,0,95,29,34,0,95
2011,06037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,839,118,13,20,0,95,0,95,0,95,0,95,13,20,0,95,244,90,60,58,0,95,55,46,15,23,114,54,0,95,475,100,61,40,104,60,21,26,54,43,174,90,61,47,107,65,6,11,0,95,13,22,28,36,38,33,22,35
2011,06037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,121,73,11,18,0,95,0,95,0,95,0,95,0,95,11,18,19,30,19,30,0,95,0,95,0,95,0,95,0,95,76,59,29,33,0,95,34,49,0,95,0,95,13,20,15,24,15,24,0,95,0,95,0,95,0,95,0,95
2011,06037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,194,68,36,39,22,31,0,95,0,95,0,95,14,22,0,95,20,22,2,3,9,15,0,95,0,95,9,15,0,95,112,56,17,16,3,6,2,4,13,13,64,48,13,18,26,40,0,95,0,95,26,40,0,95,0,95,0,95
2011,06037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,339,125,12,19,0,95,0,95,0,95,0,95,12,19,0,95,68,61,0,95,7,12,0,95,37,59,24,27,0,95,235,110,41,42,0,95,0,95,0,95,143,93,51,66,24,34,0,95,24,34,0,95,0,95,0,95,0,95
2011,06037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,187,94,25,38,0,95,0,95,0,95,0,95,0,95,25,38,67,58,27,39,0,95,0,95,0,95,40,43,0,95,95,77,61,66,0,95,0,95,0,95,34,44,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95
2011,06037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,156,107,0,95,0,95,0,95,0,95,0,95,0,95,0,95,68,70,0,95,7,15,0,95,0,95,61,66,0,95,43,51,14,22,27,45,0,95,0,95,2,14,0,95,45,59,0,95,0,95,8,14,0,95,0,95,37,58
2011,06037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,145,78,12,20,0,95,0,95,0,95,0,95,12,20,0,95,0,95,0,95,0,95,0,95,0,95,0,95,0,95,97,73,0,95,0,95,0,95,0,95,88,73,9,13,36,28,8,12,0,95,7,12,0,95,0,95,21,23
