YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M
2013,06037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,750,114,0,12,0,12,0,12,0,12,0,12,0,12,0,12,189,111,56,68,56,81,14,21,44,38,19,36,0,12,435,120,85,56,65,50,73,64,13,21,191,93,8,13,126,61,22,29,16,25,12,20,0,12,59,55,17,20
2013,06037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,960,121,44,37,8,13,6,11,0,12,0,12,20,32,10,16,214,76,35,34,34,39,36,38,6,9,103,56,0,12,593,123,65,60,56,53,73,58,80,66,307,104,12,20,109,64,0,12,0,12,6,9,0,12,103,62,0,12
2013,06037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,146,66,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,27,0,12,0,12,0,12,0,12,22,30,6,10,106,57,34,26,13,20,7,11,8,14,29,30,15,14,12,12,0,12,0,12,0,12,0,12,0,12,12,12
2013,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,717,136,17,20,0,17,0,17,0,17,0,17,17,20,0,17,203,86,60,42,0,17,26,43,0,17,97,74,20,22,423,127,107,68,7,11,66,62,79,90,122,65,42,54,74,45,0,17,0,17,0,17,6,11,47,34,21,27
2013,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,654,107,23,37,23,37,0,12,0,12,0,12,0,12,0,12,231,92,92,71,28,45,32,47,0,12,71,64,8,13,321,103,61,55,62,51,87,61,35,48,71,49,5,10,79,60,0,12,17,25,16,18,0,12,39,51,7,10
2013,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,281,86,0,17,0,17,0,17,0,17,0,17,0,17,0,17,121,64,14,18,0,17,0,17,31,48,76,45,0,17,129,70,7,13,0,17,0,17,7,13,100,69,15,18,31,30,0,17,0,17,0,17,0,17,21,26,10,15
2013,06037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,1713,138,114,76,0,17,23,38,36,40,0,17,55,52,0,17,479,134,77,67,39,47,67,64,27,42,221,100,48,46,958,193,210,89,124,70,84,73,69,63,430,138,41,53,162,86,40,54,21,28,14,22,24,41,63,47,0,17
2013,06037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,276,98,40,63,0,17,0,17,0,17,0,17,40,63,0,17,62,56,35,51,0,17,16,27,0,17,11,18,0,17,174,73,17,27,20,32,10,16,20,31,90,72,17,27,0,17,0,17,0,17,0,17,0,17,0,17,0,17
2013,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,573,130,0,17,0,17,0,17,0,17,0,17,0,17,0,17,181,87,17,27,0,17,0,17,48,49,116,82,0,17,334,140,153,109,81,77,0,17,54,82,18,27,28,34,58,55,0,17,19,31,0,17,0,17,21,32,18,30
2013,06037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,166,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,0,12,0,12,0,12,0,12,10,15,0,12,113,66,10,16,15,17,0,12,0,12,78,63,10,16,43,45,0,12,2,9,0,12,0,12,34,40,7,14
2013,06037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,286,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12,57,43,0,12,7,11,0,12,0,12,50,44,0,12,190,84,49,47,15,19,35,30,0,12,91,60,0,12,39,31,0,12,0,12,12,18,0,12,16,19,11,18
2013,06037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,847,154,80,78,0,17,0,17,0,17,0,17,80,78,0,17,211,109,51,67,49,73,0,17,0,17,111,72,0,17,464,126,49,57,35,35,20,25,54,61,266,108,40,62,92,69,9,15,0,17,5,10,0,17,78,66,0,17
2013,06037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,607,127,0,17,0,17,0,17,0,17,0,17,0,17,0,17,196,92,20,32,0,17,27,36,29,34,105,70,15,16,297,88,15,17,34,41,33,44,28,33,179,72,8,13,114,70,31,33,0,17,11,17,0,17,46,50,26,35
2013,06037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,756,131,33,40,0,17,0,17,0,17,0,17,33,40,0,17,183,108,0,17,64,74,0,17,0,17,119,88,0,17,475,129,161,103,40,31,47,43,19,22,197,96,11,17,65,35,24,26,0,17,22,24,10,15,9,14,0,17
2013,06037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,332,111,0,12,0,12,0,12,0,12,0,12,0,12,0,12,113,68,21,23,22,23,0,12,29,46,41,47,0,12,206,96,46,36,9,14,54,51,9,14,49,34,39,49,13,21,0,12,0,12,13,21,0,12,0,12,0,12
2013,06037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,1211,202,0,17,0,17,0,17,0,17,0,17,0,17,0,17,291,135,86,65,61,75,21,36,66,78,57,57,0,17,668,186,165,103,80,78,52,48,64,75,307,129,0,17,252,120,17,28,32,35,15,24,0,17,167,107,21,35
2013,06037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,660,163,0,17,0,17,0,17,0,17,0,17,0,17,0,17,131,92,48,51,23,37,37,43,23,37,0,17,0,17,482,176,84,80,40,43,24,38,47,72,287,158,0,17,47,45,0,17,0,17,0,17,12,20,35,40,0,17
2013,06037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,240,93,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,32,8,13,22,29,0,12,0,12,0,12,0,12,193,85,35,35,40,38,0,12,0,12,104,74,14,18,17,18,0,12,0,12,0,12,0,12,0,12,17,18
2013,06037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,172,66,8,14,0,12,0,12,0,12,0,12,8,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,119,57,17,24,17,18,35,40,0,12,32,30,18,21,45,40,11,16,0,12,0,12,0,12,22,32,12,18
2013,06037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,706,97,30,37,0,17,0,17,0,17,0,17,30,37,0,17,234,93,102,56,0,17,22,26,68,59,31,50,11,16,300,110,48,50,43,51,57,45,32,47,108,66,12,19,142,88,0,17,0,17,0,17,0,17,133,87,9,14
2013,06037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,466,114,47,47,29,43,0,12,0,12,0,12,18,19,0,12,74,48,21,21,11,17,12,18,0,12,30,45,0,12,298,116,47,37,33,30,14,19,12,18,158,84,34,41,47,29,0,12,8,14,11,16,0,12,19,21,9,14
2013,06037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1106,136,96,71,0,12,28,42,0,12,0,12,19,31,49,48,232,100,60,48,45,43,60,54,14,22,44,44,9,14,624,142,139,79,38,31,28,28,49,66,334,101,36,36,154,63,7,11,26,24,9,13,0,12,70,38,42,49
2013,06037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1447,147,29,33,0,17,0,17,0,17,0,17,29,33,0,17,197,89,82,75,12,20,16,20,15,16,72,58,0,17,965,147,382,114,52,32,105,78,93,63,268,90,65,39,256,87,43,44,20,23,12,19,0,17,146,79,35,25
2013,06037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,1545,182,185,117,33,37,0,17,11,17,0,17,141,114,0,17,371,182,184,128,38,48,0,17,0,17,99,86,50,75,904,183,235,117,128,85,84,67,61,52,363,136,33,37,85,62,0,17,0,17,27,31,0,17,58,55,0,17
2013,06037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,367,87,8,15,0,12,0,12,0,12,0,12,0,12,8,15,51,54,34,51,11,17,0,12,0,12,0,12,6,10,270,84,89,72,24,30,0,12,14,19,26,32,117,57,38,31,15,23,0,12,0,12,6,11,11,18,6,10
2013,06037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,368,96,0,17,0,17,0,17,0,17,0,17,0,17,0,17,101,81,0,17,0,17,0,17,40,47,32,51,29,44,212,80,104,70,37,31,9,16,11,18,51,39,0,17,55,38,0,17,0,17,0,17,0,17,44,33,11,18
2013,06037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,882,151,27,41,0,12,0,12,0,12,0,12,27,41,0,12,194,81,80,84,11,18,9,13,21,22,73,44,0,12,471,143,191,103,15,27,39,38,42,47,184,88,0,12,190,103,16,28,0,12,0,12,48,60,126,84,0,12
2013,06037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,209,68,0,12,0,12,0,12,0,12,0,12,0,12,0,12,55,31,10,14,16,16,0,12,7,10,22,25,0,12,137,57,62,47,12,14,18,22,5,8,36,29,4,7,17,18,10,15,0,12,0,12,0,12,0,12,7,10
2013,06037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,302,102,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,33,20,31,0,12,0,12,6,10,0,12,0,12,217,102,12,18,23,36,55,63,65,62,33,32,29,44,59,41,0,12,8,12,0,12,17,26,25,22,9,15
2013,06037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,423,125,18,21,0,12,9,16,0,12,0,12,9,14,0,12,8,14,8,14,0,12,0,12,0,12,0,12,0,12,367,120,50,35,18,22,33,32,76,59,127,79,63,67,30,35,0,12,0,12,0,12,0,12,19,29,11,20
2013,06037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,219,65,9,14,0,12,0,12,0,12,0,12,9,14,0,12,12,20,12,20,0,12,0,12,0,12,0,12,0,12,117,54,13,21,35,28,0,12,0,12,69,48,0,12,81,47,0,12,16,19,10,16,9,14,46,45,0,12
2013,06037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,467,159,0,17,0,17,0,17,0,17,0,17,0,17,0,17,32,35,32,35,0,17,0,17,0,17,0,17,0,17,326,149,86,74,0,17,39,48,19,29,145,105,37,37,109,67,12,18,11,17,24,29,23,18,8,14,31,51
2013,06037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,663,135,0,17,0,17,0,17,0,17,0,17,0,17,0,17,58,51,21,23,0,17,0,17,0,17,37,39,0,17,457,117,10,15,80,72,108,86,31,34,200,87,28,45,148,59,10,17,9,14,0,17,0,17,113,52,16,19
2013,06037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,676,111,0,12,0,12,0,12,0,12,0,12,0,12,0,12,109,62,0,12,38,38,9,14,0,12,52,43,10,17,443,105,94,52,56,52,35,32,13,21,226,89,19,26,124,56,0,12,0,12,0,12,23,29,89,57,12,19
2013,06037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,918,143,26,31,0,17,0,17,0,17,0,17,9,14,17,27,97,87,0,17,18,29,0,17,0,17,47,75,32,36,601,157,56,52,77,77,105,86,37,40,308,126,18,30,194,80,33,39,0,17,67,65,30,35,64,48,0,17
2013,06037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,313,70,17,20,0,12,0,12,0,12,0,12,17,20,0,12,128,61,38,33,20,28,9,12,6,11,55,49,0,12,129,44,32,18,19,22,0,12,8,10,65,35,5,8,39,23,0,12,0,12,0,12,2,9,32,23,5,8
2013,06037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,944,119,55,44,0,17,18,20,0,17,0,17,37,42,0,17,213,77,7,11,28,30,40,32,26,25,93,52,19,23,514,111,173,71,32,39,78,59,31,28,176,76,24,37,162,80,9,16,0,17,0,17,0,17,108,83,45,43
2013,06037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,378,103,0,12,0,12,0,12,0,12,0,12,0,12,0,12,69,51,28,31,10,16,31,35,0,12,0,12,0,12,286,97,29,29,55,59,42,42,40,37,120,62,0,12,23,23,0,12,0,12,0,12,0,12,7,11,16,19
2013,06037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,153,68,10,16,0,12,0,12,0,12,0,12,10,16,0,12,18,20,0,12,12,18,6,11,0,12,0,12,0,12,93,64,8,12,5,11,0,12,6,10,74,59,0,12,32,29,0,12,12,20,11,17,0,12,2,8,7,11
2013,06037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,159,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,159,67,0,12,28,23,0,12,39,43,81,49,11,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12
2013,06037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,492,101,0,17,0,17,0,17,0,17,0,17,0,17,0,17,47,35,12,19,7,12,0,17,22,35,6,11,0,17,254,94,46,33,29,26,26,39,13,16,108,74,32,45,191,58,20,22,13,15,7,11,6,11,128,60,17,20
2013,06037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,169,79,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,44,0,12,32,44,0,12,0,12,0,12,0,12,131,77,37,28,4,8,0,12,0,12,90,65,0,12,6,9,0,12,0,12,0,12,0,12,6,9,0,12
2013,06037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,879,102,32,33,0,17,0,17,0,17,7,12,25,37,0,17,202,55,66,42,23,20,32,38,0,17,81,61,0,17,606,117,202,91,32,29,92,60,54,37,226,85,0,17,39,26,0,17,6,10,0,17,0,17,33,23,0,17
2013,06037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1009,183,42,40,0,17,0,17,13,21,0,17,29,34,0,17,205,121,55,63,0,17,19,31,0,17,131,107,0,17,719,185,185,114,115,93,87,66,10,17,238,143,84,75,43,42,0,17,0,17,16,27,0,17,27,31,0,17
2013,06037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,902,114,12,19,0,12,0,12,0,12,0,12,12,19,0,12,173,68,36,44,13,21,33,30,23,27,68,46,0,12,637,109,97,53,67,44,72,50,107,58,245,86,49,43,80,39,6,9,14,22,11,18,6,10,43,35,0,12
2013,06037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,106,46,12,18,0,12,0,12,0,12,0,12,0,12,12,18,22,27,13,22,0,12,0,12,9,14,0,12,0,12,56,34,20,26,0,12,16,20,0,12,8,13,12,19,16,26,16,26,0,12,0,12,0,12,0,12,0,12
2013,06037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,226,52,12,18,0,12,0,12,0,12,0,12,12,18,0,12,14,15,0,12,0,12,0,12,0,12,14,15,0,12,165,58,39,27,9,10,15,15,11,14,65,34,26,25,35,39,0,12,0,12,31,39,0,12,4,8,0,12
2013,06037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,279,131,8,13,0,17,0,17,0,17,0,17,8,13,0,17,24,22,0,17,9,15,0,17,0,17,15,18,0,17,160,102,8,12,0,17,20,34,10,18,72,65,50,71,87,69,0,17,11,24,0,17,48,47,0,17,28,36
2013,06037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,276,95,0,12,0,12,0,12,0,12,0,12,0,12,0,12,134,67,33,48,0,12,0,12,0,12,101,65,0,12,127,85,63,65,0,12,0,12,0,12,48,55,16,22,15,21,0,12,15,21,0,12,0,12,0,12,0,12
2013,06037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,144,78,5,8,0,12,0,12,5,8,0,12,0,12,0,12,56,65,0,12,0,12,0,12,0,12,56,65,0,12,64,49,13,16,17,27,0,12,0,12,21,30,13,20,19,26,0,12,0,12,19,26,0,12,0,12,0,12
2013,06037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,92,50,9,14,0,17,0,17,0,17,0,17,9,14,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,50,42,20,31,0,17,0,17,0,17,19,21,11,17,33,25,5,10,0,17,5,10,0,17,5,8,18,19
