YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M
2019,06037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,55,40,0,12,0,12,0,12,0,12,6,9,40,36,0,12,9,14,0,12,0,12
2019,06037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,71,56,0,12,25,38,6,8,0,12,0,12,0,12,24,28,0,12,16,24,0,12
2019,06037910813,Census Tract 9108.13,Agua Dulce,Los Angeles County,California,AguaDulce,60,41,0,12,8,14,0,12,13,21,0,12,0,12,0,12,7,11,8,14,24,23
2019,06037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,1122,116,55,41,97,79,180,79,78,44,159,71,103,63,55,37,95,61,254,95,46,39
2019,06037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,1074,78,19,22,119,54,94,52,143,63,49,29,41,30,136,85,170,73,278,71,25,27
2019,06037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,1662,88,42,37,247,99,161,66,111,49,130,66,144,76,102,57,150,75,503,126,72,41
2019,06037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,1300,189,31,35,133,101,188,109,178,115,98,87,40,38,122,95,144,85,287,146,79,56
2019,06037480500,Census Tract 4805,Alhambra,Los Angeles County,California,Alhambra,741,141,0,17,104,75,149,80,143,81,61,51,76,52,16,28,60,62,132,82,0,17
2019,06037480704,Census Tract 4807.04,Alhambra,Los Angeles County,California,Alhambra,1186,128,57,47,90,39,158,64,244,82,108,55,37,26,24,18,89,60,282,97,97,58
2019,06037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,328,100,10,15,22,24,30,30,50,52,19,22,41,47,49,50,0,12,47,48,60,56
2019,06037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,568,102,9,14,51,41,74,60,60,54,28,25,33,40,56,36,35,33,189,81,33,33
2019,06037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,1298,134,90,50,129,76,156,68,160,82,126,62,106,73,69,54,164,78,265,72,33,40
2019,06037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,1243,80,64,58,51,40,195,86,147,96,95,67,123,84,94,66,138,86,212,73,124,82
2019,06037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,1064,89,0,12,57,49,89,48,108,52,160,70,69,46,83,59,131,77,345,94,22,31
2019,06037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,636,65,24,24,45,32,46,30,92,51,38,25,42,36,68,55,34,22,186,70,61,48
2019,06037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,1010,145,32,51,31,24,97,45,87,66,89,50,70,68,59,52,85,49,365,107,95,74
2019,06037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,1358,185,41,38,51,52,99,90,93,53,186,112,87,63,309,176,35,33,420,158,37,35
2019,06037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,457,107,10,17,16,28,50,38,69,62,34,42,43,42,12,19,59,39,107,65,57,51
2019,06037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,669,91,42,40,28,32,53,40,41,30,93,61,25,32,36,37,62,45,240,96,49,37
2019,06037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,894,107,2,6,40,32,116,70,145,72,57,52,59,45,49,35,186,93,182,82,58,39
2019,06037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,690,90,29,34,39,47,73,51,62,44,64,46,106,72,61,56,67,53,183,76,6,10
2019,06037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,1181,105,9,13,77,43,122,64,136,65,104,67,123,51,79,60,125,60,359,112,47,41
2019,06037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,161,53,16,22,9,10,19,19,6,9,2,5,10,11,10,14,27,29,23,22,39,32
2019,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,590,138,0,17,27,25,105,85,83,67,55,45,35,34,14,17,22,23,194,86,55,54
2019,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,568,93,0,12,39,31,47,56,68,44,48,44,76,55,14,23,16,21,217,90,43,43
2019,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,235,88,0,12,8,12,33,47,19,21,66,61,21,24,23,26,29,27,0,12,36,35
2019,06037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,1768,147,32,54,101,107,250,133,145,106,218,138,301,151,169,129,193,116,319,127,40,63
2019,06037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,271,113,0,17,0,17,18,29,56,51,58,72,54,88,20,35,0,17,65,71,0,17
2019,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,438,139,0,17,108,89,17,29,26,31,53,82,78,72,0,17,64,64,92,71,0,17
2019,06037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,236,94,39,42,11,16,15,22,23,29,46,39,0,12,0,12,18,20,57,62,27,38
2019,06037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,381,100,15,20,35,34,59,58,0,12,42,39,22,36,16,22,0,12,182,104,10,18
2019,06037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,847,148,37,42,9,14,36,44,147,85,103,70,83,71,97,73,57,61,216,96,62,59
2019,06037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,519,123,0,17,14,15,18,28,51,35,25,21,43,29,46,47,34,40,219,95,69,50
2019,06037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,864,152,67,53,37,29,86,73,163,93,65,67,45,36,59,64,59,47,205,86,78,60
2019,06037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,253,81,11,17,38,44,34,28,16,19,0,12,12,22,6,12,37,50,74,47,25,25
2019,06037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,1068,189,0,17,86,69,65,54,109,70,49,42,131,93,14,22,96,102,467,151,51,57
2019,06037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,1044,162,29,35,21,34,103,98,104,68,102,85,44,41,114,96,87,67,296,136,144,126
2019,06037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,317,104,7,11,11,20,17,25,76,60,18,19,30,40,23,41,32,37,47,45,56,50
2019,06037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,204,89,11,15,84,77,0,12,0,12,21,30,9,14,37,50,0,12,35,40,7,13
2019,06037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,709,108,8,14,38,39,97,53,63,51,93,60,108,66,40,33,67,58,158,80,37,37
2019,06037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,694,122,0,12,102,79,75,41,148,78,106,66,66,50,0,12,65,65,69,52,63,58
2019,06037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1050,143,32,28,70,49,173,95,158,71,52,36,98,82,83,60,135,79,159,68,90,76
2019,06037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1467,184,4,7,31,33,139,72,250,120,158,107,34,31,182,120,189,109,371,142,109,52
2019,06037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,1298,260,33,41,158,116,185,148,140,73,155,107,71,88,66,53,70,69,420,177,0,17
2019,06037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,333,117,12,20,42,53,16,26,0,12,30,34,77,69,28,29,23,24,105,80,0,12
2019,06037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,437,114,0,17,19,22,94,58,95,85,0,17,46,58,59,61,0,17,121,62,3,15
2019,06037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,1023,116,6,11,54,52,154,76,129,73,200,87,25,21,64,47,112,77,239,94,40,29
2019,06037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,209,60,25,28,17,20,32,22,12,16,10,11,14,17,34,30,12,14,53,33,0,12
2019,06037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,370,125,28,39,71,69,0,12,31,34,21,23,56,67,18,21,12,19,108,52,25,23
2019,06037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,570,143,0,12,14,23,81,61,13,18,83,64,18,20,0,12,52,55,191,89,118,82
2019,06037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,296,88,7,13,17,22,33,30,36,28,29,43,19,20,11,18,36,44,60,55,48,48
2019,06037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,506,154,0,17,25,36,52,54,60,41,18,29,94,97,7,18,66,71,17,28,167,130
2019,06037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,844,180,0,17,0,17,136,83,144,90,70,51,140,122,18,20,63,59,193,74,80,65
2019,06037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,854,141,42,58,26,34,25,26,76,55,16,22,131,90,86,60,147,97,258,86,47,47
2019,06037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,1088,203,43,63,95,73,64,65,91,71,85,61,131,102,104,86,98,93,355,185,22,36
2019,06037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,320,58,3,6,43,26,27,18,63,31,22,17,15,15,23,21,6,10,64,32,54,38
2019,06037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,1061,121,17,21,31,47,136,73,152,81,25,22,96,66,90,52,140,68,316,97,58,45
2019,06037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,482,106,0,12,25,23,18,18,43,35,4,8,51,47,51,51,42,48,204,78,44,30
2019,06037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,252,100,0,12,0,12,21,20,0,12,55,58,19,22,8,14,42,42,41,52,66,56
2019,06037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,99,57,0,12,0,12,22,26,16,25,0,12,0,12,8,11,20,26,23,30,10,16
2019,06037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,678,108,7,13,0,17,63,54,107,68,72,48,56,47,71,63,83,57,181,71,38,39
2019,06037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,323,73,0,12,13,21,22,20,36,33,43,31,51,40,15,22,19,25,115,55,9,11
2019,06037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,842,144,20,22,17,20,37,26,136,68,105,49,104,54,26,42,109,76,232,88,56,36
2019,06037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1140,160,22,34,0,17,19,32,287,162,65,56,60,74,169,132,209,138,291,156,18,25
2019,06037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,1066,164,30,46,176,93,178,108,37,45,125,75,56,52,0,12,55,62,332,124,77,64
2019,06037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,64,48,0,12,0,12,30,34,0,12,0,12,0,12,0,12,0,12,30,33,4,7
2019,06037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,211,50,5,8,4,7,41,31,21,21,28,23,0,12,16,21,38,32,43,29,15,22
2019,06037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,440,106,7,12,40,38,13,20,0,17,56,52,0,17,33,35,36,37,204,101,51,40
2019,06037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,157,63,0,12,0,12,40,37,0,12,14,23,23,37,0,12,64,58,16,27,0,12
2019,06037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,159,83,0,12,18,27,47,50,51,46,0,12,17,27,0,12,0,12,2,8,24,24
2019,06037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,127,72,0,17,0,17,0,17,4,7,13,20,0,17,0,17,35,42,75,60,0,17
2019,06037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,42,30,10,13,0,12,20,21,0,12,0,12,0,12,0,12,6,9,6,9,0,12
2019,06037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,623,124,17,26,75,64,133,82,87,71,17,22,158,100,0,12,40,38,77,57,19,21
2019,06037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,619,123,0,17,34,26,62,56,115,66,121,63,33,26,38,26,26,37,134,72,56,53
2019,06037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,406,75,16,22,9,15,50,45,59,43,27,43,10,18,23,26,41,43,152,92,19,23
2019,06037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,187,60,0,17,38,31,17,16,20,18,0,17,10,11,5,7,5,7,61,38,31,27
2019,06037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,512,113,49,57,10,16,23,36,77,59,79,49,55,44,0,12,35,47,109,80,75,71
2019,06037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,511,94,0,17,6,11,81,63,65,47,58,51,36,46,7,13,39,46,167,80,52,43
2019,06037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,435,88,0,12,42,42,66,45,17,14,32,32,0,12,8,12,39,37,180,77,51,43
2019,06037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,340,56,5,7,16,16,41,23,46,30,30,20,56,34,7,9,20,19,94,45,25,24
2019,06037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,951,92,12,16,40,37,44,40,85,60,77,61,110,71,56,45,103,64,371,100,53,39
2019,06037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,221,49,0,12,0,12,51,39,23,28,16,23,11,13,0,12,49,43,49,38,22,25
2019,06037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,359,64,11,12,0,12,45,43,63,38,19,16,78,47,13,11,46,37,65,37,19,24
2019,06037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,544,120,7,12,42,49,94,67,16,20,83,65,21,19,44,41,60,63,104,61,73,60
2019,06037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,302,64,0,12,7,10,16,18,4,8,53,43,115,54,11,12,22,25,64,41,10,13
2019,06037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,186,46,0,12,37,25,10,11,21,22,0,12,24,22,5,9,27,29,60,43,2,4
2019,06037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,756,95,8,12,10,11,54,42,92,51,92,61,67,40,79,54,87,61,252,92,15,24
2019,06037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,19,16,0,12,0,12,7,11,4,6,8,12,0,12,0,12,0,12,0,12,0,12
2019,06037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,456,114,33,32,29,28,67,58,28,48,25,40,39,38,85,64,34,37,81,67,35,45
2019,06037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,699,107,0,17,43,48,100,66,41,43,72,48,73,47,39,33,48,45,202,91,81,65
2019,06037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,458,62,0,12,35,29,29,20,49,33,38,31,28,22,9,15,71,36,184,50,15,16
2019,06037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,1031,132,13,18,64,38,93,55,78,46,143,79,52,38,42,38,148,69,379,115,19,31
2019,06037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,616,105,0,12,40,50,13,15,49,51,101,84,22,35,122,74,27,29,219,108,23,25
2019,06037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,168,50,0,12,17,22,19,17,5,9,38,35,18,20,30,26,8,13,24,24,9,14
2019,06037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,445,121,0,17,42,41,20,22,41,37,133,82,0,17,16,23,39,49,128,90,26,36
2019,06037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,254,67,0,12,8,11,10,12,19,30,30,27,41,36,0,12,65,43,48,29,33,31
2019,06037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,262,69,0,12,0,12,19,16,65,41,25,20,19,24,0,12,29,29,83,43,22,28
2019,06037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,310,102,0,17,9,14,16,25,87,63,48,47,0,17,10,17,38,37,87,57,15,21
2019,06037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,218,53,0,12,12,17,32,21,25,20,28,29,11,16,9,9,17,18,39,31,45,34
2019,06037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,417,115,10,15,96,75,34,43,34,40,43,32,8,15,99,74,6,12,77,48,10,16
2019,06037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,674,119,8,14,18,21,55,53,40,40,87,66,86,66,50,41,44,39,263,110,23,38
2019,06037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,633,103,0,12,43,48,31,36,59,57,51,41,20,26,113,72,117,67,189,77,10,17
2019,06037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,603,103,0,12,0,12,53,42,93,68,83,55,111,63,15,24,51,50,124,67,73,56
2019,06037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,223,66,0,12,15,22,28,26,37,37,27,29,53,44,0,12,8,11,55,32,0,12
2019,06037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,458,97,12,14,47,53,30,28,102,62,0,12,98,75,8,13,34,51,107,60,20,20
2019,06037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,281,73,0,17,26,32,56,55,22,33,9,13,10,17,28,30,21,34,109,67,0,17
2019,06037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,106,43,0,12,8,10,7,9,5,7,18,18,5,8,15,17,28,30,16,21,4,7
2019,06037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,705,103,17,21,97,52,91,64,38,28,149,93,20,19,56,45,48,44,84,54,105,73
2019,06037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,932,94,18,26,29,28,96,52,125,62,141,72,69,42,63,45,70,48,321,91,0,12
2019,06037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,1041,108,20,32,28,33,39,36,127,72,179,80,60,46,177,69,138,91,215,86,58,43
2019,06037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,1288,121,22,31,84,47,110,54,113,62,163,74,134,61,163,72,63,41,390,113,46,43
2019,06037533703,Census Tract 5337.03,Bell,Los Angeles County,California,Bell,761,105,0,17,78,62,109,74,150,83,70,49,0,17,42,34,135,82,177,87,0,17
2019,06037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,1108,116,0,17,14,24,64,54,178,91,185,97,65,53,87,55,49,34,456,122,10,16
2019,06037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,711,120,40,41,34,27,0,12,24,38,126,79,91,67,34,55,105,66,222,96,35,52
2019,06037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,571,81,7,10,19,21,57,42,77,46,60,42,81,45,74,43,59,43,117,59,20,31
2019,06037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,653,95,0,12,35,38,26,41,95,62,34,41,55,48,69,62,115,78,199,106,25,38
2019,06037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,384,111,0,17,30,38,54,49,9,16,43,35,9,14,19,22,71,66,117,76,32,50
2019,06037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,255,101,0,17,0,17,50,46,54,60,75,59,0,17,37,42,12,22,27,34,0,17
2019,06037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,1017,117,0,17,17,18,95,56,93,46,151,88,153,63,156,67,135,71,176,74,41,40
2019,06037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,560,121,9,13,20,36,110,77,96,75,29,21,87,59,50,46,28,31,119,72,12,19
2019,06037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,241,100,6,13,8,13,43,53,40,53,29,47,0,12,26,39,32,44,57,56,0,12
2019,06037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,354,117,0,12,0,12,25,20,52,51,34,49,112,81,29,48,0,12,92,75,10,16
2019,06037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,1128,119,9,15,15,17,67,51,233,94,97,49,107,74,67,53,158,88,367,107,8,13
2019,06037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,648,94,0,12,54,51,6,11,60,44,40,31,102,68,18,20,99,72,248,107,21,24
2019,06037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,152,40,0,12,13,18,8,10,10,16,47,35,38,32,0,12,4,6,32,22,0,12
2019,06037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,554,65,13,14,32,26,81,40,89,43,78,47,47,34,14,14,43,38,157,60,0,12
2019,06037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,1359,102,11,18,16,21,190,95,130,79,229,100,132,71,59,42,137,74,412,106,43,56
2019,06037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,502,115,0,12,54,35,70,52,47,43,48,58,48,53,43,37,56,74,136,68,0,12
2019,06037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,795,84,9,17,33,43,105,62,88,60,89,64,120,73,20,22,62,47,259,81,10,16
2019,06037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,1404,119,7,11,38,30,157,73,87,51,190,83,192,76,70,61,196,101,459,113,8,14
2019,06037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,587,104,17,26,0,12,66,60,76,63,112,80,73,49,6,11,49,44,188,73,0,12
2019,06037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,827,119,21,32,66,65,88,57,85,59,45,47,138,77,36,36,84,62,264,104,0,12
2019,06037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,1292,104,15,24,66,50,162,65,147,68,179,89,106,68,81,55,113,59,394,109,29,27
2019,06037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,1034,142,12,18,22,23,125,77,73,67,49,35,209,101,55,55,128,75,353,140,8,13
2019,06037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,880,113,0,12,24,23,111,74,96,54,99,67,70,65,52,40,49,44,312,110,67,40
2019,06037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,780,126,5,8,16,18,27,30,65,50,60,43,59,48,41,39,34,37,442,126,31,42
2019,06037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,1142,92,12,21,29,32,73,48,201,77,82,51,115,63,73,50,142,58,415,108,0,17
2019,06037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,746,55,0,12,28,25,81,43,88,54,21,19,40,27,30,24,156,59,282,73,20,22
2019,06037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,1042,100,29,35,38,36,66,51,105,52,148,78,182,66,84,52,138,56,235,92,17,27
2019,06037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,661,76,0,12,58,50,21,23,71,55,72,47,61,39,71,46,104,53,198,64,5,7
2019,06037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,368,49,24,36,0,12,6,8,41,31,26,36,17,28,26,30,86,54,126,64,16,17
2019,06037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,1309,69,9,14,76,50,122,64,97,60,164,70,37,32,100,57,185,74,467,103,52,44
2019,06037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,744,68,0,12,24,19,67,43,92,53,64,47,32,29,52,42,163,67,246,77,4,6
2019,06037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,1036,105,8,14,38,43,39,45,111,70,123,73,74,47,55,46,73,48,462,102,53,41
2019,06037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,678,74,0,12,16,18,25,15,43,24,79,44,98,44,41,32,107,53,252,75,17,13
2019,06037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,164,96,30,28,5,8,71,69,5,10,9,14,0,12,0,12,9,15,14,21,21,33
2019,06037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,90,51,9,15,33,29,0,12,0,12,7,11,0,12,0,12,0,12,0,12,41,45
2019,06037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,464,122,26,40,0,12,63,55,34,43,37,28,28,26,20,24,27,20,201,92,28,44
