YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M
2015,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,690,116,0,17,80,47,109,72,59,46,105,69,17,18,71,52,10,12,159,71,80,56
2015,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,691,95,19,30,49,44,101,67,75,47,99,50,140,84,44,40,42,38,72,51,50,42
2015,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,289,93,0,17,9,16,16,18,19,22,33,39,15,18,66,58,32,30,82,56,17,19
2015,06037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,1723,146,11,19,37,60,277,115,178,113,110,66,230,122,195,91,155,88,448,123,82,85
2015,06037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,219,98,0,17,0,17,17,28,44,46,13,20,21,33,36,40,0,17,70,79,18,30
2015,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,653,148,0,17,152,99,171,107,85,78,0,17,99,93,0,17,24,31,65,56,57,54
2015,06037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,169,72,0,12,0,12,0,12,11,13,17,26,25,42,0,12,44,41,58,39,14,25
2015,06037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,226,83,0,12,44,47,0,12,27,24,20,21,0,12,6,15,9,15,108,59,12,18
2015,06037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,791,147,17,27,12,19,62,52,177,107,19,24,52,52,46,52,74,53,332,125,0,17
2015,06037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,603,126,19,31,8,13,27,20,38,43,48,41,53,42,57,46,97,64,207,89,49,37
2015,06037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,731,143,19,22,82,62,43,38,108,74,59,41,40,29,46,39,66,45,260,107,8,13
2015,06037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,329,101,40,39,0,12,19,22,39,34,70,56,50,44,0,12,18,20,51,46,42,44
2015,06037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,1242,188,0,17,139,94,198,127,147,92,62,54,51,46,14,22,63,62,509,184,59,52
2015,06037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,584,140,15,23,16,27,37,45,37,41,65,50,38,45,58,51,126,88,176,127,16,25
2015,06037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,233,76,29,46,9,15,13,15,61,54,8,13,7,11,38,39,0,12,16,18,52,39
2015,06037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,170,68,0,12,46,51,0,12,15,17,53,40,0,12,0,12,0,12,30,26,26,23
2015,06037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,738,105,0,17,73,53,88,60,77,66,61,45,119,81,32,25,51,53,199,94,38,29
2015,06037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,570,79,0,12,81,58,38,28,40,29,99,59,40,32,80,60,64,63,74,51,54,56
2015,06037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1121,120,46,47,123,81,82,48,180,67,116,70,37,31,71,57,128,56,271,113,67,54
2015,06037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1473,132,24,21,123,80,307,80,78,38,113,57,102,56,58,49,78,47,454,113,136,56
2015,06037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,1526,188,91,75,109,78,206,101,115,70,142,100,62,63,104,88,117,84,552,199,28,34
2015,06037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,222,73,42,43,36,42,5,10,32,32,9,14,25,22,10,15,10,16,22,25,31,25
2015,06037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,471,122,75,74,66,62,59,38,47,35,21,33,46,56,39,38,33,31,85,62,0,17
2015,06037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,927,135,0,12,118,80,170,94,75,56,98,54,95,75,67,52,69,54,224,95,11,13
2015,06037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,306,64,32,32,61,45,28,20,26,17,10,11,27,22,46,33,14,14,49,32,13,10
2015,06037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,370,120,0,12,0,12,15,15,27,34,21,24,99,72,33,39,16,22,87,51,72,61
2015,06037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,505,126,0,12,31,30,68,59,35,38,20,23,135,92,11,17,0,12,111,58,94,84
2015,06037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,253,89,0,12,16,20,16,23,35,30,0,12,9,14,19,21,70,61,67,53,21,21
2015,06037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,424,137,0,17,17,28,36,34,32,36,75,60,14,22,78,48,19,29,81,88,72,65
2015,06037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,697,121,0,17,26,26,27,27,112,71,98,80,39,37,63,48,60,45,232,99,40,36
2015,06037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,761,130,25,40,27,30,42,31,88,73,75,63,25,21,72,54,45,47,330,126,32,31
2015,06037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,1114,205,28,40,72,87,105,86,37,55,104,64,75,60,153,110,35,57,428,161,77,55
2015,06037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,349,65,10,15,23,21,52,29,22,20,22,15,13,12,55,35,25,20,88,37,39,28
2015,06037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,1028,114,18,21,34,29,146,71,113,72,147,83,47,29,69,52,138,72,212,83,104,67
2015,06037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,411,98,30,37,10,15,19,16,17,20,106,70,75,55,5,9,62,46,53,37,34,30
2015,06037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,169,82,0,12,9,14,0,12,49,57,7,12,5,9,0,12,21,25,48,45,30,34
2015,06037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,146,57,8,13,0,12,0,12,29,22,20,30,10,17,17,20,17,19,26,23,19,22
2015,06037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,585,81,7,12,33,40,73,40,95,59,41,29,67,40,33,39,60,44,161,71,15,16
2015,06037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,224,63,0,12,14,21,24,20,38,43,0,12,16,18,28,32,23,27,69,43,12,12
2015,06037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,880,128,25,35,27,23,162,90,47,48,128,68,90,44,72,53,45,32,261,91,23,18
2015,06037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1074,172,17,26,148,127,49,51,116,77,115,104,32,37,76,58,70,70,370,143,81,83
2015,06037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,933,132,0,12,65,38,95,56,63,46,175,86,140,67,74,53,57,27,227,86,37,43
2015,06037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,100,41,32,30,11,18,0,12,0,12,25,24,0,12,11,18,8,13,0,12,13,20
2015,06037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,218,45,7,10,9,8,23,24,10,9,30,19,7,8,5,9,35,27,71,39,21,20
2015,06037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,374,105,30,36,0,17,18,19,0,17,22,34,50,52,0,17,8,12,189,71,57,47
2015,06037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,206,95,0,12,0,12,68,60,6,11,0,12,0,12,59,53,31,48,14,22,28,28
2015,06037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,159,85,0,12,21,33,7,12,25,37,26,28,22,34,10,15,0,12,36,37,12,19
2015,06037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,123,71,5,7,23,35,0,17,0,17,14,16,0,17,28,31,29,39,24,36,0,17
2015,06037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,52,37,6,10,0,12,5,9,0,12,0,12,21,31,0,12,0,12,20,19,0,12
2015,06037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,660,108,30,35,28,25,37,34,70,48,47,38,66,62,58,52,42,32,277,94,5,11
2015,06037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,510,116,0,17,90,59,81,54,71,47,74,63,11,15,37,32,74,53,44,28,28,35
2015,06037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,359,71,0,12,29,32,7,11,41,32,29,25,34,43,25,35,16,21,142,64,36,29
2015,06037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,145,49,11,12,19,15,10,8,8,11,21,26,10,17,4,7,0,17,57,31,5,8
2015,06037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,568,105,11,17,43,35,125,93,28,36,89,65,33,29,0,12,85,74,136,72,18,20
2015,06037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,512,106,0,17,10,16,104,70,61,56,99,85,24,39,56,63,25,23,127,82,6,10
2015,06037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,505,82,0,12,22,31,29,28,23,21,55,44,59,46,0,12,61,48,225,75,31,31
2015,06037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,358,50,5,10,15,24,12,13,28,22,78,37,29,22,17,16,15,24,139,52,20,21
2015,06037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,830,95,8,14,61,49,41,38,28,30,118,67,102,59,60,46,146,67,234,89,32,30
2015,06037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,201,59,0,12,0,12,0,12,16,20,35,33,13,13,0,12,45,39,69,48,23,21
2015,06037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,483,71,5,7,5,7,35,29,67,42,60,40,27,27,33,21,68,46,179,51,4,8
2015,06037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,421,111,8,13,21,32,79,48,31,39,55,53,35,35,26,29,37,36,88,63,41,34
2015,06037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,330,54,0,12,12,16,49,33,36,30,18,21,46,38,35,28,49,35,79,34,6,9
2015,06037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,161,57,10,14,14,15,41,33,0,12,0,12,26,21,11,13,7,11,6,8,46,34
2015,06037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,838,103,0,17,0,17,79,63,75,63,71,52,57,43,90,65,82,68,328,104,56,52
2015,06037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,56,30,6,9,0,12,11,12,0,12,0,12,0,12,0,12,4,5,22,20,13,15
2015,06037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,548,112,60,54,24,38,77,50,74,60,37,41,40,33,41,33,62,46,100,59,33,40
2015,06037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,613,108,8,13,19,30,58,37,0,17,19,31,73,47,160,89,68,44,208,82,0,17
2015,06037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,451,59,0,12,6,9,39,33,29,28,49,35,43,32,33,27,71,39,181,54,0,12
2015,06037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,912,111,23,30,13,20,63,50,70,51,41,30,95,61,45,41,146,70,359,105,57,46
2015,06037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,625,99,0,12,0,12,45,56,43,32,43,46,115,79,93,68,17,24,241,101,28,45
2015,06037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,114,43,0,12,19,23,7,11,0,12,4,8,0,12,5,8,0,12,64,37,15,19
2015,06037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,412,81,0,17,49,35,0,17,117,83,33,37,37,41,52,48,22,37,84,47,18,19
2015,06037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,270,65,17,22,0,12,24,22,10,15,14,17,13,19,55,43,63,43,74,40,0,12
2015,06037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,281,57,0,12,14,15,31,27,11,16,35,30,14,14,14,14,8,11,131,50,23,21
2015,06037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,297,81,0,17,0,17,9,14,55,45,31,39,31,29,33,38,29,27,90,59,19,19
2015,06037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,291,68,13,21,22,27,33,24,43,31,20,27,43,28,16,20,16,17,65,39,20,27
2015,06037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,412,115,0,12,0,12,23,28,111,79,29,43,43,41,26,40,9,15,164,74,7,11
2015,06037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,595,102,39,40,8,12,50,47,16,12,89,56,42,39,53,46,53,44,221,70,24,22
2015,06037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,568,109,0,17,46,56,10,15,55,54,55,50,130,75,22,37,106,66,115,58,29,35
2015,06037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,640,98,16,18,28,35,45,44,99,69,93,69,53,49,29,34,122,76,91,61,64,61
2015,06037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,367,82,20,31,9,16,36,34,49,40,43,29,41,35,23,25,19,21,118,55,9,10
2015,06037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,531,128,0,12,0,12,40,35,30,29,136,79,107,113,8,14,29,28,134,70,47,56
2015,06037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,177,71,7,12,17,27,42,42,14,16,0,17,0,17,0,17,50,34,38,40,9,14
2015,06037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,165,54,0,12,12,19,21,17,4,6,21,24,11,11,7,10,35,30,16,19,38,28
2015,06037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,673,111,10,15,47,43,92,59,101,56,110,61,55,45,26,24,26,24,132,68,74,60
2015,06037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,921,79,0,12,71,45,46,41,73,41,50,39,67,46,102,53,205,74,269,86,38,34
2015,06037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,1014,112,0,17,45,43,66,46,118,64,121,63,63,45,122,57,124,63,348,93,7,11
2015,06037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,1261,108,0,17,46,44,98,56,115,50,278,94,134,68,100,50,167,82,308,95,15,24
2015,06037533703,Census Tract 5337.03,Bell,Los Angeles County,California,Bell,681,67,6,9,14,15,46,39,72,47,92,51,68,40,38,29,103,64,234,68,8,12
2015,06037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,1275,97,0,17,28,32,90,65,83,53,87,57,171,85,85,49,158,72,564,120,9,13
2015,06037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,856,95,13,21,37,53,91,69,46,41,118,62,84,61,122,88,92,63,219,83,34,30
2015,06037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,564,76,0,12,16,15,25,26,95,58,34,28,39,53,37,29,68,41,221,72,29,33
2015,06037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,633,98,8,13,25,29,67,59,73,53,31,37,41,46,78,57,62,50,219,89,29,35
2015,06037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,529,120,0,17,12,21,33,40,90,65,75,57,0,17,29,33,31,29,225,103,34,41
2015,06037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,136,61,0,12,0,12,6,9,9,14,20,24,15,23,26,31,41,32,14,17,5,9
2015,06037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,850,108,20,32,51,42,90,45,43,38,202,83,85,49,101,67,104,59,129,67,25,20
2015,06037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,527,106,7,10,8,13,71,50,21,33,39,45,21,16,53,43,70,58,220,83,17,21
2015,06037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,269,98,17,19,9,14,11,17,48,60,18,20,16,25,13,22,21,35,68,47,48,48
2015,06037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,338,86,0,12,37,29,0,12,28,26,32,42,82,69,11,17,39,49,100,62,9,15
2015,06037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,1049,127,6,11,69,50,70,48,90,45,109,69,161,72,64,59,45,31,412,106,23,21
2015,06037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,686,90,34,29,66,43,0,12,49,58,64,53,80,55,41,43,110,80,230,80,12,14
2015,06037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,128,34,7,10,8,12,0,12,0,12,30,20,7,11,13,19,21,26,36,24,6,10
2015,06037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,560,74,0,12,56,42,65,44,72,44,60,41,23,19,69,58,35,22,176,96,4,7
2015,06037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,1436,101,8,12,68,51,141,91,205,91,187,79,113,64,67,56,211,95,382,113,54,51
2015,06037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,524,117,8,14,66,51,31,34,109,83,86,61,53,47,27,25,60,48,84,61,0,12
2015,06037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,829,95,50,71,50,56,96,62,116,76,121,78,59,54,31,28,42,42,243,105,21,33
2015,06037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,1313,131,58,54,0,12,130,96,82,68,233,77,150,84,31,30,207,93,385,112,37,36
2015,06037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,550,111,0,12,22,25,41,39,83,66,78,51,36,36,34,39,11,16,193,83,52,47
2015,06037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,882,113,0,12,34,43,54,48,60,38,47,40,105,71,135,71,90,67,336,110,21,22
2015,06037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,1250,93,7,10,62,58,183,82,93,63,65,42,105,65,119,68,111,68,491,117,14,17
2015,06037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,1029,111,0,12,33,41,91,70,74,45,127,56,94,61,61,55,150,65,381,103,18,20
2015,06037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,1070,88,47,51,38,28,79,59,164,86,83,51,42,40,92,57,121,77,372,102,32,40
2015,06037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,797,121,53,43,37,38,31,28,144,66,94,66,87,63,22,23,140,98,182,77,7,11
2015,06037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,1153,81,27,26,97,66,63,37,90,53,143,72,108,51,89,49,135,64,387,112,14,20
2015,06037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,628,60,0,12,23,25,81,45,43,22,66,34,37,28,55,34,99,41,209,55,15,17
2015,06037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,961,77,15,23,16,20,67,50,78,47,112,65,137,56,65,43,127,62,305,76,39,34
2015,06037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,581,70,0,12,51,33,77,41,72,44,44,31,52,30,38,34,73,40,160,55,14,17
2015,06037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,316,59,6,8,0,12,30,29,26,26,36,32,30,35,7,11,34,26,147,59,0,12
2015,06037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,1226,69,14,16,83,43,14,17,150,64,108,55,126,60,68,36,207,71,424,85,32,28
2015,06037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,813,59,25,23,11,11,85,50,61,42,71,46,66,41,56,32,119,51,310,76,9,12
2015,06037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,1038,77,18,20,30,34,63,42,44,37,64,43,142,61,75,52,166,70,395,95,41,38
2015,06037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,604,69,0,12,42,35,26,24,38,23,142,45,85,36,82,44,84,44,105,47,0,12
2015,06037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,242,103,38,50,43,47,30,47,26,38,0,12,0,12,30,47,0,12,28,25,47,45
2015,06037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,136,73,11,18,0,12,11,18,11,17,0,12,0,12,0,12,0,12,50,44,53,49
2015,06037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,597,111,42,46,25,22,42,47,7,12,0,12,52,51,17,19,61,50,293,99,58,44
