YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M
2024,06037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,1395,178,20,21,41,35,91,51,267,117,178,85,170,91,52,35,213,97,350,110,13,20
2024,06037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,1282,241,0,19,78,66,140,109,187,139,104,94,295,150,0,19,177,124,301,157,0,19
2024,06037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,344,119,0,14,0,14,54,49,37,41,45,45,11,18,9,14,11,18,144,101,33,30
2024,06037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,366,114,0,14,43,67,41,34,35,32,114,71,24,25,24,22,13,19,72,49,0,14
2024,06037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,1279,233,7,11,221,130,122,74,147,82,156,82,107,80,62,53,126,69,285,110,46,43
2024,06037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,1260,178,70,54,103,80,110,69,124,73,130,104,77,64,57,51,132,71,336,133,121,91
2024,06037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,1163,242,8,13,38,32,214,107,94,64,59,34,93,63,45,49,111,75,406,223,95,88
2024,06037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,577,209,0,14,122,154,113,72,26,30,26,30,0,14,8,13,26,24,207,121,49,52
2024,06037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,1183,172,61,92,39,32,41,30,72,62,204,89,137,113,186,115,68,48,304,102,71,56
2024,06037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,1435,240,21,34,88,66,249,129,176,119,117,100,249,146,132,111,110,82,242,115,51,53
2024,06037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,528,194,0,14,36,38,72,64,30,30,55,42,70,79,8,14,27,32,176,159,54,42
2024,06037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,715,128,25,32,113,69,59,47,112,66,98,59,56,47,24,26,83,51,116,71,29,30
2024,06037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,890,173,38,58,40,34,93,75,90,62,139,110,123,64,48,37,59,47,260,97,0,14
2024,06037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,584,119,37,57,73,55,50,47,180,107,47,43,0,14,18,23,64,63,103,65,12,15
2024,06037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,1285,157,9,14,82,78,220,103,63,40,176,108,88,70,110,67,113,67,350,122,74,50
2024,06037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,179,57,7,10,27,23,7,10,24,23,8,11,20,21,0,14,29,34,14,16,43,32
2024,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,668,196,0,19,79,69,100,74,94,59,22,20,59,38,15,25,42,39,232,151,25,26
2024,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,526,102,9,14,8,14,36,40,88,68,17,20,53,47,53,50,15,23,121,67,126,67
2024,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,291,104,11,18,37,55,19,30,69,75,12,17,6,11,20,29,0,19,109,77,8,15
2024,06037603706,Census Tract 6037.06,Alondra Park,Los Angeles County,California,AlondraPark,985,88,0,14,5,9,76,54,117,80,149,85,162,97,221,109,124,86,131,78,0,14
2024,06037460101,Census Tract 4601.01,Altadena,Los Angeles County,California,Altadena,151,75,0,19,17,28,0,19,0,19,31,29,13,22,29,34,0,19,53,50,8,20
2024,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,439,140,0,19,14,24,37,42,14,26,61,68,13,25,0,19,131,101,169,114,0,19
2024,06037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,196,93,0,14,11,18,22,26,68,71,0,14,0,14,32,40,12,18,39,32,12,18
2024,06037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,332,180,15,22,18,24,23,27,35,52,16,19,33,37,10,16,0,14,80,59,102,157
2024,06037460401,Census Tract 4604.01,Altadena,Los Angeles County,California,Altadena,138,48,0,14,6,8,35,30,0,14,9,10,28,30,19,31,31,33,10,11,0,14
2024,06037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,441,113,0,19,27,43,20,26,46,39,55,57,81,59,20,32,116,71,60,47,16,31
2024,06037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,592,118,0,19,0,19,24,23,30,29,30,32,33,40,9,15,75,65,288,93,103,89
2024,06037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,232,95,0,14,18,20,34,43,11,18,15,16,8,12,45,58,36,46,39,26,26,24
2024,06037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,900,291,0,19,60,67,191,178,8,13,152,106,44,61,54,85,70,79,247,137,74,86
2024,06037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,726,221,20,33,22,36,144,105,22,36,102,80,50,61,183,168,39,44,118,98,26,41
2024,06037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,194,80,0,14,40,36,11,17,34,29,39,47,0,14,0,14,10,16,60,49,0,14
2024,06037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,145,80,0,14,0,14,75,57,8,15,0,14,0,14,0,14,0,14,5,8,57,65
2024,06037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,737,162,13,20,39,25,45,42,72,44,115,87,57,50,90,86,11,17,235,102,60,55
2024,06037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,661,139,39,35,40,33,62,64,35,28,40,61,82,71,78,78,69,66,181,102,35,33
2024,06037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1166,197,0,14,69,56,146,125,123,73,19,22,155,87,45,46,243,115,266,85,100,81
2024,06037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1527,231,0,19,213,174,297,122,201,109,115,63,69,40,62,44,100,76,389,136,81,76
2024,06037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,1302,342,0,19,103,145,213,150,119,90,182,119,12,19,188,239,85,97,374,202,26,29
2024,06037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,291,95,9,15,62,49,23,23,9,16,13,19,8,13,32,38,49,39,72,53,14,18
2024,06037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,595,163,0,19,7,14,32,31,50,46,46,49,100,71,62,98,21,24,156,99,121,72
2024,06037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,377,111,16,20,7,10,68,78,31,30,49,36,58,52,20,34,6,9,99,54,23,23
2024,06037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,352,147,0,14,17,26,0,14,50,48,98,98,29,28,0,14,42,39,116,99,0,14
2024,06037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,553,122,17,23,60,51,26,30,12,16,83,61,0,14,48,57,70,60,203,93,34,25
2024,06037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,366,139,0,14,30,33,48,44,6,10,19,30,22,26,35,49,75,97,118,57,13,19
2024,06037431701,Census Tract 4317.01,Arcadia,Los Angeles County,California,Arcadia,674,193,45,63,29,50,72,85,18,42,0,19,140,135,92,71,69,72,182,142,27,28
2024,06037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,745,160,0,19,64,60,78,85,33,33,53,40,65,75,90,56,97,72,197,95,68,55
2024,06037432502,Census Tract 4325.02,Arcadia,Los Angeles County,California,Arcadia,294,113,25,35,0,14,25,23,62,59,62,73,33,36,17,22,13,20,29,29,28,28
2024,06037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,252,75,44,35,48,42,39,42,2,11,21,24,0,14,5,8,24,26,56,50,13,20
2024,06037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,829,183,57,63,77,67,52,39,117,90,110,90,79,69,99,67,22,25,169,92,47,44
2024,06037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1197,240,0,19,132,72,102,137,231,188,120,93,167,95,93,112,37,52,315,136,0,19
2024,06037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,602,230,0,14,0,14,147,131,41,68,43,71,202,155,0,14,127,117,0,14,42,68
2024,06037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,66,54,0,14,0,14,12,21,16,25,0,14,38,58,0,14,0,14,0,14,0,14
2024,06037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,453,142,0,19,55,54,10,15,71,68,27,29,23,27,22,37,62,58,150,83,33,52
2024,06037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,307,127,0,14,0,14,31,45,28,41,29,32,24,39,0,14,14,17,101,84,80,81
2024,06037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,81,47,0,14,29,35,0,14,0,14,0,14,0,14,0,14,0,14,52,44,0,14
2024,06037980035,Census Tract 9800.35,Avocado Heights,Los Angeles County,California,AvocadoHeights,125,50,19,19,14,18,7,11,24,23,0,14,32,28,4,6,13,16,12,16,0,14
2024,06037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,774,165,13,21,57,52,84,66,88,71,112,82,122,98,32,36,51,61,186,80,29,35
2024,06037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,497,196,0,14,55,72,7,12,181,112,17,26,45,55,0,14,20,26,117,113,55,58
2024,06037400605,Census Tract 4006.05,Azusa,Los Angeles County,California,Azusa,493,128,6,9,18,19,41,45,68,74,28,44,57,76,15,24,56,49,165,86,39,38
2024,06037400801,Census Tract 4008.01,Azusa,Los Angeles County,California,Azusa,542,140,0,19,32,51,22,28,165,130,13,20,58,62,10,19,49,55,142,91,51,54
2024,06037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,517,86,18,22,9,15,24,29,131,68,100,54,84,60,72,45,7,10,72,61,0,14
2024,06037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,424,158,0,19,0,19,51,52,36,52,0,19,76,59,74,71,140,119,37,37,10,16
2024,06037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,534,126,0,14,0,14,11,18,27,25,137,100,105,81,13,20,138,104,103,66,0,14
2024,06037404203,Census Tract 4042.03,Azusa,Los Angeles County,California,Azusa,496,97,19,30,40,38,73,43,30,24,5,8,54,40,39,41,81,63,133,63,22,19
2024,06037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,1192,202,9,10,44,57,238,161,161,92,147,94,150,84,92,70,63,60,285,107,3,5
2024,06037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,225,65,8,12,3,5,48,52,36,37,4,6,0,14,3,6,32,31,91,58,0,14
2024,06037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,520,124,0,14,63,65,47,46,62,50,120,103,42,47,69,61,54,43,39,38,24,36
2024,06037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,421,125,53,61,0,14,48,42,43,33,42,40,11,18,45,44,72,66,71,73,36,41
2024,06037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,358,88,16,25,21,21,0,14,6,16,40,37,59,67,30,32,59,38,115,54,12,17
2024,06037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,172,62,17,19,8,12,42,34,0,14,31,25,13,14,17,22,0,14,44,28,0,14
2024,06037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,999,216,0,14,50,44,12,18,168,90,335,188,73,57,11,17,116,140,218,115,16,27
2024,06037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,534,158,34,35,29,38,62,75,45,50,51,58,49,76,54,60,93,80,97,72,20,31
2024,06037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,630,117,0,14,47,45,127,92,67,50,59,58,60,59,2,8,47,46,137,79,84,88
2024,06037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,400,69,0,14,72,48,58,33,34,28,49,38,17,21,37,34,39,31,84,45,10,11
2024,06037404804,Census Tract 4048.04,Baldwin Park,Los Angeles County,California,BaldwinPark,502,124,27,39,66,49,14,13,9,16,70,59,60,59,25,31,39,43,174,110,18,23
2024,06037404805,Census Tract 4048.05,Baldwin Park,Los Angeles County,California,BaldwinPark,442,85,48,55,28,34,53,35,41,29,62,45,66,45,34,36,17,19,58,47,35,32
2024,06037404806,Census Tract 4048.06,Baldwin Park,Los Angeles County,California,BaldwinPark,701,145,0,19,20,24,56,46,102,73,19,24,69,73,89,83,58,46,258,100,30,32
2024,06037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,583,177,10,16,43,57,33,38,0,14,70,65,57,51,34,53,86,79,170,100,80,103
2024,06037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,230,69,10,14,0,14,20,20,21,21,22,35,6,10,7,12,6,9,95,51,43,37
2024,06037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,214,53,2,6,6,11,16,27,25,27,4,7,2,5,38,31,12,15,34,35,75,48
2024,06037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,349,154,0,19,51,66,0,19,8,13,36,56,30,37,118,116,14,17,81,70,11,17
2024,06037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,231,99,0,14,12,15,30,46,12,21,13,17,29,25,46,70,9,14,80,48,0,14
2024,06037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,439,129,0,19,37,44,54,56,63,58,49,65,19,21,27,44,9,15,161,120,20,22
2024,06037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,798,163,48,56,22,31,49,44,38,31,219,129,49,67,20,22,36,36,261,130,56,72
2024,06037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,605,147,20,24,32,29,39,48,67,70,120,82,16,25,42,32,86,64,134,79,49,73
2024,06037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,541,121,12,18,8,13,24,28,155,86,69,64,0,14,30,35,180,86,49,47,14,22
2024,06037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,228,70,6,9,0,14,6,9,18,29,43,28,45,41,23,26,41,40,18,22,28,30
2024,06037406903,Census Tract 4069.03,Baldwin Park,Los Angeles County,California,BaldwinPark,848,216,0,19,17,30,49,57,74,87,42,31,174,175,61,60,26,24,405,213,0,19
2024,06037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,319,100,0,19,32,47,9,16,40,50,72,81,48,49,41,52,28,45,20,19,29,47
2024,06037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,69,49,10,19,0,14,16,26,17,24,0,14,0,14,21,22,0,14,0,14,5,7
2024,06037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,520,126,15,23,72,74,0,14,15,27,90,58,63,57,68,74,52,54,145,97,0,14
2024,06037533201,Census Tract 5332.01,Bell,Los Angeles County,California,Bell,485,80,0,14,30,30,61,45,97,65,43,41,76,63,0,14,12,18,129,56,37,37
2024,06037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,1097,176,65,69,136,100,138,117,101,86,100,64,34,36,116,87,100,116,307,125,0,14
2024,06037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,1075,160,0,19,153,97,78,57,150,81,21,35,158,132,56,52,185,98,274,119,0,19
2024,06037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,1400,230,48,82,41,45,51,51,134,84,91,74,98,129,96,73,151,83,617,141,73,80
2024,06037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,1112,161,0,19,32,38,87,59,37,50,141,82,55,62,0,19,132,84,585,136,43,53
2024,06037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,559,120,0,14,23,32,127,94,61,59,16,28,0,14,81,62,78,63,173,91,0,14
2024,06037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,757,131,0,14,76,63,63,52,31,25,67,54,27,28,77,62,130,81,264,112,22,32
2024,06037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,701,134,0,14,34,34,35,39,124,95,80,71,32,51,33,44,97,85,210,105,56,36
2024,06037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,916,169,0,19,87,75,191,128,102,92,112,61,50,50,33,41,29,34,248,121,64,48
2024,06037553201,Census Tract 5532.01,Bellflower,Los Angeles County,California,Bellflower,417,155,0,14,103,117,34,32,4,6,37,58,5,8,27,38,60,51,114,59,33,29
2024,06037553202,Census Tract 5532.02,Bellflower,Los Angeles County,California,Bellflower,330,120,0,14,0,14,13,21,81,65,11,18,7,11,7,12,49,59,118,88,44,65
2024,06037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,208,88,25,40,13,18,11,18,52,39,15,26,0,14,18,21,47,63,12,18,15,19
2024,06037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,514,221,0,14,45,61,10,17,175,210,31,28,99,97,53,57,24,29,48,45,29,36
2024,06037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,1046,177,49,46,139,84,63,53,52,56,94,73,81,68,133,96,146,96,289,139,0,19
2024,06037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,736,121,43,38,52,50,58,37,68,48,70,58,62,62,22,34,94,74,246,117,21,34
2024,06037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,1360,217,76,79,33,33,44,49,149,91,115,74,110,86,63,62,186,82,558,216,26,24
2024,06037554106,Census Tract 5541.06,Bellflower,Los Angeles County,California,Bellflower,682,111,5,7,9,14,112,63,56,42,38,35,77,59,99,75,89,72,154,67,43,46
2024,06037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,369,112,0,14,36,42,35,40,65,70,6,11,82,67,0,14,80,58,60,56,5,9
2024,06037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,852,217,28,31,107,69,110,124,35,43,42,52,55,41,26,24,65,15,338,176,46,53
2024,06037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,1502,250,32,32,18,24,208,93,209,113,201,97,107,67,137,92,167,124,351,191,72,70
2024,06037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,534,156,11,18,14,22,30,40,35,47,72,71,58,66,83,72,84,73,114,60,33,48
2024,06037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,835,158,0,14,52,52,93,68,137,92,103,91,72,60,117,98,137,89,124,79,0,14
2024,06037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,1232,218,50,48,19,23,194,149,120,79,120,86,90,66,44,50,133,85,424,163,38,40
2024,06037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,988,161,0,14,48,55,158,86,132,74,93,67,124,79,44,53,78,55,311,126,0,14
2024,06037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,1188,179,10,17,60,94,24,27,167,102,148,106,97,84,159,100,65,71,458,163,0,14
2024,06037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,741,138,16,25,22,25,127,111,75,58,140,90,59,56,151,124,56,56,82,48,13,17
2024,06037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,1170,141,0,19,86,62,108,86,177,91,19,30,108,71,98,72,101,75,401,151,72,73
2024,06037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,706,118,0,14,39,37,85,60,126,80,5,8,98,70,5,7,112,65,225,97,11,17
2024,06037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,1100,155,0,19,68,53,243,126,124,82,134,96,36,32,80,56,139,72,205,114,71,53
2024,06037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,690,128,0,14,33,35,147,115,66,54,43,41,18,20,139,114,59,55,119,75,66,66
2024,06037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,344,84,19,20,50,35,27,28,90,65,61,40,20,27,0,14,9,17,41,36,27,29
2024,06037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,1233,145,30,46,88,64,108,77,183,110,118,73,59,60,57,51,111,77,479,161,0,19
2024,06037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,753,135,28,43,6,10,78,72,66,52,75,59,100,61,55,63,52,45,282,148,11,17
2024,06037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,950,111,62,46,97,70,91,62,116,85,46,47,142,108,54,53,47,46,291,101,4,7
2024,06037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,707,84,18,22,39,30,74,51,48,46,106,52,96,51,19,19,121,77,186,71,0,14
2024,06037700600,Census Tract 7006,Beverly Hills,Los Angeles County,California,BeverlyHills,82,57,16,23,25,28,0,14,0,14,0,14,0,14,0,14,0,14,10,18,31,44
2024,06037700700,Census Tract 7007,Beverly Hills,Los Angeles County,California,BeverlyHills,180,110,0,14,13,19,0,14,0,14,43,67,14,24,0,14,0,14,55,69,55,43
2024,06037700801,Census Tract 7008.01,Beverly Hills,Los Angeles County,California,BeverlyHills,1550,256,147,108,116,94,96,100,104,78,90,73,132,105,19,33,100,60,619,230,127,106
2024,06037700802,Census Tract 7008.02,Beverly Hills,Los Angeles County,California,BeverlyHills,1334,248,27,32,65,43,269,111,135,119,94,99,45,38,73,54,125,96,473,179,28,26
2024,06037700901,Census Tract 7009.01,Beverly Hills,Los Angeles County,California,BeverlyHills,833,195,0,14,31,32,42,36,40,39,225,126,88,83,0,14,85,61,307,160,15,18
2024,06037700902,Census Tract 7009.02,Beverly Hills,Los Angeles County,California,BeverlyHills,2701,370,310,187,141,82,271,127,133,85,138,114,301,203,200,164,179,132,801,318,227,146
2024,06037701000,Census Tract 7010,Beverly Hills,Los Angeles County,California,BeverlyHills,1842,315,233,163,121,94,198,165,264,197,226,142,36,44,69,88,112,94,510,215,73,87
2024,06037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,188,73,0,14,2,3,27,25,5,6,0,14,5,6,37,59,34,26,64,36,14,10
2024,06037310100,Census Tract 3101,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),156,96,0,19,0,19,28,55,0,19,0,19,0,19,37,52,23,40,39,47,29,50
2024,06037310201,Census Tract 3102.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),851,187,0,19,0,19,102,64,88,78,123,70,186,162,0,19,40,39,312,141,0,19
2024,06037310202,Census Tract 3102.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),1034,171,7,11,17,19,104,55,50,35,145,91,82,49,111,72,71,48,447,127,0,14
2024,06037310300,Census Tract 3103,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),24,29,0,14,0,14,0,14,0,14,0,14,5,10,0,14,0,14,19,27,0,14
2024,06037310400,Census Tract 3104,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),559,182,0,14,17,20,77,58,95,73,34,27,122,156,32,37,35,30,116,56,31,48
2024,06037310501,Census Tract 3105.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),1338,216,9,16,89,66,99,66,113,72,315,238,129,66,32,31,217,161,290,119,45,52
2024,06037310601,Census Tract 3106.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),1927,325,0,19,42,65,225,132,209,106,85,78,126,100,205,137,255,164,695,324,85,129
2024,06037310602,Census Tract 3106.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),602,125,58,94,7,13,50,40,63,38,16,26,46,45,0,14,68,67,274,99,20,28
