YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M
2022,06037910213,Census Tract 9102.13,Acton,Los Angeles County,California,Acton,128,94,51,82,0,13,0,13,11,16,25,42,0,13,0,13,0,13,41,27,0,13
2022,06037910804,Census Tract 9108.04,Acton,Los Angeles County,California,Acton,86,64,0,13,18,28,6,10,0,13,0,13,0,13,33,51,0,13,29,35,0,13
2022,06037910814,Census Tract 9108.14,Acton,Los Angeles County,California,Acton,83,54,0,13,12,16,0,13,23,38,0,13,0,13,0,13,0,13,32,33,16,18
2022,06037910815,Census Tract 9108.15,Acton,Los Angeles County,California,Acton,192,104,0,19,51,54,34,48,10,16,0,19,0,19,0,19,7,11,5,8,85,75
2022,06037800324,Census Tract 8003.24,Agoura Hills,Los Angeles County,California,AgouraHills,287,127,14,24,22,31,46,56,15,25,8,16,0,19,22,32,17,29,124,88,19,26
2022,06037800328,Census Tract 8003.28,Agoura Hills,Los Angeles County,California,AgouraHills,83,34,2,10,32,24,6,9,0,13,0,13,0,13,0,13,0,13,37,34,6,10
2022,06037800333,Census Tract 8003.33,Agoura Hills,Los Angeles County,California,AgouraHills,678,159,27,29,59,44,75,62,17,26,134,106,16,26,34,24,54,51,213,104,49,45
2022,06037800334,Census Tract 8003.34,Agoura Hills,Los Angeles County,California,AgouraHills,194,94,0,13,0,13,0,13,40,44,46,52,25,33,0,13,17,26,66,64,0,13
2022,06037800335,Census Tract 8003.35,Agoura Hills,Los Angeles County,California,AgouraHills,311,117,8,11,30,33,36,46,13,16,17,25,10,16,0,13,68,63,53,45,76,53
2022,06037800336,Census Tract 8003.36,Agoura Hills,Los Angeles County,California,AgouraHills,91,89,52,78,13,23,0,13,26,38,0,13,0,13,0,13,0,13,0,13,0,13
2022,06037800338,Census Tract 8003.38,Agoura Hills,Los Angeles County,California,AgouraHills,310,168,0,19,54,79,28,30,0,19,93,123,0,19,13,23,31,44,48,43,43,64
2022,06037910808,Census Tract 9108.08,Agua Dulce,Los Angeles County,California,AguaDulce,41,32,0,13,12,18,0,13,0,13,7,11,9,15,13,20,0,13,0,13,0,13
2022,06037910810,Census Tract 9108.10,Agua Dulce,Los Angeles County,California,AguaDulce,81,57,0,13,15,21,0,13,0,13,0,13,0,13,9,15,0,13,57,53,0,13
2022,06037910814,Census Tract 9108.14,Agua Dulce,Los Angeles County,California,AguaDulce,83,54,0,13,12,16,0,13,23,38,0,13,0,13,0,13,0,13,32,33,16,18
2022,06037480302,Census Tract 4803.02,Alhambra,Los Angeles County,California,Alhambra,1041,147,38,39,21,25,248,105,109,57,180,75,62,47,56,48,83,57,200,76,44,31
2022,06037480303,Census Tract 4803.03,Alhambra,Los Angeles County,California,Alhambra,1234,151,11,12,184,89,71,35,241,102,163,99,88,73,95,47,87,43,244,88,50,42
2022,06037480304,Census Tract 4803.04,Alhambra,Los Angeles County,California,Alhambra,1381,171,15,16,169,92,75,54,237,121,131,67,102,61,64,42,246,102,312,95,30,27
2022,06037480400,Census Tract 4804,Alhambra,Los Angeles County,California,Alhambra,1219,226,38,45,85,70,153,118,273,158,4,12,86,60,45,49,139,94,383,160,13,31
2022,06037480802,Census Tract 4808.02,Alhambra,Los Angeles County,California,Alhambra,273,101,0,13,0,13,68,51,11,17,35,43,14,22,19,21,13,21,103,80,10,16
2022,06037480803,Census Tract 4808.03,Alhambra,Los Angeles County,California,Alhambra,436,117,0,13,57,71,43,35,58,48,17,18,28,29,60,39,7,13,166,76,0,13
2022,06037480804,Census Tract 4808.04,Alhambra,Los Angeles County,California,Alhambra,1306,216,51,39,188,135,103,68,152,83,185,95,129,84,59,55,78,47,321,112,40,42
2022,06037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,1276,194,54,58,73,59,174,78,186,100,136,94,58,40,77,70,85,73,278,123,155,87
2022,06037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,1064,236,5,10,45,33,96,72,112,57,87,60,29,36,69,42,58,43,471,249,92,49
2022,06037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,680,192,12,16,147,152,116,54,56,41,22,27,22,27,24,30,33,31,212,102,36,31
2022,06037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,1211,189,60,91,38,31,92,56,108,78,136,92,147,119,178,112,81,51,314,110,57,40
2022,06037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,1420,249,23,30,44,46,183,129,80,61,182,127,112,87,261,155,97,94,385,135,53,42
2022,06037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,537,191,10,16,24,27,37,37,72,50,20,24,44,49,6,11,56,40,233,168,35,28
2022,06037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,621,103,0,13,101,76,48,39,60,51,94,67,38,39,8,12,112,78,122,69,38,36
2022,06037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,831,163,31,47,12,18,134,87,154,80,94,102,101,58,52,38,68,58,176,89,9,13
2022,06037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,608,113,37,57,70,56,74,54,123,84,59,40,45,45,49,46,29,27,105,52,17,19
2022,06037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,1284,153,9,14,71,75,170,73,82,52,105,61,71,61,83,59,184,94,449,131,60,39
2022,06037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,142,56,6,9,19,19,7,12,13,13,0,13,9,14,0,13,21,15,19,30,48,36
2022,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,661,152,0,19,103,57,28,33,87,50,45,43,55,34,18,28,18,19,291,136,16,17
2022,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,505,120,7,11,14,18,0,13,65,48,34,36,40,43,9,15,32,25,234,86,70,51
2022,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,187,81,0,19,0,19,39,57,34,49,38,37,10,15,22,22,0,19,9,15,35,39
2022,06037603706,Census Tract 6037.06,Alondra Park,Los Angeles County,California,AlondraPark,1018,116,0,13,72,81,100,57,36,46,97,94,231,128,213,121,98,82,138,68,33,53
2022,06037460101,Census Tract 4601.01,Altadena,Los Angeles County,California,Altadena,214,72,0,19,0,19,0,19,14,23,18,29,66,101,39,49,0,19,77,84,0,19
2022,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,301,136,0,19,29,36,13,22,27,32,47,77,43,45,0,19,38,46,104,91,0,19
2022,06037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,275,108,32,33,22,22,61,55,19,24,15,21,0,13,30,39,0,13,83,73,13,21
2022,06037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,398,186,35,44,37,36,6,10,0,13,46,49,48,46,26,32,0,13,98,72,102,157
2022,06037460401,Census Tract 4604.01,Altadena,Los Angeles County,California,Altadena,154,53,4,6,0,13,32,25,0,13,12,11,16,18,24,27,54,37,8,9,4,5
2022,06037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,376,111,0,19,0,19,33,29,56,42,29,42,49,40,5,8,27,29,141,82,36,44
2022,06037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,615,120,38,41,19,23,63,58,92,57,39,34,56,47,10,15,41,39,144,87,113,73
2022,06037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,218,83,0,13,38,44,18,28,17,19,18,20,0,13,42,56,26,34,37,29,22,19
2022,06037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,1075,270,0,19,113,104,189,177,98,80,82,74,57,57,67,84,173,123,263,158,33,53
2022,06037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,728,172,36,41,22,36,151,126,85,63,74,93,72,65,39,33,16,26,142,85,91,90
2022,06037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,233,99,0,13,15,24,0,13,70,59,0,13,25,40,0,13,12,20,74,55,37,38
2022,06037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,129,69,7,14,32,49,42,44,9,13,0,13,9,14,0,13,0,13,4,8,26,26
2022,06037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,840,139,21,23,47,32,96,57,73,43,174,89,45,43,124,90,74,62,112,86,74,52
2022,06037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,621,115,26,30,60,43,54,64,85,67,35,53,37,33,54,61,68,66,156,107,46,39
2022,06037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1193,205,10,18,55,35,92,91,124,68,23,25,205,100,52,55,279,131,270,98,83,73
