YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M
2011,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,515,150,0,95,12,16,85,54,35,33,47,42,85,84,23,26,64,79,124,67,40,39
2011,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,574,107,0,95,71,58,15,25,150,87,129,78,71,59,45,50,39,34,38,34,16,19
2011,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,302,75,0,95,21,33,21,25,40,38,16,27,29,36,11,18,44,51,100,56,20,22
2011,06037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,1619,165,35,47,98,86,156,109,253,119,221,104,59,46,131,91,142,101,461,138,63,66
2011,06037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,248,96,0,95,0,95,56,60,18,29,25,30,0,95,20,30,0,95,103,75,26,36
2011,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,550,138,0,95,32,35,71,71,131,95,54,66,82,93,63,58,80,84,10,17,27,31
2011,06037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,188,87,0,95,0,95,6,13,46,47,50,55,0,95,8,14,10,16,41,47,27,28
2011,06037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,222,95,0,95,77,65,17,24,8,13,20,22,0,95,18,25,0,95,82,56,0,95
2011,06037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,782,174,13,20,0,95,109,91,56,67,14,25,19,29,99,93,108,85,305,112,59,59
2011,06037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,592,152,0,95,48,46,22,25,52,50,81,52,45,48,10,17,32,44,225,99,77,53
2011,06037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,670,123,27,42,70,56,88,77,99,62,42,34,48,40,31,41,96,53,169,77,0,95
2011,06037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,266,110,0,95,27,32,10,17,36,43,61,56,12,18,0,95,27,25,45,51,48,48
2011,06037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,1051,182,80,83,61,72,126,82,129,83,80,58,81,69,59,61,108,101,300,113,27,33
2011,06037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,744,165,18,30,105,65,93,75,98,54,54,51,100,90,62,70,30,35,163,97,21,32
2011,06037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,233,90,0,95,32,29,28,40,33,39,0,95,0,95,34,41,22,33,47,45,37,41
2011,06037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,154,74,0,95,28,31,0,95,11,18,42,47,0,95,9,15,0,95,46,53,18,23
2011,06037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,677,109,0,95,61,55,42,34,48,47,114,57,54,62,44,37,77,61,196,106,41,32
2011,06037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,476,108,10,16,44,34,87,51,53,40,10,18,35,34,49,49,42,51,132,87,14,17
2011,06037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1141,141,31,36,83,68,97,53,178,80,88,48,87,62,28,28,90,48,338,115,121,71
2011,06037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1463,139,32,31,172,95,330,122,80,50,82,46,70,42,149,95,66,58,433,119,49,40
2011,06037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,1443,215,28,33,150,124,96,56,230,104,241,157,52,50,115,87,136,105,335,161,60,78
2011,06037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,353,103,0,95,36,47,50,66,17,20,12,20,90,69,21,23,18,21,10,17,99,50
2011,06037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,297,89,58,57,29,27,22,24,38,34,0,95,21,23,8,13,11,19,50,50,60,48
2011,06037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,924,138,28,43,36,41,238,120,70,72,90,73,114,81,42,40,99,75,207,92,0,95
2011,06037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,200,69,0,95,0,95,36,31,36,41,12,18,9,14,20,21,25,27,58,46,4,7
2011,06037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,154,89,0,95,18,25,14,22,35,41,32,50,5,9,28,44,3,8,10,16,9,15
2011,06037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,399,147,0,95,12,21,29,33,37,40,70,66,50,60,46,71,52,77,71,53,32,37
2011,06037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,240,76,12,18,10,15,8,14,25,27,25,28,0,95,12,17,63,58,85,56,0,95
2011,06037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,492,150,14,23,5,9,93,83,18,21,97,73,54,37,0,95,0,95,131,112,80,67
2011,06037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,703,149,7,12,0,95,42,37,88,67,115,98,32,37,40,47,66,74,243,98,70,69
2011,06037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,643,91,29,46,25,26,61,44,31,30,44,51,97,58,50,36,33,31,245,88,28,25
2011,06037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,712,172,12,18,0,95,0,95,90,76,219,127,63,52,49,44,33,35,220,122,26,30
2011,06037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,313,96,41,47,4,7,51,38,30,36,0,95,25,26,50,49,16,18,96,64,0,95
2011,06037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,1058,131,18,21,44,45,80,53,105,56,104,84,99,62,83,67,107,74,353,127,65,45
2011,06037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,395,108,0,95,21,24,36,32,59,55,37,30,19,21,10,15,23,26,137,84,53,52
2011,06037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,154,70,0,95,0,95,0,95,26,26,11,17,6,11,30,29,49,51,22,26,10,17
2011,06037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,160,74,0,95,0,95,10,15,10,15,0,95,35,40,21,24,7,13,67,54,10,15
2011,06037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,551,141,0,95,39,38,5,9,57,67,10,17,16,26,105,94,45,54,188,99,86,76
2011,06037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,210,91,8,15,0,95,32,36,73,56,0,95,0,95,0,95,0,95,86,73,11,18
2011,06037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,754,113,11,17,44,47,93,61,96,47,26,26,108,64,37,33,141,85,198,81,0,95
2011,06037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,846,191,24,39,158,95,46,45,94,68,113,80,28,34,82,69,55,53,228,136,18,28
2011,06037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,839,118,0,95,50,38,77,53,104,60,89,59,97,60,109,66,63,44,167,79,83,53
2011,06037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,121,73,33,38,15,24,15,24,0,95,34,49,0,95,0,95,0,95,0,95,24,26
2011,06037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,194,68,0,95,37,33,4,4,12,17,28,41,13,13,0,95,19,30,68,47,13,18
2011,06037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,339,125,15,22,26,36,0,95,31,35,0,95,37,59,0,95,20,24,159,95,51,66
2011,06037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,187,94,0,95,52,53,36,54,0,95,0,95,0,95,27,43,0,95,47,41,25,38
2011,06037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,156,107,0,95,14,22,0,95,34,47,8,14,0,95,2,14,0,95,61,66,37,58
2011,06037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,145,78,8,12,0,95,0,95,0,95,7,12,0,95,0,95,12,20,88,73,30,27
2011,06037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,50,42,0,95,0,95,0,95,0,95,0,95,18,28,8,12,0,95,6,10,18,27
2011,06037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,649,101,33,37,33,41,113,75,16,25,48,50,10,16,59,33,81,57,256,92,0,95
2011,06037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,562,133,0,95,41,41,94,59,77,53,82,62,41,48,13,19,71,53,109,67,34,41
2011,06037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,270,95,0,95,0,95,0,95,13,18,70,53,49,53,25,26,0,95,106,71,7,12
2011,06037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,275,69,6,11,10,16,40,35,9,16,25,31,63,62,5,8,0,95,85,59,32,28
2011,06037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,451,128,0,95,4,7,91,73,35,42,85,54,42,55,59,61,22,32,85,78,28,46
2011,06037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,313,117,0,95,40,35,53,53,23,35,10,15,0,95,46,54,36,50,95,69,10,16
2011,06037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,522,93,0,95,0,95,16,27,46,52,35,48,147,81,47,37,25,28,202,84,4,9
2011,06037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,529,105,0,95,44,40,0,95,61,45,119,66,6,14,4,9,132,84,157,82,6,10
2011,06037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,993,123,8,14,8,14,44,31,122,94,101,60,133,74,84,57,112,61,339,124,42,50
2011,06037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,207,73,0,95,0,95,0,95,19,30,32,36,27,42,33,38,19,24,73,57,4,6
2011,06037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,419,89,34,28,47,47,58,46,41,42,23,25,52,46,17,18,18,16,129,66,0,95
2011,06037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,455,122,0,95,33,29,99,73,69,54,122,87,11,17,8,14,60,56,33,41,20,21
2011,06037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,200,68,0,95,9,15,0,95,0,95,0,95,28,31,5,9,33,35,108,63,17,26
2011,06037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,179,75,21,33,25,35,0,95,5,12,0,95,44,53,0,95,7,13,28,32,49,49
2011,06037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,775,90,11,18,0,95,47,42,110,74,116,77,45,36,62,52,85,68,257,104,42,46
2011,06037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,53,41,4,7,9,14,0,95,0,95,25,37,0,95,0,95,7,9,8,12,0,95
2011,06037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,370,101,16,26,41,44,30,44,50,54,12,19,63,42,50,50,15,19,93,66,0,95
2011,06037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,592,128,16,21,39,46,36,32,37,43,7,11,110,79,79,55,69,62,199,108,0,95
2011,06037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,364,63,22,34,24,24,52,42,36,37,45,38,21,22,25,25,35,30,104,54,0,95
2011,06037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,817,123,35,40,0,95,54,47,141,78,111,64,114,68,22,24,91,69,203,82,46,46
2011,06037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,517,101,0,95,0,95,25,34,107,67,49,46,24,29,54,50,0,95,233,97,25,38
2011,06037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,110,59,0,95,0,95,38,40,16,25,16,25,0,95,18,26,0,95,22,26,0,95
2011,06037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,508,106,0,95,25,33,0,95,124,68,44,44,0,95,103,79,0,95,150,78,62,60
2011,06037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,140,82,20,29,0,95,0,95,0,95,0,95,42,48,26,40,21,33,31,37,0,95
2011,06037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,160,68,0,95,0,95,4,7,33,35,19,28,11,16,11,16,0,95,60,34,22,33
2011,06037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,255,109,0,95,0,95,0,95,49,46,33,30,0,95,10,21,113,85,17,26,33,30
2011,06037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,222,84,14,24,0,95,25,29,70,54,0,95,20,22,24,27,6,9,63,52,0,95
2011,06037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,332,124,0,95,21,35,0,95,55,46,63,64,13,18,10,16,51,62,119,98,0,95
2011,06037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,706,100,31,35,45,46,57,36,16,18,67,55,115,70,76,53,69,52,214,91,16,19
2011,06037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,506,95,0,95,44,46,48,41,11,17,65,50,78,58,19,22,58,40,142,74,41,46
2011,06037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,423,101,17,20,0,95,100,68,52,46,65,48,24,24,27,32,0,95,122,67,16,24
2011,06037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,281,85,25,32,0,95,44,42,23,25,27,25,0,95,23,36,61,51,72,49,6,12
2011,06037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,476,110,0,95,0,95,6,11,0,95,99,68,98,89,40,53,19,20,182,101,32,47
2011,06037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,214,81,0,95,0,95,0,95,27,41,41,40,27,43,11,17,58,51,37,39,13,20
2011,06037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,159,74,0,95,20,30,14,24,0,95,32,41,0,95,0,95,30,30,40,55,23,26
2011,06037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,526,78,8,13,79,61,45,47,39,34,112,53,34,39,26,26,43,28,133,68,7,11
2011,06037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,960,75,29,33,68,55,113,63,91,62,134,75,102,60,75,60,51,40,278,84,19,28
2011,06037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,1076,151,9,20,73,58,134,67,107,48,106,74,56,49,168,99,102,77,286,103,35,39
2011,06037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,1240,135,27,28,51,42,141,74,176,72,181,79,128,68,18,20,111,66,407,120,0,95
2011,06037533703,Census Tract 5337.03,Bell,Los Angeles County,California,Bell,823,84,0,95,30,44,94,71,56,52,152,71,65,54,39,43,34,30,316,92,37,49
2011,06037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,1065,125,0,95,45,43,101,68,109,68,138,81,150,74,67,56,120,69,335,110,0,95
2011,06037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,717,132,0,95,0,95,137,84,76,40,107,80,129,80,59,54,88,72,94,67,27,38
2011,06037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,668,109,11,19,88,79,13,21,167,90,60,58,72,69,39,35,89,68,129,83,0,95
2011,06037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,736,97,0,95,28,28,86,50,22,27,60,44,0,95,53,50,71,58,399,110,17,19
2011,06037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,474,103,0,95,16,26,108,82,63,57,63,67,13,22,33,37,15,22,133,83,30,33
2011,06037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,220,91,11,17,23,33,0,95,7,12,7,12,70,61,20,30,37,36,38,42,7,10
2011,06037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,1066,120,43,55,61,53,181,87,85,66,64,52,153,79,79,52,101,78,283,105,16,18
2011,06037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,591,141,16,25,27,38,60,66,64,73,141,89,53,52,14,22,55,66,120,83,41,50
2011,06037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,175,88,14,22,9,16,19,34,7,11,31,41,0,95,0,95,22,35,44,50,29,45
2011,06037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,288,105,0,95,10,15,0,95,63,59,42,46,19,22,20,33,16,25,95,77,23,27
2011,06037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,988,134,0,95,60,47,93,63,71,41,198,77,82,54,46,43,63,51,334,115,41,41
2011,06037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,720,111,70,66,37,46,26,29,81,65,93,81,62,41,33,31,129,71,189,73,0,95
2011,06037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,176,84,0,95,0,95,4,10,21,31,55,45,0,95,53,61,16,30,27,28,0,95
2011,06037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,609,109,0,95,49,63,8,13,164,92,27,35,15,28,55,63,33,37,258,133,0,95
2011,06037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,1560,81,59,50,56,46,302,131,113,71,154,90,187,105,165,92,127,83,353,125,44,57
2011,06037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,474,110,0,95,47,48,50,39,44,45,15,18,37,43,103,85,77,56,52,42,49,45
2011,06037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,764,186,33,52,134,101,13,22,176,125,72,65,26,41,62,57,65,85,183,111,0,95
2011,06037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,1481,148,47,61,88,98,82,78,134,102,251,101,60,54,52,42,255,112,482,147,30,34
2011,06037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,572,135,41,45,0,95,129,76,20,30,73,54,0,95,25,30,41,65,243,130,0,95
2011,06037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,861,158,60,86,48,43,81,59,47,44,168,113,81,79,64,47,91,71,221,106,0,95
2011,06037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,1353,123,26,28,104,77,52,45,141,72,45,31,153,84,133,88,133,86,504,114,62,51
2011,06037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,1171,114,14,22,149,89,89,80,212,93,167,85,67,55,98,65,117,72,241,88,17,22
2011,06037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,1102,103,0,95,51,38,268,121,184,114,157,66,153,77,0,95,117,81,172,102,0,95
2011,06037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,838,141,19,24,0,95,132,87,94,83,34,39,143,97,16,26,134,86,221,111,45,67
2011,06037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,1171,106,33,31,113,62,126,66,160,75,123,75,98,71,79,51,78,53,339,102,22,34
2011,06037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,662,81,0,95,34,25,119,66,95,45,26,25,16,28,22,21,79,47,271,96,0,95
2011,06037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,899,118,0,95,25,34,99,79,9,14,104,63,103,70,131,75,25,31,354,101,49,41
2011,06037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,588,106,37,55,96,57,83,56,24,25,25,40,78,74,47,32,10,15,151,65,37,40
2011,06037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,306,69,0,95,10,19,28,37,89,68,29,40,11,22,0,95,42,41,97,72,0,95
2011,06037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,1206,107,14,18,101,59,162,75,126,70,100,67,107,65,78,54,78,53,440,104,0,95
2011,06037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,823,82,0,95,44,47,28,29,68,47,170,70,82,55,67,48,84,54,280,102,0,95
2011,06037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,1051,94,41,38,103,72,163,80,84,69,78,52,90,56,92,68,33,35,352,108,15,25
2011,06037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,660,92,12,20,20,23,50,45,37,38,181,84,92,48,61,54,44,46,163,71,0,95
2011,06037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,53,47,24,38,0,95,0,95,0,95,0,95,0,95,0,95,0,95,8,14,21,23
2011,06037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,74,35,0,95,0,95,30,22,0,95,0,95,0,95,0,95,0,95,38,31,6,11
2011,06037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,313,102,39,49,15,18,8,13,0,95,0,95,26,43,0,95,40,46,155,69,30,27
