YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M
2013,06037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,663,135,10,17,10,15,21,23,89,73,108,86,31,34,23,36,57,40,270,107,44,48
2013,06037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,676,111,19,26,23,25,52,37,94,60,44,35,36,36,39,36,40,28,288,99,41,37
2013,06037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,918,143,7,12,9,15,73,62,95,71,172,121,67,53,54,46,12,18,362,117,67,54
2013,06037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,313,70,12,20,4,6,54,33,39,34,9,12,16,16,46,39,29,25,94,51,10,12
2013,06037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,944,119,39,37,25,21,125,67,78,53,118,62,57,37,56,45,61,47,297,115,88,64
2013,06037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,378,103,10,16,0,12,47,40,65,62,73,59,40,37,10,15,24,30,93,54,16,19
2013,06037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,153,68,0,12,8,12,0,12,29,29,17,20,6,10,25,30,10,15,51,53,7,11
2013,06037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,159,67,0,12,0,12,0,12,28,23,0,12,39,43,22,25,0,12,59,41,11,16
2013,06037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,492,101,7,12,48,33,23,19,49,33,33,40,41,40,38,43,74,64,130,63,49,49
2013,06037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,169,79,7,11,15,22,15,15,36,44,0,12,0,12,0,12,6,9,90,64,0,12
2013,06037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,879,102,0,17,66,48,202,94,61,37,124,66,61,39,63,51,86,62,216,63,0,17
2013,06037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1009,183,0,17,179,116,61,50,115,93,135,78,10,17,43,34,79,86,303,148,84,75
2013,06037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,902,114,0,12,63,42,76,56,94,48,116,56,136,68,117,69,20,24,231,75,49,43
2013,06037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,106,46,33,33,16,26,0,12,0,12,16,20,9,14,0,12,8,13,0,12,24,25
2013,06037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,226,52,5,8,19,17,15,19,9,10,46,36,11,14,6,9,19,23,70,33,26,25
2013,06037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,279,131,8,12,0,17,0,17,20,30,20,34,58,52,0,17,18,21,77,65,78,92
2013,06037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,276,95,0,12,62,61,34,48,15,21,0,12,0,12,79,73,0,12,70,59,16,22
2013,06037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,144,78,0,12,9,14,4,8,17,27,24,28,0,12,0,12,0,12,77,66,13,20
2013,06037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,92,50,5,10,20,31,0,17,0,17,5,10,0,17,19,21,14,16,0,17,29,25
2013,06037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,56,47,0,12,0,12,2,6,0,12,0,12,18,27,0,12,0,12,11,12,25,36
2013,06037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,632,115,69,67,10,16,17,20,43,46,58,47,32,37,85,44,45,31,273,78,0,12
2013,06037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,489,118,0,17,72,55,61,38,68,46,41,40,49,50,36,34,49,41,67,51,46,50
2013,06037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,361,95,0,12,43,38,0,12,9,14,30,28,21,23,47,45,11,16,155,77,45,36
2013,06037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,152,50,10,13,15,17,41,27,0,17,19,30,19,25,5,7,0,17,33,28,10,15
2013,06037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,536,111,0,17,14,17,127,84,28,37,124,86,32,41,60,66,58,56,55,39,38,47
2013,06037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,374,112,0,17,54,52,32,36,17,20,56,55,0,17,65,51,6,11,144,88,0,17
2013,06037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,551,80,0,12,5,9,21,32,29,29,86,69,105,71,50,58,16,18,229,99,10,15
2013,06037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,395,78,8,13,41,42,8,11,33,28,86,61,8,10,7,10,52,45,139,56,13,16
2013,06037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,923,121,14,21,59,51,55,44,37,29,112,61,116,55,84,58,123,71,281,103,42,42
2013,06037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,157,53,0,12,0,12,0,12,5,7,43,38,23,29,21,33,21,23,34,28,10,9
2013,06037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,455,64,16,20,23,26,57,46,69,51,44,37,8,12,43,30,50,31,138,58,7,10
2013,06037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,461,108,0,17,18,25,116,86,47,49,121,81,11,16,9,14,57,59,35,38,47,50
2013,06037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,231,57,0,12,0,12,27,27,17,19,12,18,12,18,32,33,64,30,67,40,0,12
2013,06037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,207,75,11,18,24,28,48,52,0,12,0,12,41,37,9,15,16,18,31,33,27,31
2013,06037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,829,87,7,13,0,17,44,40,99,65,91,62,46,39,50,42,103,75,328,101,61,57
2013,06037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,53,32,5,8,11,16,4,6,0,12,0,12,0,12,0,12,5,7,14,18,14,15
2013,06037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,461,119,26,38,41,54,75,61,50,47,17,28,34,35,64,46,50,32,73,49,31,44
2013,06037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,599,106,6,10,21,33,48,33,53,52,6,12,58,53,156,76,40,31,211,85,0,17
2013,06037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,407,73,0,12,18,19,54,36,44,40,44,30,18,22,40,32,69,42,120,51,0,12
2013,06037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,856,117,31,29,0,17,52,50,121,75,86,44,101,66,36,39,101,72,290,96,38,35
2013,06037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,490,110,0,12,0,12,35,42,85,71,53,48,61,52,72,55,17,20,143,78,24,35
2013,06037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,140,52,0,12,5,9,59,52,0,12,16,24,0,12,15,18,0,12,41,32,4,6
2013,06037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,518,92,0,17,61,51,0,17,118,76,58,46,6,10,93,68,0,17,155,81,27,25
2013,06037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,244,64,21,26,0,12,13,23,0,12,5,8,46,38,56,43,42,44,61,45,0,12
2013,06037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,195,68,0,12,0,12,32,27,29,28,30,30,17,18,5,8,7,11,39,29,36,28
2013,06037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,303,106,0,17,0,17,6,10,54,40,37,36,27,35,0,17,82,68,74,55,23,26
2013,06037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,233,70,16,25,18,20,30,28,17,19,0,12,23,22,21,24,20,21,88,53,0,12
2013,06037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,335,111,0,17,34,54,14,22,59,57,10,15,28,39,12,20,36,43,142,70,0,17
2013,06037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,628,103,30,37,18,20,63,43,24,18,93,56,74,60,64,51,50,51,195,89,17,18
2013,06037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,517,106,0,17,29,33,43,53,17,28,112,74,96,66,10,16,40,42,143,65,27,34
2013,06037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,482,92,16,22,1,8,74,58,58,48,80,55,61,51,23,27,80,70,73,39,16,24
2013,06037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,259,72,13,19,0,12,38,30,22,25,30,25,4,7,54,48,36,33,59,41,3,7
2013,06037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,501,117,0,12,0,12,28,26,0,12,127,77,94,80,10,15,6,12,193,109,43,48
2013,06037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,187,64,8,12,0,17,0,17,18,21,25,31,22,37,11,16,60,45,22,31,21,22
2013,06037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,111,66,0,12,0,12,14,17,0,12,38,47,0,12,0,12,0,12,31,45,28,27
2013,06037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,617,87,11,17,34,28,68,62,83,58,76,39,60,41,51,34,62,49,154,73,18,24
2013,06037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,962,83,0,12,90,62,61,47,45,27,99,61,86,57,113,70,97,57,329,94,42,45
2013,06037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,1030,89,0,17,75,62,69,51,105,63,141,75,32,34,130,70,145,73,302,90,31,36
2013,06037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,1344,140,0,17,41,34,95,59,172,83,278,97,169,80,59,48,150,84,380,104,0,17
2013,06037533703,Census Tract 5337.03,Bell,Los Angeles County,California,Bell,706,87,0,12,13,15,78,56,64,58,117,64,61,47,31,34,64,41,271,82,7,11
2013,06037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,1128,125,0,17,22,22,96,62,96,65,43,35,157,69,71,63,179,79,464,118,0,17
2013,06037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,784,118,0,12,0,12,121,80,72,61,70,62,123,75,124,81,68,68,180,97,26,19
2013,06037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,624,97,9,14,69,67,0,12,80,62,57,51,45,54,42,38,116,68,206,89,0,12
2013,06037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,756,109,11,19,30,29,45,42,83,67,52,65,37,59,69,57,70,55,334,129,25,30
2013,06037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,494,115,0,17,18,32,59,56,93,62,62,61,0,17,30,27,10,16,202,89,20,22
2013,06037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,208,101,5,8,18,27,0,17,0,17,18,19,84,80,17,20,10,16,40,49,16,18
2013,06037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,920,119,20,32,63,51,165,81,43,34,114,59,99,56,71,50,91,61,237,87,17,17
2013,06037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,476,91,0,17,14,23,50,46,57,63,78,62,8,12,46,40,30,37,172,85,21,22
2013,06037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,209,79,8,14,0,12,0,12,7,12,43,42,15,23,12,21,20,27,56,43,48,48
2013,06037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,288,93,0,12,56,38,0,12,27,32,49,52,29,28,37,44,33,34,46,44,11,18
2013,06037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,970,132,8,13,48,41,50,40,94,51,101,64,146,75,57,54,35,28,382,120,49,46
2013,06037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,728,91,27,25,66,54,0,12,95,74,54,50,81,54,42,48,118,86,232,98,13,15
2013,06037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,153,73,9,13,0,12,0,12,28,40,38,37,12,18,37,50,6,19,19,20,4,6
2013,06037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,571,93,0,12,48,40,15,16,66,55,32,29,28,36,52,39,16,16,311,99,3,5
2013,06037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,1505,72,31,30,62,46,220,106,159,85,99,72,135,79,97,60,169,95,471,125,62,60
2013,06037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,499,116,7,13,52,47,64,53,47,38,63,53,53,52,45,40,90,61,69,46,9,16
2013,06037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,920,124,53,70,13,20,104,74,183,112,97,59,17,27,49,45,64,56,314,128,26,42
2013,06037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,1267,145,31,40,38,60,110,90,81,72,135,68,108,74,44,41,231,107,456,132,33,37
2013,06037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,615,136,20,32,18,21,83,84,68,52,122,62,46,47,13,21,18,25,196,93,31,45
2013,06037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,890,133,40,65,72,58,81,58,66,55,85,64,83,71,111,63,46,43,284,120,22,24
2013,06037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,1243,108,17,20,24,22,171,82,130,75,83,52,119,81,166,87,113,65,401,110,19,20
2013,06037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,1070,99,12,19,111,72,89,66,179,87,173,79,31,34,68,57,90,54,305,111,12,20
2013,06037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,1067,85,35,46,46,33,182,93,173,96,93,51,92,56,68,64,126,76,252,101,0,12
2013,06037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,928,147,63,49,9,15,93,71,135,80,22,17,135,89,14,23,240,127,209,113,8,13
2013,06037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,1133,107,17,18,80,61,94,53,90,56,120,64,97,61,116,65,95,61,406,119,18,26
2013,06037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,625,74,0,12,23,22,103,47,101,46,46,30,28,27,29,22,96,53,199,67,0,12
2013,06037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,993,98,0,17,17,22,69,52,45,43,138,67,104,62,108,69,90,62,363,101,59,45
2013,06037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,612,80,33,46,70,52,92,46,32,26,44,42,97,59,58,49,34,27,126,56,26,32
2013,06037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,367,70,4,7,12,19,22,31,46,52,46,40,15,20,2,6,47,45,173,76,0,12
2013,06037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,1239,93,7,12,78,59,93,55,110,60,96,67,156,62,44,43,190,86,456,101,9,14
2013,06037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,899,58,5,8,0,12,91,56,61,39,122,64,64,41,91,55,119,52,336,90,10,11
2013,06037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,1008,75,29,35,45,41,74,41,48,34,72,57,131,61,85,52,121,67,383,86,20,31
2013,06037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,602,95,0,12,19,31,48,39,27,26,196,96,50,37,58,41,52,41,152,56,0,12
2013,06037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,118,65,18,29,18,26,24,39,0,12,0,12,0,12,25,39,0,12,18,21,15,16
2013,06037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,126,73,8,12,0,12,24,24,9,14,0,12,0,12,0,12,0,12,47,49,38,40
2013,06037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,481,115,43,55,27,25,9,14,0,12,0,12,59,64,9,14,19,21,262,92,53,47
