YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M
2017,06037480901,Census Tract 4809.01,Alhambra,Los Angeles County,California,Alhambra,1167,123,86,66,123,83,161,76,87,62,71,60,78,62,46,33,94,56,300,95,121,69
2017,06037480902,Census Tract 4809.02,Alhambra,Los Angeles County,California,Alhambra,1152,80,22,34,54,47,228,87,62,45,118,61,76,55,103,80,186,89,296,81,7,15
2017,06037480903,Census Tract 4809.03,Alhambra,Los Angeles County,California,Alhambra,554,69,14,23,37,33,52,37,81,59,39,25,51,37,24,24,24,19,175,63,57,40
2017,06037481001,Census Tract 4810.01,Alhambra,Los Angeles County,California,Alhambra,957,137,26,43,19,16,73,44,128,74,75,55,27,38,71,49,86,50,380,117,72,53
2017,06037481002,Census Tract 4810.02,Alhambra,Los Angeles County,California,Alhambra,1223,165,12,19,90,81,117,89,24,30,273,156,101,76,96,76,119,88,379,148,12,19
2017,06037481500,Census Tract 4815,Alhambra,Los Angeles County,California,Alhambra,442,96,0,12,53,55,29,20,20,32,42,41,35,33,7,12,39,32,140,70,77,60
2017,06037481603,Census Tract 4816.03,Alhambra,Los Angeles County,California,Alhambra,659,102,44,36,28,27,45,32,33,26,75,54,46,41,39,33,82,52,224,83,43,35
2017,06037481604,Census Tract 4816.04,Alhambra,Los Angeles County,California,Alhambra,973,91,25,23,81,46,102,63,151,79,70,60,31,29,42,31,180,92,218,67,73,48
2017,06037481605,Census Tract 4816.05,Alhambra,Los Angeles County,California,Alhambra,718,99,57,53,58,48,27,26,71,44,64,46,44,32,38,40,82,53,259,109,18,20
2017,06037481606,Census Tract 4816.06,Alhambra,Los Angeles County,California,Alhambra,1055,98,0,17,54,32,106,57,112,59,112,62,126,57,61,47,98,51,327,95,59,44
2017,06037481800,Census Tract 4818,Alhambra,Los Angeles County,California,Alhambra,227,60,13,22,18,16,48,40,0,12,23,25,11,13,7,12,34,40,36,29,37,31
2017,06037481901,Census Tract 4819.01,Alhambra,Los Angeles County,California,Alhambra,634,123,0,17,56,50,82,62,66,55,30,27,9,15,54,40,20,23,192,71,125,85
2017,06037481902,Census Tract 4819.02,Alhambra,Los Angeles County,California,Alhambra,525,105,13,21,58,38,62,45,52,37,38,28,136,82,43,38,14,18,71,46,38,40
2017,06037603702,Census Tract 6037.02,Alondra Park,Los Angeles County,California,AlondraPark,236,87,0,12,19,22,34,47,18,19,36,45,9,14,19,20,65,56,16,19,20,22
2017,06037603704,Census Tract 6037.04,Alondra Park,Los Angeles County,California,AlondraPark,1799,129,12,21,85,85,340,144,205,102,188,120,271,176,121,84,193,106,322,121,62,76
2017,06037460100,Census Tract 4601,Altadena,Los Angeles County,California,Altadena,199,107,0,17,0,17,16,25,64,55,66,76,16,25,18,28,0,17,19,31,0,17
2017,06037460200,Census Tract 4602,Altadena,Los Angeles County,California,Altadena,617,153,0,17,132,100,133,93,29,33,42,65,114,105,0,17,30,37,104,56,33,39
2017,06037460301,Census Tract 4603.01,Altadena,Los Angeles County,California,Altadena,215,88,0,12,0,12,0,12,5,8,58,47,0,12,43,61,18,19,68,42,23,32
2017,06037460302,Census Tract 4603.02,Altadena,Los Angeles County,California,Altadena,299,100,0,12,16,19,48,44,0,12,27,25,0,12,0,12,15,24,166,84,27,31
2017,06037460900,Census Tract 4609,Altadena,Los Angeles County,California,Altadena,795,164,39,42,20,23,46,27,182,83,31,27,90,75,84,64,76,67,218,92,9,16
2017,06037461000,Census Tract 4610,Altadena,Los Angeles County,California,Altadena,582,128,22,33,15,16,17,19,41,36,44,39,42,31,34,38,72,55,226,101,69,52
2017,06037461100,Census Tract 4611,Altadena,Los Angeles County,California,Altadena,867,165,48,28,60,48,44,36,145,101,57,62,35,33,116,77,67,37,244,78,51,55
2017,06037461200,Census Tract 4612,Altadena,Los Angeles County,California,Altadena,331,104,40,40,19,29,52,39,16,19,19,31,52,47,2,7,12,19,101,72,18,19
2017,06037461300,Census Tract 4613,Altadena,Los Angeles County,California,Altadena,1088,212,0,17,94,95,87,68,100,68,37,36,128,88,16,26,37,42,549,195,40,43
2017,06037462500,Census Tract 4625,Altadena,Los Angeles County,California,Altadena,855,163,30,35,0,17,27,30,41,46,99,79,50,46,128,100,169,98,230,106,81,85
2017,06037430400,Census Tract 4304,Arcadia,Los Angeles County,California,Arcadia,293,90,33,41,14,21,25,24,34,32,31,22,16,19,33,46,42,55,26,24,39,35
2017,06037430600,Census Tract 4306,Arcadia,Los Angeles County,California,Arcadia,190,89,0,12,48,52,0,12,0,12,56,54,0,12,35,52,0,12,51,46,0,12
2017,06037430701,Census Tract 4307.01,Arcadia,Los Angeles County,California,Arcadia,681,117,0,17,32,39,129,69,89,58,54,43,107,60,33,28,17,21,187,78,33,24
2017,06037430721,Census Tract 4307.21,Arcadia,Los Angeles County,California,Arcadia,698,97,0,12,93,62,59,33,102,61,141,69,97,75,48,54,35,36,69,49,54,59
2017,06037430723,Census Tract 4307.23,Arcadia,Los Angeles County,California,Arcadia,1019,135,50,54,121,89,169,76,205,75,68,40,24,21,66,45,66,49,208,95,42,31
2017,06037430724,Census Tract 4307.24,Arcadia,Los Angeles County,California,Arcadia,1425,147,21,21,66,42,186,71,129,80,126,61,80,62,101,90,183,101,401,127,132,67
2017,06037430801,Census Tract 4308.01,Arcadia,Los Angeles County,California,Arcadia,1399,202,96,86,129,101,216,117,93,71,116,88,69,69,9,15,84,73,569,193,18,30
2017,06037430802,Census Tract 4308.02,Arcadia,Los Angeles County,California,Arcadia,265,84,33,30,0,12,10,15,0,12,62,57,47,48,36,42,9,14,63,49,5,10
2017,06037430803,Census Tract 4308.03,Arcadia,Los Angeles County,California,Arcadia,476,106,10,15,61,60,55,42,113,72,26,40,63,66,30,39,11,16,95,57,12,18
2017,06037430902,Census Tract 4309.02,Arcadia,Los Angeles County,California,Arcadia,981,114,5,9,88,68,145,71,102,65,159,82,57,58,78,65,88,60,224,92,35,30
2017,06037431300,Census Tract 4313,Arcadia,Los Angeles County,California,Arcadia,292,57,41,37,27,29,30,20,24,21,8,11,27,22,42,28,18,13,70,36,5,8
2017,06037431400,Census Tract 4314,Arcadia,Los Angeles County,California,Arcadia,406,114,28,39,36,39,33,43,51,49,9,15,95,77,30,32,0,12,75,41,49,46
2017,06037431502,Census Tract 4315.02,Arcadia,Los Angeles County,California,Arcadia,509,117,0,12,30,37,63,53,8,12,27,25,41,39,0,12,38,48,164,70,138,95
2017,06037431600,Census Tract 4316,Arcadia,Los Angeles County,California,Arcadia,305,96,9,13,21,23,25,25,33,25,27,39,18,15,20,22,48,51,49,33,55,47
2017,06037431700,Census Tract 4317,Arcadia,Los Angeles County,California,Arcadia,341,136,0,17,31,39,20,33,50,47,47,45,18,28,12,22,17,29,74,85,72,61
2017,06037431800,Census Tract 4318,Arcadia,Los Angeles County,California,Arcadia,711,134,0,17,15,19,113,70,78,58,27,28,17,19,82,62,48,39,231,87,100,53
2017,06037431900,Census Tract 4319,Arcadia,Los Angeles County,California,Arcadia,771,117,0,12,36,48,22,22,79,57,56,48,35,30,75,42,92,57,350,108,26,24
2017,06037432500,Census Tract 4325,Arcadia,Los Angeles County,California,Arcadia,1105,199,21,32,107,68,66,46,101,72,97,64,87,60,183,114,89,87,311,130,43,49
2017,06037463101,Census Tract 4631.01,Arcadia,Los Angeles County,California,Arcadia,348,58,5,8,37,27,44,26,20,22,18,19,23,16,50,33,17,15,81,32,53,34
2017,06037480011,Census Tract 4800.11,Arcadia,Los Angeles County,California,Arcadia,969,118,26,22,62,43,113,63,153,74,57,48,81,56,61,46,120,61,214,70,82,56
2017,06037554514,Census Tract 5545.14,Artesia,Los Angeles County,California,Artesia,401,100,43,42,7,11,21,19,24,23,66,48,40,38,9,16,38,43,115,51,38,25
2017,06037554515,Census Tract 5545.15,Artesia,Los Angeles County,California,Artesia,184,58,0,12,9,14,16,19,26,38,0,12,0,12,4,8,44,36,53,40,32,35
2017,06037554516,Census Tract 5545.16,Artesia,Los Angeles County,California,Artesia,153,65,9,14,0,12,9,13,29,28,24,35,10,17,6,10,19,22,20,21,27,25
2017,06037554521,Census Tract 5545.21,Artesia,Los Angeles County,California,Artesia,617,111,9,14,0,17,47,35,105,61,63,44,44,35,23,22,107,70,164,75,55,48
2017,06037554801,Census Tract 5548.01,Artesia,Los Angeles County,California,Artesia,275,62,0,12,0,12,20,17,40,32,6,10,50,40,31,35,28,29,71,44,29,23
2017,06037554802,Census Tract 5548.02,Artesia,Los Angeles County,California,Artesia,862,142,27,33,22,22,73,54,71,60,96,59,108,61,58,52,73,53,298,120,36,28
2017,06037554900,Census Tract 5549,Artesia,Los Angeles County,California,Artesia,1095,210,26,40,51,82,19,31,170,126,145,100,30,37,93,74,146,101,338,140,77,85
2017,06037599000,Census Tract 5990,Avalon,Los Angeles County,California,Avalon,1013,138,0,12,103,71,127,76,19,20,205,94,157,99,36,42,39,42,261,124,66,59
2017,06037599100,Census Tract 5991,Avalon,Los Angeles County,California,Avalon,102,51,32,30,13,21,14,22,0,12,10,17,0,12,12,19,10,16,11,18,0,12
2017,06037408202,Census Tract 4082.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,175,44,6,10,7,7,14,11,17,13,18,19,0,12,13,19,27,22,49,31,24,24
2017,06037408301,Census Tract 4083.01,Avocado Heights,Los Angeles County,California,AvocadoHeights,336,91,28,36,0,17,18,20,0,17,29,37,0,17,17,24,19,21,176,83,49,45
2017,06037408302,Census Tract 4083.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,170,84,0,12,0,12,65,49,14,23,9,16,0,12,44,58,23,36,0,12,15,20
2017,06037408303,Census Tract 4083.03,Avocado Heights,Los Angeles County,California,AvocadoHeights,182,84,0,12,24,38,20,31,33,49,8,12,29,42,20,28,0,12,30,32,18,22
2017,06037408402,Census Tract 4084.02,Avocado Heights,Los Angeles County,California,AvocadoHeights,89,58,0,17,0,17,0,17,0,17,17,18,0,17,11,17,33,40,28,37,0,17
2017,06037400501,Census Tract 4005.01,Azusa,Los Angeles County,California,Azusa,36,25,10,13,0,12,14,16,0,12,0,12,0,12,0,12,6,9,6,8,0,12
2017,06037400602,Census Tract 4006.02,Azusa,Los Angeles County,California,Azusa,694,110,21,29,55,45,104,75,70,49,54,50,116,71,41,47,57,42,159,80,17,19
2017,06037400603,Census Tract 4006.03,Azusa,Los Angeles County,California,Azusa,571,137,0,17,61,52,96,63,51,30,106,62,8,14,38,30,72,54,65,42,74,63
2017,06037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,358,84,7,11,39,40,8,14,13,14,7,10,19,32,20,29,26,31,192,65,27,25
2017,06037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,168,43,5,8,25,23,9,9,36,26,5,9,5,8,0,17,0,17,65,32,18,14
2017,06037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,502,99,7,12,17,18,75,69,35,37,66,43,31,27,0,12,60,57,190,86,21,24
2017,06037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,557,91,0,17,0,17,63,55,124,65,77,60,33,37,10,17,42,42,186,88,22,20
2017,06037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,475,100,0,12,15,25,50,35,22,24,44,41,39,36,0,12,48,44,211,93,46,37
2017,06037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,319,53,6,9,14,20,13,11,16,17,67,32,45,26,10,10,14,22,121,48,13,12
2017,06037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,855,92,19,22,49,48,55,46,21,21,79,56,104,62,63,53,108,62,346,103,11,14
2017,06037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,220,58,0,12,0,12,25,27,31,31,26,29,11,13,0,12,37,36,69,44,21,26
2017,06037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,422,65,4,8,0,12,41,37,68,39,23,25,68,40,26,26,50,41,124,52,18,26
2017,06037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,459,118,6,11,20,33,59,59,16,17,38,38,52,43,37,43,19,31,147,75,65,44
2017,06037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,314,50,0,12,18,19,30,30,25,26,9,11,82,44,50,35,41,36,49,33,10,13
2017,06037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,162,57,3,5,25,24,25,23,9,10,0,12,14,17,4,7,22,25,34,34,26,23
2017,06037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,867,90,0,12,0,12,114,73,76,58,67,56,78,47,80,61,83,58,312,95,57,53
2017,06037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,40,25,0,12,0,12,9,14,0,12,9,14,0,12,0,12,0,12,9,15,13,16
2017,06037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,540,117,54,52,0,17,67,66,28,33,48,56,35,35,40,38,77,59,132,75,59,52
2017,06037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,643,98,9,14,0,17,90,58,0,17,50,41,54,41,104,69,74,47,220,77,42,47
2017,06037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,444,64,0,12,28,26,23,24,10,10,38,28,24,22,34,29,93,47,182,48,12,14
2017,06037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,951,115,5,11,48,38,59,44,80,61,74,50,94,51,30,33,155,73,364,114,42,35
2017,06037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,591,107,0,12,9,14,9,15,26,24,91,78,89,81,180,85,29,24,158,69,0,12
2017,06037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,154,48,0,12,18,21,19,19,0,12,17,21,13,17,8,13,12,18,43,38,24,31
2017,06037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,386,81,0,17,37,41,8,14,71,57,60,50,30,37,52,56,33,42,76,66,19,28
2017,06037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,258,60,0,12,3,5,18,14,13,22,33,27,41,34,44,39,51,39,37,28,18,21
2017,06037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,222,57,0,12,10,10,24,21,6,10,13,15,9,11,16,16,14,17,114,48,16,16
2017,06037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,383,94,0,17,0,17,19,22,118,58,47,47,27,36,29,31,19,23,108,61,16,19
2017,06037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,253,52,0,12,24,25,42,28,40,30,29,29,28,25,9,10,20,20,31,26,30,27
2017,06037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,464,119,0,17,70,66,34,37,79,66,74,46,21,28,46,51,18,19,112,61,10,17
2017,06037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,599,107,6,10,10,15,36,41,17,20,113,73,36,41,39,42,56,54,251,83,35,38
2017,06037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,627,126,0,12,27,43,47,47,51,48,103,74,82,51,71,58,91,63,155,86,0,12
2017,06037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,601,97,0,17,20,31,44,47,93,60,87,60,101,65,0,17,78,53,124,66,54,51
2017,06037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,297,79,15,25,13,20,47,32,44,41,35,22,40,35,6,9,0,12,90,53,7,11
2017,06037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,487,76,6,9,27,43,27,17,93,54,82,67,50,56,12,18,53,50,121,58,16,18
2017,06037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,283,95,8,12,35,37,51,49,21,31,0,17,12,20,24,25,40,42,81,61,11,16
2017,06037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,141,54,0,12,14,21,11,13,5,7,29,28,9,10,4,7,31,28,16,21,22,24
2017,06037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,722,108,9,15,77,58,101,70,80,54,148,91,51,36,65,38,26,40,102,66,63,50
2017,06037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,935,82,0,12,64,42,30,27,96,52,157,75,48,36,93,52,187,80,246,79,14,21
2017,06037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,990,91,0,17,27,30,71,53,120,70,115,61,69,45,136,75,118,63,306,92,28,26
2017,06037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,1299,99,26,41,82,57,106,57,108,58,203,77,139,73,183,79,98,61,299,93,55,35
2017,06037533703,Census Tract 5337.03,Bell,Los Angeles County,California,Bell,815,86,12,19,10,17,108,83,116,74,45,46,57,43,68,52,158,92,241,89,0,12
2017,06037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,1117,106,0,17,0,17,48,46,139,72,119,61,89,58,98,61,150,69,464,113,10,15
2017,06037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,766,105,31,36,35,50,55,52,50,46,141,75,82,63,40,54,87,65,212,90,33,39
2017,06037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,555,79,6,9,28,28,44,30,91,57,46,38,24,23,43,32,99,46,144,62,30,33
2017,06037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,632,116,9,15,33,40,39,46,71,55,40,50,39,43,87,57,90,54,186,89,38,43
2017,06037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,398,107,0,17,29,34,56,50,18,21,46,30,8,13,16,20,71,57,114,70,40,54
2017,06037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,241,87,0,17,0,17,31,32,14,15,72,59,0,17,33,37,55,48,28,28,8,12
2017,06037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,938,121,0,17,21,18,78,49,66,43,238,110,130,62,122,79,95,54,146,77,42,39
2017,06037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,450,114,7,11,13,21,118,59,0,17,26,23,34,23,14,16,78,68,149,70,11,18
2017,06037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,244,95,15,17,10,16,35,46,24,40,37,43,0,12,33,39,18,25,63,57,9,14
2017,06037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,413,106,0,12,12,18,14,20,33,30,11,18,69,65,13,20,40,51,208,92,13,20
2017,06037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,983,114,9,14,55,50,81,56,185,88,76,43,144,77,19,22,87,59,305,100,22,20
2017,06037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,683,95,6,8,22,25,1,6,67,52,88,59,80,43,28,27,86,60,289,97,16,19
2017,06037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,143,41,0,12,5,8,0,12,8,12,59,33,32,28,11,17,0,12,28,18,0,12
2017,06037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,569,54,11,12,56,38,80,39,111,46,28,23,53,25,15,13,38,26,177,57,0,12
2017,06037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,1442,102,0,12,34,27,61,42,159,80,247,97,113,72,125,75,233,96,408,119,62,53
2017,06037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,530,129,0,12,61,38,67,37,118,101,58,59,60,57,30,30,18,21,118,73,0,12
2017,06037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,802,96,1,9,51,50,81,53,105,49,133,82,101,65,27,25,33,40,262,103,8,13
2017,06037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,1401,136,9,14,19,20,146,69,41,44,251,97,179,86,73,59,238,103,437,127,8,13
2017,06037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,616,112,0,12,7,12,25,25,121,98,105,77,36,49,41,36,23,24,216,86,42,47
2017,06037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,774,120,0,12,19,29,59,50,94,53,45,49,143,73,38,47,68,55,299,114,9,14
2017,06037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,1304,135,18,28,39,49,170,73,87,67,141,57,148,81,135,81,114,71,424,108,28,31
2017,06037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,982,111,10,15,37,31,93,49,80,56,103,56,136,72,11,17,147,83,340,117,25,26
2017,06037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,977,98,46,47,36,29,78,57,115,65,133,79,32,41,76,48,62,52,352,105,47,37
2017,06037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,756,119,38,40,48,40,23,21,104,64,115,78,62,53,45,47,41,42,273,106,7,11
2017,06037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,1176,90,13,20,80,51,68,43,149,61,125,66,125,64,59,44,118,52,420,97,19,30
2017,06037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,652,64,0,12,24,23,59,36,56,30,59,34,48,32,57,32,120,43,215,48,14,16
2017,06037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,972,85,16,25,12,17,35,39,80,46,131,69,193,80,35,29,179,72,264,95,27,29
2017,06037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,612,77,0,12,48,39,26,21,90,53,56,43,57,32,79,45,87,44,156,58,13,15
2017,06037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,373,43,20,32,0,12,13,13,32,29,40,35,34,40,34,34,80,44,112,52,8,12
2017,06037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,1267,88,8,12,74,47,54,39,150,71,150,57,79,55,56,33,229,78,431,117,36,32
2017,06037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,759,60,22,25,15,13,82,49,40,30,63,52,48,33,47,35,144,59,287,78,11,11
2017,06037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,1044,86,17,22,49,49,28,36,67,52,112,60,144,66,45,33,150,75,372,98,60,45
2017,06037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,659,71,0,12,20,19,41,28,53,27,143,56,76,40,59,35,69,42,188,65,10,9
2017,06037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,218,88,44,50,35,44,29,45,28,39,6,12,0,12,28,44,7,12,24,23,17,26
2017,06037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,109,52,8,13,23,19,14,22,0,12,8,14,0,12,0,12,0,12,24,31,32,29
2017,06037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,600,115,59,54,19,21,88,65,41,42,19,20,8,14,8,13,61,51,243,96,54,47
